step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790093116862303232,0.1,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
2,1790093116962303232,0.2,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
3,1790093117062303232,0.3,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
4,1790093117162303232,0.4,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
5,1790093117262303232,0.5,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
6,1790093117362303232,0.6,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
7,1790093117462303232,0.7,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
8,1790093117562303232,0.8,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
9,1790093117662303232,0.9,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
10,1790093117762303232,1.0,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
11,1790093117862303232,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790093117962303232,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790093118062303232,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790093118162303232,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790093118262303232,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790093118362303232,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790093118462303232,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790093118562303232,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790093118662303232,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790093118762303232,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790093118862303232,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790093118962303232,2.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790093119062303232,2.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790093119162303232,2.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790093119262303232,2.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790093119362303232,2.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790093119462303232,2.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790093119562303232,2.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
29,1790093119662303232,2.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
30,1790093119762303232,3.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790093119862303232,3.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790093119962303232,3.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790093120062303232,3.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790093120162303232,3.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
35,1790093120262303232,3.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
36,1790093120362303232,3.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
37,1790093120462303232,3.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
38,1790093120562303232,3.8,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
39,1790093120662303232,3.9,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
40,1790093120762303232,4.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
