step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790090901367052032,0.1,5,4,468,380,24.278,49.843,49.843,16.704,2,47.259,50.244,50.244,16.596,2,1.2316,3,12.905,12.504,14.481,,,,,,0,0,
2,1790090901467052032,0.2,7,6,660,572,41.476,49.843,50.292,16.677,2,49.063,50.417,50.417,10.589,2,1.1538,5,12.504,11.676,14.481,,,,,,0,0,
3,1790090901567052032,0.3,9,8,852,764,49.731,50.292,50.312,12.677,2,50.047,50.244,50.417,7.723,2,1.1152,7,12.473,11.676,14.481,,,,,,0,0,
4,1790090901667052032,0.4,11,10,1044,956,49.806,50.312,50.641,10.228,2,50.174,50.606,50.634,6.12,2,1.0921,9,12.504,11.676,14.481,,,,,,0,0,
5,1790090901767052032,0.5,13,12,1236,1148,49.806,50.312,50.641,8.785,2,50.047,50.606,50.634,5.309,2,1.0767,11,12.842,11.676,14.481,,,,,,0,0,
6,1790090901867052032,0.6,15,14,1444,1340,49.811,50.312,50.641,7.547,2,49.968,50.606,50.634,4.512,2,1.0776,13,12.842,11.676,14.481,,,,,,0,0,
7,1790090901967052032,0.7,17,16,1668,1532,49.811,50.641,53.637,6.869,2,49.968,50.634,52.998,4.114,2,1.0888,15,12.813,11.676,14.481,,,,,,0,0,
8,1790090902067052032,0.8,19,18,1892,1724,49.925,50.312,53.637,6.134,2,49.968,50.606,52.998,3.654,2,1.0974,17,12.827,11.676,14.481,,,,,,0,0,
9,1790090902167052032,0.9,21,20,2116,1916,49.876,50.312,53.637,5.535,2,49.968,50.606,52.998,3.293,2,1.1044,19,12.842,11.676,14.481,,,,,,0,0,
10,1790090902267052032,1.0,23,22,2340,2108,49.876,50.641,53.637,5.079,2,50.028,50.634,52.998,3.018,2,1.1101,21,12.842,11.676,14.481,,,,,,0,0,
11,1790090902367052032,1.1,20,21,2096,2016,50.007,50.641,53.637,0.602,1,50.024,50.634,52.998,0.562,1,1.0397,21,12.842,11.676,13.29,,,,,,0,0,
12,1790090902467052032,1.2,20,21,2128,2016,50.007,50.715,53.637,0.643,1,50.024,50.665,52.998,0.559,1,1.0556,21,12.842,12.106,13.29,,,,,,0,0,
13,1790090902567052032,1.3,21,21,2256,2016,49.958,50.715,53.637,0.656,1,49.994,50.665,52.998,0.609,1,1.119,21,12.844,12.106,13.29,,,,,,0,0,
14,1790090902667052032,1.4,21,21,2288,2016,49.958,50.723,53.637,0.685,1,49.957,50.704,52.998,0.617,1,1.1349,21,12.842,12.174,13.29,,,,,,0,0,
15,1790090902767052032,1.5,20,21,2224,2016,50.007,50.728,53.637,0.627,1,49.983,50.733,52.998,0.559,1,1.1032,21,12.84,12.174,13.29,,,,,,0,0,
16,1790090902867052032,1.6,20,21,2240,2016,49.909,50.728,53.409,0.733,1,50.024,50.932,52.998,0.765,1,1.1111,21,12.836,11.854,13.29,,,,,,0,0,
17,1790090902967052032,1.7,21,21,2352,2016,50.047,50.793,53.409,0.724,1,50.029,50.932,52.277,0.715,1,1.1667,21,12.84,11.796,13.29,,,,,,0,0,
18,1790090903067052032,1.8,21,21,2352,2016,49.903,50.793,53.409,0.813,1,50.024,50.932,52.277,0.806,1,1.1667,21,12.84,11.796,13.29,,,,,,0,0,
19,1790090903167052032,1.9,20,21,2240,2016,50.088,50.978,53.409,0.878,1,50.025,51.573,52.277,0.87,1,1.1111,21,12.84,11.796,13.29,,,,,,0,0,
