line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,20766624601485,,20766624765733,20766627589310,26.757,0.0000,0.0000,0.0000,0,0.5921,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,56,0,0
2,scan,1,0,20766655180275,,20766655331545,20766658601902,27.257,0.0001,-0.0000,0.0000,0,0.5899,589,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,56,0,0
3,scan,2,0,20766705389136,,20766705543371,20766707447281,27.307,0.0001,-0.0000,0.0000,0,0.5980,598,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,56,0,0
4,scan,3,0,20766755471586,,20766755607094,20766757499300,27.357,0.0001,-0.0000,0.0000,0,0.5943,594,220,0,220,1,1,1,20766655253404,20766720589770,65336,0,1,65336,65336,0,,,,3,220,1,0,0,0,56,0,0
5,scan,4,0,20766805735760,,20766805906550,20766807533468,27.407,0.0001,-0.0000,0.0000,0,0.5940,594,220,0,220,1,1,2,20766705437925,20766770037887,64599,0,1,64599,64968,0,,,,4,220,1,0,0,0,56,0,0
6,scan,5,0,20766855765809,,20766855901162,20766857608995,27.457,0.0035,-0.0000,0.0000,0,0.6003,600,220,0,220,1,1,3,20766755525688,20766820286226,64760,0,1,64599,64898,0,,,,5,220,1,0,0,0,56,0,0
7,scan,6,0,20766905488500,,20766905648098,20766908165409,27.507,0.0070,-0.0000,-0.0000,0,0.5905,590,220,0,220,1,1,4,20766805787671,20766873834837,68047,0,1,64599,65686,0,,,,6,220,1,0,0,0,56,0,0
8,scan,7,0,20766955683243,,20766955811432,20766957700710,27.557,0.0174,-0.0000,-0.0000,0,0.5814,581,220,0,220,1,1,5,20766855812955,20766923407320,67594,0,1,64599,66067,0,,,,7,220,1,0,0,0,56,0,0
9,scan,8,0,20767005782585,,20767005941719,20767007599283,27.607,0.0243,-0.0000,-0.0000,0,0.5701,570,220,0,220,1,1,6,20766905557904,20766972801893,67243,0,1,64599,66263,0,,,,8,220,1,0,0,0,56,0,0
10,scan,9,0,20767055844745,,20767055997527,20767057599992,27.657,0.0318,-0.0000,0.0000,0,0.5540,553,220,0,220,1,1,7,20766955723431,20767022989430,67265,0,1,64599,66406,0,,,,9,220,1,0,0,0,56,0,0
11,scan,10,0,20767105512082,,20767105688938,20767107500110,27.707,0.0467,-0.0000,0.0001,0,0.5506,550,220,0,220,1,1,8,20767005833805,20767073318940,67485,0,1,64599,66541,0,,,,10,220,1,0,0,0,56,0,0
12,scan,11,0,20767155915049,,20767156078493,20767157496830,27.757,0.0542,-0.0000,0.0001,0,0.5464,546,220,0,220,1,1,9,20767055893981,20767123309135,67415,0,1,64599,66638,0,,,,11,220,1,0,0,0,56,0,0
13,scan,12,0,20767205745981,,20767205869946,20767207509794,27.807,0.0692,-0.0000,0.0002,0,0.5375,537,220,0,220,1,1,10,20767105558005,20767173308304,67750,0,1,64599,66749,0,,,,12,220,1,0,0,0,56,0,0
14,scan,13,0,20767255680993,,20767255816282,20767257558276,27.857,0.0766,0.0000,0.0002,0,0.5355,535,220,0,220,1,1,11,20767155963173,20767223260651,67297,0,1,64599,66799,0,,,,13,220,1,0,0,0,56,0,0
15,scan,14,0,20767305618261,,20767305753130,20767307551228,27.907,0.0916,0.0000,0.0003,0,0.5202,520,220,-1,220,1,1,12,20767205789345,20767269765385,63976,0,1,63976,66564,0,,,,14,220,1,0,0,0,56,0,0
16,scan,15,0,20767355870767,,20767356050335,20767357567892,27.957,0.0991,0.0000,0.0003,0,0.5086,508,220,-1,220,1,1,13,20767255729924,20767323271487,67541,0,1,63976,66639,0,,,,15,220,1,0,0,0,56,0,0
17,scan,16,0,20767405909746,,20767406055088,20767408444859,28.007,0.1140,0.0000,0.0004,0,0.4895,489,220,-1,220,1,1,14,20767305671671,20767373469654,67797,0,1,63976,66722,0,,,,16,220,1,0,0,0,56,0,0
18,scan,17,0,20767456279733,,20767456418966,20767458463672,28.057,0.1215,0.0000,0.0004,0,0.4963,496,220,-1,220,1,1,15,20767355918294,20767421100840,65182,0,1,63976,66619,0,,,,17,220,1,0,0,0,56,0,0
19,scan,18,0,20767505780856,,20767505921569,20767507712609,28.107,0.1365,0.0000,0.0005,0,0.4875,487,220,-1,220,1,1,16,20767405962216,20767473524182,67561,0,1,63976,66678,0,,,,18,220,1,0,0,0,56,0,0
20,scan,19,0,20767556571116,,20767556717612,20767558522952,28.157,0.1440,0.0000,0.0005,0,0.4696,469,220,-1,220,1,1,17,20767456330672,20767523720031,67389,0,1,63976,66720,0,,,,19,220,1,0,0,0,56,0,0
21,scan,20,0,20767607101558,,20767607254478,20767609419343,28.207,0.1589,0.0000,0.0006,0,0.4631,463,220,-1,220,1,1,18,20767505829933,20767573800193,67970,0,1,63976,66789,0,,,,20,220,1,0,0,0,56,0,0
22,scan,21,0,20767656626013,,20767656781524,20767658614364,28.257,0.1664,0.0000,0.0006,0,0.4623,462,220,-1,220,-1,1,19,20767556623626,20767623990739,67367,0,1,63976,66820,0,,,,21,220,-1,0,0,0,56,0,0
23,scan,22,0,20767706418866,,20767706565029,20767708636951,28.307,0.1814,0.0000,0.0007,0,0.4525,452,220,-1,220,-1,1,20,20767607156204,20767674765670,67609,0,1,63976,66859,0,,,,22,220,-1,0,0,0,56,0,0
24,scan,23,0,20767756785218,,20767756929230,20767758611028,28.357,0.1889,0.0001,0.0007,0,0.4512,451,220,-1,220,-1,1,21,20767656690434,20767724032812,67342,0,1,63976,66882,0,,,,23,220,-1,0,0,0,56,0,0
25,scan,24,0,20767806936857,,20767807069039,20767808627716,28.407,0.2038,0.0001,0.0005,0,0.4455,445,220,-1,220,-1,1,22,20767706462932,20767774173966,67711,0,1,63976,66920,0,,,,24,220,-1,0,0,0,56,0,0
26,scan,25,0,20767856786514,,20767856928351,20767858534352,28.457,0.2113,0.0001,0.0005,0,0.4186,418,220,-1,220,-1,1,23,20767756835804,20767823984610,67148,0,1,63976,66930,0,,,,25,220,-1,0,0,0,56,0,0
27,scan,26,0,20767906787658,,20767906922461,20767908700511,28.507,0.2188,0.0001,0.0005,0,0.4177,417,220,-1,220,-1,1,24,20767806978952,20767875096097,68117,0,1,63976,66979,0,,,,26,220,-1,0,0,0,56,0,0
28,scan,27,0,20767956829614,,20767956965677,20767958676639,28.557,0.2338,0.0001,0.0004,0,0.4169,416,220,-1,220,1,1,25,20767856835931,20767923845828,67009,0,1,63976,66980,0,,,,27,220,1,0,0,0,56,0,0
29,scan,28,0,20768006774097,,20768006906670,20768008560435,28.607,0.2412,0.0001,0.0004,0,0.4080,408,220,-1,220,1,1,26,20767906835157,20767973909495,67074,0,1,63976,66984,0,,,,28,220,1,0,0,0,56,0,0
30,scan,29,0,20768056761331,,20768056901488,20768058466176,28.657,0.2562,0.0001,0.0004,0,0.3944,394,220,-1,220,1,1,27,20767956876816,20768023947243,67070,0,1,63976,66987,0,,,,29,220,1,0,1,0,56,0,0
31,scan,30,0,20768106908022,,20768107060691,20768108514537,28.707,0.2637,0.0001,0.0004,0,0.3947,394,220,-1,220,1,1,28,20768006821480,20768074496034,67674,0,1,63976,67012,0,,,,30,220,1,0,1,0,56,0,0
32,scan,31,0,20768156818748,,20768156952782,20768158594628,28.757,0.2786,0.0001,0.0006,0,0.3883,388,220,-1,220,1,1,29,20768056810610,20768123060734,66250,0,1,63976,66985,0,,,,31,220,1,0,1,0,56,0,0
33,scan,32,0,20768206711854,,20768206838765,20768208606545,28.807,0.2861,0.0001,0.0006,0,0.3886,388,220,-1,220,1,1,30,20768106960179,20768173283230,66323,0,1,63976,66963,0,,,,32,220,1,0,1,0,56,0,0
34,scan,33,0,20768256991788,,20768257119612,20768258586435,28.857,0.3010,0.0001,0.0006,0,0.3770,376,220,-1,220,-1,1,31,20768156869230,20768223992652,67123,0,1,63976,66969,0,,,,33,220,-1,0,1,0,56,0,0
35,scan,34,0,20768306885888,,20768307016214,20768308531686,28.907,0.3085,0.0001,0.0006,0,0.3810,381,220,-2,220,-1,1,32,20768206756753,20768274189990,67433,0,1,63976,66983,0,,,,34,220,-1,0,1,0,56,0,0
36,scan,35,0,20768356878528,,20768357000875,20768358531060,28.957,0.3235,0.0001,0.0007,0,0.3697,369,220,-2,220,-1,1,33,20768257036134,20768323901467,66865,0,1,63976,66979,0,,,,35,220,-1,0,1,0,56,0,0
37,scan,36,0,20768406991748,,20768407129955,20768408529920,29.007,0.3310,0.0001,0.0006,0,0.3676,367,220,-1,220,-1,1,34,20768306926753,20768374545100,67618,0,1,63976,66998,0,,,,36,220,-1,0,1,0,56,0,0
38,scan,37,0,20768457510087,,20768457638415,20768459576122,29.057,0.3459,0.0001,0.0005,0,0.3619,361,220,-1,220,-1,1,35,20768356921457,20768424035318,67113,0,1,63976,67002,0,,,,37,220,-1,0,1,0,56,0,0
39,scan,38,0,20768506961184,,20768507105478,20768508546304,29.107,0.3534,0.0001,0.0004,0,0.3708,370,220,-1,220,-1,1,36,20768407048985,20768474676835,67627,0,1,63976,67019,0,,,,38,220,-1,0,1,0,56,0,0
40,scan,39,0,20768557348758,,20768557489667,20768559812148,29.157,0.3684,0.0001,0.0004,0,0.3648,364,220,-1,220,1,1,37,20768457552919,20768525170770,67617,0,1,63976,67035,0,,,,39,220,1,0,1,0,56,0,0
41,scan,40,0,20768607606011,,20768607745744,20768609780554,29.207,0.3758,0.0001,0.0004,0,0.3698,369,220,-1,220,1,1,38,20768507007313,20768574700818,67693,0,1,63976,67052,0,,,,40,220,1,0,1,0,56,0,0
42,scan,41,0,20768658059145,,20768658186731,20768660533092,29.257,0.3908,0.0002,0.0004,0,0.3609,360,220,-1,220,1,1,39,20768557393244,20768624977383,67584,0,1,63976,67066,0,,,,41,220,1,0,1,0,56,0,0
43,scan,42,0,20768707839667,,20768707978593,20768709496330,29.307,0.3983,0.0002,0.0004,0,0.3750,375,220,-1,220,1,1,40,20768607654891,20768674558985,66904,0,1,63976,67062,0,,,,42,220,1,0,1,0,56,0,0
44,scan,43,0,20768757822130,,20768757960577,20768759557471,29.357,0.4058,0.0002,0.0005,0,0.3820,381,220,-1,220,1,1,41,20768658099274,20768722610207,64510,0,1,63976,67041,0,,,,43,220,1,0,1,0,56,0,0
45,scan,44,0,20768807720796,,20768807856013,20768809605100,29.407,0.4207,0.0002,0.0006,0,0.3648,364,220,-2,220,1,1,42,20768707888108,20768775610647,67722,0,1,63976,67119,0,,,,44,220,1,0,1,0,56,0,0
46,scan,45,0,20768857983273,,20768858130645,20768859576132,29.457,0.4282,0.0002,0.0006,0,0.3926,392,220,-2,220,-1,1,43,20768757870035,20768825738001,67867,0,1,63976,67197,0,,,,45,220,-1,0,1,0,56,0,0
47,scan,46,0,20768907656557,,20768907815708,20768909506754,29.507,0.4432,0.0002,0.0006,0,0.4119,411,220,-2,220,0,1,44,20768807769532,20768875470959,67701,0,1,63976,67188,0,,,,46,220,0,0,0,0,56,0,0
