step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790095173612105984,0.1,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
2,1790095173712105984,0.2,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
3,1790095173812105984,0.3,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
4,1790095173912105984,0.4,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
5,1790095174012105984,0.5,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
6,1790095174112105984,0.6,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
7,1790095174212105984,0.7,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
8,1790095174312105984,0.8,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
9,1790095174412105984,0.9,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
10,1790095174512105984,1.0,3,1,212,92,32.543,64.494,64.494,31.951,2,,,,,0,2.3043,0,,,,,,,,,0,0,
11,1790095174612105984,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790095174712105984,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
