line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,19179467718666,,19179467768411,19179470559638,27.108,0.0000,0.0000,0.0000,0,0.6031,603,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,42,0,0
2,scan,1,0,19179470766657,,19179470892043,19179473616408,27.458,0.0001,-0.0000,0.0000,0,0.6025,602,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,42,0,0
3,scan,2,0,19179472050579,,19179472160383,19179474842346,27.508,0.0001,-0.0000,0.0000,0,0.5989,598,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,42,0,0
4,scan,3,0,19179473477847,,19179473709963,19179475459393,27.558,0.0001,-0.0000,0.0000,0,0.5965,596,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,42,0,0
5,scan,4,0,19179494973518,,19179495103417,19179497409056,27.608,0.0001,-0.0000,0.0000,0,0.5917,591,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,42,0,0
6,scan,5,0,19179544934357,,19179545065734,19179547852359,27.658,0.0001,-0.0000,0.0000,0,0.5921,592,220,0,220,1,1,3,19179473511488,19179538292155,64780,0,1,64780,64780,0,,,,5,220,1,0,0,0,42,0,0
7,scan,6,0,19179595455703,,19179595584487,19179597478846,27.708,0.0001,-0.0000,0.0000,0,0.5980,598,220,0,220,1,1,4,19179495021856,19179558995580,63973,0,1,63973,64376,0,,,,6,220,1,0,0,0,42,0,0
8,scan,7,0,19179645344030,,19179645472954,19179647609607,27.758,0.0012,-0.0000,0.0000,0,0.6009,600,220,0,220,1,1,5,19179544983189,19179609212520,64229,0,1,63973,64327,0,,,,7,220,1,0,0,0,42,0,0
9,scan,8,0,19179695570282,,19179695708991,19179697459068,27.808,0.0070,-0.0000,-0.0000,0,0.5790,578,220,0,220,1,1,6,19179595504174,19179662862438,67358,0,1,63973,65085,0,,,,8,220,1,0,0,0,42,0,0
10,scan,9,0,19179745833032,,19179745968878,19179747515840,27.858,0.0116,-0.0000,-0.0000,0,0.5666,566,220,0,220,1,1,7,19179645394051,19179709891242,64497,0,1,63973,64967,0,,,,9,220,1,0,0,0,42,0,0
11,scan,10,0,19179795869932,,19179796048482,19179798321212,27.908,0.0243,-0.0000,-0.0000,0,0.5693,569,220,0,220,1,1,8,19179695618978,19179763299770,67680,0,1,63973,65420,0,,,,10,220,1,0,0,0,42,0,0
12,scan,11,0,19179845988549,,19179846118718,19179848386033,27.958,0.0318,-0.0000,0.0000,0,0.5600,560,220,0,220,1,1,9,19179745882482,19179810416495,64534,0,1,63973,65293,0,,,,11,220,1,0,0,0,42,0,0
13,scan,12,0,19179895697798,,19179895849326,19179897497910,28.008,0.0467,-0.0000,0.0001,0,0.5613,561,220,0,220,1,1,10,19179795919082,19179863229230,67310,0,1,63973,65545,0,,,,12,220,1,0,0,0,42,0,0
14,scan,13,0,19179945733851,,19179945867538,19179947637052,28.058,0.0542,-0.0000,0.0001,0,0.5452,545,220,0,220,1,1,11,19179846036615,19179915337232,69300,0,1,63973,65962,0,,,,13,220,1,0,0,0,42,0,0
15,scan,14,0,19179995995666,,19179996251453,19179998556850,28.108,0.0692,-0.0000,0.0002,0,0.5276,527,220,0,220,1,1,12,19179895752150,19179963027955,67275,0,1,63973,66094,0,,,,14,220,1,0,0,0,42,0,0
16,scan,15,0,19180045812260,,19180045967418,19180047508294,28.158,0.0766,0.0000,0.0002,0,0.5300,530,220,0,220,1,1,13,19179945782486,19180013218292,67435,0,1,63973,66216,0,,,,15,220,1,0,0,0,42,0,0
17,scan,16,0,19180095783099,,19180095910178,19180097453966,28.208,0.0916,0.0000,0.0003,0,0.5207,520,220,-1,220,1,1,14,19179996071843,19180063381168,67309,0,1,63973,66307,0,,,,16,220,1,0,0,0,42,0,0
18,scan,17,0,19180145781559,,19180145923418,19180147407924,28.258,0.0991,0.0000,0.0003,0,0.5163,516,220,-1,220,1,1,15,19180045860224,19180113917171,68056,0,1,63973,66441,0,,,,17,220,1,0,0,0,42,0,0
19,scan,18,0,19180195573931,,19180195708582,19180197473913,28.308,0.1140,0.0000,0.0004,0,0.5060,505,220,-1,220,1,1,16,19180095827743,19180163219536,67391,0,1,63973,66509,0,,,,18,220,1,0,0,0,42,0,0
20,scan,19,0,19180245766180,,19180245899513,19180247622119,28.358,0.1215,0.0000,0.0004,0,0.4935,493,220,-1,220,1,1,17,19180145833463,19180213620289,67786,0,1,63973,66594,0,,,,19,220,1,0,0,0,42,0,0
21,scan,20,0,19180296516032,,19180296642213,19180298433996,28.408,0.1365,0.0000,0.0005,0,0.5009,500,220,-1,220,1,1,18,19180195620757,19180263229558,67608,0,1,63973,66658,0,,,,20,220,1,0,0,0,42,0,0
22,scan,21,0,19180346151666,,19180346293691,19180348351690,28.458,0.1440,0.0000,0.0005,0,0.4792,479,220,-1,220,1,1,19,19180245815352,19180313290842,67475,0,1,63973,66706,0,,,,21,220,1,0,0,0,42,0,0
23,scan,22,0,19180396259520,,19180396401076,19180398384060,28.508,0.1514,0.0000,0.0006,0,0.4706,470,220,-1,220,1,1,20,19180296556988,19180364547182,67990,0,1,63973,66777,0,,,,22,220,1,0,0,0,42,0,0
24,scan,23,0,19180445928251,,19180446076158,19180448436765,28.558,0.1664,0.0000,0.0006,0,0.4633,463,220,-1,220,-1,1,21,19180346201717,19180413586028,67384,0,1,63973,66809,0,,,,23,220,-1,0,0,0,42,0,0
25,scan,24,0,19180496044883,,19180496169896,19180498296973,28.608,0.1739,0.0000,0.0007,0,0.4572,457,220,-1,220,-1,1,22,19180396312370,19180463373734,67061,0,1,63973,66822,0,,,,24,220,-1,0,0,0,42,0,0
26,scan,25,0,19180546118205,,19180546249561,19180548545616,28.658,0.1889,0.0001,0.0007,0,0.4437,443,220,-1,220,-1,1,23,19180445991815,19180513545355,67553,0,1,63973,66856,0,,,,25,220,-1,0,0,0,42,0,0
27,scan,26,0,19180596226873,,19180596372485,19180598491947,28.708,0.1963,0.0001,0.0006,0,0.4409,440,220,-1,220,-1,1,24,19180496093005,19180560639715,64546,0,1,63973,66751,0,,,,26,220,-1,0,0,0,42,0,0
28,scan,27,0,19180646076388,,19180646217468,19180648498893,28.758,0.2113,0.0001,0.0005,0,0.4394,439,220,-1,220,-1,1,25,19180546166680,19180613692956,67526,0,1,63973,66785,0,,,,27,220,-1,0,0,0,42,0,0
29,scan,28,0,19180696409633,,19180696573848,19180698509150,28.808,0.2188,0.0001,0.0005,0,0.4222,422,220,-1,220,-1,1,26,19180596280462,19180663495756,67215,0,1,63973,66803,0,,,,28,220,-1,0,0,0,42,0,0
30,scan,29,0,19180746540507,,19180746679361,19180748526713,28.858,0.2338,0.0001,0.0004,0,0.4188,418,220,-1,220,1,1,27,19180646128556,19180713893679,67765,0,1,63973,66841,0,,,,29,220,1,0,0,0,42,0,0
31,scan,30,0,19180797319933,,19180797470015,19180799699106,28.908,0.2412,0.0001,0.0004,0,0.4109,410,220,-1,220,1,1,28,19180696457949,19180764312642,67854,0,1,63973,66880,0,,,,30,220,1,0,0,0,42,0,0
32,scan,31,0,19180847622222,,19180847762932,19180849513635,28.958,0.2562,0.0001,0.0004,0,0.4026,402,220,-1,220,1,1,29,19180746589171,19180814540330,67951,0,1,63973,66920,0,,,,31,220,1,0,0,0,42,0,0
33,scan,32,0,19180897463032,,19180897621988,19180899401580,29.008,0.2637,0.0001,0.0004,0,0.3875,387,220,-1,220,1,1,30,19180797373654,19180861810761,64437,0,1,63973,66831,0,,,,32,220,1,0,1,0,42,0,0
34,scan,33,0,19180946963835,,19180947115149,19180949352032,29.058,0.2786,0.0001,0.0006,0,0.3967,396,220,-1,220,1,1,31,19180847673645,19180915154235,67480,0,1,63973,66854,0,,,,33,220,1,0,1,0,42,0,0
35,scan,34,0,19180996919166,,19180997067198,19180999397879,29.108,0.2861,0.0001,0.0006,0,0.3971,397,220,-1,220,1,1,32,19180897531172,19180964603827,67072,0,1,63973,66861,0,,,,34,220,1,0,1,0,42,0,0
36,scan,35,0,19181047547762,,19181047688887,19181049575524,29.158,0.3010,0.0001,0.0006,0,0.3836,383,220,-1,220,-1,1,33,19180947016393,19181014641040,67624,0,1,63973,66886,0,,,,35,220,-1,0,1,0,42,0,0
37,scan,36,0,19181097747899,,19181097908388,19181099571133,29.208,0.3085,0.0001,0.0006,0,0.3824,382,220,-2,220,-1,1,34,19180996970177,19181064661759,67691,0,1,63973,66911,0,,,,36,220,-1,0,1,0,42,0,0
38,scan,37,0,19181147914830,,19181148114694,19181150420516,29.258,0.3235,0.0001,0.0007,0,0.3726,372,220,-2,220,-1,1,35,19181047595097,19181115099656,67504,0,1,63973,66929,0,,,,37,220,-1,0,1,0,42,0,0
39,scan,38,0,19181197477516,,19181197613713,19181199416641,29.308,0.3310,0.0001,0.0006,0,0.3869,386,220,-1,220,-1,1,36,19181097799052,19181165518156,67719,0,1,63973,66952,0,,,,38,220,-1,0,1,0,42,0,0
40,scan,39,0,19181247471809,,19181247595064,19181249395177,29.358,0.3384,0.0001,0.0005,0,0.3720,371,220,-1,220,-1,1,37,19181147961298,19181215886108,67924,0,1,63973,66980,0,,,,39,220,-1,0,1,0,42,0,0
41,scan,40,0,19181297537509,,19181297659590,19181299346070,29.408,0.3534,0.0001,0.0004,0,0.3753,375,220,-1,220,-1,1,38,19181197532321,19181265076410,67544,0,1,63973,66995,0,,,,40,220,-1,0,1,0,42,0,0
42,scan,41,0,19181347359715,,19181347496324,19181349392711,29.458,0.3609,0.0001,0.0004,0,0.3580,358,220,-1,220,-1,1,39,19181247515587,19181314779353,67263,0,1,63973,67003,0,,,,41,220,-1,0,1,0,42,0,0
43,scan,42,0,19181397281219,,19181397402771,19181399402209,29.508,0.3758,0.0001,0.0004,0,0.3682,368,220,-1,220,1,1,40,19181297579875,19181364888810,67308,0,1,63973,67011,0,,,,42,220,1,0,1,0,42,0,0
44,scan,43,0,19181447483081,,19181447704571,19181450343246,29.558,0.3833,0.0001,0.0003,0,0.3776,377,220,-1,220,1,1,41,19181347401573,19181414900876,67499,0,1,63973,67023,0,,,,43,220,1,0,1,0,42,0,0
45,scan,44,0,19181497278058,,19181497406403,19181499386895,29.608,0.3983,0.0002,0.0003,0,0.3795,379,220,-1,220,1,1,42,19181397322550,19181465069737,67747,0,1,63973,67041,0,,,,44,220,1,0,1,0,42,0,0
46,scan,45,0,19181547105007,,19181547227101,19181549326392,29.658,0.4058,0.0002,0.0004,0,0.3790,378,220,-1,220,1,1,43,19181447556863,19181515139244,67582,0,1,63973,67111,0,,,,45,220,1,0,1,0,42,0,0
47,scan,46,0,19181597082925,,19181597206427,19181599353281,29.708,0.4207,0.0002,0.0005,0,0.3683,368,220,-1,220,1,1,44,19181497323376,19181561123595,63800,0,1,63800,67107,0,,,,46,220,1,0,1,0,42,0,0
48,scan,47,0,19181647401801,,19181647532360,19181649437884,29.758,0.4282,0.0002,0.0005,0,0.3828,382,220,-2,220,1,1,45,19181547146299,19181613931699,66785,0,1,63800,67171,0,,,,47,220,1,0,1,0,42,0,0
49,scan,48,0,19181697449338,,19181697615401,19181699508575,29.808,0.4432,0.0002,0.0006,0,0.4091,409,220,-2,220,0,1,46,19181597124839,19181664136883,67012,0,1,63800,67162,0,,,,48,220,0,0,0,0,42,0,0
50,scan,49,0,19181747424270,,19181747584913,19181749370113,29.858,0.4507,0.0002,0.0006,0,0.6470,647,220,-2,220,0,1,47,19181647446764,19181714925964,67479,0,1,63800,67237,0,,,,49,220,0,0,0,0,42,0,0
51,scan,50,0,19181797182014,,19181797316366,19181799542907,29.908,0.4656,0.0002,0.0007,0,1.4992,1499,220,-2,220,0,1,48,19181697500370,19181764783805,67283,0,1,63800,67227,0,,,,50,220,0,0,0,0,42,0,0
52,scan,51,0,19181847051888,,19181847179602,19181849278712,29.958,0.4731,0.0002,0.0007,0,1.4869,1486,220,-2,220,0,1,49,19181747480756,19181811456830,63976,0,1,63800,67213,0,,,,51,220,0,0,0,0,42,0,0
53,scan,52,0,19181897280446,,19181897416466,19181899415275,30.008,0.4881,0.0002,0.0006,0,1.4744,1474,220,-2,220,0,1,50,19181797227761,19181864184257,66956,0,1,63800,67204,0,,,,52,220,0,0,0,0,42,0,0
54,scan,53,0,19181947432777,,19181947561926,19181949419849,30.058,0.4955,0.0002,0.0006,0,1.4678,1467,220,-2,220,0,1,51,19181847097249,19181914136584,67039,0,1,63800,67148,0,,,,53,220,0,0,0,0,42,0,0
55,scan,54,0,19181997413215,,19181997534655,19181999426743,30.108,0.5105,0.0002,0.0006,0,1.4589,1458,220,-2,220,0,1,52,19181897327800,19181964356050,67028,0,1,63800,67141,0,,,,54,220,0,0,0,0,42,0,0
56,scan,55,0,19182047350867,,19182047484181,19182049401351,30.158,0.5180,0.0002,0.0006,0,1.4510,1450,220,-2,220,0,1,53,19181947478892,19182014805264,67326,0,1,63800,67139,0,,,,55,220,0,0,0,0,42,0,0
57,scan,56,0,19182097451143,,19182097601051,19182099621688,30.208,0.5254,0.0002,0.0006,0,1.4329,1432,220,-2,220,0,1,54,19181997451601,19182065525507,68073,0,1,63800,67158,0,,,,56,220,0,0,0,0,42,0,0
