step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790092508457003008,0.1,2,2,192,192,70.36,70.36,70.36,0.0,1,69.662,69.662,69.662,0.0,1,1.0,2,33.284,32.935,33.633,,,,,,0,0,
2,1790092508557003008,0.2,5,4,480,384,59.857,70.36,70.36,18.909,1,68.168,69.662,69.662,19.465,1,1.25,4,32.965,32.935,33.633,,,,,,0,0,
3,1790092508657003008,0.3,6,6,576,576,51.58,70.36,70.36,15.642,1,51.118,69.662,69.662,15.659,1,1.0,6,32.948,31.761,33.633,,,,,,0,0,
4,1790092508757003008,0.4,9,8,864,768,54.307,70.36,89.276,20.282,1,51.118,69.662,90.09,22.515,1,1.125,8,32.803,31.761,33.633,,,,,,0,0,
5,1790092508857003008,0.5,11,10,1056,960,54.307,71.144,89.276,21.202,1,57.115,71.291,90.09,19.753,1,1.1,10,32.824,31.761,33.633,,,,,,0,0,
6,1790092508957003008,0.6,13,12,1248,1152,54.307,71.144,89.276,18.753,1,51.118,71.291,90.09,19.489,1,1.0833,12,32.879,31.761,33.633,,,,,,0,0,
7,1790092509057003008,0.7,15,14,1440,1344,54.307,71.477,89.276,20.081,1,57.115,71.561,90.09,18.528,1,1.0714,14,32.91,31.761,33.633,,,,,,0,0,
8,1790092509157003008,0.8,17,16,1664,1536,51.126,71.477,89.276,17.754,1,51.118,71.561,90.09,18.874,1,1.0833,16,32.914,31.761,33.633,,,,,,0,0,
9,1790092509257003008,0.9,19,18,1888,1728,50.431,71.144,89.276,15.886,1,50.709,71.291,90.09,16.79,1,1.0926,18,32.903,31.761,33.633,,,,,,0,0,
10,1790092509357003008,1.0,20,20,2000,1920,50.671,71.144,89.276,15.206,1,50.709,71.291,90.09,15.27,1,1.0417,20,32.897,31.761,33.633,,,,,,0,0,
11,1790092509457003008,1.1,21,20,2144,1920,50.431,71.144,89.276,16.655,1,50.709,71.291,90.09,15.273,1,1.1167,20,32.877,31.725,33.006,,,,,,0,0,
12,1790092509557003008,1.2,20,20,2064,1920,50.192,71.144,89.276,15.411,1,50.31,71.291,90.09,15.523,1,1.075,20,32.823,31.725,33.006,,,,,,0,0,
13,1790092509657003008,1.3,21,20,2208,1920,50.323,71.144,79.978,15.647,1,50.31,71.291,80.004,16.492,1,1.15,20,32.875,31.725,33.006,,,,,,0,0,
14,1790092509757003008,1.4,21,20,2240,1920,50.323,71.144,79.978,14.745,1,50.524,71.291,80.004,14.768,1,1.1667,20,32.893,31.725,33.006,,,,,,0,0,
15,1790092509857003008,1.5,20,21,2176,2016,50.454,70.83,79.978,12.92,1,50.403,69.712,80.004,13.734,1,1.0794,21,32.891,31.725,33.006,,,,,,0,0,
16,1790092509957003008,1.6,20,20,2192,1920,50.454,70.83,79.978,13.238,1,50.496,69.712,80.004,13.26,1,1.1417,20,32.893,31.725,33.006,,,,,,0,0,
17,1790092510057003008,1.7,21,21,2336,2016,50.474,69.243,79.978,12.695,1,50.403,69.605,80.004,14.33,1,1.1587,21,32.895,31.725,33.006,,,,,,0,0,
18,1790092510157003008,1.8,20,20,2240,1920,50.454,69.243,79.978,13.464,1,50.496,69.605,80.004,13.46,1,1.1667,20,32.893,31.725,32.961,,,,,,0,0,
19,1790092510257003008,1.9,20,20,2240,1920,50.495,70.83,90.762,17.565,1,50.524,69.712,90.748,17.684,1,1.1667,20,32.896,31.725,32.961,,,,,,0,0,
20,1790092510357003008,2.0,21,20,2352,1920,50.317,69.243,90.762,15.781,1,50.496,69.605,90.748,16.595,1,1.225,20,32.896,31.725,32.961,,,,,,0,0,
21,1790092510457003008,2.1,21,21,2352,2016,50.135,69.243,90.762,12.733,1,50.191,69.271,90.748,14.834,1,1.1667,21,32.915,32.543,32.976,,,,,,0,0,
22,1790092510557003008,2.2,21,20,2352,1920,50.066,69.243,90.762,14.315,1,50.071,69.271,90.748,13.405,1,1.225,20,32.915,32.543,32.976,,,,,,0,0,
23,1790092510657003008,2.3,20,20,2240,1920,50.043,69.243,90.762,13.489,1,50.068,69.271,90.748,13.411,1,1.1667,20,32.915,32.543,32.976,,,,,,0,0,
24,1790092510757003008,2.4,21,20,2352,1920,49.989,70.312,90.762,13.411,1,50.068,70.251,90.748,13.895,1,1.225,20,32.912,32.543,32.976,,,,,,0,0,
25,1790092510857003008,2.5,20,20,2240,1920,50.043,70.312,90.762,14.326,1,50.068,70.251,90.748,14.254,1,1.1667,20,32.917,32.543,33.02,,,,,,0,0,
26,1790092510957003008,2.6,21,20,2352,1920,49.989,71.635,90.762,15.951,1,50.068,71.518,90.748,14.372,1,1.225,20,32.915,32.543,33.02,,,,,,0,0,
27,1790092511057003008,2.7,21,20,2352,1920,49.894,71.635,90.762,13.939,1,50.027,71.518,90.748,14.61,1,1.225,20,32.906,32.543,33.02,,,,,,0,0,
28,1790092511157003008,2.8,21,20,2352,1920,49.894,70.312,81.077,11.795,1,50.027,70.251,80.741,12.383,1,1.225,20,32.891,32.482,33.02,,,,,,0,0,
29,1790092511257003008,2.9,20,20,2240,1920,49.936,70.312,81.077,10.841,1,50.027,70.251,80.741,10.831,1,1.1667,20,32.868,32.482,33.02,,,,,,0,0,
30,1790092511357003008,3.0,21,20,2352,1920,49.983,71.635,81.077,13.023,1,50.027,71.518,80.741,13.704,1,1.225,20,32.868,32.482,33.02,,,,,,0,0,
31,1790092511457003008,3.1,21,20,2352,1920,49.887,71.679,81.077,15.961,1,49.99,71.638,80.741,15.252,1,1.225,20,32.844,32.482,33.02,,,,,,0,0,
32,1790092511557003008,3.2,21,21,2352,2016,49.887,71.635,79.804,12.891,1,49.858,71.518,79.489,14.45,1,1.1667,21,32.837,31.927,33.02,,,,,,0,0,
33,1790092511657003008,3.3,21,20,2352,1920,49.887,71.635,79.804,11.861,1,49.99,71.518,79.489,12.578,1,1.225,20,32.828,31.927,33.02,,,,,,0,0,
34,1790092511757003008,3.4,21,20,2352,1920,49.981,71.635,79.804,11.303,1,49.99,71.518,79.489,11.594,1,1.225,20,32.79,31.643,33.02,,,,,,0,0,
35,1790092511857003008,3.5,21,20,2352,1920,49.939,71.286,79.804,12.521,1,49.99,71.155,79.489,11.817,1,1.225,20,32.78,31.643,32.969,,,,,,0,0,
36,1790092511957003008,3.6,21,21,2352,2016,49.978,71.286,79.804,9.405,1,49.969,71.155,79.489,11.758,1,1.1667,21,32.782,31.643,32.998,,,,,,0,0,
