line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,23176701140336,,23176701190423,23176703938395,29.058,0.0000,0.0000,0.0000,0,0.5957,595,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,72,0,0
2,scan,1,0,23176741584114,,23176741724740,23176743708306,29.558,0.0001,-0.0000,0.0000,0,0.5958,595,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,72,0,0
3,scan,2,0,23176790982834,,23176791108058,23176792881502,29.608,0.0001,-0.0000,0.0000,0,0.5969,596,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,72,0,0
4,scan,3,0,23176841292407,,23176841421041,23176842794978,29.658,0.0001,-0.0000,0.0000,0,0.5874,587,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,72,0,0
5,scan,4,0,23176891004311,,23176891119758,23176892859085,29.708,0.0001,-0.0000,0.0000,0,0.5878,587,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,72,0,0
6,scan,5,0,23176941143513,,23176941274046,23176942728673,29.758,0.0001,-0.0000,0.0000,0,0.5911,591,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,72,0,0
7,scan,6,0,23176991125593,,23176991271090,23176992649873,29.808,0.0001,-0.0000,0.0000,0,0.5911,591,220,0,220,1,1,1,23176741646658,23176949377377,207730,0,1,207730,207730,0,,,,6,220,1,0,0,0,72,0,0
8,scan,7,0,23177041232510,,23177041465228,23177043590764,29.858,0.0001,-0.0000,0.0000,0,0.5859,585,220,0,220,1,1,2,23176791028851,23176998489301,207460,0,1,207460,207595,0,,,,7,220,1,0,0,0,72,0,0
9,scan,8,0,23177091192394,,23177091327607,23177093733658,29.908,0.0035,-0.0000,0.0000,0,0.5909,590,220,0,220,1,1,3,23176841341129,23177048929680,207588,0,1,207460,207593,0,,,,8,220,1,0,0,0,72,0,0
10,scan,9,0,23177141335339,,23177141490517,23177143810839,29.958,0.0070,-0.0000,-0.0000,0,0.5870,586,220,0,220,1,1,4,23176891046338,23177097711353,206665,0,1,206665,207361,0,,,,9,220,1,0,0,0,72,0,0
11,scan,10,0,23177191214903,,23177191348676,23177193609416,30.008,0.0174,-0.0000,-0.0000,0,0.5865,586,220,0,220,1,1,5,23176941191881,23177147847995,206656,0,1,206656,207220,0,,,,10,220,1,0,0,0,72,0,0
12,scan,11,0,23177241640897,,23177241778524,23177243697640,30.058,0.0243,-0.0000,-0.0000,0,0.5823,582,220,0,220,1,1,6,23176991184174,23177198608839,207424,0,1,206656,207254,0,,,,11,220,1,0,0,0,72,0,0
13,scan,12,0,23177291942760,,23177292106646,23177293781759,30.108,0.0393,-0.0000,0.0000,0,0.5655,565,220,0,220,1,1,7,23177041295282,23177249063327,207768,0,1,206656,207327,0,,,,12,220,1,0,0,0,72,0,0
