line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,23474284395650,,23474284443343,23474287584243,32.444,0.0000,0.0000,0.0000,0,0.5889,588,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,74,0,0
2,scan,1,0,23474305816930,,23474305952809,23474307870811,32.944,0.0001,-0.0000,0.0000,0,0.5891,589,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,74,0,0
3,scan,2,0,23474355990441,,23474356143900,23474357736082,32.994,0.0001,-0.0000,0.0000,0,0.5978,597,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,74,0,0
4,scan,3,0,23474405804923,,23474405940442,23474407753021,33.044,0.0001,-0.0000,0.0000,0,0.5928,592,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,74,0,0
5,scan,4,0,23474455693098,,23474455822161,23474457784327,33.094,0.0001,-0.0000,0.0000,0,0.5802,580,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,74,0,0
6,scan,5,0,23474506060236,,23474506181377,23474507725577,33.144,0.0001,-0.0000,0.0000,0,0.5920,591,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,74,0,0
7,scan,6,0,23474555921644,,23474556101192,23474557821465,33.194,0.0001,-0.0000,0.0000,0,0.5937,593,220,0,220,1,1,1,23474305871958,23474511311265,205439,0,1,205439,205439,0,,,,6,220,1,0,0,0,74,0,0
8,scan,7,0,23474606200924,,23474606357199,23474607754327,33.244,0.0012,-0.0000,0.0000,0,0.5896,589,220,0,220,1,1,2,23474356064118,23474562422223,206358,0,1,205439,205898,0,,,,7,220,1,0,0,0,74,0,0
9,scan,8,0,23474656146391,,23474656271854,23474657734745,33.294,0.0035,-0.0000,0.0000,0,0.5924,592,220,0,220,1,1,3,23474405853998,23474611066884,205212,0,1,205212,205670,0,,,,8,220,1,0,0,0,74,0,0
10,scan,9,0,23474706317384,,23474706435597,23474708682369,33.344,0.0116,-0.0000,-0.0000,0,0.5829,582,220,0,220,1,1,4,23474455741762,23474662183318,206441,0,1,205212,205862,0,,,,9,220,1,0,0,0,74,0,0
