line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,25825245156550,,25825245204280,25825248015111,54.214,0.0000,0.0000,0.0000,0,0.5963,596,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,96,0,0
2,scan,1,0,25825249554635,,25825249659098,25825250864621,54.714,0.0001,-0.0000,0.0000,0,0.5952,595,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,96,0,0
3,scan,2,0,25825299696860,,25825299811492,25825302870830,54.764,0.0001,-0.0000,0.0000,0,0.6007,600,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,96,0,0
4,scan,3,0,25825349341753,,25825349513199,25825350924683,54.814,0.0001,-0.0000,0.0000,0,0.5934,593,220,0,220,1,1,1,25825249600730,25825314939153,65338,0,1,65338,65338,0,,,,3,220,1,0,0,0,96,0,0
5,scan,4,0,25825399357270,,25825399482832,25825401565436,54.864,0.0001,-0.0000,0.0000,0,0.6052,605,220,0,220,1,1,2,25825299735980,25825364112113,64376,0,1,64376,64857,0,,,,4,220,1,0,0,0,96,0,0
6,scan,5,0,25825449445056,,25825449579375,25825450980911,54.914,0.0035,-0.0000,0.0000,0,0.5922,592,220,0,220,1,1,3,25825349387627,25825416677417,67289,0,1,64376,65668,0,,,,5,220,1,0,0,0,96,0,0
7,scan,6,0,25825499682465,,25825499826348,25825501827250,54.964,0.0070,-0.0000,0.0000,0,0.5887,588,220,0,220,1,1,4,25825399403559,25825469903494,70499,0,1,64376,66876,0,,,,6,220,1,0,0,0,96,0,0
8,scan,7,0,25825550111668,,25825550269418,25825551960419,55.014,0.0174,-0.0000,-0.0000,0,0.5697,569,220,0,220,1,1,5,25825449493341,25825514070211,64576,0,1,64376,66416,0,,,,7,220,1,0,0,0,96,0,0
9,scan,8,0,25825600447430,,25825600572329,25825601963639,55.064,0.0243,-0.0000,-0.0000,0,0.5709,570,220,0,220,1,1,6,25825499729570,25825563843552,64113,0,1,64113,66032,0,,,,8,220,1,0,0,0,96,0,0
10,scan,9,0,25825650091713,,25825650214439,25825651988558,55.114,0.0393,-0.0000,0.0000,0,0.5677,567,220,0,220,1,1,7,25825550186620,25825614416206,64229,0,1,64113,65774,0,,,,9,220,1,0,0,0,96,0,0
