line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,25651787403748,,25651787463115,25651789922404,181.813,0.0000,0.0000,0.0000,0,0.5926,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,94,0,0
2,scan,1,0,25651790170275,,25651790288980,25651791949349,182.213,0.0001,-0.0000,0.0000,0,0.5946,594,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,94,0,0
3,scan,2,0,25651791271133,,25651791346865,25651792984075,182.263,0.0001,-0.0000,0.0000,0,0.5973,597,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,94,0,0
4,scan,3,0,25651821193181,,25651821317024,25651823139008,182.313,0.0001,-0.0000,0.0000,0,0.5891,589,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,94,0,0
5,scan,4,0,25651870777771,,25651870940396,25651873148298,182.363,0.0001,-0.0000,0.0000,0,0.5989,598,220,0,220,1,1,2,25651791297011,25651858277450,66980,0,1,66980,66980,0,,,,4,220,1,0,0,0,94,0,0
6,scan,5,0,25651920461663,,25651920595046,25651923128205,182.413,0.0001,-0.0000,0.0000,0,0.5946,594,220,0,220,1,1,3,25651821242923,25651884776525,63533,0,1,63533,65256,0,,,,5,220,1,0,0,0,94,0,0
7,scan,6,0,25651970542479,,25651970713318,25651972917158,182.463,0.0012,-0.0000,0.0000,0,0.5889,588,220,0,220,1,1,4,25651870854922,25651934381503,63526,0,1,63526,64680,0,,,,6,220,1,0,0,0,94,0,0
8,scan,7,0,25652020320375,,25652020458455,25652022011186,182.513,0.0070,-0.0000,0.0000,0,0.5868,586,220,0,220,1,1,5,25651920507495,25651987900616,67393,0,1,63526,65358,0,,,,7,220,1,0,0,0,94,0,0
9,scan,8,0,25652070361065,,25652070479285,25652071982339,182.563,0.0116,-0.0000,0.0000,0,0.5832,583,220,0,220,1,1,6,25651970604952,25652038264079,67659,0,1,63526,65818,0,,,,8,220,1,0,0,0,94,0,0
10,scan,9,0,25652120448661,,25652120567191,25652121878311,182.613,0.0243,-0.0000,0.0000,0,0.5662,566,220,0,220,1,1,7,25652020367924,25652086929069,66561,0,1,63526,65942,0,,,,9,220,1,0,0,0,94,0,0
11,scan,10,0,25652170539774,,25652170681195,25652172808486,182.663,0.0318,-0.0000,0.0000,0,0.5546,554,220,0,220,1,1,8,25652070404640,25652137742835,67338,0,1,63526,66141,0,,,,10,220,1,0,0,0,94,0,0
12,scan,11,0,25652220177762,,25652220304486,25652221948139,182.713,0.0468,-0.0000,0.0001,0,0.5580,558,220,0,220,1,1,9,25652120492076,25652188040720,67548,0,1,63526,66317,0,,,,11,220,1,0,0,0,94,0,0
13,scan,12,0,25652270423129,,25652270596410,25652272894233,182.763,0.0542,-0.0000,0.0002,0,0.5525,552,220,0,220,1,1,10,25652170586229,25652237890606,67304,0,1,63526,66427,0,,,,12,220,1,0,0,0,94,0,0
