step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790091909859177984,0.1,3,1,212,92,19.638,38.139,38.139,18.501,2,,,,,0,2.3043,0,,,,,,,,,0,0,
2,1790091909959177984,0.2,3,1,212,92,19.638,38.139,38.139,18.501,2,,,,,0,2.3043,0,,,,,,,,,0,0,
3,1790091910059177984,0.3,11,9,980,860,2.409,49.923,158.206,27.995,6,1.696,49.964,196.454,35.162,6,1.1395,8,32.911,32.315,33.622,,,,,,0,0,
4,1790091910159177984,0.4,13,11,1172,1052,19.314,50.299,158.206,31.165,6,19.147,50.143,196.454,37.7,6,1.1141,10,32.911,32.315,33.622,,,,,,0,0,
5,1790091910259177984,0.5,15,13,1364,1244,36.882,50.609,158.206,28.782,6,42.681,50.705,196.454,33.708,6,1.0965,12,32.895,32.315,33.622,,,,,,0,0,
6,1790091910359177984,0.6,17,15,1556,1436,43.87,50.609,158.206,26.672,6,49.471,50.705,196.454,29.054,6,1.0836,14,32.895,32.315,33.622,,,,,,0,0,
7,1790091910459177984,0.7,19,17,1748,1628,49.612,50.609,158.206,23.771,6,49.615,50.827,196.454,25.508,6,1.0737,16,32.895,32.315,33.622,,,,,,0,0,
8,1790091910559177984,0.8,21,19,1956,1820,49.612,50.609,158.206,21.411,6,49.615,50.705,196.454,22.698,6,1.0747,18,32.895,32.315,33.622,,,,,,0,0,
9,1790091910659177984,0.9,23,21,2180,2012,49.682,50.609,158.206,19.505,6,49.834,50.705,196.454,20.46,6,1.0835,20,32.895,32.315,33.622,,,,,,0,0,
10,1790091910759177984,1.0,25,23,2404,2204,49.694,50.609,158.206,17.911,6,49.834,50.705,196.454,18.676,6,1.0907,22,32.89,31.632,33.622,,,,,,0,0,
11,1790091910859177984,1.1,24,24,2416,2304,49.894,50.398,50.717,11.392,6,49.899,50.705,50.993,11.567,6,1.0486,24,32.865,31.632,33.622,,,,,,0,0,
12,1790091910959177984,1.2,23,24,2336,2304,49.908,50.398,50.717,7.559,4,49.899,50.705,50.993,11.567,6,1.0139,24,32.865,31.632,33.622,,,,,,0,0,
13,1790091911059177984,1.3,20,21,2096,2016,50.099,50.398,50.717,0.286,1,50.164,50.705,50.993,0.433,1,1.0397,21,32.84,31.632,32.993,,,,,,0,0,
14,1790091911159177984,1.4,20,21,2128,2016,50.049,50.393,50.717,0.253,1,50.202,50.705,50.993,0.428,1,1.0556,21,32.832,31.632,33.026,,,,,,0,0,
15,1790091911259177984,1.5,20,21,2160,2016,50.049,50.393,50.717,0.232,1,50.11,50.538,50.993,0.4,1,1.0714,21,32.825,31.632,33.026,,,,,,0,0,
16,1790091911359177984,1.6,20,21,2192,2016,50.03,50.393,50.717,0.22,1,50.041,50.538,50.993,0.391,1,1.0873,21,32.825,31.632,33.026,,,,,,0,0,
17,1790091911459177984,1.7,21,21,2336,2016,50.016,50.393,50.99,0.265,1,50.041,50.538,51.084,0.421,1,1.1587,21,32.825,31.632,33.026,,,,,,0,0,
18,1790091911559177984,1.8,20,21,2240,2016,50.03,50.398,50.99,0.272,1,50.116,50.541,51.084,0.415,1,1.1111,21,32.825,31.632,33.026,,,,,,0,0,
19,1790091911659177984,1.9,20,21,2240,2016,50.002,50.429,50.99,0.303,1,50.041,50.541,51.084,0.467,1,1.1111,21,32.803,31.632,33.026,,,,,,0,0,
