line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,21794682446055,,21794682532034,21794685530806,25.207,0.0000,0.0000,0.0000,0,0.5846,584,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,62,0,0
2,scan,1,0,21794721960148,,21794722095422,21794723607510,25.707,0.0001,-0.0000,0.0000,0,0.5967,596,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,62,0,0
3,scan,2,0,21794771731424,,21794771848074,21794773688699,25.757,0.0001,-0.0000,0.0000,0,0.5855,585,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,62,0,0
4,scan,3,0,21794821791566,,21794821910622,21794823651781,25.807,0.0001,-0.0000,0.0000,0,0.5975,597,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,62,0,0
5,scan,4,0,21794871595529,,21794871720146,21794873581575,25.857,0.0001,-0.0000,0.0000,0,0.5960,596,220,0,220,1,1,1,21794722020275,21794830136589,108116,0,1,108116,108116,0,,,,4,220,1,0,0,0,62,0,0
6,scan,5,0,21794922262865,,21794922401381,21794924750895,25.907,0.0001,-0.0000,0.0000,0,0.5871,587,220,0,220,1,1,2,21794771771006,21794879337834,107566,0,1,107566,107841,0,,,,5,220,1,0,0,0,62,0,0
7,scan,6,0,21794972287734,,21794972416397,21794974627975,25.957,0.0012,-0.0000,0.0000,0,0.5934,593,220,0,220,1,1,3,21794821834827,21794929158621,107323,0,1,107323,107668,0,,,,6,220,1,0,0,0,62,0,0
8,scan,7,0,21795022158362,,21795022292833,21795023782048,26.007,0.0070,-0.0000,-0.0000,0,0.5981,598,220,0,220,1,1,4,21794871642957,21794979416264,107773,0,1,107323,107694,0,,,,7,220,1,0,0,0,62,0,0
9,scan,8,0,21795072547840,,21795072678369,21795074549955,26.057,0.0116,-0.0000,-0.0000,0,0.5813,581,220,0,220,1,1,5,21794922312007,21795029392402,107080,0,1,107080,107572,0,,,,8,220,1,0,0,0,62,0,0
10,scan,9,0,21795122210205,,21795122328244,21795124523300,26.107,0.0243,-0.0000,-0.0000,0,0.5782,578,220,0,220,1,1,6,21794972336606,21795079331781,106995,0,1,106995,107476,0,,,,9,220,1,0,0,0,62,0,0
11,scan,10,0,21795173030777,,21795173186600,21795174568612,26.157,0.0318,-0.0000,0.0000,0,0.5682,568,220,0,220,1,1,7,21795022203713,21795129607783,107404,0,1,106995,107465,0,,,,10,220,1,0,0,0,62,0,0
12,scan,11,0,21795222670759,,21795222793822,21795224671030,26.207,0.0467,-0.0000,0.0001,0,0.5626,562,220,0,220,1,1,8,21795072599307,21795179495516,106896,0,1,106896,107394,0,,,,11,220,1,0,0,0,62,0,0
13,scan,12,0,21795272580506,,21795272699126,21795274635584,26.257,0.0542,-0.0000,0.0001,0,0.5505,550,220,0,220,1,1,9,21795122251199,21795229543364,107292,0,1,106896,107383,0,,,,12,220,1,0,0,0,62,0,0
14,scan,13,0,21795322538020,,21795322675407,21795324708514,26.307,0.0692,-0.0000,0.0002,0,0.5409,540,220,0,220,1,1,10,21795173094204,21795280830810,107736,0,1,106896,107418,0,,,,13,220,1,0,0,0,62,0,0
15,scan,14,0,21795372421728,,21795372552818,21795374571352,26.357,0.0766,0.0000,0.0002,0,0.5289,528,220,0,220,1,1,11,21795222713562,21795329619794,106906,0,1,106896,107372,0,,,,14,220,1,0,0,0,62,0,0
16,scan,15,0,21795422567299,,21795422689031,21795424861133,26.407,0.0916,0.0000,0.0003,0,0.5214,521,220,-1,220,1,1,12,21795272623388,21795379583682,106960,0,1,106896,107337,0,,,,15,220,1,0,0,0,62,0,0
17,scan,16,0,21795472807955,,21795472947157,21795474636650,26.457,0.0991,0.0000,0.0003,0,0.5213,521,220,-1,220,1,1,13,21795322586420,21795429840342,107253,0,1,106896,107331,0,,,,16,220,1,0,0,0,62,0,0
18,scan,17,0,21795522753720,,21795522881568,21795524546524,26.507,0.1140,0.0000,0.0004,0,0.5066,506,220,-1,220,1,1,14,21795372469302,21795479838443,107369,0,1,106896,107334,0,,,,17,220,1,0,0,0,62,0,0
19,scan,18,0,21795572766120,,21795572892347,21795574603410,26.557,0.1215,0.0000,0.0004,0,0.4915,491,220,-1,220,1,1,15,21795422610551,21795529632253,107021,0,1,106896,107313,0,,,,18,220,1,0,0,0,62,0,0
20,scan,19,0,21795623240440,,21795623363986,21795625539276,26.607,0.1365,0.0000,0.0005,0,0.4761,476,220,-1,220,1,1,16,21795472854716,21795579641595,106786,0,1,106786,107280,0,,,,19,220,1,0,0,0,62,0,0
21,scan,20,0,21795672923190,,21795673046710,21795675854890,26.657,0.1440,0.0000,0.0005,0,0.4742,474,220,-1,220,1,1,17,21795522797633,21795629795757,106998,0,1,106786,107263,0,,,,20,220,1,0,0,0,62,0,0
22,scan,21,0,21795722943235,,21795723060555,21795724854984,26.707,0.1589,0.0000,0.0006,0,0.4714,471,220,-1,220,1,1,18,21795572811990,21795679881362,107069,0,1,106786,107252,0,,,,21,220,1,0,0,0,62,0,0
23,scan,22,0,21795772957499,,21795773126138,21795774670271,26.757,0.1664,0.0000,0.0006,0,0.4570,456,220,-1,220,1,1,19,21795623281402,21795729687801,106406,0,1,106406,107208,0,,,,22,220,1,0,0,0,62,0,0
24,scan,23,0,21795823057917,,21795823186917,21795825054486,26.807,0.1739,0.0000,0.0007,0,0.4625,462,220,-1,220,-1,1,20,21795672968251,21795779587351,106619,0,1,106406,107178,0,,,,23,220,-1,0,0,0,62,0,0
25,scan,24,0,21795872967451,,21795873120952,21795875493555,26.857,0.1889,0.0001,0.0007,0,0.4451,445,220,-2,220,-1,1,21,21795722982828,21795830164564,107181,0,1,106406,107179,0,,,,24,220,-1,0,0,0,62,0,0
26,scan,25,0,21795923139953,,21795923282777,21795925566819,26.907,0.1963,0.0001,0.0008,0,0.4408,440,220,-2,220,-1,1,22,21795773018091,21795879691333,106673,0,1,106406,107156,0,,,,25,220,-1,0,0,0,62,0,0
27,scan,26,0,21795973267879,,21795973472154,21795975599330,26.957,0.2113,0.0001,0.0007,0,0.4302,430,220,-1,220,-1,1,23,21795823106384,21795930041215,106934,0,1,106406,107146,0,,,,26,220,-1,0,0,0,62,0,0
28,scan,27,0,21796023408180,,21796023535401,21796025624577,27.007,0.2188,0.0001,0.0006,0,0.4272,427,220,-1,220,-1,1,24,21795873026345,21795980645895,107619,0,1,106406,107166,0,,,,27,220,-1,0,0,0,62,0,0
29,scan,28,0,21796073380659,,21796073510949,21796075580971,27.057,0.2338,0.0001,0.0005,0,0.4107,410,220,-1,220,-1,1,25,21795923187986,21796030734091,107546,0,1,106406,107181,0,,,,28,220,-1,0,0,0,62,0,0
30,scan,29,0,21796123307232,,21796123440886,21796125564908,27.107,0.2412,0.0001,0.0005,0,0.4120,411,220,-1,220,-1,1,26,21795973340757,21796080744116,107403,0,1,106406,107189,0,,,,29,220,-1,0,0,0,62,0,0
31,scan,30,0,21796173437416,,21796173566600,21796175620428,27.157,0.2562,0.0001,0.0005,0,0.3907,390,220,-1,220,-1,1,27,21796023454574,21796131279681,107825,0,1,106406,107213,0,,,,30,220,-1,0,1,0,62,0,0
32,scan,31,0,21796223723953,,21796223854635,21796225598779,27.207,0.2637,0.0001,0.0004,0,0.3989,398,220,-1,220,-1,1,28,21796073426740,21796180674664,107247,0,1,106406,107214,0,,,,31,220,-1,0,1,0,62,0,0
33,scan,32,0,21796273666143,,21796273798929,21796275647830,27.257,0.2786,0.0001,0.0003,0,0.3894,389,220,-1,220,-1,1,29,21796123355649,21796231014020,107658,0,1,106406,107229,0,,,,32,220,-1,0,1,0,62,0,0
34,scan,33,0,21796323608468,,21796323736520,21796325579976,27.307,0.2861,0.0001,0.0003,0,0.3829,382,220,-1,220,1,1,30,21796173485762,21796280562671,107076,0,1,106406,107224,0,,,,33,220,1,0,1,0,62,0,0
35,scan,34,0,21796373412398,,21796373540853,21796375534608,27.357,0.3010,0.0001,0.0003,0,0.3875,387,220,-1,220,1,1,31,21796223769516,21796330843499,107073,0,1,106406,107219,0,,,,34,220,1,0,1,0,62,0,0
36,scan,35,0,21796424050238,,21796424181045,21796425593186,27.407,0.3085,0.0001,0.0003,0,0.3738,373,220,-1,220,1,1,32,21796273710965,21796381224669,107513,0,1,106406,107229,0,,,,35,220,1,0,1,0,62,0,0
37,scan,36,0,21796473954662,,21796474080113,21796475582184,27.457,0.3235,0.0001,0.0004,0,0.3760,375,220,-1,220,1,1,33,21796323654750,21796430008973,106354,0,1,106354,107202,0,,,,36,220,1,0,1,0,62,0,0
38,scan,37,0,21796524258857,,21796524434964,21796526511630,27.507,0.3310,0.0001,0.0005,0,0.3753,375,220,-1,220,1,1,34,21796373456164,21796480110880,106654,0,1,106354,107186,0,,,,37,220,1,0,1,0,62,0,0
