step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790090756176657920,0.1,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
2,1790090756276657920,0.2,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
3,1790090756376657920,0.3,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
4,1790090756476657920,0.4,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
5,1790090756576657920,0.5,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
6,1790090756676657920,0.6,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
7,1790090756776657920,0.7,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
8,1790090756876657920,0.8,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
9,1790090756976657920,0.9,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
10,1790090757076657920,1.0,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
11,1790090757176657920,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790090757276657920,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790090757376657920,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790090757476657920,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790090757576657920,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790090757676657920,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790090757776657920,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790090757876657920,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790090757976657920,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790090758076657920,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790090758176657920,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790090758276657920,2.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790090758376657920,2.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790090758476657920,2.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790090758576657920,2.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790090758676657920,2.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790090758776657920,2.7,2,1,192,96,50.382,50.382,50.382,0.0,1,,,,,0,2.0,1,13.594,13.594,13.594,,,,,,0,0,
28,1790090758876657920,2.8,4,4,384,384,50.037,50.382,50.382,0.284,1,49.73,49.999,49.999,0.145,1,1.0,4,12.958,12.936,13.594,,,,,,0,0,
29,1790090758976657920,2.9,6,6,576,576,50.037,50.382,50.382,0.185,1,49.988,50.005,50.005,0.142,1,1.0,6,12.939,12.889,13.594,,,,,,0,0,
30,1790090759076657920,3.0,8,7,768,672,50.037,50.24,50.382,0.163,1,49.988,49.999,50.005,0.119,1,1.1429,7,12.936,12.866,13.594,,,,,,0,0,
31,1790090759176657920,3.1,10,9,960,864,50.037,50.382,50.766,0.239,1,49.988,50.005,50.232,0.185,1,1.1111,9,12.9,12.565,13.594,,,,,,0,0,
32,1790090759276657920,3.2,12,11,1152,1056,50.037,50.766,51.27,0.381,1,49.988,50.232,50.972,0.318,1,1.0909,11,12.889,12.565,13.594,,,,,,0,0,
33,1790090759376657920,3.3,14,13,1360,1248,50.037,50.766,51.27,0.452,1,49.988,50.972,51.013,0.437,1,1.0897,13,12.866,12.555,13.594,,,,,,0,0,
34,1790090759476657920,3.4,16,15,1584,1440,50.037,50.766,51.27,0.438,1,49.988,50.972,51.013,0.452,1,1.1,15,12.866,12.555,13.594,,,,,,0,0,
35,1790090759576657920,3.5,18,17,1808,1632,50.037,50.653,51.27,0.44,1,49.988,50.972,51.013,0.439,1,1.1078,17,12.889,12.555,13.594,,,,,,0,0,
36,1790090759676657920,3.6,20,20,2032,1920,50.037,50.653,51.27,0.451,1,49.988,50.574,51.013,0.438,1,1.0583,20,12.862,11.687,13.594,,,,,,0,0,
37,1790090759776657920,3.7,20,20,2064,1920,50.037,50.653,51.27,0.448,1,49.988,50.574,51.013,0.433,1,1.075,20,12.851,11.687,12.974,,,,,,0,0,
38,1790090759876657920,3.8,20,20,2096,1920,50.023,50.766,51.27,0.514,1,49.988,50.972,51.356,0.499,1,1.0917,20,12.851,11.687,12.966,,,,,,0,0,
39,1790090759976657920,3.9,20,20,2128,1920,50.134,50.766,51.27,0.507,1,49.989,50.972,51.356,0.553,1,1.1083,20,12.851,11.687,12.966,,,,,,0,0,
40,1790090760076657920,4.0,20,20,2160,1920,50.134,50.928,51.27,0.538,1,49.821,50.972,51.356,0.565,1,1.125,20,12.828,11.687,12.978,,,,,,0,0,
41,1790090760176657920,4.1,20,20,2192,1920,50.113,50.928,51.27,0.535,1,49.821,51.013,51.356,0.584,1,1.1417,20,12.828,11.687,12.978,,,,,,0,0,
42,1790090760276657920,4.2,20,20,2224,1920,50.113,50.653,50.953,0.416,1,49.821,50.83,51.356,0.558,1,1.1583,20,12.846,11.687,12.978,,,,,,0,0,
43,1790090760376657920,4.3,20,20,2240,1920,50.097,50.653,50.953,0.41,1,49.861,50.83,51.356,0.492,1,1.1667,20,12.846,11.687,12.978,,,,,,0,0,
44,1790090760476657920,4.4,20,20,2240,1920,50.113,50.653,50.953,0.397,1,49.861,50.83,51.356,0.486,1,1.1667,20,12.858,11.687,12.978,,,,,,0,0,
45,1790090760576657920,4.5,20,20,2240,1920,50.113,50.434,50.953,0.348,1,49.861,50.83,51.356,0.507,1,1.1667,20,12.804,11.687,12.978,,,,,,0,0,
46,1790090760676657920,4.6,20,20,2240,1920,50.113,50.41,50.953,0.346,1,50.072,50.83,51.356,0.481,1,1.1667,20,12.858,11.687,12.978,,,,,,0,0,
47,1790090760776657920,4.7,20,20,2240,1920,50.097,50.41,50.953,0.338,1,50.072,50.666,51.194,0.425,1,1.1667,20,12.888,12.502,12.978,,,,,,0,0,
48,1790090760876657920,4.8,20,21,2240,2016,49.99,50.384,50.953,0.428,1,49.915,50.53,51.194,0.5,1,1.1111,21,12.887,12.502,13.012,,,,,,0,0,
49,1790090760976657920,4.9,20,20,2240,1920,49.99,50.41,54.01,0.661,1,49.861,50.666,54.212,0.722,1,1.1667,20,12.888,12.502,13.021,,,,,,0,0,
50,1790090761076657920,5.0,20,20,2240,1920,49.953,50.384,54.01,0.609,1,49.852,50.53,54.212,0.672,1,1.1667,20,12.888,12.502,13.021,,,,,,0,0,
51,1790090761176657920,5.1,20,20,2240,1920,49.953,50.41,54.01,0.665,1,49.861,50.666,54.212,0.711,1,1.1667,20,12.904,12.502,13.021,,,,,,0,0,
52,1790090761276657920,5.2,20,20,2240,1920,49.927,50.598,54.01,0.716,1,49.852,50.729,54.212,0.758,1,1.1667,20,12.911,12.502,13.021,,,,,,0,0,
53,1790090761376657920,5.3,20,20,2240,1920,49.953,50.598,54.01,0.674,1,49.734,50.729,54.212,0.81,1,1.1667,20,12.911,11.577,13.021,,,,,,0,0,
54,1790090761476657920,5.4,20,20,2240,1920,49.927,50.598,54.01,0.648,1,49.852,50.871,54.212,0.855,1,1.1667,20,12.896,11.577,13.021,,,,,,0,0,
55,1790090761576657920,5.5,20,20,2240,1920,49.927,51.377,54.01,0.868,1,49.734,50.871,54.212,0.905,1,1.1667,20,12.9,11.577,13.021,,,,,,0,0,
56,1790090761676657920,5.6,20,20,2240,1920,49.828,51.377,54.01,0.908,1,49.852,51.445,54.212,1.043,1,1.1667,20,12.887,11.577,13.021,,,,,,0,0,
57,1790090761776657920,5.7,20,21,2240,2016,49.927,51.377,54.01,0.939,1,49.793,51.445,54.212,1.2,1,1.1111,21,12.859,11.577,13.021,,,,,,0,0,
58,1790090761876657920,5.8,20,20,2240,1920,49.828,51.377,52.749,0.888,1,49.938,51.975,54.212,1.319,1,1.1667,20,12.835,11.577,13.021,,,,,,0,0,
59,1790090761976657920,5.9,20,20,2240,1920,49.937,51.377,52.749,0.912,1,49.938,51.445,53.427,1.106,1,1.1667,20,12.849,11.577,12.97,,,,,,0,0,
60,1790090762076657920,6.0,20,20,2240,1920,49.991,50.684,52.749,0.885,1,50.265,51.445,53.427,1.133,1,1.1667,20,12.837,11.577,12.97,,,,,,0,0,
61,1790090762176657920,6.1,20,20,2240,1920,49.991,50.684,52.749,0.835,1,50.265,51.088,53.427,1.062,1,1.1667,20,12.817,11.577,12.953,,,,,,0,0,
