line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,21646429715233,,21646429765126,21646432126074,21.956,0.0000,0.0000,0.0000,0,0.5961,596,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,62,0,0
2,scan,1,0,21646432265875,,21646432363673,21646433536884,22.256,0.0001,-0.0000,0.0000,0,0.5958,595,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,62,0,0
3,scan,2,0,21646433269393,,21646433329340,21646434567101,22.306,0.0001,-0.0000,0.0000,0,0.5944,594,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,62,0,0
4,scan,3,0,21646434151756,,21646434363787,21646435693915,22.356,0.0001,-0.0000,0.0000,0,0.5914,591,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,62,0,0
5,scan,4,0,21646435276227,,21646435519567,21646437464985,22.406,0.0001,-0.0000,0.0000,0,0.5982,598,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,62,0,0
6,scan,5,0,21646451497935,,21646451622419,21646453577034,22.456,0.0001,-0.0000,0.0000,0,0.5972,597,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,62,0,0
7,scan,6,0,21646501691765,,21646501812674,21646503556896,22.506,0.0001,-0.0000,0.0000,0,0.5996,599,220,0,0,0,0,,,,,1,1,,,0,,,,6,0,0,0,0,0,62,0,0
8,scan,7,0,21646551846606,,21646551987156,21646554505823,22.556,0.0001,-0.0000,0.0000,0,0.5872,587,220,0,220,1,1,4,21646435469726,21646540937165,105467,0,1,105467,105467,0,,,,7,220,1,0,0,0,62,0,0
9,scan,8,0,21646602025809,,21646602163488,21646603679386,22.606,0.0001,-0.0000,0.0000,0,0.5999,599,220,0,220,1,1,5,21646451539179,21646555995549,104456,0,1,104456,104962,0,,,,8,220,1,0,0,0,62,0,0
10,scan,9,0,21646652153548,,21646652292598,21646655020040,22.656,0.0012,-0.0000,0.0000,0,0.5841,584,220,0,220,1,1,6,21646501738575,21646606927507,105188,0,1,104456,105037,0,,,,9,220,1,0,0,0,62,0,0
11,scan,10,0,21646702229753,,21646702363001,21646704517986,22.706,0.0070,-0.0000,-0.0000,0,0.5979,597,220,0,220,1,1,7,21646551904186,21646656674047,104769,0,1,104456,104970,0,,,,10,220,1,0,0,0,62,0,0
12,scan,11,0,21646751972306,,21646752140553,21646753649562,22.756,0.0116,-0.0000,-0.0000,0,0.5760,575,220,0,220,1,1,8,21646602073986,21646709020999,106947,0,1,104456,105365,0,,,,11,220,1,0,0,0,62,0,0
13,scan,12,0,21646801927545,,21646802086351,21646803675988,22.806,0.0243,-0.0000,-0.0000,0,0.5764,576,220,0,220,1,1,9,21646652203979,21646759776542,107572,0,1,104456,105733,0,,,,12,220,1,0,0,0,62,0,0
14,scan,13,0,21646852158119,,21646852322898,21646854740590,22.856,0.0318,-0.0000,0.0000,0,0.5594,559,220,0,220,1,1,10,21646702279289,21646810014348,107735,0,1,104456,106019,0,,,,13,220,1,0,0,0,62,0,0
15,scan,14,0,21646901848970,,21646901980415,21646903540614,22.906,0.0467,-0.0000,0.0001,0,0.5513,551,220,0,220,1,1,11,21646752049872,21646859386094,107336,0,1,104456,106184,0,,,,14,220,1,0,0,0,62,0,0
16,scan,15,0,21646952194972,,21646952331501,21646954543546,22.956,0.0542,-0.0000,0.0001,0,0.5364,536,220,0,220,1,1,12,21646801987700,21646909461140,107473,0,1,104456,106327,0,,,,15,220,1,0,0,0,62,0,0
17,scan,16,0,21647002144584,,21647002274909,21647004694583,23.006,0.0692,-0.0000,0.0002,0,0.5388,538,220,0,220,1,1,13,21646852218294,21646959445708,107227,0,1,104456,106417,0,,,,16,220,1,0,0,0,62,0,0
18,scan,17,0,21647052344035,,21647052486722,21647054543037,23.056,0.0766,0.0000,0.0002,0,0.5250,525,220,0,220,1,1,14,21646901896138,21647008335226,106439,0,1,104456,106419,0,,,,17,220,1,0,0,0,62,0,0
