step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790096903127496192,0.1,3,1,288,96,49.951,50.053,50.053,0.102,1,,,,,0,3.0,1,103.595,103.595,103.595,,,,,,0,0,
2,1790096903227496192,0.2,5,3,480,288,50.052,50.054,50.054,0.052,1,49.557,49.925,49.925,0.368,1,1.6667,3,102.935,102.807,103.595,,,,,,0,0,
3,1790096903327496192,0.3,7,4,672,384,50.051,50.053,50.054,0.035,1,49.925,50.021,50.021,0.277,1,1.75,4,102.871,102.777,103.595,,,,,,0,0,
4,1790096903427496192,0.4,9,6,864,576,50.051,50.053,50.054,0.026,1,49.959,50.253,50.253,0.232,1,1.5,6,102.91,102.777,103.595,,,,,,0,0,
5,1790096903527496192,0.5,11,8,1056,768,50.051,50.054,51.079,0.257,1,50.021,50.109,50.253,0.196,1,1.375,8,102.94,102.777,103.595,,,,,,0,0,
6,1790096903627496192,0.6,13,10,1248,960,50.051,50.054,51.079,0.215,1,50.021,50.253,51.244,0.305,1,1.3,10,102.94,102.777,103.595,,,,,,0,0,
7,1790096903727496192,0.7,15,12,1440,1152,50.05,50.054,51.079,0.184,1,49.959,50.253,51.244,0.37,1,1.25,12,102.94,102.777,103.595,,,,,,0,0,
8,1790096903827496192,0.8,17,14,1648,1344,50.05,50.054,51.079,0.161,1,50.021,50.253,51.244,0.331,1,1.2262,14,102.94,102.777,103.595,,,,,,0,0,
9,1790096903927496192,0.9,19,16,1872,1536,50.05,50.059,51.079,0.146,1,50.021,50.253,51.244,0.296,1,1.2188,16,102.94,102.777,103.595,,,,,,0,0,
10,1790096904027496192,1.0,19,17,1872,1632,50.05,50.059,51.079,0.146,1,50.036,50.253,51.244,0.279,1,1.1471,17,102.945,102.777,103.595,,,,,,0,0,
11,1790096904127496192,1.1,20,20,2032,1920,50.05,50.059,51.079,0.128,1,50.021,50.124,51.244,0.247,1,1.0583,20,102.913,102.777,103.595,,,,,,0,0,
12,1790096904227496192,1.2,21,20,2160,1920,50.05,50.083,51.108,0.192,1,50.051,50.253,51.244,0.244,1,1.125,20,102.889,102.645,103.163,,,,,,0,0,
13,1790096904327496192,1.3,21,20,2192,1920,50.05,50.083,51.108,0.198,1,50.081,50.426,51.244,0.279,1,1.1417,20,102.918,102.519,103.163,,,,,,0,0,
14,1790096904427496192,1.4,21,20,2224,1920,50.05,50.083,51.108,0.198,1,50.051,50.426,51.244,0.282,1,1.1583,20,102.889,102.519,103.163,,,,,,0,0,
15,1790096904527496192,1.5,21,20,2256,1920,50.05,50.059,51.108,0.085,1,50.051,50.426,51.244,0.291,1,1.175,20,102.881,102.519,103.163,,,,,,0,0,
16,1790096904627496192,1.6,21,20,2288,1920,50.05,50.083,51.108,0.116,1,50.051,50.426,50.649,0.214,1,1.1917,20,102.881,102.519,103.163,,,,,,0,0,
17,1790096904727496192,1.7,21,20,2320,1920,50.048,50.083,51.108,0.133,1,50.113,50.426,50.649,0.225,1,1.2083,20,102.858,102.519,103.163,,,,,,0,0,
18,1790096904827496192,1.8,21,20,2352,1920,50.05,50.379,51.108,0.15,1,50.059,50.426,50.649,0.271,1,1.225,20,102.779,101.767,103.163,,,,,,0,0,
19,1790096904927496192,1.9,21,20,2352,1920,50.048,50.379,51.108,0.157,1,50.113,50.483,50.77,0.319,1,1.225,20,102.779,101.767,103.163,,,,,,0,0,
20,1790096905027496192,2.0,21,20,2352,1920,50.047,50.379,51.108,0.16,1,50.128,50.483,50.77,0.343,1,1.225,20,102.77,101.767,103.163,,,,,,0,0,
21,1790096905127496192,2.1,21,20,2352,1920,50.047,50.379,51.108,0.175,1,50.128,50.483,50.77,0.331,1,1.225,20,102.702,101.767,103.163,,,,,,0,0,
