step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790090121846900992,0.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
2,1790090121946900992,0.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
3,1790090122046900992,0.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
4,1790090122146900992,0.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
5,1790090122246900992,0.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
6,1790090122346900992,0.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
7,1790090122446900992,0.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
8,1790090122546900992,0.8,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
9,1790090122646900992,0.9,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
10,1790090122746900992,1.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
11,1790090122846900992,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790090122946900992,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790090123046900992,1.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790090123146900992,1.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790090123246900992,1.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790090123346900992,1.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790090123446900992,1.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790090123546900992,1.8,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790090123646900992,1.9,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790090123746900992,2.0,2,0,224,0,754.834,754.834,754.834,0.0,1,,,,,0,,0,,,,,,,,,0,0,
21,1790090123846900992,2.1,2,0,224,0,754.834,754.834,754.834,0.0,1,,,,,0,,0,,,,,,,,,0,0,
22,1790090123946900992,2.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790090124046900992,2.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790090124146900992,2.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790090124246900992,2.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790090124346900992,2.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790090124446900992,2.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790090124546900992,2.8,2,0,224,0,763.811,763.811,763.811,0.0,1,,,,,0,,0,,,,,,,,,0,0,
29,1790090124646900992,2.9,2,0,224,0,763.811,763.811,763.811,0.0,1,,,,,0,,0,,,,,,,,,0,0,
30,1790090124746900992,3.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790090124846900992,3.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790090124946900992,3.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790090125046900992,3.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790090125146900992,3.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
35,1790090125246900992,3.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
36,1790090125346900992,3.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
37,1790090125446900992,3.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
38,1790090125546900992,3.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
39,1790090125646900992,3.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
40,1790090125746900992,4.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
41,1790090125846900992,4.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
42,1790090125946900992,4.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
43,1790090126046900992,4.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
44,1790090126146900992,4.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
45,1790090126246900992,4.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
