line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,23940481199153,,23940481246103,23940482809020,28.909,0.0000,0.0000,0.0000,0,0.5904,590,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,78,0,0
2,scan,1,0,23940483010381,,23940483202976,23940484763053,29.009,0.0001,-0.0000,0.0000,0,0.6039,603,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,78,0,0
3,scan,2,0,23940484260714,,23940484352780,23940485865813,29.059,0.0001,-0.0000,0.0000,0,0.5937,593,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,78,0,0
4,scan,3,0,23940485334084,,23940485581666,23940487731430,29.109,0.0001,-0.0000,0.0000,0,0.5939,593,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,78,0,0
5,scan,4,0,23940486419497,,23940486624619,23940488479249,29.159,0.0001,-0.0000,0.0000,0,0.6082,608,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,78,0,0
6,scan,5,0,23940487480598,,23940487571295,23940489872256,29.209,0.0001,-0.0000,0.0000,0,0.5889,588,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,78,0,0
7,scan,6,0,23940488373649,,23940488630186,23940491290941,29.259,0.0001,-0.0000,0.0000,0,0.5999,599,220,0,0,0,0,,,,,1,1,,,0,,,,6,0,0,0,0,0,78,0,0
8,scan,7,0,23940489600002,,23940489998650,23940492898337,29.309,0.0001,-0.0000,0.0000,0,0.5894,589,220,0,0,0,0,,,,,1,1,,,0,,,,7,0,0,0,0,0,78,0,0
9,scan,8,0,23940491105349,,23940491448872,23940492972173,29.359,0.0001,-0.0000,0.0000,0,0.5901,590,220,0,0,0,0,,,,,1,1,,,0,,,,8,0,0,0,0,0,78,0,0
10,scan,9,0,23940496286593,,23940496415224,23940497847852,29.409,0.0001,-0.0000,0.0000,0,0.5959,595,220,0,0,0,0,,,,,1,1,,,0,,,,9,0,0,0,0,0,78,0,0
