line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,22259776348959,,22259776400383,22259779189482,27.064,0.0000,0.0000,0.0000,0,0.6078,607,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,66,0,0
2,scan,1,0,22259792496049,,22259792623164,22259794915043,27.564,0.0001,-0.0000,0.0000,0,0.5907,590,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,66,0,0
3,scan,2,0,22259843136275,,22259843292531,22259844693015,27.614,0.0001,-0.0000,0.0000,0,0.6017,601,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,66,0,0
4,scan,3,0,22259892584128,,22259892710689,22259895001712,27.664,0.0001,-0.0000,0.0000,0,0.5945,594,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,66,0,0
5,scan,4,0,22259942622034,,22259942776427,22259944721290,27.714,0.0001,-0.0000,0.0000,0,0.6002,600,220,0,220,1,1,1,22259792544158,22259897431225,104887,0,1,104887,104887,0,,,,4,220,1,0,0,0,66,0,0
6,scan,5,0,22259992621665,,22259992748265,22259994688672,27.764,0.0001,-0.0000,0.0000,0,0.5980,598,220,0,220,1,1,2,22259843209882,22259947165427,103955,0,1,103955,104421,0,,,,5,220,1,0,0,0,66,0,0
7,scan,6,0,22260042757776,,22260042880781,22260044707207,27.814,0.0035,-0.0000,0.0000,0,0.5972,597,220,0,220,1,1,3,22259892631308,22260000157805,107526,0,1,103955,105456,0,,,,6,220,1,0,0,0,66,0,0
8,scan,7,0,22260092858575,,22260092993854,22260095590761,27.864,0.0070,-0.0000,-0.0000,0,0.5927,592,220,0,220,1,1,4,22259942683578,22260050222256,107538,0,1,103955,105976,0,,,,7,220,1,0,0,0,66,0,0
9,scan,8,0,22260142864551,,22260142996621,22260144689227,27.914,0.0174,-0.0000,-0.0000,0,0.5809,580,220,0,220,1,1,5,22259992666559,22260099845465,107178,0,1,103955,106217,0,,,,8,220,1,0,0,0,66,0,0
10,scan,9,0,22260192732367,,22260192871548,22260194622475,27.964,0.0243,-0.0000,-0.0000,0,0.5648,564,220,0,220,1,1,6,22260042803025,22260146994185,104191,0,1,103955,105879,0,,,,9,220,1,0,0,0,66,0,0
11,scan,10,0,22260242860059,,22260242989786,22260244644937,28.014,0.0393,-0.0000,0.0000,0,0.5651,565,220,0,220,1,1,7,22260092907504,22260197382079,104474,0,1,103955,105678,0,,,,10,220,1,0,0,0,66,0,0
12,scan,11,0,22260293113838,,22260293260342,22260294632377,28.064,0.0467,-0.0000,0.0001,0,0.5618,561,220,0,220,1,1,8,22260142911198,22260250059906,107148,0,1,103955,105862,0,,,,11,220,1,0,0,0,66,0,0
13,scan,12,0,22260342874505,,22260342990984,22260344666139,28.114,0.0617,-0.0000,0.0002,0,0.5492,549,220,0,220,1,1,9,22260192782723,22260300039917,107257,0,1,103955,106017,0,,,,12,220,1,0,0,0,66,0,0
14,scan,13,0,22260393004927,,22260393129464,22260394676567,28.164,0.0692,-0.0000,0.0002,0,0.5352,535,220,0,220,1,1,10,22260242906142,22260350087598,107181,0,1,103955,106134,0,,,,13,220,1,0,0,0,66,0,0
15,scan,14,0,22260443239815,,22260443374144,22260445694404,28.214,0.0841,0.0000,0.0003,0,0.5128,512,220,-1,220,1,1,11,22260293166864,22260399946965,106780,0,1,103955,106192,0,,,,14,220,1,0,0,0,66,0,0
16,scan,15,0,22260492909562,,22260493033706,22260494700686,28.264,0.0916,0.0000,0.0003,0,0.5229,522,220,-1,220,1,1,12,22260342915458,22260450059946,107144,0,1,103955,106272,0,,,,15,220,1,0,0,0,66,0,0
17,scan,16,0,22260543018702,,22260543139741,22260544611738,28.314,0.1066,0.0000,0.0004,0,0.5130,512,220,-1,220,1,1,13,22260393048799,22260500246725,107197,0,1,103955,106343,0,,,,16,220,1,0,0,0,66,0,0
18,scan,17,0,22260593251822,,22260593419246,22260595542967,28.364,0.1140,0.0000,0.0004,0,0.4962,496,220,-1,220,1,1,14,22260443286753,22260550122739,106835,0,1,103955,106378,0,,,,17,220,1,0,0,0,66,0,0
19,scan,18,0,22260643364222,,22260643480701,22260645603686,28.414,0.1290,0.0000,0.0005,0,0.4888,488,220,-1,220,1,1,15,22260492954083,22260600200463,107246,0,1,103955,106436,0,,,,18,220,1,0,0,0,66,0,0
20,scan,19,0,22260693512866,,22260693649451,22260695648479,28.464,0.1365,0.0000,0.0005,0,0.4684,468,220,-1,220,1,1,16,22260543060895,22260650195335,107134,0,1,103955,106479,0,,,,19,220,1,0,0,0,66,0,0
21,scan,20,0,22260743846813,,22260743983951,22260745873547,28.514,0.1440,0.0000,0.0005,0,0.4566,456,220,-1,220,1,1,17,22260593312983,22260700365495,107052,0,1,103955,106513,0,,,,20,220,1,0,0,0,66,0,0
22,scan,21,0,22260793704212,,22260793847581,22260795639944,28.564,0.1589,0.0000,0.0006,0,0.4640,464,220,-1,220,1,1,18,22260643402499,22260750417314,107014,0,1,103955,106541,0,,,,21,220,1,0,0,0,66,0,0
23,scan,22,0,22260843760316,,22260843926415,22260845717311,28.614,0.1664,0.0000,0.0006,0,0.4606,460,220,-1,220,1,1,19,22260693559394,22260799801246,106241,0,1,103955,106525,0,,,,22,220,1,0,0,0,66,0,0
24,scan,23,0,22260893939561,,22260894097204,22260895749742,28.664,0.1814,0.0000,0.0007,0,0.4567,456,220,-1,220,-1,1,20,22260743895320,22260850518126,106622,0,1,103955,106530,0,,,,23,220,-1,0,0,0,66,0,0
25,scan,24,0,22260944162322,,22260944296167,22260946849465,28.714,0.1889,0.0001,0.0007,0,0.4347,434,220,-2,220,-1,1,21,22260793746754,22260898543585,104796,0,1,103955,106447,0,,,,24,220,-1,0,0,0,66,0,0
26,scan,25,0,22260993713180,,22260993901131,22260995719982,28.764,0.2038,0.0001,0.0007,0,0.4308,430,220,-2,220,-1,1,22,22260843815454,22260951271650,107456,0,1,103955,106493,0,,,,25,220,-1,0,0,0,66,0,0
27,scan,26,0,22261043440775,,22261043572353,22261045713619,28.814,0.2113,0.0001,0.0007,0,0.4289,428,220,-1,220,-1,1,23,22260893981999,22261000689905,106707,0,1,103955,106503,0,,,,26,220,-1,0,0,0,66,0,0
28,scan,27,0,22261094055230,,22261094183913,22261096086140,28.864,0.2263,0.0001,0.0005,0,0.4202,420,220,-1,220,-1,1,24,22260944209359,22261051002226,106792,0,1,103955,106515,0,,,,27,220,-1,0,0,0,66,0,0
29,scan,28,0,22261144162694,,22261144301612,22261146501408,28.914,0.2338,0.0001,0.0005,0,0.4216,421,220,-1,220,-1,1,25,22260993778554,22261101710490,107931,0,1,103955,106571,0,,,,28,220,-1,0,0,0,66,0,0
30,scan,29,0,22261193719158,,22261193852317,22261195699168,28.964,0.2487,0.0001,0.0005,0,0.4055,405,220,-1,220,-1,1,26,22261043487065,22261150833679,107346,0,1,103955,106601,0,,,,29,220,-1,0,0,0,66,0,0
31,scan,30,0,22261243846492,,22261243969742,22261245750470,29.014,0.2562,0.0001,0.0005,0,0.4010,400,220,-1,220,-1,1,27,22261094101101,22261201081914,106980,0,1,103955,106615,0,,,,30,220,-1,0,0,0,66,0,0
32,scan,31,0,22261294028666,,22261294154931,22261295635323,29.064,0.2712,0.0001,0.0004,0,0.3933,393,220,-1,220,-1,1,28,22261144209696,22261250953800,106744,0,1,103955,106620,0,,,,31,220,-1,0,1,0,66,0,0
33,scan,32,0,22261343722358,,22261343864291,22261345719785,29.114,0.2786,0.0001,0.0003,0,0.3830,383,220,-1,220,1,1,29,22261193766953,22261300933093,107166,0,1,103955,106639,0,,,,32,220,1,0,1,0,66,0,0
34,scan,33,0,22261393760631,,22261393882315,22261395636652,29.164,0.2936,0.0001,0.0003,0,0.3813,381,220,-1,220,1,1,30,22261243889963,22261351464214,107574,0,1,103955,106670,0,,,,33,220,1,0,1,0,66,0,0
35,scan,34,0,22261443757213,,22261443966993,22261445747094,29.214,0.3011,0.0001,0.0003,0,0.3790,379,220,-1,220,1,1,31,22261294072070,22261401047661,106975,0,1,103955,106680,0,,,,34,220,1,0,1,0,66,0,0
36,scan,35,0,22261493699243,,22261493820094,22261495829472,29.264,0.3160,0.0001,0.0004,0,0.3736,373,220,-1,220,1,1,32,22261343783930,22261451259906,107475,0,1,103955,106704,0,,,,35,220,1,0,1,0,66,0,0
37,scan,36,0,22261543809900,,22261543950402,22261545598400,29.314,0.3235,0.0001,0.0005,0,0.3822,382,220,-1,220,1,1,33,22261393803069,22261501019144,107216,0,1,103955,106720,0,,,,36,220,1,0,1,0,66,0,0
38,scan,37,0,22261594167539,,22261594316231,22261596337108,29.364,0.3310,0.0001,0.0005,0,0.3681,368,220,-1,220,1,1,34,22261443835982,22261551580315,107744,0,1,103955,106750,0,,,,37,220,1,0,1,0,66,0,0
39,scan,38,0,22261644144089,,22261644294878,22261645762169,29.414,0.3459,0.0001,0.0005,0,0.3824,382,220,-1,220,1,1,35,22261493738423,22261601323545,107585,0,1,103955,106774,0,,,,38,220,1,0,1,0,66,0,0
40,scan,39,0,22261694902791,,22261695049792,22261696612379,29.464,0.3534,0.0001,0.0006,0,0.3550,354,220,-1,220,1,1,36,22261543859350,22261651575941,107716,0,1,103955,106800,0,,,,39,220,1,0,1,0,66,0,0
41,scan,40,0,22261744886175,,22261745031086,22261746748085,29.514,0.3684,0.0001,0.0007,0,0.3551,355,220,-2,220,-1,1,37,22261594228807,22261701486107,107257,0,1,103955,106812,0,,,,40,220,-1,0,1,0,66,0,0
42,scan,41,0,22261794754566,,22261794886965,22261796770614,29.564,0.3758,0.0001,0.0007,0,0.3599,359,220,-2,220,-1,1,38,22261644199868,22261751421096,107221,0,1,103955,106823,0,,,,41,220,-1,0,1,0,66,0,0
43,scan,42,0,22261844871159,,22261845141970,22261847577813,29.614,0.3908,0.0002,0.0007,0,0.3540,353,220,-2,220,-1,1,39,22261694957285,22261803083984,108126,0,1,103955,106857,0,,,,42,220,-1,0,1,0,66,0,0
44,scan,43,0,22261895114344,,22261895271027,22261896797837,29.664,0.3983,0.0002,0.0006,0,0.3695,369,220,-2,220,-1,1,40,22261744936430,22261851829833,106893,0,1,103955,106858,0,,,,43,220,-1,0,1,0,66,0,0
45,scan,44,0,22261944852387,,22261944992338,22261946663905,29.714,0.4132,0.0002,0.0005,0,0.3728,372,220,-1,220,-1,1,41,22261794804154,22261899367751,104563,0,1,103955,106849,0,,,,44,220,-1,0,1,0,66,0,0
46,scan,45,0,22261995022303,,22261995172047,22261996734697,29.764,0.4207,0.0002,0.0005,0,0.3806,380,220,-1,220,-1,1,42,22261844922974,22261951511136,106588,0,1,103955,106915,0,,,,45,220,-1,0,1,0,66,0,0
47,scan,46,0,22262044869259,,22262045034788,22262046828727,29.814,0.4357,0.0002,0.0005,0,0.3879,387,220,-1,220,-1,1,43,22261895163475,22262001742739,106579,0,1,103955,106892,0,,,,46,220,-1,0,1,0,66,0,0
48,scan,47,0,22262095000938,,22262095164561,22262097894513,29.864,0.4432,0.0002,0.0004,0,0.6351,635,220,-1,220,1,1,44,22261944900761,22262051735256,106834,0,1,103955,106874,0,,,,47,220,1,0,0,0,66,0,0
49,scan,48,0,22262145131175,,22262145250857,22262146777487,29.914,0.4581,0.0002,0.0003,0,1.5072,1507,220,-1,220,1,1,45,22261995068157,22262102017099,106948,0,1,103955,106868,0,,,,48,220,1,0,0,0,66,0,0
50,scan,49,0,22262195172192,,22262195318283,22262197499672,29.964,0.4656,0.0002,0.0004,0,1.4907,1490,220,-1,220,1,1,46,22262044939154,22262152192335,107253,0,1,103955,106945,0,,,,49,220,1,0,0,0,66,0,0
51,scan,50,0,22262245232487,,22262245436983,22262247544779,30.014,0.4806,0.0002,0.0005,0,1.4808,1480,220,-2,220,1,1,47,22262095059476,22262202105897,107046,0,1,103955,107009,0,,,,50,220,1,0,0,0,66,0,0
52,scan,51,0,22262295636214,,22262295795687,22262297942890,30.064,0.4881,0.0002,0.0006,0,1.4742,1474,220,-2,220,1,1,48,22262145171014,22262251883513,106712,0,1,103955,106998,0,,,,51,220,1,0,0,0,66,0,0
53,scan,52,0,22262345604248,,22262345732479,22262347650726,30.114,0.5030,0.0002,0.0006,0,1.4728,1472,220,-2,220,1,1,49,22262195224005,22262301138468,105914,0,1,103955,106965,0,,,,52,220,1,0,0,0,66,0,0
54,scan,53,0,22262396128901,,22262396271654,22262398625470,30.164,0.5105,0.0002,0.0006,0,1.4565,1456,220,-2,220,0,1,50,22262245299711,22262351462724,106163,0,1,103955,106939,0,,,,53,220,0,0,0,0,66,0,0
55,scan,54,0,22262445848005,,22262446026609,22262447788081,30.214,0.5180,0.0002,0.0006,0,1.4427,1442,220,-2,220,0,1,51,22262295687817,22262403395338,107707,0,1,103955,106962,0,,,,54,220,0,0,0,0,66,0,0
56,scan,55,0,22262495798701,,22262495941093,22262497707206,30.264,0.5329,0.0002,0.0007,0,1.4402,1440,220,-2,220,0,1,52,22262345644685,22262450558215,104913,0,1,103955,106907,0,,,,55,220,0,0,0,0,66,0,0
57,scan,56,0,22262546074252,,22262546229138,22262547980642,30.314,0.5404,0.0002,0.0007,0,1.4115,1411,220,-2,220,0,1,53,22262396181655,22262503901481,107719,0,1,103955,106920,0,,,,56,220,0,0,0,0,66,0,0
58,scan,57,0,22262596377418,,22262596518596,22262598758733,30.364,0.5554,0.0002,0.0006,0,1.4095,1409,220,-2,220,0,1,54,22262445929421,22262553291106,107361,0,1,103955,106933,0,,,,57,220,0,0,0,0,66,0,0
59,scan,58,0,22262646021970,,22262646166605,22262647627812,30.414,0.5628,0.0002,0.0006,0,1.4014,1401,220,-2,220,0,1,55,22262495849288,22262603763911,107914,0,1,103955,106949,0,,,,58,220,0,0,0,0,66,0,0
60,scan,59,0,22262696054220,,22262696200870,22262697695762,30.464,0.5778,0.0003,0.0007,0,1.3904,1390,220,-2,220,0,1,56,22262546131927,22262650362839,104230,0,1,103955,106877,0,,,,59,220,0,0,0,0,66,0,0
61,scan,60,0,22262745821635,,22262745958307,22262747634886,30.514,0.5853,0.0003,0.0007,0,1.3821,1382,220,-2,220,0,1,57,22262596429221,22262700271341,103842,0,1,103842,106797,0,,,,60,220,0,0,0,0,66,0,0
62,scan,61,0,22262796398993,,22262796533579,22262798961088,30.564,0.6003,0.0003,0.0007,0,1.3618,1361,220,-2,220,0,1,58,22262646074240,22262750081116,104006,0,1,103842,106721,0,,,,61,220,0,0,0,0,66,0,0
63,scan,62,0,22262846353861,,22262846490218,22262848676565,30.614,0.6077,0.0003,0.0006,0,1.3510,1351,220,-2,220,0,1,59,22262696105382,22262800614335,104508,0,1,103842,106678,0,,,,62,220,0,0,0,0,66,0,0
64,scan,63,0,22262896605463,,22262896732049,22262898947016,30.664,0.6227,0.0003,0.0007,0,1.3454,1345,220,-2,220,0,1,60,22262745870906,22262851295611,105424,0,1,103842,106648,0,,,,63,220,0,0,0,0,66,0,0
65,scan,64,0,22262946490805,,22262946644791,22262948973566,30.714,0.6302,0.0003,0.0007,0,1.3354,1335,220,-2,220,0,1,61,22262796448220,22262900685284,104237,0,1,103842,106634,0,,,,64,220,0,0,0,0,66,0,0
66,scan,65,0,22262996620284,,22262996783391,22262998694529,30.764,0.6451,0.0003,0.0007,0,1.3192,1319,220,-2,220,0,1,62,22262846402734,22262953705499,107302,0,1,103842,106630,0,,,,65,220,0,0,0,0,66,0,0
67,scan,66,0,22263046598405,,22263046774096,22263048632119,30.814,0.6526,0.0003,0.0007,0,1.3029,1302,220,-2,220,0,1,63,22262896657675,22263001033441,104375,0,1,103842,106572,0,,,,66,220,0,0,0,0,66,0,0
68,scan,67,0,22263096853963,,22263096989588,22263098922730,30.864,0.6676,0.0003,0.0007,0,1.2902,1290,220,-3,220,0,1,64,22262946539932,22263052111406,105571,0,1,103842,106541,0,,,,67,220,0,0,0,0,66,0,0
69,scan,68,0,22263147164449,,22263147316820,22263149769578,30.914,0.6750,0.0003,0.0007,0,1.2793,1279,220,-3,220,0,1,65,22262996684697,22263102933986,106249,0,1,103842,106499,0,,,,68,220,0,0,0,0,66,0,0
70,scan,69,0,22263197379528,,22263197513085,22263199738995,30.964,0.6900,0.0003,0.0007,0,1.2809,1280,220,-3,220,0,1,66,22263046662864,22263153534078,106871,0,1,103842,106488,0,,,,69,220,0,0,0,0,66,0,0
71,scan,70,0,22263246826750,,22263246962674,22263248701981,31.014,0.6975,0.0003,0.0007,0,1.2635,1263,220,-3,220,0,1,67,22263096898396,22263203786237,106887,0,1,103842,106485,0,,,,70,220,0,0,0,0,66,0,0
72,scan,71,0,22263296818731,,22263296960049,22263298815735,31.064,0.7050,0.0003,0.0007,0,1.2596,1259,220,-3,220,0,1,68,22263147218946,22263253958410,106739,0,1,103842,106485,0,,,,71,220,0,0,0,0,66,0,0
73,scan,72,0,22263346946000,,22263347084012,22263348777490,31.114,0.7199,0.0004,0.0007,0,1.2425,1242,220,-3,220,0,1,69,22263197425897,22263302946507,105520,0,1,103842,106444,0,,,,72,220,0,0,0,0,66,0,0
74,scan,73,0,22263396822148,,22263396962678,22263398658828,31.164,0.7274,0.0004,0.0007,0,1.2272,1227,220,-3,220,0,1,70,22263246874848,22263353995901,107121,0,1,103842,106433,0,,,,73,220,0,0,0,0,66,0,0
75,scan,74,0,22263446863350,,22263447002411,22263448620576,31.214,0.7424,0.0004,0.0007,0,1.2235,1223,220,-3,220,0,1,71,22263296870090,22263403655033,106784,0,1,103842,106428,0,,,,74,220,0,0,0,0,66,0,0
76,scan,75,0,22263496940712,,22263497084422,22263498650629,31.264,0.7499,0.0004,0.0007,0,1.2085,1208,220,-3,220,0,1,72,22263346996711,22263453874279,106877,0,1,103842,106413,0,,,,75,220,0,0,0,0,66,0,0
77,scan,76,0,22263546698504,,22263546821747,22263548614043,31.314,0.7648,0.0004,0.0007,0,1.1981,1198,220,-3,220,0,1,73,22263396874637,22263504089059,107214,0,1,103842,106413,0,,,,76,220,0,0,0,0,66,0,0
