step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790095454967350016,0.1,2,1,192,96,52.146,52.146,52.146,0.0,1,,,,,0,2.0,1,63.497,63.497,63.497,,,,,,0,0,
2,1790095455067350016,0.2,4,3,384,288,50.095,52.146,52.146,0.747,1,50.703,51.563,51.563,0.86,1,1.3333,3,62.914,62.85,63.497,,,,,,0,0,
3,1790095455167350016,0.3,6,5,576,480,50.095,52.146,52.146,0.576,1,50.244,51.563,51.563,0.472,1,1.2,5,62.915,62.85,63.497,,,,,,0,0,
4,1790095455267350016,0.4,8,7,768,672,50.095,50.727,52.146,0.619,1,50.244,50.726,51.563,0.503,1,1.1429,7,62.914,62.84,63.497,,,,,,0,0,
5,1790095455367350016,0.5,10,9,960,864,50.095,50.727,52.146,0.614,1,50.244,50.726,51.563,0.606,1,1.1111,9,62.85,62.088,63.497,,,,,,0,0,
6,1790095455467350016,0.6,12,11,1152,1056,50.095,50.727,52.146,0.578,1,50.244,51.086,51.563,0.658,1,1.0909,11,62.841,62.038,63.497,,,,,,0,0,
7,1790095455567350016,0.7,14,13,1344,1248,50.095,50.902,52.146,0.628,1,50.244,51.086,51.563,0.639,1,1.0769,13,62.841,62.038,63.497,,,,,,0,0,
8,1790095455667350016,0.8,16,15,1568,1440,50.095,50.902,52.146,0.642,1,50.244,51.086,51.563,0.7,1,1.0889,15,62.84,62.038,63.497,,,,,,0,0,
9,1790095455767350016,0.9,18,17,1792,1632,50.32,50.87,52.146,0.632,1,50.244,51.086,51.563,0.696,1,1.098,17,62.82,62.038,63.497,,,,,,0,0,
10,1790095455867350016,1.0,20,19,2016,1824,50.32,50.87,52.146,0.596,1,50.244,51.034,51.563,0.671,1,1.1053,19,62.84,62.038,63.497,,,,,,0,0,
11,1790095455967350016,1.1,20,20,2048,1920,50.32,50.87,52.764,0.809,1,50.16,50.891,51.086,0.777,1,1.0667,20,62.833,62.038,62.979,,,,,,0,0,
12,1790095456067350016,1.2,20,20,2080,1920,50.184,50.87,52.764,0.817,1,50.328,51.034,52.688,0.878,1,1.0833,20,62.833,62.038,63.001,,,,,,0,0,
13,1790095456167350016,1.3,20,20,2112,1920,50.18,50.87,52.764,0.803,1,50.288,51.034,52.688,0.892,1,1.1,20,62.817,62.038,63.001,,,,,,0,0,
14,1790095456267350016,1.4,20,20,2144,1920,50.045,50.87,52.764,0.757,1,50.091,51.034,52.688,0.814,1,1.1167,20,62.801,62.038,63.001,,,,,,0,0,
15,1790095456367350016,1.5,20,20,2176,1920,50.045,50.87,52.764,0.72,1,50.091,51.034,52.688,0.792,1,1.1333,20,62.817,62.038,63.001,,,,,,0,0,
16,1790095456467350016,1.6,20,20,2208,1920,50.045,50.764,52.764,0.679,1,50.091,50.891,52.688,0.738,1,1.15,20,62.83,62.484,63.001,,,,,,0,0,
17,1790095456567350016,1.7,20,20,2240,1920,50.045,50.764,52.764,0.614,1,50.091,50.891,52.688,0.684,1,1.1667,20,62.82,62.484,63.001,,,,,,0,0,
18,1790095456667350016,1.8,20,20,2240,1920,50.041,50.764,52.764,0.564,1,50.091,50.712,52.688,0.63,1,1.1667,20,62.83,62.669,63.001,,,,,,0,0,
19,1790095456767350016,1.9,20,20,2240,1920,50.03,50.442,52.764,0.547,1,50.083,50.483,52.688,0.568,1,1.1667,20,62.85,62.669,63.001,,,,,,0,0,
20,1790095456867350016,2.0,20,20,2240,1920,50.03,50.337,52.764,0.348,1,50.04,50.424,52.688,0.567,1,1.1667,20,62.85,62.669,63.001,,,,,,0,0,
