line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,24911334097237,,24911334145440,24911336957501,28.364,0.0000,0.0000,0.0000,0,0.5755,575,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,86,0,0
2,scan,1,0,24911364698762,,24911364857155,24911366953861,28.864,0.0001,-0.0000,0.0000,0,0.5968,596,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,86,0,0
3,scan,2,0,24911416277540,,24911416425826,24911417882545,28.914,0.0001,-0.0000,0.0000,0,0.5966,596,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,86,0,0
4,scan,3,0,24911465676034,,24911465816579,24911468551347,28.964,0.0001,-0.0000,0.0000,0,0.6020,602,220,0,220,1,1,1,24911364772343,24911430138278,65365,0,1,65365,65365,0,,,,3,220,1,0,0,0,86,0,0
5,scan,4,0,24911515288111,,24911515421609,24911517725712,29.014,0.0001,-0.0000,0.0000,0,0.5898,589,220,0,220,1,1,2,24911416343588,24911480807216,64463,0,1,64463,64914,0,,,,4,220,1,0,0,0,86,0,0
6,scan,5,0,24911565324100,,24911565586658,24911567892431,29.064,0.0035,-0.0000,0.0000,0,0.5947,594,220,0,220,1,1,3,24911465730622,24911533342771,67612,0,1,64463,65813,0,,,,5,220,1,0,0,0,86,0,0
7,scan,6,0,24911615026764,,24911615167071,24911616858154,29.114,0.0070,-0.0000,-0.0000,0,0.5918,591,220,0,220,1,1,4,24911515335269,24911581937760,66602,0,1,64463,66010,0,,,,6,220,1,0,0,0,86,0,0
8,scan,7,0,24911664919154,,24911665055954,24911666839255,29.164,0.0116,-0.0000,-0.0000,0,0.5787,578,220,0,220,1,1,5,24911565408373,24911629953281,64544,0,1,64463,65717,0,,,,7,220,1,0,0,0,86,0,0
9,scan,8,0,24911715201119,,24911715348869,24911716904095,29.214,0.0243,-0.0000,-0.0000,0,0.5728,572,220,0,220,1,1,6,24911615075595,24911682148134,67072,0,1,64463,65943,0,,,,8,220,1,0,0,0,86,0,0
10,scan,9,0,24911765116520,,24911765249070,24911766900310,29.264,0.0318,-0.0000,0.0000,0,0.5610,560,220,0,220,1,1,7,24911664967736,24911732655861,67688,0,1,64463,66192,0,,,,9,220,1,0,0,0,86,0,0
11,scan,10,0,24911814953408,,24911815087428,24911816877807,29.314,0.0467,-0.0000,0.0001,0,0.5492,549,220,0,220,1,1,8,24911715248803,24911782196446,66947,0,1,64463,66287,0,,,,10,220,1,0,0,0,86,0,0
12,scan,11,0,24911864983592,,24911865112688,24911867058006,29.364,0.0542,-0.0000,0.0001,0,0.5366,536,220,0,220,1,1,9,24911765163131,24911832352979,67189,0,1,64463,66387,0,,,,11,220,1,0,0,0,86,0,0
13,scan,12,0,24911914851375,,24911914983426,24911916857255,29.414,0.0692,-0.0000,0.0002,0,0.5375,537,220,0,220,1,1,10,24911815002861,24911882098860,67095,0,1,64463,66458,0,,,,12,220,1,0,0,0,86,0,0
14,scan,13,0,24911965072971,,24911965236534,24911966869497,29.464,0.0766,0.0000,0.0002,0,0.5235,523,220,0,220,1,1,11,24911865028217,24911932518139,67489,0,1,64463,66551,0,,,,13,220,1,0,0,0,86,0,0
15,scan,14,0,24912015482401,,24912015617767,24912017881793,29.514,0.0916,0.0000,0.0003,0,0.5231,523,220,-1,220,1,1,12,24911914898568,24911981983752,67085,0,1,64463,66596,0,,,,14,220,1,0,0,0,86,0,0
16,scan,15,0,24912065673502,,24912065845489,24912067900677,29.564,0.0991,0.0000,0.0003,0,0.5134,513,220,-1,220,1,1,13,24911965123654,24912032967497,67843,0,1,64463,66692,0,,,,15,220,1,0,0,0,86,0,0
17,scan,16,0,24912115618384,,24912115744058,24912117885342,29.614,0.1140,0.0000,0.0004,0,0.5010,501,220,-1,220,1,1,14,24912015527482,24912083590671,68063,0,1,64463,66790,0,,,,16,220,1,0,0,0,86,0,0
