step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790092660662205184,0.1,4,3,372,284,11.827,37.021,37.021,11.995,2,24.496,48.636,48.636,24.14,2,1.3099,2,33.152,32.706,33.598,,,,,,0,0,
2,1790092660762205184,0.2,6,5,564,476,37.021,50.25,50.25,17.484,2,49.41,50.297,50.297,12.873,2,1.1849,4,32.936,32.706,33.598,,,,,,0,0,
3,1790092660862205184,0.3,8,7,756,668,49.719,50.034,50.25,14.346,2,49.834,50.185,50.297,8.635,2,1.1317,6,32.881,32.706,33.598,,,,,,0,0,
4,1790092660962205184,0.4,10,9,948,860,49.884,50.146,50.25,11.205,2,49.923,50.185,50.297,6.479,2,1.1023,8,32.87,32.648,33.598,,,,,,0,0,
5,1790092661062205184,0.5,12,11,1140,1052,49.884,50.25,50.488,9.243,2,49.923,50.297,50.507,5.371,2,1.0837,10,32.845,31.641,33.598,,,,,,0,0,
6,1790092661162205184,0.6,14,13,1332,1244,49.925,50.25,50.488,7.838,2,49.965,50.507,51.137,4.587,2,1.0707,12,32.821,31.641,33.598,,,,,,0,0,
7,1790092661262205184,0.7,16,15,1524,1436,49.925,50.295,50.488,6.836,2,49.965,50.507,51.137,3.964,2,1.0613,14,32.821,31.641,33.598,,,,,,0,0,
8,1790092661362205184,0.8,18,17,1748,1628,49.925,50.25,50.488,6.046,2,49.965,50.512,51.137,3.529,2,1.0737,16,32.817,31.641,33.598,,,,,,0,0,
9,1790092661462205184,0.9,20,19,1972,1820,49.925,50.295,50.713,5.474,2,49.965,50.507,51.137,3.165,2,1.0835,18,32.817,31.641,33.598,,,,,,0,0,
10,1790092661562205184,1.0,22,21,2196,2012,49.991,50.384,50.713,4.974,2,49.965,50.512,51.137,2.879,2,1.0915,20,32.817,31.641,33.598,,,,,,0,0,
11,1790092661662205184,1.1,19,20,1952,1920,50.006,50.488,50.713,0.267,1,49.994,50.512,51.137,0.353,1,1.0167,20,32.817,31.641,32.969,,,,,,0,0,
12,1790092661762205184,1.2,19,20,1984,1920,50.048,50.488,50.713,0.282,1,49.994,50.524,51.137,0.378,1,1.0333,20,32.812,31.641,32.93,,,,,,0,0,
13,1790092661862205184,1.3,19,20,2016,1920,50.048,50.488,50.713,0.284,1,50.061,50.524,51.137,0.39,1,1.05,20,32.812,31.641,32.951,,,,,,0,0,
14,1790092661962205184,1.4,20,20,2144,1920,49.94,50.384,50.713,0.255,1,50.018,50.524,51.137,0.38,1,1.1167,20,32.818,31.641,32.951,,,,,,0,0,
15,1790092662062205184,1.5,20,20,2176,1920,49.991,50.569,50.713,0.29,1,50.018,50.651,51.137,0.363,1,1.1333,20,32.84,31.777,32.995,,,,,,0,0,
16,1790092662162205184,1.6,19,20,2112,1920,49.965,50.569,50.713,0.297,1,50.018,50.524,50.74,0.318,1,1.1,20,32.855,32.437,32.995,,,,,,0,0,
17,1790092662262205184,1.7,19,20,2128,1920,49.965,50.569,50.713,0.294,1,49.996,50.524,50.74,0.289,1,1.1083,20,32.855,32.437,32.995,,,,,,0,0,
18,1790092662362205184,1.8,20,20,2240,1920,49.94,50.569,50.652,0.279,1,49.943,50.524,50.74,0.269,1,1.1667,20,32.855,32.49,32.995,,,,,,0,0,
19,1790092662462205184,1.9,20,20,2240,1920,49.94,50.569,50.652,0.296,1,49.996,50.524,50.74,0.296,1,1.1667,20,32.855,32.494,32.995,,,,,,0,0,
20,1790092662562205184,2.0,20,20,2240,1920,49.94,50.626,50.907,0.332,1,49.996,50.651,50.74,0.31,1,1.1667,20,32.855,32.494,32.995,,,,,,0,0,
21,1790092662662205184,2.1,20,20,2240,1920,49.862,50.569,50.907,0.365,1,49.943,50.597,50.68,0.345,1,1.1667,20,32.874,32.719,32.995,,,,,,0,0,
22,1790092662762205184,2.2,20,20,2240,1920,49.94,50.569,50.907,0.402,1,49.996,50.597,50.68,0.349,1,1.1667,20,32.882,32.326,32.995,,,,,,0,0,
23,1790092662862205184,2.3,20,20,2240,1920,49.94,50.629,50.907,0.439,1,49.996,50.651,51.054,0.43,1,1.1667,20,32.857,31.691,32.995,,,,,,0,0,
24,1790092662962205184,2.4,20,20,2240,1920,49.872,50.629,50.907,0.411,1,49.996,50.597,51.054,0.417,1,1.1667,20,32.837,31.691,32.995,,,,,,0,0,
25,1790092663062205184,2.5,20,20,2240,1920,49.995,50.629,50.907,0.417,1,50.019,50.597,51.054,0.402,1,1.1667,20,32.806,31.691,32.968,,,,,,0,0,
26,1790092663162205184,2.6,20,20,2240,1920,49.932,50.629,50.907,0.405,1,49.996,50.597,51.054,0.43,1,1.1667,20,32.754,31.691,32.968,,,,,,0,0,
27,1790092663262205184,2.7,20,20,2240,1920,49.949,50.58,50.907,0.39,1,50.019,50.68,51.054,0.474,1,1.1667,20,32.699,31.691,32.953,,,,,,0,0,
28,1790092663362205184,2.8,20,20,2240,1920,49.949,50.58,50.907,0.367,1,50.019,50.68,51.054,0.471,1,1.1667,20,32.625,31.691,32.953,,,,,,0,0,
29,1790092663462205184,2.9,20,20,2240,1920,50.035,50.58,50.907,0.35,1,50.034,50.68,51.054,0.454,1,1.1667,20,32.607,31.691,32.953,,,,,,0,0,
30,1790092663562205184,3.0,20,20,2240,1920,49.974,50.566,50.629,0.24,1,50.034,50.597,51.054,0.38,1,1.1667,20,32.607,31.691,32.953,,,,,,0,0,
31,1790092663662205184,3.1,20,20,2240,1920,49.974,50.566,50.629,0.213,1,50.034,50.578,51.054,0.349,1,1.1667,20,32.607,31.691,32.93,,,,,,0,0,
32,1790092663762205184,3.2,20,20,2240,1920,49.974,50.277,50.629,0.176,1,50.034,50.578,51.054,0.345,1,1.1667,20,32.564,31.691,32.93,,,,,,0,0,
33,1790092663862205184,3.3,20,20,2240,1920,49.974,50.277,50.58,0.173,1,49.989,50.578,51.376,0.369,1,1.1667,20,32.625,31.781,32.93,,,,,,0,0,
34,1790092663962205184,3.4,20,20,2240,1920,50.077,50.524,51.174,0.224,1,50.035,50.77,51.376,0.402,1,1.1667,20,32.63,31.781,32.93,,,,,,0,0,
35,1790092664062205184,3.5,20,20,2240,1920,50.009,50.277,51.174,0.247,1,50.035,50.77,51.376,0.43,1,1.1667,20,32.63,31.781,32.93,,,,,,0,0,
36,1790092664162205184,3.6,20,20,2240,1920,50.009,50.524,51.174,0.29,1,50.035,50.813,51.376,0.458,1,1.1667,20,32.776,32.007,32.93,,,,,,0,0,
37,1790092664262205184,3.7,20,20,2240,1920,49.974,51.042,51.266,0.376,1,50.035,51.061,51.376,0.495,1,1.1667,20,32.776,32.007,32.939,,,,,,0,0,
38,1790092664362205184,3.8,20,20,2240,1920,49.974,51.042,51.266,0.422,1,49.854,51.061,51.376,0.551,1,1.1667,20,32.776,32.007,32.939,,,,,,0,0,
39,1790092664462205184,3.9,20,20,2240,1920,50.009,51.042,51.266,0.445,1,49.854,51.061,51.376,0.605,1,1.1667,20,32.778,32.007,32.939,,,,,,0,0,
40,1790092664562205184,4.0,20,20,2240,1920,50.009,51.042,51.266,0.443,1,49.854,51.061,51.376,0.605,1,1.1667,20,32.778,32.007,32.939,,,,,,0,0,
