line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,1,18869637731265,,18869637779180,18869640729068,22.445,0.0000,0.0000,0.0000,0,0.5923,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,25,41,0,0
2,scan,1,1,18869675408011,,18869675564885,18869677382533,22.945,0.0001,-0.0000,0.0000,0,0.5937,593,220,0,0,0,0,,,,,1,1,,,0,,,,1,220,0,1,0,0,41,0,0
3,scan,2,1,18869724718061,,18869724880617,18869726355715,22.995,0.0001,-0.0000,0.0000,0,0.5937,593,220,0,0,0,0,,,,,1,1,,,0,,,,2,220,0,1,0,0,41,0,0
4,scan,3,1,18869774103413,,18869774249611,18869776345815,23.045,0.0035,-0.0000,-0.0000,0,0.5864,586,220,0,220,1,1,1,18869675485645,18869740796528,65310,0,1,65310,65310,0,,,,3,220,0,1,0,0,41,0,0
5,scan,4,1,18869824440039,,18869824585761,18869826405740,23.095,0.0070,-0.0000,-0.0000,0,0.5893,589,220,0,220,1,1,2,18869724782762,18869792397651,67614,0,1,65310,66462,0,,,,4,220,0,1,0,0,41,0,0
6,scan,5,1,18869874220138,,18869874361305,18869876388384,23.145,0.0174,-0.0000,-0.0000,0,0.5901,590,220,0,220,1,1,3,18869774154282,18869841669488,67515,0,1,65310,66813,0,,,,5,220,0,1,0,0,41,0,0
7,scan,6,1,18869923988159,,18869924151015,18869926498454,23.195,0.0243,-0.0000,-0.0000,0,0.5713,571,220,0,220,1,1,4,18869824490861,18869888759632,64268,0,1,64268,66177,0,,,,6,220,0,1,0,0,41,0,0
8,scan,7,1,18869974169129,,18869974371840,18869976548617,23.245,0.0318,-0.0000,-0.0000,0,0.5661,566,220,0,220,1,1,5,18869874259627,18869941550128,67290,0,1,64268,66399,0,,,,7,220,0,1,0,0,41,0,0
9,scan,8,1,18870024198392,,18870024342839,18870026523827,23.295,0.0467,-0.0000,-0.0000,0,0.5569,556,220,0,220,1,1,6,18869924065413,18869991381042,67315,0,1,64268,66552,0,,,,8,220,0,1,0,0,41,0,0
10,scan,9,1,18870074065901,,18870074201254,18870077360365,23.345,0.0542,-0.0000,-0.0000,0,0.5496,549,220,0,220,1,1,7,18869974215842,18870040684750,66468,0,1,64268,66540,0,,,,9,220,0,1,0,0,41,0,0
11,scan,10,1,18870123788868,,18870123963557,18870125460179,23.395,0.0692,-0.0000,-0.0000,0,0.5432,543,220,0,220,1,1,8,18870024249620,18870091454602,67204,0,1,64268,66623,0,,,,10,220,0,1,0,0,41,0,0
12,scan,11,1,18870173952035,,18870174089867,18870176331790,23.445,0.0766,-0.0000,-0.0000,0,0.5328,532,220,0,220,1,1,9,18870074115512,18870142344082,68228,0,1,64268,66801,0,,,,11,220,0,1,0,0,41,0,0
13,scan,12,1,18870223948103,,18870224133099,18870226348540,23.495,0.0916,-0.0000,-0.0000,0,0.5195,519,220,0,220,1,1,10,18870123834456,18870191947433,68112,0,1,64268,66932,0,,,,12,220,0,1,0,0,41,0,0
14,scan,13,1,18870273782619,,18870273933006,18870275324827,23.545,0.0991,-0.0000,-0.0000,0,0.5122,512,220,0,220,1,1,11,18870174003987,18870241607605,67603,0,1,64268,66993,0,,,,13,220,0,1,0,0,41,0,0
15,scan,14,1,18870323679970,,18870323812635,18870325504578,23.595,0.1140,-0.0000,-0.0000,0,0.5051,505,220,0,220,1,1,12,18870223993168,18870291788925,67795,0,1,64268,67060,0,,,,14,220,0,1,0,0,41,0,0
16,scan,15,1,18870373874694,,18870374022849,18870376419622,23.645,0.1215,-0.0000,-0.0000,0,0.4948,494,220,0,220,1,1,13,18870273831613,18870341063344,67231,0,1,64268,67073,0,,,,15,220,0,1,0,0,41,0,0
17,scan,16,1,18870423701027,,18870423815201,18870425325784,23.695,0.1365,-0.0000,-0.0000,0,0.4761,476,220,0,220,1,1,14,18870323727160,18870391548004,67820,0,1,64268,67127,0,,,,16,220,0,1,0,0,41,0,0
18,scan,17,1,18870473854575,,18870473999564,18870476501358,23.745,0.1440,-0.0000,-0.0000,0,0.4827,482,220,0,220,1,1,15,18870373937253,18870441287342,67350,0,1,64268,67142,0,,,,17,220,0,1,0,0,41,0,0
19,scan,18,1,18870523906091,,18870524118139,18870526250938,23.795,0.1589,-0.0000,-0.0000,0,0.4700,470,220,0,220,1,1,16,18870423742733,18870490334777,66592,0,1,64268,67107,0,,,,18,220,0,1,0,0,41,0,0
20,scan,19,1,18870574563068,,18870574705552,18870576459516,23.845,0.1664,-0.0000,-0.0000,0,0.4649,464,220,0,220,1,1,17,18870473907292,18870537600010,63692,0,1,63692,66906,0,,,,19,220,0,1,0,0,41,0,0
21,scan,20,1,18870624616929,,18870624746935,18870626424020,23.895,0.1814,-0.0000,-0.0000,0,0.4584,458,220,0,220,1,1,18,18870523948888,18870588395323,64446,0,1,63692,66770,0,,,,20,220,0,1,0,0,41,0,0
22,scan,21,1,18870674818106,,18870674983486,18870676437506,23.945,0.1889,-0.0000,-0.0000,0,0.4495,449,220,0,220,1,1,19,18870574615571,18870638927982,64312,0,1,63692,66640,0,,,,21,220,0,1,0,0,41,0,0
23,scan,22,1,18870724471666,,18870724596057,18870726352623,23.995,0.2038,-0.0000,-0.0000,0,0.4327,432,220,0,220,1,1,20,18870624660173,18870689111843,64451,0,1,63692,66531,0,,,,22,220,0,1,0,0,41,0,0
