step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790100315959234048,0.1,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
2,1790100316059234048,0.2,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
3,1790100316159234048,0.3,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
4,1790100316259234048,0.4,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
5,1790100316359234048,0.5,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
6,1790100316459234048,0.6,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
7,1790100316559234048,0.7,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
8,1790100316659234048,0.8,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
9,1790100316759234048,0.9,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
10,1790100316859234048,1.0,3,1,212,92,34.606,69.152,69.152,34.546,2,,,,,0,2.3043,0,,,,,,,,,0,0,
11,1790100316959234048,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790100317059234048,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790100317159234048,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790100317259234048,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790100317359234048,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790100317459234048,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790100317559234048,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790100317659234048,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790100317759234048,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790100317859234048,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790100317959234048,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790100318059234048,2.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790100318159234048,2.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790100318259234048,2.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
