step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790096302487273984,0.1,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
2,1790096302587273984,0.2,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
3,1790096302687273984,0.3,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
4,1790096302787273984,0.4,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
5,1790096302887273984,0.5,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
6,1790096302987273984,0.6,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
7,1790096303087273984,0.7,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
8,1790096303187273984,0.8,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
9,1790096303287273984,0.9,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
10,1790096303387273984,1.0,3,1,212,92,52.606,104.185,104.185,51.578,2,,,,,0,2.3043,0,,,,,,,,,0,0,
11,1790096303487273984,1.1,1,1,32,92,,,,,0,,,,,0,0.3478,0,,,,,,,,,0,0,
12,1790096303587273984,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790096303687273984,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790096303787273984,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790096303887273984,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790096303987273984,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790096304087273984,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790096304187273984,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790096304287273984,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790096304387273984,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790096304487273984,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790096304587273984,2.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790096304687273984,2.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790096304787273984,2.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790096304887273984,2.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790096304987273984,2.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790096305087273984,2.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790096305187273984,2.8,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
29,1790096305287273984,2.9,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
30,1790096305387273984,3.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790096305487273984,3.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790096305587273984,3.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790096305687273984,3.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790096305787273984,3.4,2,0,224,0,754.12,754.12,754.12,0.0,1,,,,,0,,0,,,,,,,,,0,0,
