step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790092226983826944,0.1,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
2,1790092227083826944,0.2,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
3,1790092227183826944,0.3,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
4,1790092227283826944,0.4,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
5,1790092227383826944,0.5,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
6,1790092227483826944,0.6,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
7,1790092227583826944,0.7,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
8,1790092227683826944,0.8,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
9,1790092227783826944,0.9,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
10,1790092227883826944,1.0,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
11,1790092227983826944,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790092228083826944,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790092228183826944,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790092228283826944,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790092228383826944,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790092228483826944,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790092228583826944,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790092228683826944,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790092228783826944,1.9,2,1,208,96,7.542,7.542,7.542,0.0,1,,,,,0,2.1667,1,40.906,40.906,40.906,,,,,,0,0,
20,1790092228883826944,2.0,4,3,400,288,49.905,50.193,50.193,14.217,1,49.821,49.845,49.845,0.024,1,1.3889,3,82.813,40.906,83.161,,,,,,0,0,
21,1790092228983826944,2.1,6,4,592,384,49.905,50.193,50.193,8.607,1,49.845,50.116,50.116,0.106,1,1.5417,4,82.919,40.906,83.161,,,,,,0,0,
22,1790092229083826944,2.2,8,6,784,576,49.905,50.158,50.193,6.168,1,49.807,50.116,50.116,0.076,1,1.3611,6,82.746,40.906,83.161,,,,,,0,0,
23,1790092229183826944,2.3,10,8,976,768,49.982,50.193,50.979,4.924,1,49.845,50.116,50.117,0.131,1,1.2708,8,82.791,40.906,83.161,,,,,,0,0,
24,1790092229283826944,2.4,12,10,1168,960,49.905,50.193,50.979,4.088,1,49.845,50.117,50.848,0.263,1,1.2167,10,82.791,40.906,83.848,,,,,,0,0,
25,1790092229383826944,2.5,14,12,1360,1152,49.905,50.193,50.979,3.483,1,49.845,50.212,50.848,0.322,1,1.1806,12,82.765,40.906,83.848,,,,,,0,0,
26,1790092229483826944,2.6,16,14,1584,1344,49.905,50.306,50.979,3.054,1,49.845,50.848,51.215,0.407,1,1.1786,14,82.765,40.906,83.848,,,,,,0,0,
27,1790092229583826944,2.7,18,16,1808,1536,49.841,50.193,50.979,5.625,1,49.968,50.848,51.215,0.362,1,1.1771,16,82.765,40.906,83.848,,,,,,0,0,
28,1790092229683826944,2.8,21,18,2144,1728,49.943,50.306,50.979,4.827,1,49.979,50.256,51.215,0.348,1,1.2407,18,82.791,40.906,133.393,,,,,,0,0,
29,1790092229783826944,2.9,22,20,2256,1920,49.982,50.399,50.993,2.667,1,49.979,50.848,51.215,0.373,1,1.175,20,82.857,40.906,133.792,,,,,,0,0,
30,1790092229883826944,3.0,22,20,2288,1920,49.982,50.399,50.993,2.684,1,49.979,50.848,51.215,0.416,1,1.1917,20,82.963,81.94,133.792,,,,,,0,0,
31,1790092229983826944,3.1,22,20,2320,1920,49.982,50.399,50.993,2.696,1,49.979,50.848,51.215,0.433,1,1.2083,20,83.04,81.94,133.792,,,,,,0,0,
32,1790092230083826944,3.2,22,20,2352,1920,50.046,50.417,50.993,2.717,1,50.117,50.848,51.215,0.44,1,1.225,20,86.117,81.94,133.792,,,,,,0,0,
33,1790092230183826944,3.3,22,20,2384,1920,49.942,50.399,50.993,2.678,1,50.169,50.345,51.215,0.409,1,1.2417,20,132.248,81.94,133.792,,,,,,0,0,
