step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790096461491501824,0.1,3,1,288,96,49.789,50.0,50.0,0.212,1,,,,,0,3.0,1,102.189,102.189,102.189,,,,,,0,0,
2,1790096461591501824,0.2,5,3,480,288,49.961,50.502,50.502,0.251,1,50.032,50.567,50.567,0.536,1,1.6667,3,102.675,102.189,102.756,,,,,,0,0,
3,1790096461691501824,0.3,7,5,672,480,50.025,50.055,50.502,0.185,1,50.229,50.606,50.606,0.447,1,1.4,5,102.675,102.189,102.756,,,,,,0,0,
4,1790096461791501824,0.4,9,7,864,672,50.049,50.055,50.502,0.138,1,50.131,50.567,50.606,0.298,1,1.2857,7,102.748,102.189,102.904,,,,,,0,0,
5,1790096461891501824,0.5,11,9,1056,864,50.049,50.055,50.502,0.111,1,50.13,50.567,50.606,0.246,1,1.2222,9,102.756,102.189,102.985,,,,,,0,0,
6,1790096461991501824,0.6,13,11,1248,1056,50.049,50.056,50.502,0.127,1,50.082,50.567,50.606,0.216,1,1.1818,11,102.823,102.189,102.985,,,,,,0,0,
7,1790096462091501824,0.7,15,13,1440,1248,50.049,50.056,50.502,0.109,1,50.082,50.567,50.606,0.227,1,1.1538,13,102.856,102.189,102.985,,,,,,0,0,
8,1790096462191501824,0.8,17,15,1664,1440,50.049,50.056,50.502,0.095,1,50.082,50.567,50.606,0.229,1,1.1556,15,102.823,102.189,102.985,,,,,,0,0,
9,1790096462291501824,0.9,19,17,1888,1632,50.049,50.056,54.423,0.587,1,50.112,50.567,50.606,0.202,1,1.1569,17,102.823,102.189,102.985,,,,,,0,0,
10,1790096462391501824,1.0,21,19,2112,1824,50.049,50.056,54.423,0.529,1,50.112,50.567,54.527,0.693,1,1.1579,19,102.834,102.189,102.985,,,,,,0,0,
11,1790096462491501824,1.1,20,21,2048,2016,50.05,50.502,54.423,0.586,1,50.101,50.567,54.527,0.63,1,1.0159,21,102.834,102.189,102.985,,,,,,0,0,
12,1790096462591501824,1.2,21,21,2176,2016,50.05,50.056,54.423,0.552,1,50.114,50.606,54.527,0.634,1,1.0794,21,102.856,102.59,102.997,,,,,,0,0,
13,1790096462691501824,1.3,21,21,2208,2016,50.049,50.056,54.423,0.614,1,50.101,50.213,54.527,0.622,1,1.0952,21,102.887,102.59,102.997,,,,,,0,0,
14,1790096462791501824,1.4,21,21,2240,2016,50.049,50.056,54.423,0.614,1,50.034,50.213,54.527,0.677,1,1.1111,21,102.888,102.59,102.997,,,,,,0,0,
15,1790096462891501824,1.5,21,21,2272,2016,50.049,51.048,54.423,0.664,1,50.034,50.213,54.527,0.67,1,1.127,21,102.887,102.59,102.997,,,,,,0,0,
16,1790096462991501824,1.6,20,21,2208,2016,50.049,51.048,54.423,0.704,1,50.016,50.64,54.527,0.733,1,1.0952,21,102.88,101.799,102.997,,,,,,0,0,
17,1790096463091501824,1.7,21,21,2336,2016,50.049,51.048,54.423,0.809,1,50.016,51.018,54.527,0.773,1,1.1587,21,102.88,101.799,102.997,,,,,,0,0,
18,1790096463191501824,1.8,21,21,2352,2016,50.049,51.254,54.423,1.022,1,49.989,51.018,54.527,0.888,1,1.1667,21,102.846,101.799,102.997,,,,,,0,0,
19,1790096463291501824,1.9,20,21,2240,2016,50.049,51.048,53.93,0.646,1,49.966,51.154,54.527,1.091,1,1.1111,21,102.888,101.799,103.064,,,,,,0,0,
20,1790096463391501824,2.0,21,21,2352,2016,50.049,51.048,53.93,0.614,1,49.966,51.018,54.095,0.658,1,1.1667,21,102.88,101.799,103.064,,,,,,0,0,
21,1790096463491501824,2.1,21,21,2352,2016,50.049,50.46,53.93,0.592,1,49.966,51.018,54.095,0.659,1,1.1667,21,102.845,101.799,103.064,,,,,,0,0,
22,1790096463591501824,2.2,21,21,2352,2016,50.049,50.46,53.93,0.574,1,49.917,50.64,54.095,0.624,1,1.1667,21,102.88,101.799,103.064,,,,,,0,0,
23,1790096463691501824,2.3,20,21,2240,2016,50.049,50.46,53.93,0.549,1,49.966,50.64,54.095,0.626,1,1.1111,21,102.85,101.799,103.064,,,,,,0,0,
24,1790096463791501824,2.4,21,21,2352,2016,50.049,50.46,53.93,0.554,1,49.989,50.64,54.095,0.582,1,1.1667,21,102.88,101.799,103.064,,,,,,0,0,
25,1790096463891501824,2.5,21,21,2352,2016,50.049,50.35,53.93,0.52,1,49.966,50.64,54.095,0.62,1,1.1667,21,102.88,101.799,103.064,,,,,,0,0,
26,1790096463991501824,2.6,21,21,2352,2016,50.049,50.35,53.93,0.511,1,50.012,50.523,54.095,0.577,1,1.1667,21,102.872,101.799,103.064,,,,,,0,0,
27,1790096464091501824,2.7,20,21,2240,2016,50.05,50.328,50.46,0.193,1,50.012,50.377,54.095,0.525,1,1.1111,21,102.899,102.779,103.064,,,,,,0,0,
