step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790098409801374976,0.1,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
2,1790098409901374976,0.2,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
3,1790098410001374976,0.3,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
4,1790098410101374976,0.4,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
5,1790098410201374976,0.5,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
6,1790098410301374976,0.6,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
7,1790098410401374976,0.7,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
8,1790098410501374976,0.8,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
9,1790098410601374976,0.9,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
10,1790098410701374976,1.0,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
11,1790098410801374976,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790098410901374976,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790098411001374976,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790098411101374976,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790098411201374976,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790098411301374976,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790098411401374976,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790098411501374976,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790098411601374976,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790098411701374976,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790098411801374976,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
