line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,23625474982202,,23625475030145,23625478350198,32.511,0.0000,0.0000,0.0000,0,0.5833,583,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,76,0,0
2,scan,1,0,23625510245331,,23625510375140,23625512973197,33.011,0.0001,-0.0000,0.0000,0,0.6006,600,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,76,0,0
3,scan,2,0,23625560866276,,23625561036472,23625562934898,33.061,0.0001,-0.0000,0.0000,0,0.5917,591,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,76,0,0
4,scan,3,0,23625610708129,,23625610841325,23625612867187,33.111,0.0001,-0.0000,0.0000,0,0.6017,601,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,76,0,0
5,scan,4,0,23625660957999,,23625661092087,23625662742718,33.161,0.0001,-0.0000,0.0000,0,0.5893,589,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,76,0,0
6,scan,5,0,23625710752539,,23625710874608,23625712786136,33.211,0.0001,-0.0000,0.0000,0,0.5863,586,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,76,0,0
7,scan,6,0,23625760695546,,23625760826490,23625762781513,33.261,0.0001,-0.0000,0.0000,0,0.5941,594,220,0,220,1,1,1,23625510298733,23625718683238,208384,0,1,208384,208384,0,,,,6,220,1,0,0,0,76,0,0
8,scan,7,0,23625810421661,,23625810533638,23625812832887,33.311,0.0012,-0.0000,0.0000,0,0.5990,599,220,0,220,1,1,2,23625560929701,23625768541704,207612,0,1,207612,207998,0,,,,7,220,1,0,0,0,76,0,0
9,scan,8,0,23625860562891,,23625860691956,23625863718093,33.361,0.0035,-0.0000,0.0000,0,0.5943,594,220,0,220,1,1,3,23625610757572,23625817848081,207090,0,1,207090,207695,0,,,,8,220,1,0,0,0,76,0,0
10,scan,9,0,23625910512396,,23625910757884,23625912770876,33.411,0.0116,-0.0000,-0.0000,0,0.5753,575,220,0,220,1,1,4,23625661012550,23625868823289,207810,0,1,207090,207724,0,,,,9,220,1,0,0,0,76,0,0
11,scan,10,0,23625960722955,,23625960860025,23625962841021,33.461,0.0174,-0.0000,-0.0000,0,0.5900,590,220,0,220,1,1,5,23625710799264,23625918032803,207233,0,1,207090,207626,0,,,,10,220,1,0,0,0,76,0,0
12,scan,11,0,23626010853563,,23626011049737,23626012780832,33.511,0.0318,-0.0000,0.0000,0,0.5720,572,220,0,220,1,1,6,23625760749173,23625968400810,207651,0,1,207090,207630,0,,,,11,220,1,0,0,0,76,0,0
13,scan,12,0,23626060786779,,23626060937212,23626062789385,33.561,0.0393,-0.0000,0.0000,0,0.5531,553,220,0,220,1,1,7,23625810459932,23626017812334,207352,0,1,207090,207590,0,,,,12,220,1,0,0,0,76,0,0
14,scan,13,0,23626110821402,,23626110942226,23626113186096,33.611,0.0467,-0.0000,0.0001,0,0.5428,542,220,0,220,1,1,8,23625860610620,23626067306152,206695,0,1,206695,207478,0,,,,13,220,1,0,0,0,76,0,0
15,scan,14,0,23626160848809,,23626160995901,23626162801766,33.661,0.0617,-0.0000,0.0002,0,0.5466,546,220,0,220,1,1,9,23625910564631,23626118031345,207466,0,1,206695,207477,0,,,,14,220,1,0,0,0,76,0,0
