step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790092979474151936,0.1,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
2,1790092979574151936,0.2,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
3,1790092979674151936,0.3,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
4,1790092979774151936,0.4,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
5,1790092979874151936,0.5,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
6,1790092979974151936,0.6,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
7,1790092980074151936,0.7,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
8,1790092980174151936,0.8,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
9,1790092980274151936,0.9,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
10,1790092980374151936,1.0,1,0,32,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
11,1790092980474151936,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790092980574151936,1.2,1,0,96,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790092980674151936,1.3,3,3,288,288,48.382,50.003,50.003,1.621,1,47.868,49.893,49.893,2.025,1,1.0,3,32.589,32.479,33.507,,,,,,0,0,
14,1790092980774151936,1.4,5,5,480,480,49.868,50.396,50.396,0.977,1,49.873,50.481,50.481,1.169,1,1.0,5,32.589,31.936,33.507,,,,,,0,0,
15,1790092980874151936,1.5,7,7,672,672,49.989,50.226,50.396,0.693,1,49.913,50.327,50.481,0.859,1,1.0,7,32.685,31.936,33.507,,,,,,0,0,
