line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,20346528577589,,20346528626954,20346531545206,19.715,0.0000,0.0000,0.0000,0,0.6055,605,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,50,0,0
2,scan,1,0,20346556785881,,20346557015057,20346559722327,20.215,0.0001,-0.0000,0.0000,0,0.5903,590,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,50,0,0
3,scan,2,0,20346606387123,,20346606543038,20346608705504,20.265,0.0001,-0.0000,0.0000,0,0.5831,583,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,50,0,0
4,scan,3,0,20346656173927,,20346656324902,20346658397695,20.315,0.0001,-0.0000,0.0000,0,0.6042,604,220,0,220,1,1,1,20346556880506,20346622252680,65372,0,1,65372,65372,0,,,,3,220,1,0,0,0,50,0,0
5,scan,4,0,20346706231401,,20346706359653,20346708447683,20.365,0.0012,-0.0000,0.0000,0,0.5942,594,220,0,220,1,1,2,20346606432447,20346673747157,67314,0,1,65372,66343,0,,,,4,220,1,0,0,0,50,0,0
6,scan,5,0,20346756187889,,20346756312722,20346758376012,20.415,0.0035,-0.0000,-0.0000,0,0.5972,597,220,0,220,1,1,3,20346656228247,20346723583963,67355,0,1,65372,66680,0,,,,5,220,1,0,0,0,50,0,0
7,scan,6,0,20346806565434,,20346806732591,20346808500348,20.465,0.0116,-0.0000,-0.0000,0,0.5846,584,220,0,220,1,1,4,20346706276481,20346773787661,67511,0,1,65372,66888,0,,,,6,220,1,0,0,0,50,0,0
8,scan,7,0,20346856756723,,20346856889205,20346858528666,20.515,0.0174,-0.0000,-0.0000,0,0.5728,572,220,0,220,1,1,5,20346756231061,20346824092789,67861,0,1,65372,67083,0,,,,7,220,1,0,0,0,50,0,0
9,scan,8,0,20346906563887,,20346906690318,20346908505875,20.565,0.0318,-0.0000,0.0000,0,0.5743,574,220,0,220,1,1,6,20346806621820,20346873601028,66979,0,1,65372,67065,0,,,,8,220,1,0,0,0,50,0,0
10,scan,9,0,20346956472084,,20346956610838,20346958519464,20.615,0.0393,-0.0000,0.0000,0,0.5650,564,220,0,220,1,1,7,20346856803168,20346924329794,67526,0,1,65372,67131,0,,,,9,220,1,0,0,0,50,0,0
11,scan,10,0,20347006444125,,20347006560177,20347008615566,20.665,0.0542,-0.0000,0.0001,0,0.5518,551,220,0,220,1,1,8,20346906607484,20346973023768,66416,0,1,65372,67042,0,,,,10,220,1,0,0,0,50,0,0
12,scan,11,0,20347056467095,,20347056589232,20347058649683,20.715,0.0617,-0.0000,0.0002,0,0.5384,538,220,0,220,1,1,9,20346956529251,20347023438998,66909,0,1,65372,67027,0,,,,11,220,1,0,0,0,50,0,0
13,scan,12,0,20347106885472,,20347107101559,20347108525719,20.765,0.0766,0.0000,0.0002,0,0.5420,542,220,0,220,1,1,10,20347006483432,20347072895546,66412,0,1,65372,66966,0,,,,12,220,1,0,0,0,50,0,0
14,scan,13,0,20347156943397,,20347157068980,20347158629949,20.815,0.0841,0.0000,0.0003,0,0.5327,532,220,-1,220,1,1,11,20347056509364,20347123855499,67346,0,1,65372,67000,0,,,,13,220,1,0,0,0,50,0,0
15,scan,14,0,20347206881946,,20347207032654,20347208541959,20.865,0.0916,0.0000,0.0003,0,0.5166,516,220,-1,220,1,1,12,20347106970667,20347173421866,66451,0,1,65372,66954,0,,,,14,220,1,0,0,0,50,0,0
16,scan,15,0,20347256768524,,20347256892793,20347258437394,20.915,0.1066,0.0000,0.0004,0,0.5138,513,220,-1,220,1,1,13,20347156987805,20347224299523,67311,0,1,65372,66982,0,,,,15,220,1,0,0,0,50,0,0
17,scan,16,0,20347306897864,,20347307038988,20347308597608,20.965,0.1140,0.0000,0.0004,0,0.4933,493,220,-1,220,1,1,14,20347206935318,20347273124714,66189,0,1,65372,66925,0,,,,16,220,1,0,0,0,50,0,0
18,scan,17,0,20347356879999,,20347357012476,20347358549507,21.015,0.1290,0.0000,0.0005,0,0.4957,495,220,-1,220,1,1,15,20347256811003,20347324194149,67383,0,1,65372,66956,0,,,,17,220,1,0,0,0,50,0,0
19,scan,18,0,20347407702785,,20347407830123,20347409542427,21.065,0.1365,0.0000,0.0005,0,0.4890,488,220,-1,220,1,1,16,20347306945569,20347373680764,66735,0,1,65372,66942,0,,,,18,220,1,0,0,0,50,0,0
20,scan,19,0,20347457555352,,20347457682176,20347459502892,21.115,0.1514,0.0000,0.0006,0,0.4728,472,220,-1,220,1,1,17,20347356928515,20347424291539,67363,0,1,65372,66967,0,,,,19,220,1,0,0,0,50,0,0
21,scan,20,0,20347508093493,,20347508363184,20347510508954,21.165,0.1589,0.0000,0.0006,0,0.4617,461,220,-1,220,1,1,18,20347407749317,20347475346890,67597,0,1,65372,67002,0,,,,20,220,1,0,0,0,50,0,0
22,scan,21,0,20347557745764,,20347557894235,20347559475608,21.215,0.1739,0.0000,0.0007,0,0.4548,454,220,-1,220,-1,1,19,20347457599649,20347525368073,67768,0,1,65372,67042,0,,,,21,220,-1,0,0,0,50,0,0
23,scan,22,0,20347607672328,,20347607829967,20347609558473,21.265,0.1814,0.0000,0.0007,0,0.4481,448,220,-1,220,-1,1,20,20347508195328,20347576039896,67844,0,1,65372,67082,0,,,,22,220,-1,0,0,0,50,0,0
24,scan,23,0,20347657690005,,20347657813571,20347659488175,21.315,0.1963,0.0001,0.0007,0,0.4362,436,220,-1,220,-1,1,21,20347557804731,20347622861900,65057,0,1,65057,66986,0,,,,23,220,-1,0,0,0,50,0,0
25,scan,24,0,20347707711693,,20347707835024,20347709462212,21.365,0.2038,0.0001,0.0006,0,0.4326,432,220,-1,220,-1,1,22,20347607724688,20347675325164,67600,0,1,65057,67014,0,,,,24,220,-1,0,0,0,50,0,0
26,scan,25,0,20347757800212,,20347757928744,20347759514633,21.415,0.2188,0.0001,0.0005,0,0.4108,410,220,-1,220,-1,1,23,20347657735110,20347725627286,67892,0,1,65057,67052,0,,,,25,220,-1,0,0,0,50,0,0
27,scan,26,0,20347807433629,,20347807558669,20347809509320,21.465,0.2263,0.0001,0.0005,0,0.4161,416,220,-1,220,-1,1,24,20347707755116,20347775038831,67283,0,1,65057,67061,0,,,,26,220,-1,0,0,0,50,0,0
28,scan,27,0,20347857514659,,20347857633205,20347859506480,21.515,0.2412,0.0001,0.0005,0,0.4152,415,220,-1,220,-1,1,25,20347757844065,20347825169241,67325,0,1,65057,67072,0,,,,27,220,-1,0,0,0,50,0,0
29,scan,28,0,20347907454577,,20347907573893,20347909587337,21.565,0.2487,0.0001,0.0004,0,0.4115,411,220,-1,220,1,1,26,20347807476278,20347874792012,67315,0,1,65057,67081,0,,,,28,220,1,0,0,0,50,0,0
