line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,3948102446116,,3948102576369,3948106033560,18.751,0.0000,0.0000,0.0000,0,0.5929,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,24,0,0
2,scan,1,0,3948127201246,,3948127337167,3948129576480,19.251,0.0001,-0.0000,0.0000,0,0.5961,596,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,24,0,0
3,scan,2,0,3948177121876,,3948177280028,3948179484826,19.301,0.0001,-0.0000,0.0000,0,0.5933,593,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,24,0,0
4,scan,3,0,3948227822894,,3948227975691,3948229566316,19.351,0.0001,-0.0000,0.0000,0,0.5971,597,220,0,220,1,1,1,3948127257650,3948191387735,64130,0,1,64130,64130,0,,,,3,220,1,0,0,0,24,0,0
5,scan,4,0,3948277488546,,3948277633341,3948279673883,19.401,0.0001,-0.0000,0.0000,0,0.5892,589,220,0,220,1,1,2,3948177170824,3948243599320,66428,0,1,64130,65279,0,,,,4,220,1,0,0,0,24,0,0
6,scan,5,0,3948327350097,,3948327479036,3948329466789,19.451,0.0035,-0.0000,-0.0000,0,0.5897,589,220,0,220,1,1,3,3948227885921,3948293427266,65541,0,1,64130,65366,0,,,,5,220,1,0,0,0,24,0,0
7,scan,6,0,3948377679094,,3948377822093,3948379629343,19.501,0.0070,-0.0000,-0.0000,0,0.5926,592,220,0,220,1,1,4,3948277540075,3948345067615,67527,0,1,64130,65906,0,,,,6,220,1,0,0,0,24,0,0
8,scan,7,0,3948427581906,,3948427701318,3948429514299,19.551,0.0174,-0.0000,-0.0000,0,0.5823,582,220,0,220,1,1,5,3948327397986,3948394326410,66928,0,1,64130,66111,0,,,,7,220,1,0,0,0,24,0,0
9,scan,8,0,3948477727834,,3948477866823,3948479653410,19.601,0.0243,-0.0000,-0.0000,0,0.5658,565,220,0,220,1,1,6,3948377730659,3948445761945,68031,0,1,64130,66431,0,,,,8,220,1,0,0,0,24,0,0
10,scan,9,0,3948527850652,,3948527991729,3948529704610,19.651,0.0318,-0.0000,0.0000,0,0.5704,570,220,0,220,1,1,7,3948427619788,3948495304091,67684,0,1,64130,66610,0,,,,9,220,1,0,0,0,24,0,0
11,scan,10,0,3948577683866,,3948577817348,3948579567853,19.701,0.0467,-0.0000,0.0001,0,0.5486,548,220,0,220,1,1,8,3948477775491,3948545517499,67742,0,1,64130,66751,0,,,,10,220,1,0,0,0,24,0,0
12,scan,11,0,3948628125170,,3948628280064,3948630583157,19.751,0.0542,-0.0000,0.0001,0,0.5499,549,220,0,220,1,1,9,3948527900452,3948595473600,67573,0,1,64130,66843,0,,,,11,220,1,0,0,0,24,0,0
13,scan,12,0,3948677730818,,3948677862096,3948679603346,19.801,0.0692,-0.0000,0.0002,0,0.5322,532,220,0,220,1,1,10,3948577732790,3948645154394,67421,0,1,64130,66900,0,,,,12,220,1,0,0,0,24,0,0
14,scan,13,0,3948727895781,,3948728088959,3948729550116,19.851,0.0766,0.0000,0.0002,0,0.5248,524,220,0,220,1,1,11,3948628174937,3948695806757,67631,0,1,64130,66967,0,,,,13,220,1,0,0,0,24,0,0
15,scan,14,0,3948778104685,,3948778244379,3948780393792,19.901,0.0916,0.0000,0.0003,0,0.5107,510,220,-1,220,1,1,12,3948677776477,3948745290616,67514,0,1,64130,67012,0,,,,14,220,1,0,0,0,24,0,0
16,scan,15,0,3948827880165,,3948828068089,3948829572839,19.951,0.0991,0.0000,0.0003,0,0.5143,514,220,-1,220,1,1,13,3948727944581,3948795393116,67448,0,1,64130,67046,0,,,,15,220,1,0,0,0,24,0,0
17,scan,16,0,3948877649739,,3948877794213,3948879591652,20.001,0.1140,0.0000,0.0004,0,0.5038,503,220,-1,220,1,1,14,3948778156312,3948845720161,67563,0,1,64130,67083,0,,,,16,220,1,0,0,0,24,0,0
18,scan,17,0,3948927815963,,3948927951374,3948929557677,20.051,0.1215,0.0000,0.0004,0,0.5020,501,220,-1,220,1,1,15,3948827930759,3948895554389,67623,0,1,64130,67119,0,,,,17,220,1,0,0,0,24,0,0
19,scan,18,0,3948977785912,,3948977924962,3948979585943,20.101,0.1365,0.0000,0.0005,0,0.4857,485,220,-1,220,1,1,16,3948877695465,3948945390149,67694,0,1,64130,67155,0,,,,18,220,1,0,0,0,24,0,0
20,scan,19,0,3949027826894,,3949027962304,3949030460811,20.151,0.1440,0.0000,0.0005,0,0.4845,484,220,-1,220,1,1,17,3948927863363,3948995384008,67520,0,1,64130,67176,0,,,,19,220,1,0,0,0,24,0,0
21,scan,20,0,3949077708444,,3949077852749,3949079512744,20.201,0.1589,0.0000,0.0006,0,0.4623,462,220,-1,220,1,1,18,3948977834064,3949045302266,67468,0,1,64130,67193,0,,,,20,220,1,0,0,0,24,0,0
22,scan,21,0,3949128056068,,3949128200620,3949130485835,20.251,0.1664,0.0000,0.0006,0,0.4676,467,220,-1,220,-1,1,19,3949027875862,3949095486103,67610,0,1,64130,67215,0,,,,21,220,-1,0,0,0,24,0,0
23,scan,22,0,3949177629705,,3949177850527,3949179767838,20.301,0.1814,0.0000,0.0007,0,0.4411,441,220,-1,220,-1,1,20,3949077753636,3949145448140,67694,0,1,64130,67238,0,,,,22,220,-1,0,0,0,24,0,0
24,scan,23,0,3949227818791,,3949227953685,3949229549784,20.351,0.1889,0.0001,0.0007,0,0.4437,443,220,-1,220,-1,1,21,3949128106024,3949192834562,64728,0,1,64130,67119,0,,,,23,220,-1,0,0,0,24,0,0
25,scan,24,0,3949278258857,,3949278385870,3949280465132,20.401,0.2038,0.0001,0.0005,0,0.4372,437,220,-1,220,-1,1,22,3949177669908,3949245324693,67654,0,1,64130,67143,0,,,,24,220,-1,0,0,0,24,0,0
26,scan,25,0,3949328199332,,3949328336509,3949331418705,20.451,0.2113,0.0001,0.0005,0,0.4264,426,220,-1,220,-1,1,23,3949227866248,3949294910630,67044,0,1,64130,67139,0,,,,25,220,-1,0,0,0,24,0,0
