line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,3590036100240,,3590036165407,3590039256906,26.359,0.0000,0.0000,0.0000,0,0.5988,598,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,18,0,0
2,scan,1,0,3590073017756,,3590073161904,3590074586583,26.859,0.0001,-0.0000,0.0000,0,0.5993,599,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,18,0,0
3,scan,2,0,3590122777229,,3590122942045,3590124871449,26.909,0.0001,-0.0000,0.0000,0,0.5979,597,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,18,0,0
4,scan,3,0,3590173017909,,3590173145190,3590174580271,26.959,0.0001,-0.0000,0.0000,0,0.5877,587,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,18,0,0
5,scan,4,0,3590222644961,,3590222772995,3590224513585,27.009,0.0001,-0.0000,0.0000,0,0.5967,596,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,18,0,0
6,scan,5,0,3590272359381,,3590272493824,3590274586359,27.059,0.0001,-0.0000,0.0000,0,0.5924,592,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,18,0,0
7,scan,6,0,3590322483207,,3590322630508,3590324649661,27.109,0.0001,-0.0000,0.0000,0,0.5996,599,220,0,220,1,1,1,3590073076004,3590280855029,207779,0,1,207779,207779,0,,,,6,220,1,0,0,0,18,0,0
8,scan,7,0,3590372708633,,3590372847935,3590374701677,27.159,0.0012,-0.0000,0.0000,0,0.5946,594,220,0,220,1,1,2,3590122842833,3590330762628,207919,0,1,207779,207849,0,,,,7,220,1,0,0,0,18,0,0
9,scan,8,0,3590422904875,,3590423038705,3590424724376,27.209,0.0035,-0.0000,0.0000,0,0.5794,579,220,0,220,1,1,3,3590173065106,3590379911975,206846,0,1,206846,207515,0,,,,8,220,1,0,0,0,18,0,0
10,scan,9,0,3590472942864,,3590473085610,3590474512728,27.259,0.0116,-0.0000,-0.0000,0,0.5897,589,220,0,220,1,1,4,3590222691310,3590430091163,207399,0,1,206846,207486,0,,,,9,220,1,0,0,0,18,0,0
11,scan,10,0,3590523027624,,3590523159443,3590525390822,27.309,0.0174,-0.0000,-0.0000,0,0.5761,576,220,0,220,1,1,5,3590272406466,3590479066811,206660,0,1,206660,207321,0,,,,10,220,1,0,0,0,18,0,0
12,scan,11,0,3590573078505,,3590573207730,3590575417093,27.359,0.0318,-0.0000,0.0000,0,0.5619,561,220,0,220,1,1,6,3590322542682,3590529068439,206525,0,1,206525,207188,0,,,,11,220,1,0,0,0,18,0,0
13,scan,12,0,3590622828287,,3590622956200,3590624582043,27.409,0.0393,-0.0000,0.0000,0,0.5530,553,220,0,220,1,1,7,3590372755378,3590579939444,207184,0,1,206525,207187,0,,,,12,220,1,0,0,0,18,0,0
14,scan,13,0,3590672627230,,3590672758375,3590674509695,27.459,0.0542,-0.0000,0.0001,0,0.5565,556,220,0,220,1,1,8,3590422952960,3590630331639,207378,0,1,206525,207211,0,,,,13,220,1,0,0,0,18,0,0
15,scan,14,0,3590722831645,,3590722967942,3590724459385,27.509,0.0617,-0.0000,0.0002,0,0.5462,546,220,0,220,1,1,9,3590472992613,3590680087525,207094,0,1,206525,207198,0,,,,14,220,1,0,0,0,18,0,0
16,scan,15,0,3590773039405,,3590773204560,3590774514141,27.559,0.0766,0.0000,0.0002,0,0.5143,514,220,0,220,1,1,10,3590523073250,3590730392634,207319,0,1,206525,207210,0,,,,15,220,1,0,0,0,18,0,0
17,scan,16,0,3590823203613,,3590823339182,3590825620652,27.609,0.0841,0.0000,0.0003,0,0.5309,530,220,-1,220,1,1,11,3590573121627,3590780127365,207005,0,1,206525,207192,0,,,,16,220,1,0,0,0,18,0,0
18,scan,17,0,3590873204875,,3590873351879,3590875737711,27.659,0.0916,0.0000,0.0003,0,0.5187,518,220,-1,220,1,1,12,3590622873022,3590830472995,207599,0,1,206525,207226,0,,,,17,220,1,0,0,0,18,0,0
19,scan,18,0,3590923669091,,3590923822366,3590925690851,27.709,0.1066,0.0000,0.0004,0,0.5114,511,220,-1,220,1,1,13,3590672668943,3590880257591,207588,0,1,206525,207253,0,,,,18,220,1,0,0,0,18,0,0
20,scan,19,0,3590973772685,,3590973906340,3590975625670,27.759,0.1140,0.0000,0.0004,0,0.4913,491,220,-1,220,1,1,14,3590722878127,3590930343395,207465,0,1,206525,207269,0,,,,19,220,1,0,0,0,18,0,0
21,scan,20,0,3591024090298,,3591024229063,3591026421433,27.809,0.1290,0.0000,0.0005,0,0.4807,480,220,-1,220,1,1,15,3590773078886,3590979991246,206912,0,1,206525,207245,0,,,,20,220,1,0,0,0,18,0,0
22,scan,21,0,3591073892776,,3591074027211,3591075483948,27.859,0.1365,0.0000,0.0005,0,0.4858,485,220,-1,220,1,1,16,3590823251729,3591030218187,206966,0,1,206525,207227,0,,,,21,220,1,0,0,0,18,0,0
23,scan,22,0,3591123862778,,3591124046271,3591125487217,27.909,0.1514,0.0000,0.0006,0,0.4663,466,220,-1,220,1,1,17,3590873251724,3591080217030,206965,0,1,206525,207212,0,,,,22,220,1,0,0,0,18,0,0
24,scan,23,0,3591174349692,,3591174572486,3591176496767,27.959,0.1589,0.0000,0.0006,0,0.4721,472,220,-1,220,1,1,18,3590923717965,3591130639388,206921,0,1,206525,207196,0,,,,23,220,1,0,0,0,18,0,0
25,scan,24,0,3591223915257,,3591224104068,3591226400725,28.009,0.1739,0.0000,0.0007,0,0.4583,458,220,-1,220,1,1,19,3590973820074,3591178931188,205111,0,1,205111,207086,0,,,,24,220,1,0,0,0,18,0,0
26,scan,25,0,3591273739595,,3591273877544,3591275654688,28.059,0.1814,0.0000,0.0007,0,0.4522,452,220,-1,220,1,1,20,3591024138259,3591231961811,207823,0,1,205111,207123,0,,,,25,220,1,0,0,0,18,0,0
27,scan,26,0,3591323798891,,3591323932198,3591325564516,28.109,0.1963,0.0001,0.0008,0,0.4416,441,220,-2,220,1,1,21,3591073939386,3591281639718,207700,0,1,205111,207150,0,,,,26,220,1,0,0,0,18,0,0
28,scan,27,0,3591374019031,,3591374220703,3591376486104,28.159,0.2038,0.0001,0.0008,0,0.4350,434,220,-2,220,-1,1,22,3591123911870,3591331543217,207631,0,1,205111,207172,0,,,,27,220,-1,0,0,0,18,0,0
29,scan,28,0,3591423776552,,3591423898715,3591425571504,28.209,0.2188,0.0001,0.0009,0,0.4210,420,220,-2,220,-1,1,23,3591174415822,3591381468183,207052,0,1,205111,207167,0,,,,28,220,-1,0,0,0,18,0,0
30,scan,29,0,3591474424004,,3591474570623,3591476602451,28.259,0.2263,0.0001,0.0008,0,0.4032,403,220,-2,220,-1,1,24,3591223963970,3591431159541,207195,0,1,205111,207168,0,,,,29,220,-1,0,0,0,18,0,0
31,scan,30,0,3591523893928,,3591524088335,3591526423987,28.309,0.2412,0.0001,0.0007,0,0.4106,410,220,-2,220,-1,1,25,3591273787685,3591481555217,207767,0,1,205111,207192,0,,,,30,220,-1,0,0,0,18,0,0
32,scan,31,0,3591574208307,,3591574326183,3591576386987,28.359,0.2487,0.0001,0.0006,0,0.4104,410,220,-1,220,-1,1,26,3591323843359,3591531263929,207420,0,1,205111,207201,0,,,,31,220,-1,0,0,0,18,0,0
33,scan,32,0,3591625157789,,3591625419753,3591627546977,28.409,0.2637,0.0001,0.0006,0,0.4028,402,220,-1,220,-1,1,27,3591374087856,3591581532174,207444,0,1,205111,207210,0,,,,32,220,-1,0,0,0,18,0,0
34,scan,33,0,3591674548545,,3591674731298,3591676654962,28.459,0.2712,0.0001,0.0006,0,0.4003,400,220,-1,220,-1,1,28,3591423817849,3591630108771,206290,0,1,205111,207177,0,,,,33,220,-1,0,0,0,18,0,0
35,scan,34,0,3591724544105,,3591724686834,3591726528664,28.509,0.2786,0.0001,0.0006,0,0.3855,385,220,-1,220,-1,1,29,3591474467833,3591679314489,204846,0,1,204846,207097,0,,,,34,220,-1,0,1,0,18,0,0
36,scan,35,0,3591774531146,,3591774697506,3591776577744,28.559,0.2936,0.0001,0.0005,0,0.3832,383,220,-1,220,-1,1,30,3591523939810,3591728950237,205010,0,1,204846,207027,0,,,,35,220,-1,0,1,0,18,0,0
37,scan,36,0,3591824515052,,3591824685753,3591826469348,28.609,0.3011,0.0001,0.0004,0,0.3760,376,220,-1,220,-1,1,31,3591574253002,3591778914937,204661,0,1,204661,206951,0,,,,36,220,-1,0,1,0,18,0,0
38,scan,37,0,3591874738233,,3591874864665,3591876533686,28.659,0.3160,0.0001,0.0004,0,0.3719,371,220,-1,220,-1,1,32,3591625244565,3591837327057,212082,0,1,204661,207111,0,,,,37,220,-1,0,1,0,18,0,0
39,scan,38,0,3591924635134,,3591924814767,3591926553196,28.709,0.3235,0.0001,0.0003,0,0.3675,367,220,-1,220,-1,1,33,3591674619161,3591882181915,207562,0,1,204661,207125,0,,,,38,220,-1,0,1,0,18,0,0
40,scan,39,0,3591974526575,,3591974693275,3591976495741,28.759,0.3384,0.0001,0.0003,0,0.3723,372,220,-1,220,-1,1,34,3591724603132,3591932106391,207503,0,1,204661,207136,0,,,,39,220,-1,0,1,0,18,0,0
41,scan,40,0,3592024786223,,3592024917112,3592026515949,28.809,0.3459,0.0001,0.0002,0,0.3740,373,220,-1,220,1,1,35,3591774576138,3591981745179,207169,0,1,204661,207137,0,,,,40,220,1,0,1,0,18,0,0
42,scan,41,0,3592074690086,,3592074813840,3592076516239,28.859,0.3609,0.0001,0.0002,0,0.3629,362,220,-1,220,1,1,36,3591824560150,3592031614086,207053,0,1,204661,207135,0,,,,41,220,1,0,1,0,18,0,0
43,scan,42,0,3592125108315,,3592125311610,3592127375876,28.909,0.3684,0.0001,0.0002,0,0.3639,363,220,-1,220,1,1,37,3591874780994,3592082331675,207550,0,1,204661,207146,0,,,,42,220,1,0,1,0,18,0,0
44,scan,43,0,3592174817268,,3592174952658,3592176517016,28.959,0.3833,0.0002,0.0003,0,0.3591,359,220,-1,220,1,1,38,3591924696247,3592132196934,207500,0,1,204661,207155,0,,,,43,220,1,0,1,0,18,0,0
45,scan,44,0,3592224721967,,3592224856707,3592226528860,29.009,0.3908,0.0002,0.0004,0,0.3671,367,220,-1,220,1,1,39,3591974576781,3592181793990,207217,0,1,204661,207157,0,,,,44,220,1,0,1,0,18,0,0
46,scan,45,0,3592274708785,,3592274854609,3592276500476,29.059,0.4058,0.0002,0.0004,0,0.3587,358,220,-1,220,1,1,40,3592024832362,3592232262328,207429,0,1,204661,207163,0,,,,45,220,1,0,1,0,18,0,0
47,scan,46,0,3592324846203,,3592325017669,3592326552458,29.109,0.4132,0.0002,0.0004,0,0.3645,364,220,-1,220,1,1,41,3592074732164,3592281921240,207189,0,1,204661,207149,0,,,,46,220,1,0,1,0,18,0,0
48,scan,47,0,3592374996125,,3592375140743,3592377398649,29.159,0.4282,0.0002,0.0005,0,0.3824,382,220,-1,220,1,1,42,3592125178693,3592332255480,207076,0,1,204661,207128,0,,,,47,220,1,0,1,0,18,0,0
49,scan,48,0,3592425032138,,3592425174527,3592427434518,29.209,0.4357,0.0002,0.0006,0,0.4097,409,220,-2,220,1,1,43,3592174861773,3592381464722,206602,0,1,204661,207122,0,,,,48,220,1,0,0,0,18,0,0
50,scan,49,0,3592475126454,,3592475258834,3592477394676,29.259,0.4507,0.0002,0.0006,0,0.6444,644,220,-2,220,1,1,44,3592224769119,3592431712406,206943,0,1,204661,207110,0,,,,49,220,1,0,0,0,18,0,0
51,scan,50,0,3592524842500,,3592524991101,3592526475535,29.309,0.4581,0.0002,0.0007,0,1.5121,1512,220,-2,220,1,1,45,3592274761084,3592482720801,207959,0,1,204661,207143,0,,,,50,220,1,0,0,0,18,0,0
52,scan,51,0,3592575205730,,3592575359287,3592577459548,29.359,0.4656,0.0002,0.0007,0,1.4901,1490,220,-2,220,1,1,46,3592324903008,3592532187312,207284,0,1,204661,207162,0,,,,51,220,1,0,0,0,18,0,0
53,scan,52,0,3592625837477,,3592625973551,3592627519006,29.409,0.4806,0.0002,0.0008,0,1.4811,1481,220,-2,220,0,1,47,3592375039834,3592583081135,208041,0,1,204661,207183,0,,,,52,220,0,0,0,0,18,0,0
54,scan,53,0,3592675551365,,3592675670275,3592677596069,29.459,0.4881,0.0002,0.0008,0,1.4689,1468,220,-2,220,0,1,48,3592425081921,3592631968899,206886,0,1,204661,207171,0,,,,53,220,0,0,0,0,18,0,0
55,scan,54,0,3592725873769,,3592726033853,3592727492597,29.509,0.5030,0.0002,0.0008,0,1.4647,1464,220,-2,220,0,1,49,3592475168110,3592682991389,207823,0,1,204661,207189,0,,,,54,220,0,0,0,0,18,0,0
56,scan,55,0,3592775691779,,3592775824392,3592777474297,29.559,0.5105,0.0002,0.0008,0,1.4405,1440,220,-2,220,0,1,50,3592524896909,3592731897533,207000,0,1,204661,207181,0,,,,55,220,0,0,0,0,18,0,0
57,scan,56,0,3592825529893,,3592825669831,3592827558671,29.609,0.5254,0.0002,0.0008,0,1.4419,1441,220,-2,220,0,1,51,3592575256460,3592782752676,207496,0,1,204661,207193,0,,,,56,220,0,0,0,0,18,0,0
58,scan,57,0,3592875503931,,3592875629957,3592877513456,29.659,0.5329,0.0002,0.0008,0,1.4326,1432,220,-2,220,0,1,52,3592625882160,3592833140669,207258,0,1,204661,207185,0,,,,57,220,0,0,0,0,18,0,0
59,scan,58,0,3592925694361,,3592925817747,3592927575552,29.709,0.5479,0.0003,0.0008,0,1.4144,1414,220,-2,220,0,1,53,3592675593351,3592883692931,208099,0,1,204661,207198,0,,,,58,220,0,0,0,0,18,0,0
60,scan,59,0,3592976151212,,3592976316066,3592978524838,29.759,0.5554,0.0003,0.0008,0,1.4099,1409,220,-2,220,0,1,54,3592725929462,3592933622976,207693,0,1,204661,207203,0,,,,59,220,0,0,0,0,18,0,0
61,scan,60,0,3593025493059,,3593025625035,3593027472482,29.809,0.5703,0.0003,0.0008,0,1.3963,1396,220,-2,220,0,1,55,3592775737639,3592983274589,207536,0,1,204661,207219,0,,,,60,220,0,0,0,0,18,0,0
62,scan,61,0,3593075388988,,3593075509212,3593077546886,29.859,0.5778,0.0003,0.0008,0,1.3868,1386,220,-2,220,0,1,56,3592825575590,3593032057766,206482,0,1,204661,207207,0,,,,61,220,0,0,0,0,18,0,0
63,scan,62,0,3593125853188,,3593126002805,3593127485652,29.909,0.5928,0.0003,0.0008,0,1.3672,1367,220,-3,220,0,1,57,3592875550877,3593083538957,207988,0,1,204661,207232,0,,,,62,220,0,0,0,0,18,0,0
64,scan,63,0,3593175809636,,3593175945729,3593177474714,29.959,0.6003,0.0003,0.0008,0,1.3609,1360,220,-3,220,0,1,58,3592925736617,3593133023469,207286,0,1,204661,207241,0,,,,63,220,0,0,0,0,18,0,0
65,scan,64,0,3593225592733,,3593225719377,3593227542787,30.009,0.6152,0.0003,0.0008,0,1.3486,1348,220,-3,220,0,1,59,3592976209070,3593183704488,207495,0,1,204661,207301,0,,,,64,220,0,0,0,0,18,0,0
66,scan,65,0,3593275638852,,3593275765616,3593277462867,30.059,0.6227,0.0003,0.0008,0,1.3406,1340,220,-3,220,0,1,60,3593025531102,3593233183477,207652,0,1,204661,207297,0,,,,65,220,0,0,0,0,18,0,0
67,scan,66,0,3593325924370,,3593326045959,3593327659982,30.109,0.6377,0.0003,0.0008,0,1.3296,1329,220,-3,220,0,1,61,3593075432076,3593283040381,207608,0,1,204661,207294,0,,,,66,220,0,0,0,0,18,0,0
68,scan,67,0,3593376092738,,3593376230261,3593378482160,30.159,0.6451,0.0003,0.0008,0,1.3085,1308,220,-3,220,0,1,62,3593125903655,3593333606189,207702,0,1,204661,207296,0,,,,67,220,0,0,0,0,18,0,0
