step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790070554562637056,0.1,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
2,1790070554662637056,0.2,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
3,1790070554762637056,0.3,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
4,1790070554862637056,0.4,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
5,1790070554962637056,0.5,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
6,1790070555062637056,0.6,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
7,1790070555162637056,0.7,2,0,224,0,12.971,12.971,12.971,0.0,1,,,,,0,,0,,,,,,,,,0,0,
8,1790070555262637056,0.8,4,0,448,0,12.971,749.78,749.78,245.695,1,,,,,0,,0,,,,,,,,,0,0,
9,1790070555362637056,0.9,4,0,448,0,12.971,749.78,749.78,245.695,1,,,,,0,,0,,,,,,,,,0,0,
10,1790070555462637056,1.0,4,0,448,0,12.971,749.78,749.78,245.695,1,,,,,0,,0,,,,,,,,,0,0,
11,1790070555562637056,1.1,2,0,224,0,12.696,12.696,12.696,0.0,1,,,,,0,,0,,,,,,,,,0,0,
12,1790070555662637056,1.2,2,0,224,0,12.696,12.696,12.696,0.0,1,,,,,0,,0,,,,,,,,,0,0,
13,1790070555762637056,1.3,2,0,224,0,12.696,12.696,12.696,0.0,1,,,,,0,,0,,,,,,,,,0,0,
14,1790070555862637056,1.4,2,0,224,0,12.696,12.696,12.696,0.0,1,,,,,0,,0,,,,,,,,,0,0,
15,1790070555962637056,1.5,2,0,224,0,12.696,12.696,12.696,0.0,1,,,,,0,,0,,,,,,,,,0,0,
16,1790070556062637056,1.6,3,0,336,0,381.585,750.474,750.474,368.889,1,,,,,0,,0,,,,,,,,,0,0,
17,1790070556162637056,1.7,3,0,336,0,381.585,750.474,750.474,368.889,1,,,,,0,,0,,,,,,,,,0,0,
18,1790070556262637056,1.8,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790070556362637056,1.9,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790070556462637056,2.0,2,0,224,0,436.906,436.906,436.906,0.0,1,,,,,0,,0,,,,,,,,,0,0,
21,1790070556562637056,2.1,2,0,224,0,436.906,436.906,436.906,0.0,1,,,,,0,,0,,,,,,,,,0,0,
22,1790070556662637056,2.2,2,0,224,0,436.906,436.906,436.906,0.0,1,,,,,0,,0,,,,,,,,,0,0,
23,1790070556762637056,2.3,2,0,224,0,436.906,436.906,436.906,0.0,1,,,,,0,,0,,,,,,,,,0,0,
24,1790070556862637056,2.4,2,0,224,0,436.906,436.906,436.906,0.0,1,,,,,0,,0,,,,,,,,,0,0,
25,1790070556962637056,2.5,2,0,224,0,436.906,436.906,436.906,0.0,1,,,,,0,,0,,,,,,,,,0,0,
26,1790070557062637056,2.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790070557162637056,2.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790070557262637056,2.8,2,0,224,0,762.818,762.818,762.818,0.0,1,,,,,0,,0,,,,,,,,,0,0,
29,1790070557362637056,2.9,2,0,224,0,762.818,762.818,762.818,0.0,1,,,,,0,,0,,,,,,,,,0,0,
30,1790070557462637056,3.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790070557562637056,3.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790070557662637056,3.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790070557762637056,3.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790070557862637056,3.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
35,1790070557962637056,3.5,2,0,224,0,764.208,764.208,764.208,0.0,1,,,,,0,,0,,,,,,,,,0,0,
36,1790070558062637056,3.6,2,0,224,0,764.208,764.208,764.208,0.0,1,,,,,0,,0,,,,,,,,,0,0,
37,1790070558162637056,3.7,2,0,224,0,764.208,764.208,764.208,0.0,1,,,,,0,,0,,,,,,,,,0,0,
