step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790070208113355008,0.1,3,0,340,0,25.249,49.35,49.35,24.101,2,,,,,0,,0,,,,,,,,,0,0,
2,1790070208213355008,0.2,5,0,532,0,49.492,50.108,50.108,12.311,2,,,,,0,,0,,,,,,,,,0,0,
3,1790070208313355008,0.3,8,3,756,284,49.35,49.656,50.108,13.982,2,24.951,48.867,48.867,23.916,2,2.662,2,203.233,202.935,203.53,,,,,,0,0,
4,1790070208413355008,0.4,10,5,948,476,49.634,50.108,50.319,10.993,2,49.059,50.026,50.026,12.344,2,1.9916,4,202.743,202.47,203.53,,,,,,0,0,
5,1790070208513355008,0.5,12,7,1140,668,49.656,50.317,50.319,9.064,2,49.173,50.026,50.176,8.409,2,1.7066,6,202.511,201.708,203.53,,,,,,0,0,
6,1790070208613355008,0.6,14,9,1332,860,49.732,50.317,50.319,7.72,2,49.639,50.446,50.813,6.652,2,1.5488,8,202.67,201.708,203.53,,,,,,0,0,
7,1790070208713355008,0.7,16,11,1524,1052,49.732,50.317,50.319,6.737,2,49.883,50.446,50.813,5.383,2,1.4487,10,202.852,201.708,203.53,,,,,,0,0,
8,1790070208813355008,0.8,18,13,1716,1244,49.734,50.313,50.319,5.979,2,49.903,50.446,50.813,4.52,2,1.3794,12,202.896,201.708,203.53,,,,,,0,0,
9,1790070208913355008,0.9,20,15,1908,1436,49.737,50.313,50.319,5.38,2,49.903,50.446,50.813,3.928,2,1.3287,14,202.881,201.708,203.53,,,,,,0,0,
10,1790070209013355008,1.0,22,17,2100,1628,49.737,50.317,53.026,5.09,2,49.903,50.453,50.813,3.486,2,1.2899,16,202.881,201.708,203.53,,,,,,0,0,
11,1790070209113355008,1.1,21,19,1952,1820,49.781,50.317,53.026,2.897,1,49.903,50.446,50.813,3.122,2,1.0725,18,202.889,201.708,203.53,,,,,,0,0,
