line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,4182077999341,,4182078050756,4182081307618,49.264,0.0000,0.0000,0.0000,0,0.5958,595,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,28,0,0
2,scan,1,0,4182120193913,,4182120418151,4182122602618,49.764,0.0001,-0.0000,0.0000,0,0.5961,596,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,28,0,0
3,scan,2,0,4182170164577,,4182170290445,4182172669185,49.814,0.0001,-0.0000,0.0000,0,0.5878,587,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,28,0,0
4,scan,3,0,4182219985789,,4182220168686,4182221513884,49.864,0.0001,-0.0000,0.0000,0,0.5957,595,220,0,220,1,1,1,4182120316771,4182185517665,65200,0,1,65200,65200,0,,,,3,220,1,0,0,0,28,0,0
5,scan,4,0,4182269959555,,4182270095742,4182271534492,49.914,0.0012,-0.0000,0.0000,0,0.5900,589,220,0,220,1,1,2,4182170211188,4182236845950,66634,0,1,65200,65917,0,,,,4,220,1,0,0,0,28,0,0
6,scan,5,0,4182320719160,,4182320901441,4182322570880,49.964,0.0035,-0.0000,0.0000,0,0.5894,589,220,0,220,1,1,3,4182220077431,4182286393372,66315,0,1,65200,66050,0,,,,5,220,1,0,0,0,28,0,0
7,scan,6,0,4182370270140,,4182370404509,4182372530935,50.014,0.0116,-0.0000,-0.0000,0,0.5774,577,220,0,220,1,1,4,4182270007771,4182336720534,66712,0,1,65200,66215,0,,,,6,220,1,0,0,0,28,0,0
8,scan,7,0,4182420545353,,4182420773316,4182422663278,50.064,0.0174,-0.0000,-0.0000,0,0.5863,586,220,0,220,1,1,5,4182320784998,4182388317358,67532,0,1,65200,66479,0,,,,7,220,1,0,0,0,28,0,0
9,scan,8,0,4182470428352,,4182470587183,4182472630762,50.114,0.0318,-0.0000,0.0000,0,0.5745,574,220,0,220,1,1,6,4182370320320,4182437555476,67235,0,1,65200,66605,0,,,,8,220,1,0,0,0,28,0,0
10,scan,9,0,4182520802368,,4182520956410,4182523150070,50.164,0.0393,-0.0000,0.0000,0,0.5575,557,220,0,220,1,1,7,4182420592980,4182486280700,65687,0,1,65200,66474,0,,,,9,220,1,0,0,0,28,0,0
11,scan,10,0,4182570615303,,4182570794756,4182572731181,50.214,0.0542,-0.0000,0.0001,0,0.5402,540,220,0,220,1,1,8,4182470473856,4182537781557,67307,0,1,65200,66578,0,,,,10,220,1,0,0,0,28,0,0
12,scan,11,0,4182620801478,,4182620957687,4182622694235,50.264,0.0617,-0.0000,0.0002,0,0.5474,547,220,0,220,1,1,9,4182520866552,4182588536978,67670,0,1,65200,66699,0,,,,11,220,1,0,0,0,28,0,0
13,scan,12,0,4182670921154,,4182671054151,4182672642317,50.314,0.0767,0.0000,0.0002,0,0.5305,530,220,0,220,1,1,10,4182570668466,4182638058357,67389,0,1,65200,66768,0,,,,12,220,1,0,0,0,28,0,0
