step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790069574317408768,0.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
2,1790069574417408768,0.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
3,1790069574517408768,0.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
4,1790069574617408768,0.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
5,1790069574717408768,0.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
6,1790069574817408768,0.6,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
7,1790069574917408768,0.7,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
8,1790069575017408768,0.8,2,0,224,0,751.998,751.998,751.998,0.0,1,,,,,0,,0,,,,,,,,,0,0,
9,1790069575117408768,0.9,2,0,224,0,751.998,751.998,751.998,0.0,1,,,,,0,,0,,,,,,,,,0,0,
10,1790069575217408768,1.0,2,0,224,0,751.998,751.998,751.998,0.0,1,,,,,0,,0,,,,,,,,,0,0,
11,1790069575317408768,1.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790069575417408768,1.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790069575517408768,1.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790069575617408768,1.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790069575717408768,1.5,2,0,224,0,763.999,763.999,763.999,0.0,1,,,,,0,,0,,,,,,,,,0,0,
16,1790069575817408768,1.6,2,0,224,0,763.999,763.999,763.999,0.0,1,,,,,0,,0,,,,,,,,,0,0,
17,1790069575917408768,1.7,2,0,224,0,763.999,763.999,763.999,0.0,1,,,,,0,,0,,,,,,,,,0,0,
18,1790069576017408768,1.8,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790069576117408768,1.9,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790069576217408768,2.0,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790069576317408768,2.1,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790069576417408768,2.2,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790069576517408768,2.3,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790069576617408768,2.4,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790069576717408768,2.5,1,0,112,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790069576817408768,2.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790069576917408768,2.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790069577017408768,2.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
29,1790069577117408768,2.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
30,1790069577217408768,3.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790069577317408768,3.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790069577417408768,3.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790069577517408768,3.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790069577617408768,3.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
35,1790069577717408768,3.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
36,1790069577817408768,3.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
37,1790069577917408768,3.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
38,1790069578017408768,3.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
39,1790069578117408768,3.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
40,1790069578217408768,4.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
41,1790069578317408768,4.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
42,1790069578417408768,4.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
43,1790069578517408768,4.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
44,1790069578617408768,4.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
45,1790069578717408768,4.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
46,1790069578817408768,4.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
47,1790069578917408768,4.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
48,1790069579017408768,4.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
49,1790069579117408768,4.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
50,1790069579217408768,5.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
51,1790069579317408768,5.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
52,1790069579417408768,5.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
53,1790069579517408768,5.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
54,1790069579617408768,5.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
55,1790069579717408768,5.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
56,1790069579817408768,5.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
57,1790069579917408768,5.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
58,1790069580017408768,5.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
59,1790069580117408768,5.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
60,1790069580217408768,6.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
61,1790069580317408768,6.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
62,1790069580417408768,6.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
63,1790069580517408768,6.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
64,1790069580617408768,6.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
65,1790069580717408768,6.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
66,1790069580817408768,6.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
67,1790069580917408768,6.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
68,1790069581017408768,6.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
69,1790069581117408768,6.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
70,1790069581217408768,7.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
71,1790069581317408768,7.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
72,1790069581417408768,7.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
73,1790069581517408768,7.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
74,1790069581617408768,7.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
75,1790069581717408768,7.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
76,1790069581817408768,7.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
77,1790069581917408768,7.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
78,1790069582017408768,7.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
79,1790069582117408768,7.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
80,1790069582217408768,8.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
81,1790069582317408768,8.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
82,1790069582417408768,8.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
83,1790069582517408768,8.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
84,1790069582617408768,8.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
85,1790069582717408768,8.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
86,1790069582817408768,8.6,2,2,192,192,52.179,52.179,52.179,0.0,1,51.638,51.638,51.638,0.0,1,1.0,2,13.003,12.733,13.274,,,,,,0,0,
87,1790069582917408768,8.7,4,4,384,384,50.57,52.179,52.179,1.107,1,50.566,51.638,51.638,0.887,1,1.0,4,12.85,12.733,13.274,,,,,,0,0,
88,1790069583017408768,8.8,6,6,576,576,50.461,52.179,52.179,0.893,1,50.506,51.638,51.638,0.76,1,1.0,6,12.85,12.733,13.274,,,,,,0,0,
89,1790069583117408768,8.9,8,8,768,768,50.297,50.57,52.179,0.769,1,50.432,50.566,51.638,0.716,1,1.0,8,12.848,12.646,13.274,,,,,,0,0,
90,1790069583217408768,9.0,10,10,960,960,50.297,50.57,52.179,0.692,1,50.432,50.575,51.638,0.663,1,1.0,10,12.814,12.646,13.274,,,,,,0,0,
91,1790069583317408768,9.1,12,12,1152,1152,50.297,50.617,52.179,0.672,1,50.432,50.642,51.638,0.637,1,1.0,12,12.848,12.646,13.274,,,,,,0,0,
92,1790069583417408768,9.2,14,14,1344,1344,50.297,50.784,52.179,0.677,1,50.432,50.805,51.638,0.65,1,1.0,14,12.85,12.646,13.274,,,,,,0,0,
93,1790069583517408768,9.3,16,16,1536,1536,50.297,50.784,52.179,0.684,1,50.305,50.805,51.638,0.644,1,1.0,16,12.85,12.534,13.274,,,,,,0,0,
94,1790069583617408768,9.4,20,19,1908,1820,49.54,50.68,52.179,5.914,2,49.613,50.642,51.638,3.436,2,1.0484,18,12.848,12.534,13.274,,,,,,0,0,
