line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,2508785841517,,2508785887692,2508788949366,21.758,0.0000,0.0000,0.0000,0,0.6088,608,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0
2,scan,1,0,2508830622523,,2508830768174,2508832647764,22.258,0.0001,-0.0000,0.0000,0,0.5823,582,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,2,0,0
3,scan,2,0,2508880806101,,2508880941195,2508882448829,22.308,0.0001,-0.0000,0.0000,0,0.5982,598,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,2,0,0
4,scan,3,0,2508931031981,,2508931181480,2508933365628,22.358,0.0001,-0.0000,0.0000,0,0.5874,587,220,0,220,1,1,1,2508830677099,2508896120114,65443,0,1,65443,65443,0,,,,3,220,1,0,0,0,2,0,0
5,scan,4,0,2508981675612,,2508981809023,2508983468600,22.408,0.0001,-0.0000,0.0000,0,0.5904,590,220,0,220,1,1,2,2508880856438,2508947360308,66503,0,1,65443,65973,0,,,,4,220,1,0,0,0,2,0,0
6,scan,5,0,2509031599678,,2509031782406,2509033478413,22.458,0.0035,-0.0000,-0.0000,0,0.5979,597,220,0,220,1,1,3,2508931088384,2508997923613,66835,0,1,65443,66260,0,,,,5,220,1,0,0,0,2,0,0
7,scan,6,0,2509081611682,,2509081771063,2509083573176,22.508,0.0070,-0.0000,-0.0000,0,0.5749,574,220,0,220,1,1,4,2508981724689,2509049311896,67587,0,1,65443,66592,0,,,,6,220,1,0,0,0,2,0,0
8,scan,7,0,2509131632783,,2509131774349,2509133607977,22.558,0.0116,-0.0000,-0.0000,0,0.5903,590,220,0,220,1,1,5,2509031658714,2509099572495,67913,0,1,65443,66856,0,,,,7,220,1,0,0,0,2,0,0
9,scan,8,0,2509181220683,,2509181345171,2509183410741,22.608,0.0243,-0.0000,-0.0000,0,0.5708,570,220,0,220,1,1,6,2509081673708,2509149702585,68028,0,1,65443,67052,0,,,,8,220,1,0,0,0,2,0,0
10,scan,9,0,2509231765746,,2509231894147,2509233479574,22.658,0.0318,-0.0000,0.0000,0,0.5597,559,220,0,220,1,1,7,2509131683113,2509199493985,67810,0,1,65443,67160,0,,,,9,220,1,0,0,0,2,0,0
11,scan,10,0,2509281612492,,2509281733951,2509283586367,22.708,0.0467,-0.0000,0.0001,0,0.5564,556,220,0,220,1,1,8,2509181263064,2509249026747,67763,0,1,65443,67235,0,,,,10,220,1,0,0,0,2,0,0
12,scan,11,0,2509332879709,,2509333242922,2509335602776,22.758,0.0542,-0.0000,0.0001,0,0.5495,549,220,0,220,1,1,9,2509231810468,2509298926710,67116,0,1,65443,67222,0,,,,11,220,1,0,0,0,2,0,0
13,scan,12,0,2509381883364,,2509382017332,2509384491601,22.808,0.0692,-0.0000,0.0002,0,0.5355,535,220,0,220,1,1,10,2509281653263,2509349204262,67550,0,1,65443,67255,0,,,,12,220,1,0,0,0,2,0,0
14,scan,13,0,2509432054647,,2509432249970,2509434600067,22.858,0.0766,0.0000,0.0002,0,0.5256,525,220,0,220,1,1,11,2509333014032,2509400754157,67740,0,1,65443,67299,0,,,,13,220,1,0,0,0,2,0,0
15,scan,14,0,2509481443149,,2509481572851,2509483522203,22.908,0.0916,0.0000,0.0003,0,0.5093,509,220,-1,220,1,1,12,2509381931291,2509449450199,67518,0,1,65443,67317,0,,,,14,220,1,0,0,0,2,0,0
16,scan,15,0,2509531511388,,2509531649077,2509533497497,22.958,0.0991,0.0000,0.0003,0,0.5048,504,220,-1,220,1,1,13,2509432140418,2509496888620,64748,0,1,64748,67120,0,,,,15,220,1,0,0,0,2,0,0
17,scan,16,0,2509581529938,,2509581666567,2509583416873,23.008,0.1140,0.0000,0.0004,0,0.5042,504,220,-1,220,1,1,14,2509481486148,2509546040848,64554,0,1,64554,66936,0,,,,16,220,1,0,0,0,2,0,0
18,scan,17,0,2509631681157,,2509631809729,2509633492938,23.058,0.1215,0.0000,0.0004,0,0.4962,496,220,-1,220,1,1,15,2509531558465,2509596182692,64624,0,1,64554,66782,0,,,,17,220,1,0,0,0,2,0,0
19,scan,18,0,2509681641937,,2509681781411,2509683418413,23.108,0.1365,0.0000,0.0005,0,0.4885,488,220,-1,220,1,1,16,2509581575963,2509645881074,64305,0,1,64305,66627,0,,,,18,220,1,0,0,0,2,0,0
20,scan,19,0,2509732116783,,2509732253549,2509734468705,23.158,0.1440,0.0000,0.0005,0,0.4630,462,220,-1,220,1,1,17,2509631726319,2509695952414,64226,0,1,64226,66486,0,,,,19,220,1,0,0,0,2,0,0
21,scan,20,0,2509781715467,,2509781872252,2509783608362,23.208,0.1589,0.0000,0.0006,0,0.4676,467,220,-1,220,1,1,18,2509681690727,2509746525090,64834,0,1,64226,66394,0,,,,20,220,1,0,0,0,2,0,0
