line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,3830862686712,,3830862741264,3830865746999,16.757,0.0000,0.0000,0.0000,0,0.6025,602,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,22,0,0
2,scan,1,0,3830886842216,,3830886986398,3830888532301,17.257,0.0001,-0.0000,0.0000,0,0.5933,593,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,22,0,0
3,scan,2,0,3830936775269,,3830936901192,3830938572323,17.307,0.0001,-0.0000,0.0000,0,0.5822,582,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,22,0,0
4,scan,3,0,3830986935602,,3830987096316,3830988584230,17.357,0.0001,-0.0000,0.0000,0,0.5949,594,220,0,220,1,1,1,3830886903087,3830951053178,64150,0,1,64150,64150,0,,,,3,220,1,0,0,0,22,0,0
5,scan,4,0,3831037126198,,3831037268513,3831039658077,17.407,0.0001,-0.0000,0.0000,0,0.5939,593,220,0,220,1,1,2,3830936822195,3831004137867,67315,0,1,64150,65732,0,,,,4,220,1,0,0,0,22,0,0
6,scan,5,0,3831086990516,,3831087139612,3831089639310,17.457,0.0012,-0.0000,0.0000,0,0.5953,595,220,0,220,1,1,3,3830986988852,3831055191223,68202,0,1,64150,66556,0,,,,5,220,1,0,0,0,22,0,0
7,scan,6,0,3831136808142,,3831136962271,3831138612182,17.507,0.0070,-0.0000,-0.0000,0,0.5929,592,220,0,220,1,1,4,3831037176673,3831104788492,67611,0,1,64150,66820,0,,,,6,220,1,0,0,0,22,0,0
8,scan,7,0,3831186783685,,3831186911098,3831188610952,17.557,0.0116,-0.0000,-0.0000,0,0.5750,575,220,0,220,1,1,5,3831087038922,3831154748346,67709,0,1,64150,66997,0,,,,7,220,1,0,0,0,22,0,0
9,scan,8,0,3831236780370,,3831236914903,3831238519759,17.607,0.0243,-0.0000,-0.0000,0,0.5747,574,220,0,220,1,1,6,3831136873583,3831201556242,64682,0,1,64150,66612,0,,,,8,220,1,0,0,0,22,0,0
10,scan,9,0,3831286873743,,3831287011057,3831288624131,17.657,0.0318,-0.0000,0.0000,0,0.5672,567,220,0,220,1,1,7,3831186829346,3831253469559,66640,0,1,64150,66616,0,,,,9,220,1,0,0,0,22,0,0
11,scan,10,0,3831337540320,,3831337671754,3831339583032,17.707,0.0467,-0.0000,0.0001,0,0.5588,558,220,0,220,1,1,8,3831236829023,3831303966645,67137,0,1,64150,66681,0,,,,10,220,1,0,0,0,22,0,0
12,scan,11,0,3831387086836,,3831387243099,3831389556129,17.757,0.0542,-0.0000,0.0001,0,0.5490,548,220,0,220,1,1,9,3831286922701,3831354233163,67310,0,1,64150,66751,0,,,,11,220,1,0,0,0,22,0,0
13,scan,12,0,3831436802895,,3831436941018,3831438615800,17.807,0.0692,-0.0000,0.0002,0,0.5410,540,220,0,220,1,1,10,3831337587330,3831405611668,68024,0,1,64150,66878,0,,,,12,220,1,0,0,0,22,0,0
14,scan,13,0,3831487184375,,3831487316193,3831489462040,17.857,0.0766,0.0000,0.0002,0,0.5334,533,220,0,220,1,1,11,3831387134676,3831454535308,67400,0,1,64150,66925,0,,,,13,220,1,0,0,0,22,0,0
