line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,1911282680315,,1911282739149,1911286360604,137.906,0.0000,0.0000,0.0000,0,0.5995,599,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,2,0,0
2,scan,1,0,1911294523778,,1911294676548,1911296555287,138.406,0.0001,-0.0000,0.0000,0,0.5939,593,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,2,0,0
3,scan,2,0,1911344680224,,1911344816964,1911346412897,138.456,0.0001,-0.0000,0.0000,0,0.6013,601,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,2,0,0
4,scan,3,0,1911394913972,,1911395074497,1911397447523,138.506,0.0001,-0.0000,0.0000,0,0.5960,595,220,0,220,1,1,1,1911294586452,1911360247201,65660,0,1,65660,65660,0,,,,3,220,1,0,0,0,2,0,0
5,scan,4,0,1911444610695,,1911444745636,1911446494443,138.556,0.0001,-0.0000,0.0000,0,0.5999,599,220,0,220,1,1,2,1911344731818,1911409629199,64897,0,1,64897,65278,0,,,,4,220,1,0,0,0,2,0,0
6,scan,5,0,1911494805441,,1911494930578,1911497399278,138.606,0.0035,-0.0000,0.0000,0,0.5842,584,220,0,220,1,1,3,1911394974597,1911462836957,67862,0,1,64897,66140,0,,,,5,220,1,0,0,0,2,0,0
7,scan,6,0,1911545541803,,1911545737115,1911547411396,138.656,0.0070,-0.0000,0.0000,0,0.5876,587,220,0,220,1,1,4,1911444658295,1911512195704,67537,0,1,64897,66489,0,,,,6,220,1,0,0,0,2,0,0
8,scan,7,0,1911595207438,,1911595340064,1911597498815,138.706,0.0174,-0.0000,0.0000,0,0.5781,578,220,0,220,1,1,5,1911494848358,1911559986458,65138,0,1,64897,66219,0,,,,7,220,1,0,0,0,2,0,0
9,scan,8,0,1911645324728,,1911645459035,1911647464598,138.756,0.0243,-0.0000,0.0000,0,0.5608,560,220,0,220,1,1,6,1911545592950,1911613074307,67481,0,1,64897,66429,0,,,,8,220,1,0,0,0,2,0,0
10,scan,9,0,1911695152454,,1911695275049,1911697538601,138.806,0.0393,-0.0000,0.0000,0,0.5774,577,220,0,220,1,1,7,1911595255049,1911662748230,67493,0,1,64897,66581,0,,,,9,220,1,0,0,0,2,0,0
11,scan,10,0,1911744884554,,1911745077087,1911746465496,138.856,0.0468,-0.0000,0.0001,0,0.5591,559,220,0,220,1,1,8,1911645372025,1911713053128,67681,0,1,64897,66719,0,,,,10,220,1,0,0,0,2,0,0
12,scan,11,0,1911794950332,,1911795167024,1911797449205,138.906,0.0617,-0.0000,0.0002,0,0.5516,551,220,0,220,1,1,9,1911695193249,1911762394268,67201,0,1,64897,66772,0,,,,11,220,1,0,0,0,2,0,0
13,scan,12,0,1911845537142,,1911845728348,1911847362622,138.956,0.0692,-0.0000,0.0002,0,0.5290,528,220,0,220,1,1,10,1911744934600,1911812615927,67681,0,1,64897,66863,0,,,,12,220,1,0,0,0,2,0,0
14,scan,13,0,1911895135336,,1911895272990,1911897437219,139.006,0.0767,0.0000,0.0002,0,0.5322,532,220,0,220,1,1,11,1911794988513,1911864122698,69134,0,1,64897,67070,0,,,,13,220,1,0,0,0,2,0,0
15,scan,14,0,1911945505778,,1911945645629,1911947365848,139.056,0.0916,0.0000,0.0003,0,0.5189,518,220,-1,220,1,1,12,1911845584620,1911913728001,68143,0,1,64897,67159,0,,,,14,220,1,0,0,0,2,0,0
16,scan,15,0,1911995472177,,1911995628469,1911997374277,139.106,0.0991,0.0000,0.0003,0,0.5058,505,220,-1,220,1,1,13,1911895185632,1911962390613,67204,0,1,64897,67162,0,,,,15,220,1,0,0,0,2,0,0
17,scan,16,0,1912045430416,,1912045577395,1912047474480,139.156,0.1141,0.0000,0.0004,0,0.5156,515,220,-1,220,1,1,14,1911945556779,1912009788059,64231,0,1,64231,66953,0,,,,16,220,1,0,0,0,2,0,0
18,scan,17,0,1912095394650,,1912095583265,1912097443254,139.206,0.1215,0.0000,0.0004,0,0.4969,496,220,-1,220,1,1,15,1911995528777,1912062976660,67447,0,1,64231,66986,0,,,,17,220,1,0,0,0,2,0,0
19,scan,18,0,1912145291159,,1912145424831,1912147450741,139.256,0.1365,0.0000,0.0005,0,0.4902,490,220,-1,220,1,1,16,1912045480848,1912113350613,67869,0,1,64231,67041,0,,,,18,220,1,0,0,0,2,0,0
20,scan,19,0,1912195489592,,1912195625693,1912198300674,139.306,0.1440,0.0000,0.0005,0,0.4861,486,220,-1,220,1,1,17,1912095441004,1912162853336,67412,0,1,64231,67063,0,,,,19,220,1,0,0,0,2,0,0
21,scan,20,0,1912245809773,,1912245953104,1912247360401,139.356,0.1589,0.0000,0.0006,0,0.4578,457,220,-1,220,-1,1,18,1912145334764,1912213054072,67719,0,1,64231,67099,0,,,,20,220,-1,0,0,0,2,0,0
22,scan,21,0,1912296026192,,1912296148899,1912298253263,139.406,0.1664,0.0000,0.0006,0,0.4528,452,220,-1,220,-1,1,19,1912195538017,1912262728508,67190,0,1,64231,67104,0,,,,21,220,-1,0,0,0,2,0,0
23,scan,22,0,1912346133207,,1912346270542,1912348345580,139.456,0.1814,0.0001,0.0006,0,0.4593,459,220,-1,220,-1,1,20,1912245855710,1912313007252,67151,0,1,64231,67107,0,,,,22,220,-1,0,0,0,2,0,0
24,scan,23,0,1912395974905,,1912396128260,1912398409317,139.506,0.1889,0.0001,0.0006,0,0.4474,447,220,-1,220,-1,1,21,1912296072521,1912360585729,64513,0,1,64231,66983,0,,,,23,220,-1,0,0,0,2,0,0
25,scan,24,0,1912446217964,,1912446364138,1912448380464,139.556,0.2038,0.0001,0.0004,0,0.4405,440,220,-1,220,-1,1,22,1912346175282,1912410491880,64316,0,1,64231,66862,0,,,,24,220,-1,0,0,0,2,0,0
26,scan,25,0,1912496558133,,1912496679681,1912498391398,139.606,0.2113,0.0001,0.0004,0,0.4288,428,220,-1,220,-1,1,23,1912396046513,1912462499040,66452,0,1,64231,66844,0,,,,25,220,-1,0,0,0,2,0,0
27,scan,26,0,1912546325784,,1912546453374,1912548389919,139.656,0.2263,0.0001,0.0004,0,0.4172,417,220,-1,220,1,1,24,1912446263610,1912513864921,67601,0,1,64231,66876,0,,,,26,220,1,0,0,0,2,0,0
