seq,t_send_ns,t_recv_ns,rtt_us
309,22593717893829,22593727220428,9326
310,22593767945685,22593776527790,8582
311,22593817692324,22593825909122,8216
312,22593867791796,22593881678378,13886
313,22593917669372,22593926241907,8572
314,22593967948261,22593975451373,7503
315,22594017616206,22594025600870,7984
316,22594067925910,22594075504579,7578
317,22594117642319,22594125434007,7791
318,22594167793701,22594176432623,8638
319,22594217964809,22594226117434,8152
320,22594267616446,22594275844013,8227
321,22594317505319,22594325082584,7577
322,22594368047100,22594372829689,4782
323,22594417712816,22594426477769,8764
324,22594467571958,22594476140330,8568
325,22594517492994,22594524662816,7169
326,22594568034813,22594575335291,7300
327,22594617906266,22594625146968,7240
328,22594667775981,22594676183581,8407
329,22594717692006,22594725641402,7949
330,22594767556062,22594775892637,8336
331,22594817684328,22594828069773,10385
332,22594867507158,22594875405544,7898
333,22594917848725,22594926407931,8559
334,22594967940677,22594976612507,8671
335,22595017612474,22595024981342,7368
336,22595067525151,22595072451035,4925
337,22595117844944,22595123349016,5504
338,22595167891393,22595175767044,7875
339,22595217550292,22595222022457,4472
340,22595267520374,22595275773854,8253
341,22595317714290,22595326180447,8466
342,22595367601876,22595378931436,11329
343,22595417589451,22595429201958,11612
344,22595467529123,22595484333344,16804
345,22595517692224,22595526260469,8568
346,22595567490769,22595576481642,8990
347,22595617928544,22595626521593,8593
348,22595667874892,22595676778008,8903
349,22595717825150,22595726161883,8336
350,22595767638020,22595775716337,8078
351,22595817794329,22595826685194,8890
352,22595867924426,22595876848972,8924
353,22595917756271,22595925346261,7589
354,22595967539183,22595975712550,8173
355,22596017643150,22596025549288,7906
356,22596068030112,22596075138993,7108
357,22596117850597,22596124706649,6856
358,22596167912974,22596175420194,7507
359,22596217725013,22596225525688,7800
360,22596267549235,22596272107088,4557
361,22596317900523,22596324753943,6853
362,22596367909618,22596375812310,7902
363,22596417723909,22596426445624,8721
364,22596467987767,22596476314544,8326
365,22596517633320,22596525697515,8064
366,22596567507780,22596576044561,8536
367,22596617526374,22596625504989,7978
368,22596667834978,22596675722835,7887
369,22596717629577,22596725829174,8199
370,22596767887816,22596775832230,7944
371,22596817627823,22596825843894,8216
372,22596868094064,22596876404685,8310
373,22596917718392,22596925918667,8200
374,22596967885153,22596976139955,8254
375,22597017539430,22597025762955,8223
376,22597067468606,22597072359891,4891
377,22597117923841,22597125490506,7566
378,22597168029696,22597175854476,7824
379,22597217721336,22597225540990,7819
380,22597267713288,22597275681825,7968
381,22597317877564,22597326587360,8709
382,22597367521827,22597376828541,9306
383,22597417847569,22597426299858,8452
384,22597467856833,22597475995693,8138
385,22597517871201,22597526185136,8313
386,22597567630732,22597575275578,7644
387,22597617513272,22597621840494,4327
388,22597667850460,22597674700238,6849
389,22597718026859,22597724922695,6895
390,22597767729080,22597775807945,8078
391,22597817908621,22597826404671,8496
392,22597867539853,22597879056063,11516
393,22597917509972,22597925917399,8407
394,22597968038004,22597975822583,7784
395,22598017908097,22598025623843,7715
396,22598067471592,22598072239022,4767
397,22598117819364,22598125212426,7393
398,22598167892697,22598175485609,7592
399,22598217875497,22598226675688,8800
400,22598267514816,22598276032520,8517
401,22598317892167,22598325936477,8044
402,22598367693708,22598372705618,5011
403,22598417662814,22598425655850,7993
404,22598467619854,22598475625657,8005
405,22598517574321,22598525715329,8141
406,22598567898739,22598575959441,8060
407,22598618026225,22598625346679,7320
408,22598667546670,22598675458576,7911
409,22598717526598,22598725597133,8070
410,22598767747746,22598776159480,8411
411,22598818009464,22598827479840,9470
412,22598867515018,22598875203112,7688
413,22598917968786,22598926049409,8080
414,22598967511327,22598975620335,8109
415,22599017582989,22599025739535,8156
416,22599067527284,22599072387467,4860
417,22599117916025,22599125942516,8026
418,22599168064793,22599176524689,8459
419,22599217670759,22599225882895,8212
420,22599267495530,22599276222181,8726
421,22599317766608,22599322653888,4887
422,22599367866455,22599375078453,7211
423,22599417614039,22599424188110,6574
424,22599468150251,22599476387645,8237
425,22599517576377,22599526553666,8977
426,22599567527099,22599575851718,8324
427,22599617876801,22599626126131,8249
428,22599667995133,22599675645103,7649
429,22599717598334,22599725407981,7809
430,22599767542141,22599775583662,8041
431,22599817499913,22599825286174,7786
432,22599867782565,22599876320660,8538
433,22599917755512,22599925753036,7997
434,22599967585906,22599976106699,8520
435,22600017886854,22600026085067,8198
436,22600067479052,22600072345223,4866
437,22600117519286,22600125411097,7891
438,22600167998654,22600175641191,7642
439,22600217523408,22600224587438,7064
440,22600267771008,22600274890016,7119
441,22600317545291,22600326027191,8481
442,22600367715158,22600375434369,7719
443,22600417993704,22600425874821,7881
444,22600467696466,22600475855567,8159
445,22600517495767,22600525605063,8109
446,22600567609290,22600576388632,8779
447,22600617811270,22600625814547,8003
448,22600667731356,22600675646678,7915
449,22600717869843,22600724936002,7066
450,22600767909273,22600774730313,6821
451,22600817701714,22600828527083,10825
452,22600867875773,22600881542212,13666
453,22600917551491,22600924632596,7081
454,22600967969309,22600975341011,7371
455,22601017725321,22601024662825,6937
456,22601067509471,22601074412020,6902
457,22601117894296,22601125179584,7285
458,22601167781694,22601171757931,3976
459,22601217870473,22601225038107,7167
460,22601267565945,22601275359165,7793
461,22601317936148,22601325595226,7659
462,22601367753799,22601376212972,8459
463,22601418005307,22601425775905,7770
464,22601467867586,22601476037450,8169
465,22601517499072,22601525325133,7826
466,22601567561907,22601576069836,8507
467,22601617900774,22601626964541,9063
468,22601667873922,22601675996686,8122
469,22601717882654,22601725997226,8114
470,22601767604748,22601775359344,7754
471,22601817739662,22601826490017,8750
472,22601867869242,22601882112597,14243
473,22601917681589,22601925731678,8050
474,22601967732491,22601975796917,8064
475,22602017564731,22602025514820,7950
476,22602067522013,22602075432566,7910
477,22602117888376,22602125772491,7884
478,22602167816778,22602175963752,8146
479,22602217707377,22602226115975,8408
480,22602267869677,22602276036535,8166
481,22602317715517,22602324836413,7120
482,22602367627385,22602375030011,7402
483,22602417887549,22602425069088,7181
484,22602468044105,22602474478492,6434
485,22602518025423,22602527290696,9265
486,22602567572187,22602576851679,9279
487,22602617526626,22602625591287,8064
488,22602667836139,22602672764424,4928
489,22602717871175,22602725776533,7905
490,22602767645623,22602775900677,8255
491,22602817767278,22602826014629,8247
492,22602867605082,22602875271320,7666
493,22602917967697,22602926002101,8034
494,22602967908305,22602975997352,8089
495,22603017678727,22603022817270,5138
496,22603067986755,22603075920591,7933
497,22603117656175,22603122925246,5269
498,22603167894700,22603175806910,7912
499,22603217879718,22603225787443,7907
500,22603267560282,22603275517822,7957
501,22603317880263,22603326670167,8789
502,22603367767645,22603376339326,8571
503,22603418020533,22603426700313,8679
504,22603468045355,22603476108102,8062
505,22603517734870,22603525617237,7882
506,22603567702928,22603576745509,9042
507,22603617603884,22603625948850,8344
508,22603667875529,22603676631920,8756
509,22603718012172,22603726449392,8437
510,22603767902610,22603776117639,8215
511,22603817864794,22603824925208,7060
512,22603867975875,22603874445181,6469
513,22603917699777,22603925308359,7608
514,22603967847851,22603975367418,7519
515,22604017866868,22604025540654,7673
516,22604067683934,22604075850291,8166
517,22604117777444,22604125680211,7902
518,22604167840120,22604175923045,8082
519,22604217869864,22604225604354,7734
520,22604267914535,22604275850760,7936
521,22604317673963,22604325983008,8309
522,22604367832686,22604377281356,9448
523,22604417881876,22604425147676,7265
524,22604467873201,22604478951053,11077
525,22604517894948,22604526329913,8434
526,22604567922168,22604575667270,7745
527,22604617594140,22604625405266,7811
528,22604667549845,22604675582595,8032
529,22604717847139,22604722734493,4887
530,22604767868479,22604776071328,8202
531,22604817875072,22604825647833,7772
532,22604867884114,22604875548823,7664
533,22604918029574,22604923149743,5120
534,22604967866973,22604976375113,8508
535,22605017472899,22605024987160,7514
536,22605067482588,22605071977815,4495
537,22605117671381,22605125676539,8005
538,22605167807398,22605176139914,8332
539,22605217526726,22605226170308,8643
540,22605267876174,22605275595824,7719
541,22605317646842,22605325838774,8191
542,22605367651800,22605378624351,10972
543,22605417834385,22605426177733,8343
544,22605467619483,22605475618342,7998
545,22605517553425,22605520733656,3180
546,22605567713340,22605576069874,8356
547,22605617849346,22605626057329,8207
548,22605667770737,22605675518940,7748
549,22605717987965,22605726479951,8491
550,22605767473040,22605772321100,4848
551,22605817959182,22605826570654,8611
552,22605867507222,22605875743540,8236
553,22605917865350,22605925712275,7846
554,22605967874489,22605975154069,7279
555,22606017567709,22606027760195,10192
556,22606067525900,22606072389792,4863
557,22606117880502,22606126251267,8370
558,22606167731844,22606175887785,8155
559,22606217701918,22606226489319,8787
560,22606267669476,22606275749793,8080
561,22606317575481,22606325121919,7546
562,22606367892219,22606373048500,5156
563,22606417862841,22606425468671,7605
564,22606467718299,22606474898226,7179
565,22606517760389,22606527952686,10192
566,22606567709976,22606575559884,7849
567,22606617517764,22606625557098,8039
568,22606667885957,22606676883487,8997
569,22606717900645,22606726518055,8617
570,22606767710886,22606775786880,8075
571,22606817710583,22606826862205,9151
572,22606867872808,22606875850838,7978
573,22606918045193,22606924602751,6557
574,22606967903890,22606974646123,6742
575,22607017776059,22607031013536,13237
576,22607067754076,22607072509585,4755
577,22607117888159,22607126085398,8197
578,22607168054034,22607173243644,5189
579,22607217557240,22607225904463,8347
580,22607267514615,22607276085794,8571
581,22607317703479,22607326808227,9104
582,22607367628985,22607375339459,7710
583,22607417507200,22607425540047,8032
584,22607467737632,22607475800592,8062
585,22607517668174,22607526378010,8709
586,22607567831541,22607576639097,8807
587,22607618051502,22607626549100,8497
588,22607667492664,22607672239629,4746
589,22607717799907,22607726768598,8968
590,22607767545063,22607776159244,8614
591,22607818091217,22607826408124,8316
592,22607867883691,22607876582096,8698
593,22607917744746,22607925587798,7843
594,22607968043065,22607976758968,8715
595,22608018051394,22608026057290,8005
596,22608067608931,22608071871350,4262
597,22608117956392,22608126257948,8301
598,22608167711509,22608176402495,8690
599,22608217995105,22608226206471,8211
600,22608267986535,22608276553450,8566
601,22608317502423,22608324927936,7425
602,22608367788703,22608375691725,7903
603,22608417831795,22608425974890,8143
604,22608467914584,22608476367421,8452
605,22608517562129,22608524811734,7249
606,22608567578615,22608575048824,7470
607,22608617844981,22608624836473,6991
608,22608667850493,22608675652268,7801
609,22608717789415,22608725880433,8091
610,22608767544724,22608775387327,7842
611,22608817556734,22608826652150,9095
612,22608867881171,22608876090074,8208
613,22608917666673,22608926159211,8492
614,22608967715746,22608975944872,8229
615,22609017763833,22609025341616,7577
616,22609067510529,22609071934061,4423
617,22609117626784,22609125225653,7598
618,22609167853489,22609176101221,8247
619,22609217906801,22609226180593,8273
620,22609267754995,22609276182673,8427
621,22609317518642,22609325309028,7790
622,22609367570635,22609375402226,7831
623,22609417857408,22609426632598,8775
624,22609468051578,22609475811204,7759
625,22609518002055,22609526477892,8475
626,22609567531544,22609575319538,7787
627,22609617605963,22609625856227,8250
628,22609667751783,22609676079206,8327
629,22609717952720,22609725828780,7876
630,22609767549589,22609775121940,7572
631,22609817785356,22609825740834,7955
632,22609867610275,22609882756202,15145
633,22609917500923,22609924896158,7395
634,22609967628791,22609975472489,7843
635,22610017815229,22610024976659,7161
636,22610067670306,22610075648784,7978
637,22610117563051,22610125976805,8413
638,22610167619015,22610175037959,7418
639,22610217722462,22610226140016,8417
640,22610267812307,22610276820887,9008
641,22610318015741,22610325769111,7753
642,22610367857619,22610376788629,8931
643,22610417864344,22610426821525,8957
644,22610467735859,22610475208619,7472
645,22610518002681,22610526200953,8198
646,22610567880396,22610575794650,7914
647,22610618019984,22610625022713,7002
648,22610667594246,22610674907922,7313
649,22610717596445,22610725296610,7700
650,22610767511762,22610774946353,7434
651,22610817502149,22610825530597,8028
652,22610867528524,22610871713595,4185
653,22610917519398,22610925176815,7657
654,22610967607821,22610974541144,6933
655,22611017556497,22611024662360,7105
656,22611067519808,22611075952577,8432
657,22611117526734,22611125409113,7882
658,22611167524288,22611179520429,11996
659,22611217547940,22611224659150,7111
660,22611267543528,22611274626501,7082
661,22611317500893,22611322122021,4621
662,22611367497005,22611375661894,8164
663,22611417543934,22611425306246,7762
664,22611467599955,22611475283881,7683
665,22611517501807,22611522229916,4728
666,22611567543909,22611575106769,7562
667,22611617505358,22611624384449,6879
668,22611667500641,22611674458256,6957
669,22611717517232,22611725836651,8319
670,22611767538182,22611775890937,8352
671,22611817599134,22611825033093,7433
672,22611867882648,22611875233799,7351
673,22611918049461,22611925801213,7751
674,22611967611148,22611975777812,8166
675,22612017525045,22612025283424,7758
676,22612067998231,22612076316973,8318
677,22612118021052,22612126139360,8118
678,22612167860480,22612176361765,8501
679,22612217546915,22612225973705,8426
680,22612267871173,22612276254161,8382
681,22612317865641,22612325872031,8006
682,22612367864456,22612376382316,8517
683,22612417870659,22612425642144,7771
684,22612468054061,22612476609924,8555
685,22612517591306,22612525320257,7728
686,22612567569144,22612575218721,7649
687,22612617612141,22612625734076,8121
688,22612667679023,22612675508901,7829
689,22612718023791,22612722499959,4476
690,22612767722489,22612776112441,8389
691,22612817692758,22612825785872,8093
692,22612867869964,22612875958037,8088
693,22612917835443,22612927023188,9187
694,22612967539487,22612976282860,8743
695,22613017573149,22613025011667,7438
696,22613067882907,22613074433872,6550
697,22613117848289,22613124817201,6968
698,22613167999407,22613175980478,7981
699,22613217902887,22613226452193,8549
700,22613267858602,22613276110548,8251
701,22613317840979,22613325713023,7872
702,22613367838472,22613375923297,8084
703,22613417896764,22613425923412,8026
704,22613467555503,22613475859616,8304
705,22613517683880,22613525917258,8233
706,22613567995954,22613575952829,7956
707,22613617821006,22613625947460,8126
708,22613667756433,22613676285898,8529
709,22613717526476,22613726225111,8698
710,22613767497749,22613776064966,8567
711,22613817763649,22613825873668,8110
712,22613867773744,22613883580135,15806
713,22613917686924,22613925213431,7526
714,22613967489167,22613974828988,7339
715,22614017529076,22614025931931,8402
716,22614067564336,22614075487797,7923
717,22614117723146,22614125806799,8083
718,22614168054344,22614176546717,8492
719,22614217811012,22614226723579,8912
720,22614267863694,22614276729743,8866
721,22614318029727,22614326264040,8234
722,22614367537991,22614376158507,8620
723,22614417836551,22614425768320,7931
724,22614467577171,22614475907999,8330
725,22614517806497,22614525927230,8120
726,22614567679816,22614575626968,7947
727,22614617842411,22614622751567,4909
728,22614667860110,22614675343627,7483
729,22614717646514,22614724297526,6651
730,22614767521529,22614774926780,7405
731,22614818020795,22614826180787,8159
732,22614867885210,22614876257442,8372
733,22614917938177,22614925764285,7826
734,22614967517226,22614975140822,7623
735,22615017470974,22615026040283,8569
736,22615067527208,22615071932776,4405
737,22615117942279,22615126247849,8305
738,22615167986227,22615176761148,8774
739,22615217494215,22615225809712,8315
740,22615267987504,22615276185824,8198
741,22615318098631,22615325763124,7664
742,22615367889752,22615375479147,7589
743,22615417976930,22615427070381,9093
744,22615467492575,22615475787202,8294
745,22615517863828,22615526148888,8285
746,22615567496117,22615575794513,8298
747,22615617961023,22615626822284,8861
748,22615667880848,22615678028462,10147
749,22615717821403,22615727594603,9773
750,22615768030107,22615775898805,7868
751,22615817977299,22615825634086,7656
752,22615867687474,22615872467878,4780
753,22615918041026,22615926563640,8522
754,22615967661129,22615975917844,8256
755,22616017867110,22616026221440,8354
756,22616067760330,22616076028113,8267
757,22616117517293,22616124307970,6790
758,22616168049936,22616174773115,6723
759,22616217610706,22616225730424,8119
760,22616267847246,22616277079352,9232
761,22616317821206,22616326068020,8246
762,22616367510369,22616375778199,8267
763,22616417709899,22616426476529,8766
764,22616467554653,22616476167839,8613
765,22616517569787,22616524792062,7222
766,22616567551808,22616575307694,7755
767,22616617958428,22616625851219,7892
768,22616667738497,22616677100614,9362
769,22616717614593,22616726264335,8649
770,22616767678588,22616774277777,6599
771,22616818047272,22616825816767,7769
772,22616867816648,22616872122490,4305
773,22616917883268,22616925902503,8019
774,22616967625483,22616976116474,8490
775,22617017611022,22617025844692,8233
776,22617067461981,22617071527154,4065
777,22617117888329,22617126091178,8202
778,22617167957535,22617176117471,8159
779,22617217891290,22617226309619,8418
780,22617267705383,22617275957510,8252
781,22617317521209,22617325682564,8161
782,22617367854711,22617375927588,8072
783,22617417858511,22617425598049,7739
784,22617467641978,22617475549133,7907
785,22617517520540,22617525723836,8203
786,22617567761721,22617575985533,8223
787,22617617699999,22617625644491,7944
788,22617668053781,22617676448008,8394
789,22617717826774,22617725280709,7453
790,22617767645135,22617774624705,6979
791,22617817938939,22617825072128,7133
792,22617867539547,22617880295667,12756
793,22617917992414,22617925713715,7721
794,22617967585142,22617975448229,7863
795,22618017692925,22618026088283,8395
796,22618067592318,22618072774065,5181
797,22618117907773,22618126054783,8147
798,22618167883583,22618175954145,8070
799,22618217956076,22618226042774,8086
800,22618267712545,22618275989325,8276
801,22618317764726,22618325874567,8109
802,22618368040723,22618376827011,8786
803,22618417627406,22618425822975,8195
804,22618467932529,22618475792026,7859
805,22618517905076,22618526696261,8791
806,22618567808930,22618576130386,8321
807,22618617715073,22618626638050,8922
808,22618668038317,22618676479080,8440
809,22618717901123,22618726372038,8470
810,22618767991723,22618775869703,7877
811,22618817518221,22618824835558,7317
812,22618867638046,22618871210365,3572
813,22618917855867,22618924897545,7041
814,22618968045162,22618976050900,8005
815,22619017528456,22619026972450,9443
816,22619067731116,22619073510518,5779
817,22619117526166,22619125306792,7780
818,22619167681957,22619175644666,7962
819,22619217772953,22619224954218,7181
820,22619267677085,22619274372958,6695
