line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,12809280559268,,12809280633852,12809282040978,28.494,0.0000,0.0000,0.0000,0,0.6027,602,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,2,0,0
2,scan,1,0,12809282539071,,12809282764029,12809284987275,28.544,0.0001,-0.0000,0.0000,0,0.5875,587,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,2,0,0
3,scan,2,0,12809283850143,,12809283992235,12809287201913,28.594,0.0001,-0.0000,0.0000,0,0.6003,600,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,2,0,0
4,scan,3,0,12809284904848,,12809285076949,12809287294658,28.644,0.0001,-0.0000,0.0000,0,0.5936,593,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,2,0,0
5,scan,4,0,12809287635418,,12809287759581,12809289006635,28.694,0.0001,-0.0000,0.0000,0,0.5838,583,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,2,0,0
6,scan,5,0,12809288835827,,12809288905778,12809291094498,28.744,0.0001,-0.0000,0.0000,0,0.6078,607,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,2,0,0
7,scan,6,0,12809289889558,,12809290096059,12809292285350,28.794,0.0001,-0.0000,0.0000,0,0.5873,587,220,0,0,0,0,,,,,1,1,,,0,,,,6,0,0,0,0,0,2,0,0
8,scan,7,0,12809291017290,,12809291168235,12809293220749,28.844,0.0001,-0.0000,0.0000,0,0.5931,593,220,0,0,0,0,,,,,1,1,,,0,,,,7,0,0,0,0,0,2,0,0
9,scan,8,0,12809292062079,,12809292242902,12809294372749,28.894,0.0001,-0.0000,0.0000,0,0.5921,592,220,0,0,0,0,,,,,1,1,,,0,,,,8,0,0,0,0,0,2,0,0
10,scan,9,0,12809293134268,,12809293343741,12809295544169,28.944,0.0001,-0.0000,0.0000,0,0.5896,589,220,0,0,0,0,,,,,1,1,,,0,,,,9,0,0,0,0,0,2,0,0
11,scan,10,0,12809294266806,,12809294488102,12809295974374,28.994,0.0001,-0.0000,0.0000,0,0.5999,599,220,0,0,0,0,,,,,1,1,,,0,,,,10,0,0,0,0,0,2,0,0
12,scan,11,0,12809335432818,,12809335553312,12809337008502,29.044,0.0001,-0.0000,0.0000,0,0.5902,590,220,0,0,0,0,,,,,1,1,,,0,,,,11,0,0,0,0,0,2,0,0
13,scan,12,0,12809385753736,,12809385886081,12809387904304,29.094,0.0001,-0.0000,0.0000,0,0.6029,602,220,0,220,1,1,10,12809294445651,12809358022322,63576,0,1,63576,63576,0,,,,12,220,1,0,0,0,2,0,0
14,scan,13,0,12809435839436,,12809435974824,12809438005172,29.144,0.0001,-0.0000,0.0000,0,0.5910,591,220,0,220,1,1,11,12809335480171,12809400277820,64797,0,1,63576,64186,0,,,,13,220,1,0,0,0,2,0,0
15,scan,14,0,12809485801740,,12809485952897,12809488095696,29.194,0.0012,-0.0000,0.0000,0,0.5975,597,220,0,220,1,1,12,12809385807954,12809450242404,64434,0,1,63576,64269,0,,,,14,220,1,0,0,0,2,0,0
16,scan,15,0,12809535969566,,12809536151779,12809537983063,29.244,0.0070,-0.0000,-0.0000,0,0.5890,588,220,0,220,1,1,13,12809435891351,12809503222445,67331,0,1,63576,65034,0,,,,15,220,1,0,0,0,2,0,0
17,scan,16,0,12809585680826,,12809585798433,12809587961149,29.294,0.0116,-0.0000,-0.0000,0,0.5797,579,220,0,220,1,1,14,12809485859990,12809553640716,67780,0,1,63576,65584,0,,,,16,220,1,0,0,0,2,0,0
18,scan,17,0,12809635619392,,12809635744115,12809637840133,29.344,0.0243,-0.0000,-0.0000,0,0.5670,566,220,0,220,1,1,15,12809536067761,12809603377774,67310,0,1,63576,65871,0,,,,17,220,1,0,0,0,2,0,0
19,scan,18,0,12809685601759,,12809685731756,12809687806859,29.394,0.0318,-0.0000,0.0000,0,0.5674,567,220,0,220,1,1,16,12809585723444,12809653081281,67357,0,1,63576,66084,0,,,,18,220,1,0,0,0,2,0,0
20,scan,19,0,12809735475477,,12809735603041,12809736883100,29.444,0.0467,-0.0000,0.0001,0,0.5614,561,220,0,220,1,1,17,12809635665305,12809703215165,67549,0,1,63576,66267,0,,,,19,220,1,0,0,0,2,0,0
21,scan,20,0,12809785792523,,12809785998118,12809787910700,29.494,0.0542,-0.0000,0.0001,0,0.5342,534,220,0,220,1,1,18,12809685648990,12809753618447,67969,0,1,63576,66456,0,,,,20,220,1,0,0,0,2,0,0
22,scan,21,0,12809835897830,,12809836059732,12809837934162,29.544,0.0692,-0.0000,0.0002,0,0.5407,540,220,0,220,1,1,19,12809735517658,12809802833435,67315,0,1,63576,66542,0,,,,21,220,1,0,0,0,2,0,0
23,scan,22,0,12809886122525,,12809886240942,12809887972013,29.594,0.0766,0.0000,0.0002,0,0.5286,528,220,0,220,1,1,20,12809785838529,12809853747376,67908,0,1,63576,66666,0,,,,22,220,1,0,0,0,2,0,0
24,scan,23,0,12809936217725,,12809936360704,12809937924252,29.644,0.0916,0.0000,0.0003,0,0.5253,525,220,-1,220,1,1,21,12809835943016,12809903547803,67604,0,1,63576,66744,0,,,,23,220,1,0,0,0,2,0,0
25,scan,24,0,12809985934921,,12809986066797,12809987982979,29.694,0.0991,0.0000,0.0003,0,0.5077,507,220,-1,220,1,1,22,12809886165776,12809953658008,67492,0,1,63576,66802,0,,,,24,220,1,0,0,0,2,0,0
26,scan,25,0,12810036101550,,12810036220753,12810037947430,29.744,0.1140,0.0000,0.0004,0,0.5030,502,220,-1,220,1,1,23,12809936269627,12810003018904,66749,0,1,63576,66798,0,,,,25,220,1,0,0,0,2,0,0
