line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,12583406827652,,12583406882220,12583409720660,1976.411,0.0000,0.0000,0.0000,0,0.9565,956,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
2,scan,1,0,12583439832017,,12583439977725,12583441915869,1976.911,0.6882,-1.2330,-0.0479,0,0.9420,942,0,1000,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,0,0,0
3,scan,2,0,12583489750540,,12583489879249,12583492100899,1976.961,0.6882,-1.2330,-0.0479,0,0.9517,951,0,1000,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,0,0,0
4,scan,3,0,12583539818052,,12583539968738,12583541934976,1977.011,0.6882,-1.2330,-0.0479,0,0.9314,931,0,1000,0,999,1,1,12583439894627,12583507734724,67840,0,1,67840,67840,0,,,,3,0,999,0,0,0,0,0,0
5,scan,4,0,12583589578866,,12583589712006,12583591945628,1977.061,0.6883,-1.2330,-0.0446,0,0.9357,935,0,1000,0,999,1,2,12583489798644,12583554436468,64637,0,1,64637,66238,0,,,,4,0,999,0,0,0,0,0,0
6,scan,5,0,12583639530685,,12583639663831,12583641898782,1977.111,0.6884,-1.2330,-0.0272,0,0.9728,972,0,1000,0,999,1,3,12583539881696,12583606401719,66520,0,1,64637,66332,0,,,,5,0,999,0,0,0,0,0,0
7,scan,6,0,12583689475650,,12583689604162,12583691862869,1977.161,0.6882,-1.2330,0.0638,0,1.0477,1047,0,1000,0,999,1,4,12583589625996,12583653962892,64336,0,1,64336,65833,0,,,,6,0,999,0,0,0,0,0,0
8,scan,7,0,12583739473431,,12583739618055,12583741868328,1977.211,0.6882,-1.2330,0.1129,0,1.1229,1122,0,1000,0,999,1,5,12583639578999,12583704083501,64504,0,1,64336,65567,0,,,,7,0,999,0,0,0,0,0,0
9,scan,8,0,12583790584833,,12583790716993,12583792849276,1977.261,0.6881,-1.2331,0.1708,0,1.1768,1176,0,1000,0,999,1,6,12583689520264,12583754206036,64685,0,1,64336,65420,0,,,,8,0,999,0,0,0,0,0,0
10,scan,9,0,12583840457248,,12583840592830,12583842730870,1977.311,0.6880,-1.2331,0.1932,0,1.2396,1239,0,1000,0,999,1,7,12583739525764,12583803995685,64469,0,1,64336,65284,0,,,,9,0,999,0,0,0,0,0,0
