step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790087910798406912,0.1,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
2,1790087910898406912,0.2,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
3,1790087910998406912,0.3,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
4,1790087911098406912,0.4,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
5,1790087911198406912,0.5,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
6,1790087911298406912,0.6,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
7,1790087911398406912,0.7,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
8,1790087911498406912,0.8,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
9,1790087911598406912,0.9,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
10,1790087911698406912,1.0,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
11,1790087911798406912,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790087911898406912,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790087911998406912,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790087912098406912,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790087912198406912,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790087912298406912,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790087912398406912,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790087912498406912,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790087912598406912,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790087912698406912,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790087912798406912,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790087912898406912,2.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790087912998406912,2.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790087913098406912,2.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790087913198406912,2.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790087913298406912,2.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790087913398406912,2.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790087913498406912,2.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
29,1790087913598406912,2.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
30,1790087913698406912,3.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790087913798406912,3.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790087913898406912,3.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790087913998406912,3.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790087914098406912,3.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
35,1790087914198406912,3.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
36,1790087914298406912,3.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
37,1790087914398406912,3.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
38,1790087914498406912,3.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
39,1790087914598406912,3.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
40,1790087914698406912,4.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
41,1790087914798406912,4.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
42,1790087914898406912,4.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
43,1790087914998406912,4.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
44,1790087915098406912,4.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
45,1790087915198406912,4.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
46,1790087915298406912,4.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
47,1790087915398406912,4.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
48,1790087915498406912,4.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
49,1790087915598406912,4.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
50,1790087915698406912,5.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
51,1790087915798406912,5.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
52,1790087915898406912,5.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
53,1790087915998406912,5.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
54,1790087916098406912,5.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
55,1790087916198406912,5.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
56,1790087916298406912,5.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
57,1790087916398406912,5.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
58,1790087916498406912,5.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
59,1790087916598406912,5.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
60,1790087916698406912,6.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
61,1790087916798406912,6.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
62,1790087916898406912,6.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
63,1790087916998406912,6.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
64,1790087917098406912,6.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
65,1790087917198406912,6.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
66,1790087917298406912,6.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
67,1790087917398406912,6.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
68,1790087917498406912,6.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
69,1790087917598406912,6.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
70,1790087917698406912,7.0,11,10,1056,960,1.207,3.127,41.492,4.424,10,0.855,1.941,2.861,0.572,10,1.1,10,62.487,62.209,63.887,,,,,,0,0,
71,1790087917798406912,7.1,13,12,1248,1152,1.329,50.351,52.703,12.061,10,1.131,41.81,50.289,8.66,10,1.0833,12,62.56,62.209,63.887,,,,,,0,0,
72,1790087917898406912,7.2,15,14,1440,1344,1.454,50.351,52.703,17.286,10,1.407,50.289,52.965,15.068,10,1.0714,14,62.629,62.209,63.887,,,,,,0,0,
73,1790087917998406912,7.3,17,16,1632,1536,2.33,50.351,52.703,21.169,10,1.941,50.289,52.965,19.475,10,1.0625,16,62.672,62.209,63.887,,,,,,0,0,
74,1790087918098406912,7.4,19,18,1824,1728,22.31,50.351,52.703,24.007,10,2.861,50.289,52.965,22.816,10,1.0556,18,62.736,62.209,63.887,,,,,,0,0,
75,1790087918198406912,7.5,21,20,2016,1920,45.332,50.501,52.703,22.487,10,41.81,50.502,52.965,23.322,10,1.05,20,62.717,62.209,63.887,,,,,,0,0,
76,1790087918298406912,7.6,23,22,2208,2112,49.407,50.501,52.703,20.535,10,48.795,50.502,52.965,21.551,10,1.0455,22,62.75,62.209,63.887,,,,,,0,0,
77,1790087918398406912,7.7,25,24,2416,2304,49.623,50.501,52.703,18.854,10,49.377,50.502,52.965,19.722,10,1.0486,24,62.717,62.136,63.887,,,,,,0,0,
78,1790087918498406912,7.8,27,26,2640,2496,49.666,50.351,52.703,17.429,10,49.705,50.866,52.965,18.204,10,1.0577,26,62.75,62.136,63.887,,,,,,0,0,
79,1790087918598406912,7.9,29,28,2864,2688,49.666,50.501,52.729,16.373,10,49.705,50.502,52.965,16.942,10,1.0655,28,62.717,62.136,63.887,,,,,,0,0,
80,1790087918698406912,8.0,20,30,2032,2880,50.098,52.653,52.729,0.964,1,49.705,50.866,52.965,15.928,10,0.7056,30,62.672,61.71,63.887,,,,,,0,0,
81,1790087918798406912,8.1,20,21,2064,2016,49.923,50.961,52.729,0.828,1,49.967,51.888,53.491,0.987,1,1.0238,21,62.776,61.71,62.945,,,,,,0,0,
82,1790087918898406912,8.2,20,21,2096,2016,50.098,50.961,52.729,0.874,1,49.871,51.124,53.491,0.861,1,1.0397,21,62.793,61.71,62.945,,,,,,0,0,
83,1790087918998406912,8.3,20,21,2128,2016,50.098,50.961,52.729,0.871,1,49.963,51.124,53.491,0.928,1,1.0556,21,62.775,61.71,62.945,,,,,,0,0,
84,1790087919098406912,8.4,20,21,2160,2016,50.098,52.653,52.873,1.079,1,49.839,51.124,53.491,1.031,1,1.0714,21,62.773,61.71,62.945,,,,,,0,0,
85,1790087919198406912,8.5,20,21,2192,2016,50.098,52.653,52.873,1.097,1,49.857,51.888,53.491,1.111,1,1.0873,21,62.775,61.71,62.956,,,,,,0,0,
86,1790087919298406912,8.6,20,21,2224,2016,50.24,52.729,53.819,1.37,1,49.826,51.888,53.491,1.209,1,1.1032,21,62.793,61.71,62.956,,,,,,0,0,
87,1790087919398406912,8.7,20,21,2240,2016,50.24,52.729,53.819,1.403,1,49.843,52.974,53.562,1.41,1,1.1111,21,62.775,61.71,62.956,,,,,,0,0,
88,1790087919498406912,8.8,20,21,2240,2016,49.923,52.729,53.819,1.32,1,49.843,52.974,53.562,1.394,1,1.1111,21,62.793,61.71,62.956,,,,,,0,0,
89,1790087919598406912,8.9,20,21,2240,2016,49.923,52.653,53.819,1.123,1,50.092,52.974,53.562,1.353,1,1.1111,21,62.795,61.71,62.956,,,,,,0,0,
90,1790087919698406912,9.0,20,21,2240,2016,49.745,51.954,53.819,1.159,1,49.816,52.974,53.562,1.256,1,1.1111,21,62.807,61.935,63.354,,,,,,0,0,
91,1790087919798406912,9.1,20,21,2240,2016,49.643,51.954,53.819,1.196,1,49.816,51.837,53.562,1.214,1,1.1111,21,62.834,62.533,63.354,,,,,,0,0,
92,1790087919898406912,9.2,20,21,2240,2016,49.643,51.954,53.819,1.262,1,49.728,51.837,53.562,1.252,1,1.1111,21,62.834,62.533,63.354,,,,,,0,0,
93,1790087919998406912,9.3,20,21,2240,2016,49.643,51.997,53.819,1.263,1,49.728,52.013,53.562,1.329,1,1.1111,21,62.826,62.55,63.354,,,,,,0,0,
94,1790087920098406912,9.4,20,21,2240,2016,49.626,51.954,53.819,1.08,1,49.972,52.013,53.562,1.234,1,1.1111,21,62.853,62.55,63.354,,,,,,0,0,
95,1790087920198406912,9.5,20,21,2240,2016,49.643,51.954,53.819,1.043,1,49.654,51.837,53.562,1.062,1,1.1111,21,62.883,62.55,63.354,,,,,,0,0,
96,1790087920298406912,9.6,20,21,2240,2016,49.952,51.063,51.997,0.811,1,49.654,51.837,53.562,0.972,1,1.1111,21,62.834,62.48,63.354,,,,,,0,0,
97,1790087920398406912,9.7,20,21,2240,2016,50.057,51.063,51.997,0.794,1,49.654,51.12,52.013,0.802,1,1.1111,21,62.834,61.632,63.354,,,,,,0,0,
98,1790087920498406912,9.8,20,21,2240,2016,50.057,51.063,51.997,0.743,1,49.693,51.248,52.013,0.843,1,1.1111,21,62.834,61.632,63.354,,,,,,0,0,
99,1790087920598406912,9.9,20,21,2240,2016,50.091,51.063,51.997,0.59,1,49.97,51.248,52.013,0.812,1,1.1111,21,62.826,61.632,63.354,,,,,,0,0,
100,1790087920698406912,10.0,20,21,2240,2016,50.057,51.063,51.997,0.6,1,50.108,51.248,52.013,0.777,1,1.1111,21,62.816,61.632,62.951,,,,,,0,0,
101,1790087920798406912,10.1,20,21,2240,2016,50.031,50.546,51.997,0.654,1,50.108,51.248,52.013,0.741,1,1.1111,21,62.816,61.632,62.951,,,,,,0,0,
102,1790087920898406912,10.2,20,21,2240,2016,50.057,50.546,52.783,0.643,1,50.108,51.423,52.814,0.929,1,1.1111,21,62.81,61.632,62.932,,,,,,0,0,
103,1790087920998406912,10.3,20,21,2240,2016,50.057,50.546,52.783,0.618,1,50.061,51.248,52.814,0.78,1,1.1111,21,62.816,61.632,62.932,,,,,,0,0,
