line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,13140422117282,,13140422184074,13140424913604,53.710,0.0000,0.0000,0.0000,0,0.5907,590,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,10,0,0
2,scan,1,0,13140437006187,,13140437154852,13140438922902,54.210,0.0001,-0.0000,0.0000,0,0.5993,599,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,10,0,0
3,scan,2,0,13140486964733,,13140487081234,13140488931221,54.260,0.0001,-0.0000,0.0000,0,0.6007,600,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,10,0,0
4,scan,3,0,13140537641404,,13140537789537,13140539871557,54.310,0.0001,-0.0000,0.0000,0,0.6006,600,220,0,220,1,1,1,13140437074545,13140502493098,65418,0,1,65418,65418,0,,,,3,220,1,0,0,0,10,0,0
5,scan,4,0,13140587570067,,13140587708034,13140589881394,54.360,0.0012,-0.0000,0.0000,0,0.5886,588,220,0,220,1,1,2,13140487006750,13140553978767,66972,0,1,65418,66195,0,,,,4,220,1,0,0,0,10,0,0
6,scan,5,0,13140637551161,,13140637670232,13140639861473,54.410,0.0035,-0.0000,0.0000,0,0.5924,592,220,0,220,1,1,3,13140537702141,13140605294427,67592,0,1,65418,66661,0,,,,5,220,1,0,0,0,10,0,0
7,scan,6,0,13140687301581,,13140687422259,13140688907532,54.460,0.0116,-0.0000,-0.0000,0,0.5907,590,220,0,220,1,1,4,13140587616179,13140655153545,67537,0,1,65418,66880,0,,,,6,220,1,0,0,0,10,0,0
8,scan,7,0,13140737389201,,13140737513146,13140738941138,54.510,0.0174,-0.0000,-0.0000,0,0.5800,579,220,0,220,1,1,5,13140637594385,13140705443955,67849,0,1,65418,67074,0,,,,7,220,1,0,0,0,10,0,0
9,scan,8,0,13140787256109,,13140787401673,13140789136083,54.560,0.0318,-0.0000,0.0000,0,0.5667,566,220,0,220,1,1,6,13140687343266,13140754453456,67110,0,1,65418,67080,0,,,,8,220,1,0,0,0,10,0,0
10,scan,9,0,13140837419844,,13140837564002,13140838939977,54.610,0.0393,-0.0000,0.0000,0,0.5622,562,220,0,220,1,1,7,13140737433057,13140805085840,67652,0,1,65418,67161,0,,,,9,220,1,0,0,0,10,0,0
11,scan,10,0,13140887593337,,13140887709449,13140889868493,54.660,0.0542,-0.0000,0.0001,0,0.5513,551,220,0,220,1,1,8,13140787312236,13140854883277,67571,0,1,65418,67213,0,,,,10,220,1,0,0,0,10,0,0
12,scan,11,0,13140937713141,,13140937858980,13140939918379,54.710,0.0617,-0.0000,0.0002,0,0.5450,545,220,0,220,1,1,9,13140837484593,13140903976167,66491,0,1,65418,67132,0,,,,11,220,1,0,0,0,10,0,0
13,scan,12,0,13140987851612,,13140987965033,13140989945325,54.760,0.0767,0.0000,0.0002,0,0.5224,522,220,0,220,1,1,10,13140887634434,13140955586727,67952,0,1,65418,67214,0,,,,12,220,1,0,0,0,10,0,0
14,scan,13,0,13141037747941,,13141037902925,13141040079618,54.810,0.0841,0.0000,0.0003,0,0.5284,528,220,-1,220,1,1,11,13140937761506,13141006210489,68448,0,1,65418,67327,0,,,,13,220,1,0,0,0,10,0,0
15,scan,14,0,13141087855936,,13141087981398,13141090002243,54.860,0.0916,0.0000,0.0003,0,0.5150,514,220,-1,220,1,1,12,13140987886946,13141055948678,68061,0,1,65418,67388,0,,,,14,220,1,0,0,0,10,0,0
16,scan,15,0,13141137633055,,13141137775436,13141139834456,54.910,0.1066,0.0000,0.0004,0,0.5085,508,220,-1,220,1,1,13,13141037802384,13141106107341,68304,0,1,65418,67458,0,,,,15,220,1,0,0,0,10,0,0
17,scan,16,0,13141187851542,,13141188036615,13141189940345,54.960,0.1140,0.0000,0.0004,0,0.5042,504,220,-1,220,1,1,14,13141087900102,13141155300050,67399,0,1,65418,67454,0,,,,16,220,1,0,0,0,10,0,0
18,scan,17,0,13141237806244,,13141237924829,13141239947215,55.010,0.1290,0.0000,0.0005,0,0.4958,495,220,-1,220,1,1,15,13141137682254,13141204933653,67251,0,1,65418,67440,0,,,,17,220,1,0,0,0,10,0,0
19,scan,18,0,13141287953833,,13141288122277,13141290068315,55.060,0.1365,0.0000,0.0005,0,0.4825,482,220,-1,220,1,1,16,13141187912058,13141255469920,67557,0,1,65418,67448,0,,,,18,220,1,0,0,0,10,0,0
20,scan,19,0,13141337869038,,13141338006937,13141339931443,55.110,0.1514,0.0000,0.0006,0,0.4789,478,220,-1,220,1,1,17,13141237847387,13141307510920,69663,0,1,65418,67578,0,,,,19,220,1,0,0,0,10,0,0
21,scan,20,0,13141387895899,,13141388060331,13141390101751,55.160,0.1589,0.0000,0.0006,0,0.4644,464,220,-1,220,1,1,18,13141288023724,13141354601415,66577,0,1,65418,67522,0,,,,20,220,1,0,0,0,10,0,0
22,scan,21,0,13141437638434,,13141437763516,13141439833399,55.210,0.1739,0.0000,0.0007,0,0.4428,442,220,-1,220,-1,1,19,13141337916828,13141404335030,66418,0,1,65418,67464,0,,,,21,220,-1,0,0,0,10,0,0
23,scan,22,0,13141488156020,,13141488304042,13141489932337,55.260,0.1814,0.0000,0.0007,0,0.4458,445,220,-1,220,-1,1,20,13141387937284,13141455723972,67786,0,1,65418,67480,0,,,,22,220,-1,0,0,0,10,0,0
24,scan,23,0,13141537773157,,13141537894642,13141539944938,55.310,0.1963,0.0001,0.0007,0,0.4461,446,220,-2,220,-1,1,21,13141437689223,13141502421334,64732,0,1,64732,67350,0,,,,23,220,-1,0,0,0,10,0,0
