seq,t_send_ns,t_recv_ns,rtt_us
376,21336187978168,21336194895099,6916
377,21336237739103,21336244777013,7037
378,21336287945733,21336294746920,6801
379,21336338211474,21336345495448,7283
380,21336387671400,21336392970917,5299
381,21336437865523,21336445256793,7391
382,21336487730466,21336494476714,6746
383,21336538258734,21336545911769,7653
384,21336588112534,21336594711731,6599
385,21336637777146,21336645234749,7457
386,21336687695191,21336694543066,6847
387,21336738097057,21336745436512,7339
388,21336787723972,21336794909843,7185
389,21336837901517,21336844631611,6730
390,21336887924199,21336893691012,5766
391,21336938025604,21336944348550,6322
392,21336988083030,21336994494929,6411
393,21337038096613,21337044685634,6589
394,21337087907239,21337091683454,3776
395,21337137730196,21337145838213,8108
396,21337187672806,21337194717408,7044
397,21337237806730,21337244719008,6912
398,21337287850605,21337291926629,4076
399,21337338202943,21337345345748,7142
400,21337388104288,21337395003226,6898
401,21337437900690,21337444928632,7027
402,21337488077178,21337495586926,7509
403,21337538027985,21337545177050,7149
404,21337588126975,21337594550688,6423
405,21337637710769,21337644665022,6954
406,21337687677127,21337694653997,6976
407,21337737703956,21337744555814,6851
408,21337787695934,21337794494035,6798
409,21337837751155,21337845416904,7665
410,21337887696981,21337897174517,9477
411,21337937761655,21337944542196,6780
412,21337987716932,21337994673118,6956
413,21338037725679,21338044920325,7194
414,21338087696682,21338091540005,3843
415,21338137701389,21338144241045,6539
416,21338187693845,21338193669512,5975
417,21338237718642,21338243737055,6018
418,21338287769228,21338294539675,6770
419,21338338165795,21338346236827,8071
420,21338387917431,21338394469540,6552
421,21338438033628,21338445135935,7102
422,21338487804472,21338494729983,6925
423,21338537945095,21338544538017,6592
424,21338587910743,21338593990781,6080
425,21338637910254,21338644202490,6292
426,21338688085312,21338694802098,6716
427,21338737783411,21338745112320,7328
428,21338788091546,21338794731084,6639
429,21338838055684,21338845286982,7231
430,21338888125833,21338895376577,7250
431,21338938050716,21338945067868,7017
432,21338987702812,21338994654304,6951
433,21339038149502,21339045440603,7291
434,21339088192019,21339091614921,3422
435,21339137734178,21339144576108,6841
436,21339187921415,21339195351030,7429
437,21339238038605,21339248556970,10518
438,21339288117528,21339295328203,7210
439,21339337706092,21339345543304,7837
440,21339387902008,21339394768884,6866
441,21339437947703,21339445517623,7569
442,21339488088792,21339494921728,6832
443,21339537700607,21339544550842,6850
444,21339587841982,21339594576168,6734
445,21339638036964,21339644888344,6851
446,21339687734914,21339694447418,6712
447,21339737869024,21339744841367,6972
448,21339788126269,21339795145482,7019
449,21339837813135,21339844467972,6654
450,21339888070384,21339894943922,6873
451,21339937981051,21339944579517,6598
452,21339988040234,21339993441653,5401
453,21340038070884,21340044290610,6219
454,21340087699696,21340094510068,6810
455,21340137930659,21340144902144,6971
456,21340188179156,21340194863906,6684
457,21340238071062,21340245059017,6987
458,21340288078827,21340294578430,6499
459,21340338013828,21340345260320,7246
460,21340387702284,21340394916883,7214
461,21340438080297,21340445310861,7230
462,21340487959899,21340494893394,6933
463,21340537978409,21340545161062,7182
464,21340588157252,21340595208822,7051
465,21340637675421,21340644141750,6466
466,21340687782524,21340696317997,8535
467,21340737840634,21340745099015,7258
468,21340788023049,21340794745563,6722
469,21340837935146,21340844888703,6953
470,21340887722985,21340895074308,7351
471,21340938062995,21340944679893,6616
472,21340988177002,21340994921293,6744
473,21341037701474,21341044899387,7197
474,21341088098241,21341095110214,7011
475,21341138241100,21341145253703,7012
476,21341187696622,21341194678196,6981
477,21341237816276,21341245096989,7280
478,21341288068262,21341293832122,5763
479,21341337721136,21341341667011,3945
480,21341388063063,21341394867921,6804
481,21341437752990,21341441630152,3877
482,21341487834614,21341494778436,6943
483,21341538054826,21341545553121,7498
484,21341588085118,21341594915214,6830
485,21341637729628,21341644550891,6821
486,21341687893605,21341695058081,7164
487,21341737721530,21341744545403,6823
488,21341787822081,21341795183605,7361
489,21341838239576,21341845238238,6998
490,21341888113219,21341894494423,6381
491,21341938114916,21341944874546,6759
492,21341987721404,21341995229567,7508
493,21342038070852,21342044733446,6662
494,21342087726683,21342091762454,4035
495,21342138029750,21342146016771,7987
496,21342188240849,21342194671891,6431
497,21342237709440,21342244311899,6602
498,21342287697676,21342294628436,6930
499,21342337707261,21342344876692,7169
500,21342387701445,21342394533128,6831
501,21342438038967,21342442147731,4108
502,21342487977767,21342494945969,6968
503,21342537657680,21342547316716,9659
504,21342587982212,21342594925132,6942
505,21342637846827,21342644626813,6779
506,21342687841095,21342694361531,6520
507,21342737930457,21342744617130,6686
508,21342788062413,21342795327688,7265
509,21342837728318,21342844526014,6797
510,21342887947825,21342894817172,6869
511,21342938011655,21342945099485,7087
512,21342987722448,21342994731215,7008
513,21343037908207,21343043904150,5995
514,21343088287820,21343094225354,5937
515,21343137756798,21343144399639,6642
516,21343188260976,21343194756147,6495
517,21343237843055,21343245053470,7210
518,21343287852109,21343294679604,6827
519,21343338054912,21343346100318,8045
520,21343387887783,21343395536302,7648
521,21343438067139,21343444784341,6717
522,21343487959898,21343494539631,6579
523,21343537835161,21343544701807,6866
524,21343587830572,21343595072570,7241
525,21343637888593,21343644969477,7080
526,21343687951602,21343694701870,6750
527,21343737890091,21343745167710,7277
528,21343788253631,21343795372247,7118
529,21343838115784,21343845376458,7260
530,21343888082351,21343894671099,6588
531,21343937685834,21343944804711,7118
532,21343987915846,21343994921560,7005
533,21344037924375,21344044799630,6875
534,21344087731336,21344094595715,6864
535,21344137930034,21344144942032,7011
536,21344187979248,21344194793555,6814
537,21344238046482,21344245188772,7142
538,21344288149427,21344295498449,7349
539,21344337919426,21344344406567,6487
540,21344387794457,21344393747651,5953
541,21344438108728,21344445146985,7038
542,21344488095038,21344495330874,7235
543,21344537695200,21344544472485,6777
544,21344588289825,21344594855498,6565
545,21344638101755,21344645124709,7022
546,21344688224852,21344694699470,6474
547,21344737897774,21344745386927,7489
548,21344788168763,21344794351525,6182
549,21344837704168,21344843480291,5776
550,21344888066427,21344893860510,5794
551,21344938134220,21344945169696,7035
552,21344988284819,21344995664347,7379
553,21345037888045,21345044916340,7028
554,21345087730336,21345094527419,6797
555,21345137747676,21345144930712,7183
556,21345188272893,21345195194217,6921
557,21345238108593,21345244708434,6599
558,21345288074316,21345294989572,6915
559,21345337910321,21345346051539,8141
560,21345387888433,21345396844245,8955
561,21345437745018,21345444661893,6916
562,21345487781062,21345494781774,7000
563,21345537812090,21345541809371,3997
564,21345588391330,21345594920864,6529
565,21345637694587,21345644915843,7221
566,21345688083981,21345694737286,6653
567,21345737839195,21345744762501,6923
568,21345787935069,21345799432910,11497
569,21345837920712,21345845090206,7169
570,21345887804835,21345894351954,6547
571,21345938000654,21345945255503,7254
572,21345988117615,21345994749444,6631
573,21346038151184,21346045160176,7008
574,21346088183694,21346094571206,6387
575,21346137819998,21346143554781,5734
576,21346188109371,21346196884837,8775
577,21346238289853,21346245504063,7214
578,21346288084637,21346295530950,7446
579,21346338174413,21346345073948,6899
580,21346388039456,21346394841870,6802
581,21346438087364,21346445556799,7469
582,21346487699551,21346494616697,6917
583,21346537734606,21346541689976,3955
584,21346587694721,21346594456165,6761
585,21346637690976,21346644585114,6894
586,21346687715521,21346694987113,7271
587,21346737915574,21346744733344,6817
588,21346787816575,21346794738162,6921
589,21346838251443,21346845445141,7193
590,21346887919159,21346895098025,7178
591,21346937922152,21346943986213,6064
592,21346988072676,21346994063679,5991
593,21347037724019,21347044250139,6526
594,21347087894070,21347091173846,3279
595,21347137878803,21347145025842,7147
596,21347187704738,21347195005362,7300
597,21347237708410,21347244493898,6785
598,21347287774685,21347294607316,6832
599,21347338146841,21347345278032,7131
600,21347387912165,21347394592870,6680
601,21347437872942,21347440943687,3070
602,21347487699464,21347493596338,5896
603,21347538092638,21347545153454,7060
604,21347587944020,21347599073634,11129
605,21347637737174,21347642743475,5006
606,21347688070714,21347694984515,6913
607,21347738174701,21347745073190,6898
608,21347788049532,21347795262530,7212
609,21347838112657,21347845131227,7018
610,21347888052494,21347894455175,6402
611,21347937743949,21347944471231,6727
612,21347988089450,21347995153665,7064
613,21348037804395,21348045021632,7217
614,21348087904649,21348091812214,3907
615,21348138016877,21348145158907,7142
616,21348188047771,21348195065276,7017
617,21348238090311,21348244902387,6812
618,21348287836966,21348294568314,6731
619,21348338059299,21348345176740,7117
620,21348388195133,21348395183379,6988
621,21348437750061,21348444581061,6831
622,21348487995795,21348495043599,7047
623,21348538184937,21348545352252,7167
624,21348587752451,21348592037327,4284
625,21348637674071,21348644196604,6522
626,21348687826863,21348695124528,7297
627,21348737947653,21348745089439,7141
628,21348788123912,21348794889494,6765
629,21348838139806,21348845139943,7000
630,21348887937752,21348894484575,6546
631,21348937704992,21348943684007,5979
632,21348987787274,21348993805205,6017
633,21349037837921,21349045322594,7484
634,21349087985663,21349091997390,4011
635,21349138053032,21349141521685,3468
636,21349187770817,21349193713220,5942
637,21349238071972,21349243958792,5886
638,21349287730674,21349294802573,7071
639,21349338205919,21349345555708,7349
640,21349387954088,21349394727845,6773
641,21349437698723,21349445130330,7431
642,21349488110422,21349494736762,6626
643,21349538101592,21349545952234,7850
644,21349587836501,21349595624276,7787
645,21349637690237,21349644541693,6851
646,21349687823151,21349694692223,6869
647,21349737729103,21349744650458,6921
648,21349788042517,21349794655808,6613
649,21349838154744,21349845339450,7184
650,21349887836039,21349894613609,6777
651,21349937732039,21349943992090,6260
652,21349987705535,21349994804997,7099
653,21350037724633,21350044633782,6909
654,21350087742484,21350094822680,7080
655,21350137695260,21350143637222,5941
656,21350187706015,21350194544078,6838
657,21350237693459,21350244700397,7006
658,21350287768785,21350294776755,7007
659,21350338046619,21350345663831,7617
660,21350388086292,21350394916736,6830
661,21350437736410,21350441321594,3585
662,21350487750025,21350494354751,6604
663,21350538118475,21350543873350,5754
664,21350588146876,21350593845433,5698
665,21350637956570,21350645312219,7355
666,21350687894259,21350694824105,6929
667,21350737702710,21350741742401,4039
668,21350788115596,21350795493916,7378
669,21350838102644,21350845201175,7098
670,21350887917545,21350894864795,6947
671,21350938152892,21350945025232,6872
672,21350987764251,21350994438043,6673
673,21351037896406,21351044280797,6384
674,21351088093456,21351094453410,6359
675,21351137747687,21351144570137,6822
676,21351187931940,21351199877032,11945
677,21351237759548,21351244788727,7029
678,21351287746331,21351294644583,6898
679,21351338107484,21351346691960,8584
680,21351387873927,21351396588519,8714
681,21351438281395,21351445817066,7535
682,21351488074568,21351494876438,6801
683,21351537923735,21351544844446,6920
684,21351587827386,21351591691501,3864
685,21351637708224,21351644556047,6847
686,21351687927849,21351696080018,8152
687,21351738067492,21351745092992,7025
688,21351788215155,21351794965495,6750
689,21351838061437,21351845418643,7357
690,21351888220457,21351894706069,6485
691,21351937736700,21351944648810,6912
692,21351987793137,21351994688058,6894
693,21352037705512,21352044741415,7035
694,21352088064031,21352092084308,4020
695,21352138071697,21352145672170,7600
696,21352187986461,21352194871691,6885
697,21352237731978,21352244220044,6488
698,21352287891664,21352293886742,5995
699,21352337965423,21352344670504,6705
700,21352388061731,21352394907740,6846
701,21352438118999,21352445055499,6936
702,21352488091830,21352495267157,7175
703,21352538134093,21352545108198,6974
704,21352588103248,21352594571427,6468
705,21352637982903,21352644859609,6876
706,21352687907578,21352694791885,6884
707,21352737700563,21352744647226,6946
708,21352787724029,21352795253102,7529
709,21352838078425,21352845471626,7393
710,21352887899506,21352894478143,6578
711,21352938180928,21352945283542,7102
712,21352987739792,21352994607468,6867
713,21353037912620,21353045221324,7308
714,21353088067246,21353094996505,6929
715,21353137913369,21353143977089,6063
716,21353187729186,21353194284406,6555
717,21353237781908,21353244456965,6675
718,21353287759225,21353294584290,6825
719,21353338095931,21353345163146,7067
720,21353388034831,21353394602369,6567
721,21353437960466,21353444874707,6914
722,21353487737580,21353494546532,6808
723,21353537898591,21353544552258,6653
724,21353588134378,21353594186271,6051
725,21353638253793,21353645202298,6948
726,21353687796741,21353694669926,6873
727,21353737759869,21353744723728,6963
728,21353788041447,21353794858773,6817
729,21353838087564,21353845013208,6925
730,21353888108898,21353892179426,4070
731,21353938286970,21353945225247,6938
732,21353987922632,21353991669635,3747
733,21354038088278,21354045464132,7375
734,21354087730647,21354091401874,3671
735,21354138074857,21354145199506,7124
736,21354187718589,21354194555769,6837
737,21354237701526,21354244310100,6608
738,21354288277674,21354296915721,8638
739,21354337926818,21354344547719,6620
740,21354388055568,21354394892239,6836
741,21354437870513,21354445405023,7534
742,21354487966110,21354495073318,7107
743,21354537942391,21354544973630,7031
744,21354588086606,21354594869272,6782
745,21354637933487,21354645210318,7276
746,21354687905413,21354691797280,3891
747,21354738022914,21354744922083,6899
748,21354787757059,21354794728192,6971
749,21354838112802,21354845211801,7098
750,21354887998850,21354894581371,6582
751,21354937874720,21354944823996,6949
752,21354987698525,21354995155287,7456
753,21355037718986,21355044491020,6772
754,21355088207161,21355094951295,6744
755,21355137784896,21355145168419,7383
756,21355187849197,21355194074660,6225
757,21355238276518,21355244928857,6652
758,21355288131063,21355294888077,6757
759,21355337740833,21355344340026,6599
760,21355388078021,21355393676387,5598
761,21355437718458,21355444271084,6552
762,21355487756754,21355496414166,8657
763,21355537726824,21355544848483,7121
764,21355587916283,21355595423869,7507
765,21355638097303,21355644885342,6788
766,21355687754718,21355694773864,7019
767,21355737920231,21355744987409,7067
768,21355788029384,21355794799121,6769
769,21355838208971,21355845192696,6983
770,21355887725043,21355894581066,6856
771,21355937869896,21355945245280,7375
772,21355988116192,21355995404454,7288
773,21356037732637,21356044727806,6995
774,21356087797901,21356094917052,7119
775,21356138241733,21356145132291,6890
776,21356188119785,21356195978100,7858
777,21356237804093,21356244891362,7087
778,21356287914556,21356294689328,6774
779,21356338069954,21356345344448,7274
780,21356388132180,21356395350815,7218
781,21356437777239,21356445560193,7782
782,21356487921459,21356495387661,7466
783,21356537958985,21356544658089,6699
784,21356588192376,21356595242767,7050
785,21356637891709,21356644687422,6795
786,21356687800047,21356690638343,2838
787,21356737778097,21356743720749,5942
788,21356788094107,21356795242331,7148
789,21356837956411,21356845025394,7068
790,21356888196185,21356894922623,6726
791,21356938070439,21356944927346,6856
792,21356988040390,21356994924258,6883
793,21357038049726,21357045134400,7084
794,21357087746705,21357091802259,4055
795,21357138033305,21357145296876,7263
796,21357187843236,21357195026991,7183
797,21357237834242,21357244402056,6567
798,21357287748783,21357294071132,6322
799,21357337688695,21357344432144,6743
800,21357387715868,21357394858301,7142
801,21357437769150,21357444843214,7074
802,21357488073585,21357495094718,7021
803,21357538039221,21357545186035,7146
804,21357588063433,21357594998516,6935
805,21357637995952,21357645714170,7718
806,21357687720628,21357694849905,7129
807,21357738223885,21357745566749,7342
808,21357787721111,21357794455344,6734
809,21357837923215,21357844938847,7015
810,21357888051879,21357891710782,3658
811,21357937926316,21357945039287,7112
812,21357987702904,21357994617020,6914
813,21358037742765,21358045120675,7377
814,21358088027004,21358094902622,6875
815,21358137737872,21358144813741,7075
816,21358187739418,21358194702474,6963
817,21358238222993,21358245084228,6861
818,21358287772962,21358294466305,6693
819,21358338081708,21358344672621,6590
820,21358387933337,21358396676234,8742
