t,x,y,yaw,min_range,wp_i,mode,v,w
4.400,0.9201,-0.0000,0.0000,1.0491,0,RUN,0.2200,0.0000
4.400,0.9201,-0.0000,0.0000,1.0491,0,RUN,0.2200,0.0000
4.500,0.9425,-0.0000,0.0000,1.0170,0,RUN,0.2200,0.0000
4.500,0.9425,-0.0000,0.0000,1.0170,0,RUN,0.2200,0.0000
4.600,0.9650,-0.0000,0.0000,0.9932,0,RUN,0.2200,0.0000
4.600,0.9650,-0.0000,0.0000,0.9932,0,RUN,0.2200,0.0000
4.700,0.9874,-0.0000,0.0000,0.9784,0,RUN,0.2200,0.0000
4.700,0.9874,-0.0000,0.0000,0.9784,0,RUN,0.2200,0.0000
4.800,1.0098,-0.0000,0.0000,0.9489,0,RUN,0.2200,0.0000
4.800,1.0098,-0.0000,0.0000,0.9489,0,RUN,0.2200,0.0000
4.900,1.0323,-0.0000,0.0000,0.9362,0,RUN,0.2200,0.0000
4.900,1.0323,-0.0000,0.0000,0.9362,0,RUN,0.2200,0.0000
5.000,1.0472,-0.0000,0.0000,0.9152,0,RUN,0.2200,0.0000
5.100,1.0697,-0.0000,0.0000,0.8881,1,RUN,0.0000,1.0000
5.100,1.0697,-0.0000,0.0000,0.8881,1,RUN,0.0000,1.0000
5.200,1.0892,-0.0000,0.0000,0.8713,1,RUN,0.0000,1.0000
5.200,1.0892,-0.0000,0.0000,0.8713,1,RUN,0.0000,1.0000
5.300,1.0990,-0.0000,0.0010,0.8649,1,RUN,0.0000,1.0000
5.300,1.0990,-0.0000,0.0010,0.8649,1,RUN,0.0000,1.0000
5.400,1.1026,0.0000,0.0489,0.8648,1,RUN,0.0000,1.0000
5.400,1.1026,0.0000,0.0489,0.8648,1,RUN,0.0000,1.0000
5.500,1.1025,-0.0000,0.1674,0.8738,1,RUN,0.0000,1.0000
5.500,1.1025,-0.0000,0.1674,0.8738,1,RUN,0.0000,1.0000
5.600,1.1023,-0.0001,0.2595,0.8701,1,RUN,0.0000,1.0000
5.600,1.1023,-0.0001,0.2595,0.8701,1,RUN,0.0000,1.0000
5.700,1.1021,-0.0001,0.3664,0.8619,1,RUN,0.0000,1.0000
5.700,1.1021,-0.0001,0.3664,0.8619,1,RUN,0.0000,1.0000
5.800,1.1020,-0.0002,0.4661,0.8615,1,RUN,0.0000,1.0000
5.800,1.1020,-0.0002,0.4661,0.8615,1,RUN,0.0000,1.0000
5.900,1.1018,-0.0003,0.5686,0.8589,1,RUN,0.0000,1.0000
5.900,1.1018,-0.0003,0.5686,0.8589,1,RUN,0.0000,1.0000
6.000,1.1017,-0.0004,0.6708,0.8595,1,RUN,0.0000,1.0000
6.000,1.1017,-0.0004,0.6708,0.8595,1,RUN,0.0000,1.0000
6.100,1.1016,-0.0005,0.7722,0.8571,1,RUN,0.0000,1.0000
6.100,1.1016,-0.0005,0.7722,0.8571,1,RUN,0.0000,1.0000
6.200,1.1015,-0.0006,0.8748,0.8572,1,RUN,0.0000,1.0000
6.200,1.1015,-0.0006,0.8748,0.8572,1,RUN,0.0000,1.0000
6.300,1.1014,-0.0008,0.9759,0.8696,1,RUN,0.0000,1.0000
6.300,1.1014,-0.0008,0.9759,0.8696,1,RUN,0.0000,1.0000
6.400,1.1013,-0.0009,1.0783,0.5696,1,RUN,0.0000,0.8209
6.400,1.1013,-0.0009,1.0783,0.5696,1,RUN,0.0000,0.8209
6.500,1.1013,-0.0010,1.1733,0.5501,1,RUN,0.2200,0.6310
6.500,1.1013,-0.0010,1.1733,0.5501,1,RUN,0.2200,0.6310
6.600,1.1025,0.0022,1.2497,0.5402,1,RUN,0.2200,0.4796
6.600,1.1025,0.0022,1.2497,0.5402,1,RUN,0.2200,0.4796
6.700,1.1048,0.0100,1.3098,0.5348,1,RUN,0.2200,0.3624
6.700,1.1062,0.0157,1.3389,0.5348,1,RUN,0.2200,0.3057
6.800,1.1090,0.0291,1.3872,0.5076,1,RUN,0.2200,0.2120
6.800,1.1090,0.0291,1.3872,0.5076,1,RUN,0.2200,0.2120
6.900,1.1129,0.0512,1.4008,0.5053,1,RUN,0.2200,0.1887
6.900,1.1129,0.0512,1.4008,0.5053,1,RUN,0.2200,0.1887
7.000,1.1165,0.0733,1.4238,0.4825,1,RUN,0.2200,0.1459
7.000,1.1165,0.0733,1.4238,0.4825,1,RUN,0.2200,0.1459
7.100,1.1195,0.0955,1.4413,0.4700,1,RUN,0.2200,0.1135
7.100,1.1195,0.0955,1.4413,0.4700,1,RUN,0.2200,0.1135
7.200,1.1223,0.1177,1.4517,0.4409,1,RUN,0.2200,0.0949
7.200,1.1223,0.1177,1.4517,0.4409,1,RUN,0.2200,0.0949
7.300,1.1248,0.1400,1.4644,0.4421,1,RUN,0.2200,0.0712
7.300,1.1248,0.1400,1.4644,0.4421,1,RUN,0.2200,0.0712
7.400,1.1271,0.1623,1.4706,0.4192,1,RUN,0.2200,0.0601
7.400,1.1271,0.1623,1.4706,0.4192,1,RUN,0.2200,0.0601
7.500,1.1293,0.1846,1.4784,0.3962,1,SLOW,0.2158,0.0456
7.500,1.1293,0.1846,1.4784,0.3962,1,SLOW,0.2158,0.0456
7.600,1.1313,0.2067,1.4828,0.3917,1,SLOW,0.2108,0.0378
7.600,1.1313,0.2067,1.4828,0.3917,1,SLOW,0.2108,0.0378
7.700,1.1331,0.2283,1.4874,0.3675,1,SLOW,0.1843,0.0293
7.700,1.1331,0.2283,1.4874,0.3675,1,SLOW,0.1843,0.0293
7.800,1.1347,0.2482,1.4978,0.3684,1,SLOW,0.1853,0.0091
7.800,1.1347,0.2482,1.4978,0.3684,1,SLOW,0.1853,0.0091
7.900,1.1360,0.2670,1.5034,0.3493,1,SLOW,0.1643,-0.0021
7.900,1.1360,0.2670,1.5034,0.3493,1,SLOW,0.1643,-0.0021
8.000,1.1372,0.2845,1.5006,0.3419,1,SLOW,0.1561,0.0035
8.000,1.1372,0.2845,1.5006,0.3419,1,SLOW,0.1561,0.0035
8.100,1.1383,0.3006,1.5048,0.3233,1,SLOW,0.1356,-0.0050
8.100,1.1383,0.3006,1.5048,0.3233,1,SLOW,0.1356,-0.0050
8.200,1.1393,0.3154,1.5029,0.3269,1,SLOW,0.1395,-0.0013
8.200,1.1393,0.3154,1.5029,0.3269,1,SLOW,0.1395,-0.0013
8.300,1.1403,0.3295,1.5058,0.3330,1,SLOW,0.1463,-0.0071
8.300,1.1403,0.3295,1.5058,0.3330,1,SLOW,0.1463,-0.0071
8.400,1.1409,0.3392,1.5031,0.3155,1,SLOW,0.1271,-0.0016
8.400,1.1412,0.3442,1.5029,0.3155,1,SLOW,0.1271,-0.0014
8.500,1.1418,0.3531,1.5042,0.3097,1,SLOW,0.1207,-0.0038
8.500,1.1418,0.3531,1.5042,0.3097,1,SLOW,0.1207,-0.0038
8.600,1.1427,0.3656,1.5037,0.3155,1,SLOW,0.1270,-0.0030
8.600,1.1427,0.3656,1.5037,0.3155,1,SLOW,0.1270,-0.0030
8.700,1.1435,0.3783,1.5032,0.3069,1,SLOW,0.1176,-0.0020
8.700,1.1435,0.3783,1.5032,0.3069,1,SLOW,0.1176,-0.0020
8.800,1.1444,0.3906,1.5032,0.3036,1,SLOW,0.1139,-0.0020
8.800,1.1444,0.3906,1.5032,0.3036,1,SLOW,0.1139,-0.0020
8.900,1.1452,0.4022,1.5028,0.2913,1,SLOW,0.1004,-0.0013
8.900,1.1452,0.4022,1.5028,0.2913,1,SLOW,0.1004,-0.0013
9.000,1.1459,0.4134,1.5028,0.3190,1,SLOW,0.1309,-0.0012
9.000,1.1459,0.4134,1.5028,0.3190,1,SLOW,0.1309,-0.0012
9.100,1.1468,0.4256,1.5025,0.3192,1,SLOW,0.1311,-0.0007
9.100,1.1468,0.4256,1.5025,0.3192,1,SLOW,0.1311,-0.0007
9.200,1.1477,0.4389,1.5025,0.3229,1,SLOW,0.1352,-0.0007
9.200,1.1477,0.4389,1.5025,0.3229,1,SLOW,0.1352,-0.0007
9.300,1.1486,0.4525,1.5024,0.3291,1,SLOW,0.1420,-0.0005
9.300,1.1486,0.4525,1.5024,0.3291,1,SLOW,0.1420,-0.0005
9.400,1.1496,0.4668,1.5023,1.0228,1,RUN,0.2200,-0.0004
9.400,1.1496,0.4668,1.5023,1.0228,1,RUN,0.2200,-0.0004
9.500,1.1507,0.4839,1.5022,1.0319,1,RUN,0.2200,-0.0002
9.500,1.1507,0.4839,1.5022,1.0319,1,RUN,0.2200,-0.0002
9.600,1.1523,0.5063,1.5021,1.0371,1,RUN,0.2200,-0.0000
9.600,1.1523,0.5063,1.5021,1.0371,1,RUN,0.2200,-0.0000
9.700,1.1538,0.5287,1.5022,1.0210,1,RUN,0.2200,-0.0001
9.700,1.1538,0.5287,1.5022,1.0210,1,RUN,0.2200,-0.0001
9.800,1.1554,0.5511,1.5021,1.0227,1,RUN,0.2200,-0.0001
9.800,1.1554,0.5511,1.5021,1.0227,1,RUN,0.2200,-0.0001
9.900,1.1569,0.5735,1.5021,1.0221,1,RUN,0.2200,-0.0001
9.900,1.1569,0.5735,1.5021,1.0221,1,RUN,0.2200,-0.0001
10.000,1.1584,0.5959,1.5021,1.0042,1,RUN,0.2200,-0.0001
10.000,1.1584,0.5959,1.5021,1.0042,1,RUN,0.2200,-0.0001
10.100,1.1595,0.6108,1.5021,1.0200,1,RUN,0.2200,-0.0001
10.100,1.1595,0.6108,1.5021,1.0200,1,RUN,0.2200,-0.0001
10.200,1.1610,0.6332,1.5021,1.0095,1,RUN,0.2200,-0.0001
10.200,1.1610,0.6332,1.5021,1.0095,1,RUN,0.2200,-0.0001
10.300,1.1625,0.6556,1.5021,1.0254,1,RUN,0.2200,-0.0001
10.300,1.1625,0.6556,1.5021,1.0254,1,RUN,0.2200,-0.0001
10.400,1.1641,0.6780,1.5021,1.0304,1,RUN,0.2200,-0.0001
10.400,1.1641,0.6780,1.5021,1.0304,1,RUN,0.2200,-0.0001
10.500,1.1656,0.7004,1.5021,0.9852,1,RUN,0.2200,-0.0001
10.500,1.1656,0.7004,1.5021,0.9852,1,RUN,0.2200,-0.0001
10.600,1.1672,0.7228,1.5021,1.0009,1,RUN,0.2200,-0.0001
10.600,1.1672,0.7228,1.5021,1.0009,1,RUN,0.2200,-0.0001
10.700,1.1687,0.7452,1.5021,0.9999,1,RUN,0.2200,-0.0001
10.700,1.1687,0.7452,1.5021,0.9999,1,RUN,0.2200,-0.0001
10.800,1.1702,0.7676,1.5021,1.0080,1,RUN,0.2200,-0.0000
10.800,1.1702,0.7676,1.5021,1.0080,1,RUN,0.2200,-0.0000
10.900,1.1718,0.7899,1.5021,0.9959,1,RUN,0.2200,-0.0000
10.900,1.1718,0.7899,1.5021,0.9959,1,RUN,0.2200,-0.0000
11.000,1.1733,0.8123,1.5021,1.0077,1,RUN,0.2200,-0.0000
11.000,1.1733,0.8123,1.5021,1.0077,1,RUN,0.2200,-0.0000
11.100,1.1749,0.8347,1.5021,0.9988,1,RUN,0.2200,-0.0000
11.100,1.1749,0.8347,1.5021,0.9988,1,RUN,0.2200,-0.0000
11.200,1.1764,0.8570,1.5021,0.9923,1,RUN,0.2200,-0.0000
11.200,1.1764,0.8570,1.5021,0.9923,1,RUN,0.2200,-0.0000
11.300,1.1779,0.8794,1.5021,0.9933,1,RUN,0.2200,-0.0000
11.300,1.1779,0.8794,1.5021,0.9933,1,RUN,0.2200,-0.0000
11.400,1.1795,0.9018,1.5021,0.9902,1,RUN,0.2200,-0.0000
11.400,1.1795,0.9018,1.5021,0.9902,1,RUN,0.2200,-0.0000
11.500,1.1810,0.9242,1.5021,0.9756,1,RUN,0.2200,-0.0000
11.500,1.1810,0.9242,1.5021,0.9756,1,RUN,0.2200,-0.0000
11.600,1.1826,0.9466,1.5021,0.9989,1,RUN,0.2200,-0.0000
11.600,1.1826,0.9466,1.5021,0.9989,1,RUN,0.2200,-0.0000
11.700,1.1841,0.9690,1.5021,1.0003,1,RUN,0.2200,-0.0000
11.700,1.1841,0.9690,1.5021,1.0003,1,RUN,0.2200,-0.0000
11.800,1.1851,0.9840,1.5021,0.9717,1,RUN,0.2200,-0.0000
11.800,1.1851,0.9840,1.5021,0.9717,1,RUN,0.2200,-0.0000
11.900,1.1867,1.0064,1.5021,0.9417,1,RUN,0.2200,-0.0000
11.900,1.1867,1.0064,1.5021,0.9417,1,RUN,0.2200,-0.0000
12.000,1.1882,1.0288,1.5021,0.9402,1,RUN,0.2200,-0.0001
12.000,1.1882,1.0288,1.5021,0.9402,1,RUN,0.2200,-0.0001
12.100,1.1897,1.0511,1.5021,0.9175,2,RUN,0.0000,1.0000
12.200,1.1911,1.0701,1.5020,0.8935,2,RUN,0.0000,1.0000
12.200,1.1911,1.0701,1.5020,0.8935,2,RUN,0.0000,1.0000
12.300,1.1917,1.0791,1.5033,0.8838,2,RUN,0.0000,1.0000
12.300,1.1917,1.0791,1.5033,0.8838,2,RUN,0.0000,1.0000
12.400,1.1918,1.0823,1.5580,0.8782,2,RUN,0.0000,1.0000
12.400,1.1918,1.0823,1.5580,0.8782,2,RUN,0.0000,1.0000
12.500,1.1919,1.0821,1.6777,0.8847,2,RUN,0.0000,1.0000
12.500,1.1919,1.0821,1.6777,0.8847,2,RUN,0.0000,1.0000
12.600,1.1919,1.0820,1.7686,0.8879,2,RUN,0.0000,1.0000
12.600,1.1919,1.0820,1.7686,0.8879,2,RUN,0.0000,1.0000
12.700,1.1920,1.0818,1.8768,0.8864,2,RUN,0.0000,1.0000
12.700,1.1920,1.0818,1.8768,0.8864,2,RUN,0.0000,1.0000
12.800,1.1920,1.0816,1.9754,0.8837,2,RUN,0.0000,1.0000
12.800,1.1920,1.0816,1.9754,0.8837,2,RUN,0.0000,1.0000
12.900,1.1921,1.0815,2.0787,0.8841,2,RUN,0.0000,1.0000
12.900,1.1921,1.0815,2.0787,0.8841,2,RUN,0.0000,1.0000
13.000,1.1922,1.0813,2.1803,0.8805,2,RUN,0.0000,1.0000
13.000,1.1922,1.0813,2.1803,0.8805,2,RUN,0.0000,1.0000
13.100,1.1923,1.0812,2.2819,0.8718,2,RUN,0.0000,1.0000
13.100,1.1923,1.0812,2.2819,0.8718,2,RUN,0.0000,1.0000
13.200,1.1925,1.0811,2.3843,0.8689,2,RUN,0.0000,1.0000
13.200,1.1925,1.0811,2.3843,0.8689,2,RUN,0.0000,1.0000
13.300,1.1926,1.0810,2.4857,0.8849,2,RUN,0.0000,1.0000
13.300,1.1926,1.0810,2.4857,0.8849,2,RUN,0.0000,1.0000
13.400,1.1928,1.0809,2.5881,0.8934,2,RUN,0.0000,1.0000
13.400,1.1928,1.0809,2.5881,0.8934,2,RUN,0.0000,1.0000
13.500,1.1929,1.0809,2.6557,0.9174,2,RUN,0.0000,0.8723
13.500,1.1929,1.0808,2.6896,0.9174,2,RUN,0.0000,0.8045
13.600,1.1930,1.0808,2.7566,0.9503,2,RUN,0.2200,0.6704
13.600,1.1930,1.0808,2.7566,0.9503,2,RUN,0.2200,0.6704
13.700,1.1899,1.0819,2.8345,0.9746,2,RUN,0.2200,0.5155
13.700,1.1899,1.0819,2.8345,0.9746,2,RUN,0.2200,0.5155
13.800,1.1767,1.0854,2.9230,0.5862,2,RUN,0.2200,0.3408
13.800,1.1767,1.0854,2.9230,0.5862,2,RUN,0.2200,0.3408
13.900,1.1558,1.0892,2.9889,0.5215,2,RUN,0.2200,0.2114
13.900,1.1558,1.0892,2.9889,0.5215,2,RUN,0.2200,0.2114
14.000,1.1336,1.0925,2.9970,0.5465,2,RUN,0.2200,0.1971
14.000,1.1336,1.0925,2.9970,0.5465,2,RUN,0.2200,0.1971
14.100,1.1114,1.0954,3.0258,0.5137,2,RUN,0.2200,0.1412
14.100,1.1114,1.0954,3.0258,0.5137,2,RUN,0.2200,0.1412
14.200,1.0891,1.0978,3.0389,0.5803,2,RUN,0.2200,0.1163
14.200,1.0891,1.0978,3.0389,0.5803,2,RUN,0.2200,0.1163
14.300,1.0668,1.1000,3.0524,0.9832,2,RUN,0.2200,0.0902
14.300,1.0668,1.1000,3.0524,0.9832,2,RUN,0.2200,0.0902
14.400,1.0445,1.1019,3.0628,0.9576,2,RUN,0.2200,0.0702
14.400,1.0445,1.1019,3.0628,0.9576,2,RUN,0.2200,0.0702
14.500,1.0221,1.1036,3.0701,0.9371,2,RUN,0.2200,0.0563
14.500,1.0221,1.1036,3.0701,0.9371,2,RUN,0.2200,0.0563
14.600,0.9997,1.1051,3.0769,0.9206,2,RUN,0.2200,0.0431
14.600,0.9997,1.1051,3.0769,0.9206,2,RUN,0.2200,0.0431
14.700,0.9773,1.1065,3.0812,0.8857,2,RUN,0.2200,0.0349
14.700,0.9773,1.1065,3.0812,0.8857,2,RUN,0.2200,0.0349
14.800,0.9549,1.1078,3.0854,0.8791,2,RUN,0.2200,0.0269
14.800,0.9549,1.1078,3.0854,0.8791,2,RUN,0.2200,0.0269
14.900,0.9325,1.1090,3.0882,0.8583,2,RUN,0.2200,0.0215
14.900,0.9325,1.1090,3.0882,0.8583,2,RUN,0.2200,0.0215
15.000,0.9102,1.1102,3.0909,0.8451,2,RUN,0.2200,0.0164
15.000,0.9102,1.1102,3.0909,0.8451,2,RUN,0.2200,0.0164
15.100,0.8878,1.1113,3.0927,0.8213,2,RUN,0.2200,0.0129
15.100,0.8878,1.1113,3.0927,0.8213,2,RUN,0.2200,0.0129
15.200,0.8728,1.1121,3.0937,0.7935,2,RUN,0.2200,0.0111
15.200,0.8653,1.1124,3.0941,0.7935,2,RUN,0.2200,0.0102
15.300,0.8504,1.1131,3.0950,0.7820,2,RUN,0.2200,0.0086
15.300,0.8504,1.1131,3.0950,0.7820,2,RUN,0.2200,0.0086
15.400,0.8280,1.1141,3.0958,0.7673,2,RUN,0.2200,0.0069
15.400,0.8280,1.1141,3.0958,0.7673,2,RUN,0.2200,0.0069
15.500,0.8056,1.1152,3.0966,0.7177,2,RUN,0.2200,0.0053
15.500,0.8056,1.1152,3.0966,0.7177,2,RUN,0.2200,0.0053
15.600,0.7831,1.1162,3.0972,0.7158,2,RUN,0.2200,0.0042
15.600,0.7831,1.1162,3.0972,0.7158,2,RUN,0.2200,0.0042
15.700,0.7607,1.1171,3.0977,0.7015,2,RUN,0.2200,0.0034
15.700,0.7607,1.1171,3.0977,0.7015,2,RUN,0.2200,0.0034
15.800,0.7383,1.1181,3.0981,0.6826,2,RUN,0.2200,0.0026
15.800,0.7383,1.1181,3.0981,0.6826,2,RUN,0.2200,0.0026
15.900,0.7159,1.1191,3.0984,0.6676,2,RUN,0.2200,0.0020
15.900,0.7159,1.1191,3.0984,0.6676,2,RUN,0.2200,0.0020
16.000,0.6935,1.1201,3.0986,0.6342,2,RUN,0.2200,0.0016
16.000,0.6935,1.1201,3.0986,0.6342,2,RUN,0.2200,0.0016
16.100,0.6711,1.1210,3.0988,0.6189,2,RUN,0.2200,0.0013
16.100,0.6711,1.1210,3.0988,0.6189,2,RUN,0.2200,0.0013
16.200,0.6486,1.1220,3.0989,0.6022,2,RUN,0.2200,0.0010
16.200,0.6486,1.1220,3.0989,0.6022,2,RUN,0.2200,0.0010
16.300,0.6262,1.1229,3.0990,0.5807,2,RUN,0.2200,0.0008
16.300,0.6262,1.1229,3.0990,0.5807,2,RUN,0.2200,0.0008
16.400,0.6038,1.1239,3.0991,0.5636,2,RUN,0.2200,0.0006
16.400,0.6038,1.1239,3.0991,0.5636,2,RUN,0.2200,0.0006
16.500,0.5814,1.1248,3.0992,0.5313,2,RUN,0.2200,0.0005
16.500,0.5814,1.1248,3.0992,0.5313,2,RUN,0.2200,0.0005
16.600,0.5590,1.1258,3.0992,0.5292,2,RUN,0.2200,0.0004
16.600,0.5590,1.1258,3.0992,0.5292,2,RUN,0.2200,0.0004
16.700,0.5365,1.1267,3.0993,0.4974,2,RUN,0.2200,0.0003
16.700,0.5365,1.1267,3.0993,0.4974,2,RUN,0.2200,0.0003
16.800,0.5141,1.1277,3.0993,0.4856,2,RUN,0.2200,0.0002
16.800,0.5141,1.1277,3.0993,0.4856,2,RUN,0.2200,0.0002
16.900,0.4992,1.1283,3.0993,0.4667,2,RUN,0.2200,0.0002
16.900,0.4917,1.1286,3.0993,0.4667,2,RUN,0.2200,0.0002
17.000,0.4768,1.1293,3.0994,0.4531,2,RUN,0.2200,0.0002
17.000,0.4768,1.1293,3.0994,0.4531,2,RUN,0.2200,0.0002
17.100,0.4543,1.1302,3.0994,0.4389,2,RUN,0.2200,0.0001
