t,x,y,yaw,min_range,wp_i,mode,v,w
2.200,0.3980,-0.0000,0.0000,0.3097,0,SLOW,0.1207,-0.0000
2.300,0.4104,-0.0000,0.0000,0.3118,0,SLOW,0.1230,-0.0000
2.300,0.4104,-0.0000,0.0000,0.3118,0,SLOW,0.1230,-0.0000
2.400,0.4229,-0.0000,0.0000,0.2957,0,SLOW,0.1053,-0.0000
2.400,0.4229,-0.0000,0.0000,0.2957,0,SLOW,0.1053,-0.0000
2.500,0.4342,-0.0000,0.0000,0.3068,0,SLOW,0.1175,-0.0000
2.500,0.4342,-0.0000,0.0000,0.3068,0,SLOW,0.1175,-0.0000
2.600,0.4457,-0.0000,0.0000,0.3217,0,SLOW,0.1339,-0.0000
2.600,0.4457,-0.0000,0.0000,0.3217,0,SLOW,0.1339,-0.0000
2.700,0.4588,-0.0000,0.0000,0.3194,0,SLOW,0.1313,-0.0000
2.700,0.4588,-0.0000,0.0000,0.3194,0,SLOW,0.1313,-0.0000
2.800,0.4722,-0.0000,0.0000,0.3347,0,SLOW,0.1482,-0.0000
2.800,0.4722,-0.0000,0.0000,0.3347,0,SLOW,0.1482,-0.0000
2.900,0.4868,-0.0000,0.0000,0.6319,0,RUN,0.2200,0.0000
2.900,0.4868,-0.0000,0.0000,0.6319,0,RUN,0.2200,0.0000
3.000,0.5055,-0.0000,0.0000,1.4665,0,RUN,0.2200,0.0000
3.000,0.5055,-0.0000,0.0000,1.4665,0,RUN,0.2200,0.0000
3.100,0.5280,-0.0000,0.0000,1.4362,0,RUN,0.2200,0.0000
3.100,0.5280,-0.0000,0.0000,1.4362,0,RUN,0.2200,0.0000
3.200,0.5429,-0.0000,0.0000,1.4129,0,RUN,0.2200,0.0000
3.200,0.5504,-0.0000,0.0000,1.4129,0,RUN,0.2200,0.0000
3.300,0.5654,-0.0000,0.0000,1.4055,0,RUN,0.2200,0.0000
3.300,0.5654,-0.0000,0.0000,1.4055,0,RUN,0.2200,0.0000
3.400,0.5878,-0.0000,0.0000,1.3784,0,RUN,0.2200,0.0000
3.400,0.5878,-0.0000,0.0000,1.3784,0,RUN,0.2200,0.0000
3.500,0.6103,-0.0000,0.0000,1.3468,0,RUN,0.2200,0.0000
3.500,0.6103,-0.0000,0.0000,1.3468,0,RUN,0.2200,0.0000
3.600,0.6327,-0.0000,0.0000,1.3352,0,RUN,0.2200,0.0000
3.600,0.6327,-0.0000,0.0000,1.3352,0,RUN,0.2200,0.0000
3.700,0.6551,-0.0000,0.0000,1.2989,0,RUN,0.2200,0.0000
3.700,0.6551,-0.0000,0.0000,1.2989,0,RUN,0.2200,0.0000
3.800,0.6776,-0.0000,0.0000,1.2833,0,RUN,0.2200,0.0000
3.800,0.6776,-0.0000,0.0000,1.2833,0,RUN,0.2200,0.0000
3.900,0.7000,-0.0000,0.0000,1.2663,0,RUN,0.2200,0.0000
3.900,0.7000,-0.0000,0.0000,1.2663,0,RUN,0.2200,0.0000
4.000,0.7225,-0.0000,0.0000,1.2494,0,RUN,0.2200,0.0000
4.000,0.7225,-0.0000,0.0000,1.2494,0,RUN,0.2200,0.0000
4.100,0.7449,-0.0000,0.0000,1.2182,0,RUN,0.2200,0.0000
4.100,0.7449,-0.0000,0.0000,1.2182,0,RUN,0.2200,0.0000
4.200,0.7673,-0.0000,0.0000,1.1985,0,RUN,0.2200,0.0000
4.200,0.7673,-0.0000,0.0000,1.1985,0,RUN,0.2200,0.0000
4.300,0.7898,-0.0000,0.0000,1.1725,0,RUN,0.2200,0.0000
4.300,0.7898,-0.0000,0.0000,1.1725,0,RUN,0.2200,0.0000
4.400,0.8122,-0.0000,0.0000,1.1574,0,RUN,0.2200,0.0000
4.400,0.8122,-0.0000,0.0000,1.1574,0,RUN,0.2200,0.0000
4.500,0.8347,-0.0000,0.0000,1.1357,0,RUN,0.2200,0.0000
4.500,0.8347,-0.0000,0.0000,1.1357,0,RUN,0.2200,0.0000
4.600,0.8571,-0.0000,0.0000,1.1126,0,RUN,0.2200,0.0000
4.600,0.8571,-0.0000,0.0000,1.1126,0,RUN,0.2200,0.0000
4.700,0.8795,-0.0000,0.0000,1.0864,0,RUN,0.2200,0.0000
4.700,0.8795,-0.0000,0.0000,1.0864,0,RUN,0.2200,0.0000
4.800,0.9020,-0.0000,0.0000,1.0652,0,RUN,0.2200,0.0000
4.800,0.9020,-0.0000,0.0000,1.0652,0,RUN,0.2200,0.0000
4.900,0.9169,-0.0000,0.0000,1.0463,0,RUN,0.2200,0.0000
4.900,0.9169,-0.0000,0.0000,1.0463,0,RUN,0.2200,0.0000
5.000,0.9394,-0.0000,0.0000,1.0244,0,RUN,0.2200,0.0000
5.000,0.9394,-0.0000,0.0000,1.0244,0,RUN,0.2200,0.0000
5.100,0.9618,-0.0000,0.0000,1.0055,0,RUN,0.2200,0.0000
5.100,0.9618,-0.0000,0.0000,1.0055,0,RUN,0.2200,0.0000
5.200,0.9842,-0.0000,0.0000,0.9803,0,RUN,0.2200,0.0000
5.200,0.9842,-0.0000,0.0000,0.9803,0,RUN,0.2200,0.0000
5.300,1.0067,-0.0000,0.0000,0.9610,0,RUN,0.2200,0.0000
5.300,1.0067,-0.0000,0.0000,0.9610,0,RUN,0.2200,0.0000
5.400,1.0291,-0.0000,0.0000,0.9357,0,RUN,0.2200,0.0000
5.400,1.0291,-0.0000,0.0000,0.9357,0,RUN,0.2200,0.0000
5.500,1.0516,-0.0000,0.0000,0.9079,1,RUN,0.0000,1.0000
5.600,1.0704,-0.0000,0.0000,0.8981,1,RUN,0.0000,1.0000
5.600,1.0704,-0.0000,0.0000,0.8981,1,RUN,0.0000,1.0000
5.700,1.0793,-0.0000,0.0014,0.8852,1,RUN,0.0000,1.0000
5.700,1.0793,-0.0000,0.0014,0.8852,1,RUN,0.0000,1.0000
5.800,1.0824,0.0000,0.0583,0.8807,1,RUN,0.0000,1.0000
5.800,1.0824,0.0000,0.0583,0.8807,1,RUN,0.0000,1.0000
5.900,1.0822,-0.0000,0.1778,0.8768,1,RUN,0.0000,1.0000
5.900,1.0822,-0.0000,0.1778,0.8768,1,RUN,0.0000,1.0000
6.000,1.0820,-0.0000,0.2682,0.8783,1,RUN,0.0000,1.0000
6.000,1.0820,-0.0000,0.2682,0.8783,1,RUN,0.0000,1.0000
6.100,1.0819,-0.0001,0.3769,0.8842,1,RUN,0.0000,1.0000
6.100,1.0819,-0.0001,0.3769,0.8842,1,RUN,0.0000,1.0000
6.200,1.0817,-0.0002,0.4752,0.8781,1,RUN,0.0000,1.0000
6.200,1.0817,-0.0002,0.4752,0.8781,1,RUN,0.0000,1.0000
6.300,1.0816,-0.0003,0.5788,0.8716,1,RUN,0.0000,1.0000
6.300,1.0816,-0.0003,0.5788,0.8716,1,RUN,0.0000,1.0000
6.400,1.0814,-0.0004,0.6801,0.8757,1,RUN,0.0000,1.0000
6.400,1.0814,-0.0004,0.6801,0.8757,1,RUN,0.0000,1.0000
6.500,1.0813,-0.0005,0.7820,0.8791,1,RUN,0.0000,1.0000
6.500,1.0813,-0.0005,0.7820,0.8791,1,RUN,0.0000,1.0000
6.600,1.0812,-0.0006,0.8507,0.8683,1,RUN,0.0000,1.0000
6.600,1.0812,-0.0006,0.8507,0.8683,1,RUN,0.0000,1.0000
6.700,1.0812,-0.0008,0.9517,0.5500,1,RUN,0.0000,1.0000
6.700,1.0812,-0.0008,0.9517,0.5500,1,RUN,0.0000,1.0000
6.800,1.0811,-0.0009,1.0543,0.5268,1,RUN,0.0000,0.8356
6.800,1.0811,-0.0009,1.0543,0.5268,1,RUN,0.0000,0.8356
6.900,1.0810,-0.0011,1.1505,0.5304,1,RUN,0.2200,0.6431
6.900,1.0810,-0.0011,1.1505,0.5304,1,RUN,0.2200,0.6431
7.000,1.0822,0.0020,1.2300,0.5179,1,RUN,0.2200,0.4856
7.000,1.0822,0.0020,1.2300,0.5179,1,RUN,0.2200,0.4856
7.100,1.0861,0.0151,1.3239,0.5035,1,RUN,0.2200,0.3022
7.100,1.0861,0.0151,1.3239,0.5035,1,RUN,0.2200,0.3022
7.200,1.0905,0.0357,1.3873,0.4939,1,RUN,0.2200,0.1794
7.200,1.0905,0.0357,1.3873,0.4939,1,RUN,0.2200,0.1794
7.300,1.0945,0.0578,1.3921,0.4669,1,RUN,0.2200,0.1733
7.300,1.0945,0.0578,1.3921,0.4669,1,RUN,0.2200,0.1733
7.400,1.0982,0.0798,1.4177,0.4605,1,RUN,0.2200,0.1250
7.400,1.0982,0.0798,1.4177,0.4605,1,RUN,0.2200,0.1250
7.500,1.1015,0.1020,1.4293,0.4319,1,RUN,0.2200,0.1041
7.500,1.1015,0.1020,1.4293,0.4319,1,RUN,0.2200,0.1041
7.600,1.1045,0.1242,1.4412,0.4095,1,RUN,0.2200,0.0823
7.600,1.1045,0.1242,1.4412,0.4095,1,RUN,0.2200,0.0823
7.700,1.1073,0.1465,1.4508,0.3857,1,SLOW,0.2043,0.0645
7.700,1.1073,0.1465,1.4508,0.3857,1,SLOW,0.2043,0.0645
7.800,1.1098,0.1677,1.4590,0.3779,1,SLOW,0.1957,0.0492
7.800,1.1098,0.1677,1.4590,0.3779,1,SLOW,0.1957,0.0492
7.900,1.1120,0.1878,1.4676,0.3549,1,SLOW,0.1704,0.0330
7.900,1.1120,0.1878,1.4676,0.3549,1,SLOW,0.1704,0.0330
8.000,1.1138,0.2060,1.4722,0.3511,1,SLOW,0.1662,0.0242
8.000,1.1138,0.2060,1.4722,0.3511,1,SLOW,0.1662,0.0242
8.100,1.1155,0.2230,1.4758,0.3509,1,SLOW,0.1659,0.0174
8.100,1.1155,0.2230,1.4758,0.3509,1,SLOW,0.1659,0.0174
8.200,1.1171,0.2399,1.4770,0.3267,1,SLOW,0.1393,0.0154
8.200,1.1171,0.2399,1.4770,0.3267,1,SLOW,0.1393,0.0154
8.300,1.1181,0.2504,1.4792,0.3105,1,SLOW,0.1215,0.0110
8.300,1.1181,0.2504,1.4792,0.3105,1,SLOW,0.1215,0.0110
8.400,1.1193,0.2641,1.4836,0.3107,1,SLOW,0.1217,0.0022
8.400,1.1193,0.2641,1.4836,0.3107,1,SLOW,0.1217,0.0022
8.500,1.1204,0.2764,1.4855,0.3062,1,SLOW,0.1168,-0.0014
8.500,1.1204,0.2764,1.4855,0.3062,1,SLOW,0.1168,-0.0014
8.600,1.1214,0.2884,1.4846,0.2783,1,SLOW,0.1000,0.0004
8.600,1.1214,0.2884,1.4846,0.2783,1,SLOW,0.1000,0.0004
8.700,1.1223,0.2995,1.4873,0.2786,1,SLOW,0.1000,-0.0051
8.700,1.1223,0.2995,1.4873,0.2786,1,SLOW,0.1000,-0.0051
8.800,1.1232,0.3096,1.4879,0.2726,1,SLOW,0.1000,-0.0065
8.800,1.1232,0.3096,1.4879,0.2726,1,SLOW,0.1000,-0.0065
8.900,1.1240,0.3198,1.4860,0.2788,1,SLOW,0.1000,-0.0027
8.900,1.1240,0.3198,1.4860,0.2788,1,SLOW,0.1000,-0.0027
9.000,1.1249,0.3300,1.4867,0.2710,1,SLOW,0.1000,-0.0041
9.000,1.1249,0.3300,1.4867,0.2710,1,SLOW,0.1000,-0.0041
9.100,1.1257,0.3402,1.4856,0.2636,1,SLOW,0.1000,-0.0018
9.100,1.1257,0.3402,1.4856,0.2636,1,SLOW,0.1000,-0.0018
9.200,1.1266,0.3503,1.4858,0.2583,1,SLOW,0.1000,-0.0023
9.200,1.1266,0.3503,1.4858,0.2583,1,SLOW,0.1000,-0.0023
9.300,1.1275,0.3605,1.4853,0.2474,1,SLOW,0.1000,-0.0013
9.300,1.1275,0.3605,1.4853,0.2474,1,SLOW,0.1000,-0.0013
9.400,1.1283,0.3706,1.4853,0.2428,1,SLOW,0.1000,-0.0014
9.400,1.1283,0.3706,1.4853,0.2428,1,SLOW,0.1000,-0.0014
9.500,1.1292,0.3808,1.4851,0.2533,1,SLOW,0.1000,-0.0009
9.500,1.1292,0.3808,1.4851,0.2533,1,SLOW,0.1000,-0.0009
9.600,1.1301,0.3910,1.4850,0.2434,1,SLOW,0.1000,-0.0008
9.600,1.1301,0.3910,1.4850,0.2434,1,SLOW,0.1000,-0.0008
9.700,1.1310,0.4011,1.4849,0.2394,1,SLOW,0.1000,-0.0006
9.700,1.1310,0.4011,1.4849,0.2394,1,SLOW,0.1000,-0.0006
9.800,1.1318,0.4113,1.4848,0.2439,1,SLOW,0.1000,-0.0005
9.800,1.1318,0.4113,1.4848,0.2439,1,SLOW,0.1000,-0.0005
9.900,1.1327,0.4215,1.4848,0.2397,1,SLOW,0.1000,-0.0004
9.900,1.1327,0.4215,1.4848,0.2397,1,SLOW,0.1000,-0.0004
10.000,1.1333,0.4282,1.4847,0.2353,1,SLOW,0.1000,-0.0003
10.000,1.1333,0.4282,1.4847,0.2353,1,SLOW,0.1000,-0.0003
10.100,1.1342,0.4384,1.4847,0.2387,1,SLOW,0.1000,-0.0003
10.100,1.1342,0.4384,1.4847,0.2387,1,SLOW,0.1000,-0.0003
10.200,1.1351,0.4486,1.4847,0.2259,1,SLOW,0.1000,-0.0002
10.200,1.1351,0.4486,1.4847,0.2259,1,SLOW,0.1000,-0.0002
10.300,1.1359,0.4587,1.4847,0.2374,1,SLOW,0.1000,-0.0002
10.300,1.1359,0.4587,1.4847,0.2374,1,SLOW,0.1000,-0.0002
10.400,1.1368,0.4689,1.4846,0.2099,1,SLOW,0.1000,-0.0001
10.400,1.1368,0.4689,1.4846,0.2099,1,SLOW,0.1000,-0.0001
10.500,1.1377,0.4790,1.4846,0.2655,1,SLOW,0.1000,-0.0001
10.500,1.1377,0.4790,1.4846,0.2655,1,SLOW,0.1000,-0.0001
10.600,1.1386,0.4892,1.4846,0.2644,1,SLOW,0.1000,-0.0001
10.600,1.1386,0.4892,1.4846,0.2644,1,SLOW,0.1000,-0.0001
10.700,1.1394,0.4994,1.4846,0.2730,1,SLOW,0.1000,-0.0001
10.700,1.1394,0.4994,1.4846,0.2730,1,SLOW,0.1000,-0.0001
10.800,1.1403,0.5095,1.4846,1.0234,1,RUN,0.2200,-0.0001
10.800,1.1403,0.5095,1.4846,1.0234,1,RUN,0.2200,-0.0001
10.900,1.1415,0.5231,1.4848,1.0369,1,RUN,0.2200,-0.0005
10.900,1.1415,0.5231,1.4848,1.0369,1,RUN,0.2200,-0.0005
11.000,1.1434,0.5449,1.4855,1.0192,1,RUN,0.2200,-0.0020
11.000,1.1434,0.5449,1.4855,1.0192,1,RUN,0.2200,-0.0020
11.100,1.1453,0.5672,1.4849,1.0351,1,RUN,0.2200,-0.0008
11.100,1.1453,0.5672,1.4849,1.0351,1,RUN,0.2200,-0.0008
11.200,1.1472,0.5896,1.4850,0.9991,1,RUN,0.2200,-0.0010
11.200,1.1472,0.5896,1.4850,0.9991,1,RUN,0.2200,-0.0010
11.300,1.1491,0.6119,1.4848,1.0236,1,RUN,0.2200,-0.0007
11.300,1.1491,0.6119,1.4848,1.0236,1,RUN,0.2200,-0.0007
11.400,1.1510,0.6343,1.4848,1.0092,1,RUN,0.2200,-0.0006
11.400,1.1510,0.6343,1.4848,1.0092,1,RUN,0.2200,-0.0006
11.500,1.1530,0.6567,1.4847,1.0018,1,RUN,0.2200,-0.0005
11.500,1.1530,0.6567,1.4847,1.0018,1,RUN,0.2200,-0.0005
11.600,1.1549,0.6790,1.4846,0.9996,1,RUN,0.2200,-0.0004
11.600,1.1549,0.6790,1.4846,0.9996,1,RUN,0.2200,-0.0004
11.700,1.1562,0.6939,1.4846,1.0029,1,RUN,0.2200,-0.0004
11.700,1.1568,0.7014,1.4846,1.0029,1,RUN,0.2200,-0.0003
11.800,1.1581,0.7163,1.4846,1.0223,1,RUN,0.2200,-0.0003
11.800,1.1581,0.7163,1.4846,1.0223,1,RUN,0.2200,-0.0003
11.900,1.1601,0.7386,1.4846,1.0060,1,RUN,0.2200,-0.0003
11.900,1.1601,0.7386,1.4846,1.0060,1,RUN,0.2200,-0.0003
12.000,1.1620,0.7610,1.4845,0.9974,1,RUN,0.2200,-0.0002
12.000,1.1620,0.7610,1.4845,0.9974,1,RUN,0.2200,-0.0002
12.100,1.1639,0.7833,1.4845,0.9839,1,RUN,0.2200,-0.0002
12.100,1.1639,0.7833,1.4845,0.9839,1,RUN,0.2200,-0.0002
12.200,1.1659,0.8057,1.4845,1.0018,1,RUN,0.2200,-0.0001
12.200,1.1659,0.8057,1.4845,1.0018,1,RUN,0.2200,-0.0001
12.300,1.1678,0.8281,1.4845,0.9798,1,RUN,0.2200,-0.0001
12.300,1.1678,0.8281,1.4845,0.9798,1,RUN,0.2200,-0.0001
12.400,1.1697,0.8504,1.4845,0.9928,1,RUN,0.2200,-0.0001
12.400,1.1697,0.8504,1.4845,0.9928,1,RUN,0.2200,-0.0001
12.500,1.1717,0.8728,1.4844,0.9982,1,RUN,0.2200,-0.0001
12.500,1.1717,0.8728,1.4844,0.9982,1,RUN,0.2200,-0.0001
12.600,1.1736,0.8951,1.4844,0.9887,1,RUN,0.2200,-0.0001
12.600,1.1736,0.8951,1.4844,0.9887,1,RUN,0.2200,-0.0001
12.700,1.1755,0.9175,1.4844,0.9837,1,RUN,0.2200,-0.0001
12.700,1.1755,0.9175,1.4844,0.9837,1,RUN,0.2200,-0.0001
12.800,1.1775,0.9398,1.4844,0.9705,1,RUN,0.2200,-0.0001
12.800,1.1775,0.9398,1.4844,0.9705,1,RUN,0.2200,-0.0001
12.900,1.1794,0.9622,1.4844,0.9759,1,RUN,0.2200,-0.0000
12.900,1.1794,0.9622,1.4844,0.9759,1,RUN,0.2200,-0.0000
13.000,1.1813,0.9846,1.4844,0.9739,1,RUN,0.2200,-0.0000
13.000,1.1813,0.9846,1.4844,0.9739,1,RUN,0.2200,-0.0000
13.100,1.1833,1.0069,1.4844,0.9507,1,RUN,0.2200,-0.0000
13.100,1.1833,1.0069,1.4844,0.9507,1,RUN,0.2200,-0.0000
13.200,1.1852,1.0293,1.4844,0.9351,1,RUN,0.2200,-0.0000
13.200,1.1852,1.0293,1.4844,0.9351,1,RUN,0.2200,-0.0000
13.300,1.1871,1.0516,1.4844,0.9191,2,RUN,0.0000,1.0000
13.400,1.1883,1.0654,1.4844,0.9003,2,RUN,0.0000,1.0000
13.400,1.1883,1.0654,1.4844,0.9003,2,RUN,0.0000,1.0000
13.500,1.1894,1.0774,1.4843,0.8959,2,RUN,0.0000,1.0000
13.500,1.1894,1.0774,1.4843,0.8959,2,RUN,0.0000,1.0000
13.600,1.1898,1.0823,1.5108,0.8853,2,RUN,0.0000,1.0000
13.600,1.1898,1.0823,1.5108,0.8853,2,RUN,0.0000,1.0000
13.700,1.1898,1.0826,1.6217,0.8806,2,RUN,0.0000,1.0000
13.700,1.1898,1.0826,1.6217,0.8806,2,RUN,0.0000,1.0000
13.800,1.1898,1.0825,1.7209,0.8811,2,RUN,0.0000,1.0000
13.800,1.1898,1.0825,1.7209,0.8811,2,RUN,0.0000,1.0000
13.900,1.1899,1.0823,1.8221,0.8790,2,RUN,0.0000,1.0000
13.900,1.1899,1.0823,1.8221,0.8790,2,RUN,0.0000,1.0000
14.000,1.1900,1.0821,1.9260,0.8837,2,RUN,0.0000,1.0000
14.000,1.1900,1.0821,1.9260,0.8837,2,RUN,0.0000,1.0000
14.100,1.1900,1.0820,2.0256,0.8846,2,RUN,0.0000,1.0000
14.100,1.1900,1.0820,2.0256,0.8846,2,RUN,0.0000,1.0000
14.200,1.1901,1.0818,2.1296,0.8749,2,RUN,0.0000,1.0000
14.200,1.1901,1.0818,2.1296,0.8749,2,RUN,0.0000,1.0000
14.300,1.1902,1.0817,2.2298,0.8858,2,RUN,0.0000,1.0000
14.300,1.1902,1.0817,2.2298,0.8858,2,RUN,0.0000,1.0000
14.400,1.1904,1.0816,2.3331,0.8807,2,RUN,0.0000,1.0000
14.400,1.1904,1.0816,2.3331,0.8807,2,RUN,0.0000,1.0000
14.500,1.1905,1.0815,2.4341,0.8751,2,RUN,0.0000,1.0000
14.500,1.1905,1.0815,2.4341,0.8751,2,RUN,0.0000,1.0000
14.600,1.1906,1.0814,2.5366,0.8828,2,RUN,0.0000,1.0000
14.600,1.1906,1.0814,2.5366,0.8828,2,RUN,0.0000,1.0000
14.700,1.1908,1.0813,2.6381,0.9079,2,RUN,0.0000,0.9078
14.700,1.1908,1.0813,2.6381,0.9079,2,RUN,0.0000,0.9078
14.800,1.1910,1.0812,2.7367,0.9383,2,RUN,0.2200,0.7104
14.800,1.1910,1.0812,2.7367,0.9383,2,RUN,0.2200,0.7104
14.900,1.1879,1.0823,2.8297,0.9539,2,RUN,0.2200,0.5253
14.900,1.1879,1.0823,2.8297,0.9539,2,RUN,0.2200,0.5253
15.000,1.1746,1.0857,2.9428,1.0337,2,RUN,0.2200,0.3014
15.000,1.1746,1.0857,2.9428,1.0337,2,RUN,0.2200,0.3014
15.100,1.1616,1.0879,3.0008,0.5106,2,RUN,0.2200,0.1868
15.100,1.1544,1.0889,3.0147,0.5106,2,RUN,0.2200,0.1595
15.200,1.1398,1.0907,3.0174,0.5625,2,RUN,0.2200,0.1551
15.200,1.1398,1.0907,3.0174,0.5625,2,RUN,0.2200,0.1551
15.300,1.1175,1.0934,3.0344,1.0186,2,RUN,0.2200,0.1225
15.300,1.1175,1.0934,3.0344,1.0186,2,RUN,0.2200,0.1225
15.400,1.0952,1.0955,3.0499,1.0024,2,RUN,0.2200,0.0923
15.400,1.0952,1.0955,3.0499,1.0024,2,RUN,0.2200,0.0923
15.500,1.0729,1.0975,3.0581,0.9732,2,RUN,0.2200,0.0768
15.500,1.0729,1.0975,3.0581,0.9732,2,RUN,0.2200,0.0768
15.600,1.0505,1.0993,3.0685,0.9621,2,RUN,0.2200,0.0568
15.600,1.0505,1.0993,3.0685,0.9621,2,RUN,0.2200,0.0568
15.700,1.0281,1.1009,3.0736,0.9381,2,RUN,0.2200,0.0471
15.700,1.0281,1.1009,3.0736,0.9381,2,RUN,0.2200,0.0471
15.800,1.0058,1.1023,3.0797,0.9138,2,RUN,0.2200,0.0354
15.800,1.0058,1.1023,3.0797,0.9138,2,RUN,0.2200,0.0354
15.900,0.9833,1.1037,3.0831,0.8904,2,RUN,0.2200,0.0287
15.900,0.9833,1.1037,3.0831,0.8904,2,RUN,0.2200,0.0287
16.000,0.9609,1.1049,3.0866,0.8786,2,RUN,0.2200,0.0220
16.000,0.9609,1.1049,3.0866,0.8786,2,RUN,0.2200,0.0220
16.100,0.9385,1.1062,3.0889,0.8409,2,RUN,0.2200,0.0178
16.100,0.9385,1.1062,3.0889,0.8409,2,RUN,0.2200,0.0178
16.200,0.9161,1.1073,3.0909,0.8229,2,RUN,0.2200,0.0138
16.200,0.9161,1.1073,3.0909,0.8229,2,RUN,0.2200,0.0138
16.300,0.8937,1.1084,3.0924,0.8028,2,RUN,0.2200,0.0109
16.300,0.8937,1.1084,3.0924,0.8028,2,RUN,0.2200,0.0109
16.400,0.8713,1.1095,3.0937,0.8043,2,RUN,0.2200,0.0084
16.400,0.8713,1.1095,3.0937,0.8043,2,RUN,0.2200,0.0084
16.500,0.8489,1.1106,3.0948,0.7662,2,RUN,0.2200,0.0064
16.500,0.8489,1.1106,3.0948,0.7662,2,RUN,0.2200,0.0064
16.600,0.8265,1.1116,3.0954,0.7453,2,RUN,0.2200,0.0052
16.600,0.8265,1.1116,3.0954,0.7453,2,RUN,0.2200,0.0052
16.700,0.8041,1.1127,3.0961,0.7225,2,RUN,0.2200,0.0040
16.700,0.8041,1.1127,3.0961,0.7225,2,RUN,0.2200,0.0040
16.800,0.7892,1.1133,3.0963,0.7120,2,RUN,0.2200,0.0034
16.800,0.7817,1.1137,3.0965,0.7120,2,RUN,0.2200,0.0032
16.900,0.7667,1.1143,3.0967,0.6841,2,RUN,0.2200,0.0027
16.900,0.7667,1.1143,3.0967,0.6841,2,RUN,0.2200,0.0027
17.000,0.7443,1.1153,3.0970,0.6539,2,RUN,0.2200,0.0021
