t,x,y,yaw,min_range,wp_i,mode,v,w
2.300,0.4594,-0.0000,0.0000,0.3470,0,SLOW,0.1617,-0.0000
2.300,0.4594,-0.0000,0.0000,0.3470,0,SLOW,0.1617,-0.0000
2.400,0.4758,-0.0000,0.0000,0.3240,0,SLOW,0.1364,-0.0000
2.400,0.4758,-0.0000,0.0000,0.3240,0,SLOW,0.1364,-0.0000
2.500,0.4907,-0.0000,0.0000,0.3297,0,SLOW,0.1427,-0.0000
2.500,0.4907,-0.0000,0.0000,0.3297,0,SLOW,0.1427,-0.0000
2.600,0.5050,-0.0000,0.0000,0.3294,0,SLOW,0.1423,-0.0000
2.600,0.5050,-0.0000,0.0000,0.3294,0,SLOW,0.1423,-0.0000
2.700,0.5195,-0.0000,0.0000,0.3085,0,SLOW,0.1194,-0.0000
2.700,0.5195,-0.0000,0.0000,0.3085,0,SLOW,0.1194,-0.0000
2.800,0.5323,-0.0000,0.0000,0.3173,0,SLOW,0.1290,-0.0000
2.800,0.5323,-0.0000,0.0000,0.3173,0,SLOW,0.1290,-0.0000
2.900,0.5452,-0.0000,0.0000,0.3143,0,SLOW,0.1258,-0.0000
2.900,0.5452,-0.0000,0.0000,0.3143,0,SLOW,0.1258,-0.0000
3.000,0.5581,-0.0000,0.0000,0.3065,0,SLOW,0.1172,-0.0000
3.000,0.5581,-0.0000,0.0000,0.3065,0,SLOW,0.1172,-0.0000
3.100,0.5664,-0.0000,0.0000,0.3067,0,SLOW,0.1174,-0.0000
3.100,0.5664,-0.0000,0.0000,0.3067,0,SLOW,0.1174,-0.0000
3.200,0.5783,-0.0000,0.0000,0.3108,0,SLOW,0.1219,-0.0000
3.200,0.5783,-0.0000,0.0000,0.3108,0,SLOW,0.1219,-0.0000
3.300,0.5906,-0.0000,0.0000,0.3203,0,SLOW,0.1323,-0.0000
3.300,0.5906,-0.0000,0.0000,0.3203,0,SLOW,0.1323,-0.0000
3.400,0.6035,-0.0000,0.0000,0.3155,0,SLOW,0.1271,-0.0000
3.400,0.6035,-0.0000,0.0000,0.3155,0,SLOW,0.1271,-0.0000
3.500,0.6166,-0.0000,0.0000,0.3291,0,SLOW,0.1420,-0.0000
3.500,0.6166,-0.0000,0.0000,0.3291,0,SLOW,0.1420,-0.0000
3.600,0.6306,-0.0000,0.0000,0.3435,0,SLOW,0.1579,-0.0000
3.600,0.6306,-0.0000,0.0000,0.3435,0,SLOW,0.1579,-0.0000
3.700,0.6461,-0.0000,0.0000,0.8414,0,RUN,0.2200,-0.0000
3.700,0.6461,-0.0000,0.0000,0.8414,0,RUN,0.2200,-0.0000
3.800,0.6653,-0.0000,0.0000,1.3089,0,RUN,0.2200,0.0000
3.800,0.6653,-0.0000,0.0000,1.3089,0,RUN,0.2200,0.0000
3.900,0.6878,-0.0000,0.0000,1.2849,0,RUN,0.2200,0.0000
3.900,0.6878,-0.0000,0.0000,1.2849,0,RUN,0.2200,0.0000
4.000,0.7102,-0.0000,0.0000,1.2540,0,RUN,0.2200,0.0000
4.000,0.7102,-0.0000,0.0000,1.2540,0,RUN,0.2200,0.0000
4.100,0.7327,-0.0000,0.0000,1.2320,0,RUN,0.2200,0.0000
4.100,0.7327,-0.0000,0.0000,1.2320,0,RUN,0.2200,0.0000
4.200,0.7551,-0.0000,0.0000,1.2195,0,RUN,0.2200,0.0000
4.200,0.7551,-0.0000,0.0000,1.2195,0,RUN,0.2200,0.0000
4.300,0.7775,-0.0000,0.0000,1.1991,0,RUN,0.2200,0.0000
4.300,0.7775,-0.0000,0.0000,1.1991,0,RUN,0.2200,0.0000
4.400,0.8000,-0.0000,0.0000,1.1743,0,RUN,0.2200,0.0000
4.400,0.8000,-0.0000,0.0000,1.1743,0,RUN,0.2200,0.0000
4.500,0.8224,-0.0000,0.0000,1.1516,0,RUN,0.2200,0.0000
4.500,0.8224,-0.0000,0.0000,1.1516,0,RUN,0.2200,0.0000
4.600,0.8449,-0.0000,0.0000,1.1183,0,RUN,0.2200,0.0000
4.600,0.8449,-0.0000,0.0000,1.1183,0,RUN,0.2200,0.0000
4.700,0.8673,-0.0000,0.0000,1.0885,0,RUN,0.2200,0.0000
4.700,0.8673,-0.0000,0.0000,1.0885,0,RUN,0.2200,0.0000
4.800,0.8823,-0.0000,0.0000,1.0948,0,RUN,0.2200,0.0000
4.800,0.8823,-0.0000,0.0000,1.0948,0,RUN,0.2200,0.0000
4.900,0.9047,-0.0000,0.0000,1.0673,0,RUN,0.2200,0.0000
4.900,0.9047,-0.0000,0.0000,1.0673,0,RUN,0.2200,0.0000
5.000,0.9271,-0.0000,0.0000,1.0443,0,RUN,0.2200,0.0000
5.000,0.9271,-0.0000,0.0000,1.0443,0,RUN,0.2200,0.0000
5.100,0.9496,-0.0000,0.0000,1.0220,0,RUN,0.2200,0.0000
5.100,0.9496,-0.0000,0.0000,1.0220,0,RUN,0.2200,0.0000
5.200,0.9720,-0.0000,0.0000,0.9960,0,RUN,0.2200,0.0000
5.200,0.9720,-0.0000,0.0000,0.9960,0,RUN,0.2200,0.0000
5.300,0.9945,-0.0000,0.0000,0.9768,0,RUN,0.2200,0.0000
5.300,0.9945,-0.0000,0.0000,0.9768,0,RUN,0.2200,0.0000
5.400,1.0169,-0.0000,0.0000,0.9498,0,RUN,0.2200,0.0000
5.400,1.0169,-0.0000,0.0000,0.9498,0,RUN,0.2200,0.0000
5.500,1.0393,-0.0000,0.0000,0.9343,0,RUN,0.2200,0.0000
5.500,1.0393,-0.0000,0.0000,0.9343,0,RUN,0.2200,0.0000
5.600,1.0618,-0.0000,0.0000,0.8962,0,RUN,0.2200,0.0000
5.600,1.0618,-0.0000,0.0000,0.8962,0,RUN,0.2200,0.0000
5.700,1.0842,-0.0000,0.0000,0.8842,0,RUN,0.2200,0.0000
5.700,1.0842,-0.0000,0.0000,0.8842,0,RUN,0.2200,0.0000
5.800,1.1067,-0.0000,0.0000,0.8624,0,RUN,0.2200,0.0000
5.800,1.1067,-0.0000,0.0000,0.8624,0,RUN,0.2200,0.0000
5.900,1.1291,-0.0000,0.0000,0.8372,0,RUN,0.2200,0.0000
5.900,1.1291,-0.0000,0.0000,0.8372,0,RUN,0.2200,0.0000
6.000,1.1515,-0.0000,0.0000,0.8227,0,RUN,0.2200,0.0000
6.000,1.1515,-0.0000,0.0000,0.8227,0,RUN,0.2200,0.0000
6.100,1.1740,-0.0000,0.0000,0.8012,0,RUN,0.2200,0.0000
6.100,1.1740,-0.0000,0.0000,0.8012,0,RUN,0.2200,0.0000
6.200,1.1964,-0.0000,0.0000,0.7803,0,RUN,0.2200,0.0000
6.200,1.1964,-0.0000,0.0000,0.7803,0,RUN,0.2200,0.0000
6.300,1.2189,-0.0000,0.0000,0.7590,0,RUN,0.2200,0.0000
6.300,1.2189,-0.0000,0.0000,0.7590,0,RUN,0.2200,0.0000
6.400,1.2413,-0.0000,0.0000,0.7390,0,RUN,0.2200,0.0000
6.400,1.2413,-0.0000,0.0000,0.7390,0,RUN,0.2200,0.0000
6.500,1.2563,-0.0000,0.0000,0.7071,0,RUN,0.2200,0.0000
6.500,1.2563,-0.0000,0.0000,0.7071,0,RUN,0.2200,0.0000
6.600,1.2787,-0.0000,0.0000,0.6945,0,RUN,0.2200,0.0000
6.600,1.2787,-0.0000,0.0000,0.6945,0,RUN,0.2200,0.0000
6.700,1.3011,-0.0000,0.0000,0.6678,0,RUN,0.2200,0.0000
6.700,1.3011,-0.0000,0.0000,0.6678,0,RUN,0.2200,0.0000
6.800,1.3236,-0.0000,0.0000,0.6411,0,RUN,0.2200,0.0000
6.800,1.3236,-0.0000,0.0000,0.6411,0,RUN,0.2200,0.0000
6.900,1.3460,-0.0000,0.0000,0.6241,0,RUN,0.2200,0.0000
6.900,1.3460,-0.0000,0.0000,0.6241,0,RUN,0.2200,0.0000
7.000,1.3685,-0.0000,0.0000,0.5988,1,RUN,0.0000,1.0000
7.100,1.3874,-0.0000,0.0000,0.5760,1,RUN,0.0000,1.0000
7.100,1.3874,-0.0000,0.0000,0.5760,1,RUN,0.0000,1.0000
7.200,1.3965,-0.0000,0.0013,0.5664,1,RUN,0.0000,1.0000
7.200,1.3965,-0.0000,0.0013,0.5664,1,RUN,0.0000,1.0000
7.300,1.3997,0.0000,0.0563,0.5613,1,RUN,0.0000,1.0000
7.300,1.3997,0.0000,0.0563,0.5613,1,RUN,0.0000,1.0000
7.400,1.3995,-0.0000,0.1760,0.5626,1,RUN,0.0000,1.0000
7.400,1.3995,-0.0000,0.1760,0.5626,1,RUN,0.0000,1.0000
7.500,1.3994,-0.0000,0.2665,0.5664,1,RUN,0.0000,1.0000
7.500,1.3994,-0.0000,0.2665,0.5664,1,RUN,0.0000,1.0000
7.600,1.3992,-0.0001,0.3749,0.5688,1,RUN,0.0000,1.0000
7.600,1.3992,-0.0001,0.3749,0.5688,1,RUN,0.0000,1.0000
7.700,1.3991,-0.0002,0.4735,0.5666,1,RUN,0.0000,1.0000
7.700,1.3991,-0.0002,0.4735,0.5666,1,RUN,0.0000,1.0000
7.800,1.3989,-0.0003,0.5768,0.5566,1,RUN,0.0000,1.0000
7.800,1.3989,-0.0003,0.5768,0.5566,1,RUN,0.0000,1.0000
7.900,1.3988,-0.0004,0.6784,0.5618,1,RUN,0.0000,1.0000
7.900,1.3988,-0.0004,0.6784,0.5618,1,RUN,0.0000,1.0000
8.000,1.3987,-0.0005,0.7801,0.5463,1,RUN,0.0000,1.0000
8.000,1.3987,-0.0005,0.7801,0.5463,1,RUN,0.0000,1.0000
8.100,1.3985,-0.0007,0.8825,0.5629,1,RUN,0.0000,1.0000
8.100,1.3985,-0.0007,0.8825,0.5629,1,RUN,0.0000,1.0000
8.200,1.3985,-0.0008,0.9499,0.5669,1,RUN,0.0000,1.0000
8.200,1.3985,-0.0008,0.9499,0.5669,1,RUN,0.0000,1.0000
8.300,1.3984,-0.0009,1.0524,0.5808,1,RUN,0.0000,0.9016
8.300,1.3984,-0.0009,1.0524,0.5808,1,RUN,0.0000,0.9016
8.400,1.3983,-0.0011,1.1502,0.5798,1,RUN,0.2200,0.7059
8.400,1.3983,-0.0011,1.1502,0.5798,1,RUN,0.2200,0.7059
8.500,1.3995,0.0020,1.2428,0.6055,1,RUN,0.2200,0.5220
8.500,1.3995,0.0020,1.2428,0.6055,1,RUN,0.2200,0.5220
8.600,1.4031,0.0152,1.3563,0.6339,1,RUN,0.2200,0.2986
8.600,1.4031,0.0152,1.3563,0.6339,1,RUN,0.2200,0.2986
8.700,1.4066,0.0353,1.4277,0.6326,1,RUN,0.2200,0.1588
8.700,1.4066,0.0353,1.4277,0.6326,1,RUN,0.2200,0.1588
8.800,1.4097,0.0574,1.4322,0.6182,1,RUN,0.2200,0.1522
8.800,1.4097,0.0574,1.4322,0.6182,1,RUN,0.2200,0.1522
8.900,1.4125,0.0796,1.4558,0.6027,1,RUN,0.2200,0.1070
8.900,1.4125,0.0796,1.4558,0.6027,1,RUN,0.2200,0.1070
9.000,1.4150,0.1019,1.4651,0.5881,1,RUN,0.2200,0.0899
9.000,1.4150,0.1019,1.4651,0.5881,1,RUN,0.2200,0.0899
9.100,1.4173,0.1242,1.4757,0.5622,1,RUN,0.2200,0.0701
9.100,1.4173,0.1242,1.4757,0.5622,1,RUN,0.2200,0.0701
9.200,1.4193,0.1465,1.4838,0.5439,1,RUN,0.2200,0.0548
9.200,1.4193,0.1465,1.4838,0.5439,1,RUN,0.2200,0.0548
9.300,1.4212,0.1689,1.4894,0.5251,1,RUN,0.2200,0.0446
9.300,1.4212,0.1689,1.4894,0.5251,1,RUN,0.2200,0.0446
9.400,1.4229,0.1912,1.4949,0.4962,1,RUN,0.2200,0.0342
9.400,1.4229,0.1912,1.4949,0.4962,1,RUN,0.2200,0.0342
9.500,1.4246,0.2136,1.4983,0.4931,1,RUN,0.2200,0.0280
9.500,1.4246,0.2136,1.4983,0.4931,1,RUN,0.2200,0.0280
9.600,1.4262,0.2360,1.5016,0.4562,1,RUN,0.2200,0.0216
9.600,1.4262,0.2360,1.5016,0.4562,1,RUN,0.2200,0.0216
9.700,1.4277,0.2584,1.5038,0.4448,1,RUN,0.2200,0.0177
9.700,1.4277,0.2584,1.5038,0.4448,1,RUN,0.2200,0.0177
9.800,1.4292,0.2808,1.5059,0.4301,1,RUN,0.2200,0.0138
9.800,1.4292,0.2808,1.5059,0.4301,1,RUN,0.2200,0.0138
9.900,1.4302,0.2957,1.5069,0.4035,1,RUN,0.2200,0.0119
9.900,1.4302,0.2957,1.5069,0.4035,1,RUN,0.2200,0.0119
10.000,1.4316,0.3181,1.5084,0.3976,1,SLOW,0.2173,0.0093
10.000,1.4316,0.3181,1.5084,0.3976,1,SLOW,0.2173,0.0093
10.100,1.4330,0.3403,1.5094,0.3699,1,SLOW,0.1869,0.0073
10.100,1.4330,0.3403,1.5094,0.3699,1,SLOW,0.1869,0.0073
10.200,1.4342,0.3602,1.5152,0.3472,1,SLOW,0.1619,-0.0042
10.200,1.4342,0.3602,1.5152,0.3472,1,SLOW,0.1619,-0.0042
10.300,1.4351,0.3776,1.5179,0.3524,1,SLOW,0.1676,-0.0098
10.300,1.4351,0.3776,1.5179,0.3524,1,SLOW,0.1676,-0.0098
10.400,1.4360,0.3945,1.5141,0.3446,1,SLOW,0.1591,-0.0022
10.400,1.4360,0.3945,1.5141,0.3446,1,SLOW,0.1591,-0.0022
10.500,1.4369,0.4110,1.5159,0.3242,1,SLOW,0.1366,-0.0059
10.500,1.4369,0.4110,1.5159,0.3242,1,SLOW,0.1366,-0.0059
10.600,1.4377,0.4258,1.5139,0.3065,1,SLOW,0.1172,-0.0019
10.600,1.4377,0.4258,1.5139,0.3065,1,SLOW,0.1172,-0.0019
10.700,1.4385,0.4385,1.5146,0.3073,1,SLOW,0.1180,-0.0034
10.700,1.4385,0.4385,1.5146,0.3073,1,SLOW,0.1180,-0.0034
10.800,1.4391,0.4504,1.5137,0.3107,1,SLOW,0.1218,-0.0017
10.800,1.4391,0.4504,1.5137,0.3107,1,SLOW,0.1218,-0.0017
10.900,1.4398,0.4627,1.5138,0.2918,1,SLOW,0.1010,-0.0019
10.900,1.4398,0.4627,1.5138,0.2918,1,SLOW,0.1010,-0.0019
11.000,1.4405,0.4736,1.5135,0.2778,1,SLOW,0.1000,-0.0014
11.000,1.4405,0.4736,1.5135,0.2778,1,SLOW,0.1000,-0.0014
11.100,1.4411,0.4839,1.5134,0.2812,1,SLOW,0.1000,-0.0012
11.100,1.4411,0.4839,1.5134,0.2812,1,SLOW,0.1000,-0.0012
11.200,1.4416,0.4941,1.5133,0.2719,1,SLOW,0.1000,-0.0009
11.200,1.4416,0.4941,1.5133,0.2719,1,SLOW,0.1000,-0.0009
11.300,1.4422,0.5042,1.5132,0.2732,1,SLOW,0.1000,-0.0007
11.300,1.4422,0.5042,1.5132,0.2732,1,SLOW,0.1000,-0.0007
11.400,1.4428,0.5144,1.5131,0.2665,1,SLOW,0.1000,-0.0006
11.400,1.4428,0.5144,1.5131,0.2665,1,SLOW,0.1000,-0.0006
11.500,1.4434,0.5246,1.5130,0.2627,1,SLOW,0.1000,-0.0004
11.500,1.4434,0.5246,1.5130,0.2627,1,SLOW,0.1000,-0.0004
11.600,1.4438,0.5314,1.5130,0.2638,1,SLOW,0.1000,-0.0004
11.600,1.4438,0.5314,1.5130,0.2638,1,SLOW,0.1000,-0.0004
11.700,1.4444,0.5416,1.5130,0.2563,1,SLOW,0.1000,-0.0003
11.700,1.4444,0.5416,1.5130,0.2563,1,SLOW,0.1000,-0.0003
11.800,1.4450,0.5518,1.5129,0.2413,1,SLOW,0.1000,-0.0002
11.800,1.4450,0.5518,1.5129,0.2413,1,SLOW,0.1000,-0.0002
11.900,1.4456,0.5619,1.5129,0.2456,1,SLOW,0.1000,-0.0002
11.900,1.4456,0.5619,1.5129,0.2456,1,SLOW,0.1000,-0.0002
12.000,1.4461,0.5721,1.5129,0.2414,1,SLOW,0.1000,-0.0002
12.000,1.4461,0.5721,1.5129,0.2414,1,SLOW,0.1000,-0.0002
12.100,1.4467,0.5823,1.5129,0.2359,1,SLOW,0.1000,-0.0001
12.100,1.4467,0.5823,1.5129,0.2359,1,SLOW,0.1000,-0.0001
12.200,1.4473,0.5925,1.5129,0.2411,1,SLOW,0.1000,-0.0001
12.200,1.4473,0.5925,1.5129,0.2411,1,SLOW,0.1000,-0.0001
12.300,1.4479,0.6027,1.5129,0.2491,1,SLOW,0.1000,-0.0001
12.300,1.4479,0.6027,1.5129,0.2491,1,SLOW,0.1000,-0.0001
12.400,1.4485,0.6129,1.5128,0.2572,1,SLOW,0.1000,-0.0001
12.400,1.4485,0.6129,1.5128,0.2572,1,SLOW,0.1000,-0.0001
12.500,1.4491,0.6230,1.5128,0.2520,1,SLOW,0.1000,-0.0001
12.500,1.4491,0.6230,1.5128,0.2520,1,SLOW,0.1000,-0.0001
12.600,1.4497,0.6332,1.5128,0.2686,1,SLOW,0.1000,-0.0000
12.600,1.4497,0.6332,1.5128,0.2686,1,SLOW,0.1000,-0.0000
12.700,1.4503,0.6434,1.5128,0.2874,1,SLOW,0.1000,-0.0000
12.700,1.4503,0.6434,1.5128,0.2874,1,SLOW,0.1000,-0.0000
12.800,1.4509,0.6536,1.5128,0.2986,1,SLOW,0.1085,-0.0000
12.800,1.4509,0.6536,1.5128,0.2986,1,SLOW,0.1085,-0.0000
12.900,1.4515,0.6643,1.5128,0.6461,1,RUN,0.2200,-0.0000
12.900,1.4515,0.6643,1.5128,0.6461,1,RUN,0.2200,-0.0000
13.000,1.4523,0.6782,1.5128,0.6345,1,RUN,0.2200,0.0001
13.000,1.4523,0.6782,1.5128,0.6345,1,RUN,0.2200,0.0001
13.100,1.4536,0.7000,1.5127,0.6512,1,RUN,0.2200,0.0003
13.100,1.4536,0.7000,1.5127,0.6512,1,RUN,0.2200,0.0003
13.200,1.4549,0.7224,1.5128,0.6235,1,RUN,0.2200,0.0001
13.200,1.4549,0.7224,1.5128,0.6235,1,RUN,0.2200,0.0001
13.300,1.4557,0.7373,1.5128,0.6355,1,RUN,0.2200,0.0001
13.300,1.4557,0.7373,1.5128,0.6355,1,RUN,0.2200,0.0001
13.400,1.4570,0.7597,1.5128,0.6459,1,RUN,0.2200,0.0001
13.400,1.4570,0.7597,1.5128,0.6459,1,RUN,0.2200,0.0001
13.500,1.4583,0.7821,1.5128,0.6494,1,RUN,0.2200,0.0001
13.500,1.4583,0.7821,1.5128,0.6494,1,RUN,0.2200,0.0001
13.600,1.4596,0.8045,1.5128,0.6349,1,RUN,0.2200,0.0001
13.600,1.4596,0.8045,1.5128,0.6349,1,RUN,0.2200,0.0001
13.700,1.4609,0.8269,1.5128,0.6254,1,RUN,0.2200,0.0000
13.700,1.4609,0.8269,1.5128,0.6254,1,RUN,0.2200,0.0000
13.800,1.4622,0.8493,1.5128,0.6277,1,RUN,0.2200,0.0000
13.800,1.4622,0.8493,1.5128,0.6277,1,RUN,0.2200,0.0000
13.900,1.4635,0.8717,1.5128,0.6278,1,RUN,0.2200,0.0000
13.900,1.4635,0.8717,1.5128,0.6278,1,RUN,0.2200,0.0000
14.000,1.4648,0.8941,1.5128,0.6279,1,RUN,0.2200,0.0000
14.000,1.4648,0.8941,1.5128,0.6279,1,RUN,0.2200,0.0000
14.100,1.4661,0.9165,1.5128,0.6321,1,RUN,0.2200,0.0000
14.100,1.4661,0.9165,1.5128,0.6321,1,RUN,0.2200,0.0000
14.200,1.4674,0.9389,1.5128,0.6288,1,RUN,0.2200,0.0000
14.200,1.4674,0.9389,1.5128,0.6288,1,RUN,0.2200,0.0000
14.300,1.4687,0.9613,1.5128,0.6339,1,RUN,0.2200,0.0000
14.300,1.4687,0.9613,1.5128,0.6339,1,RUN,0.2200,0.0000
14.400,1.4700,0.9837,1.5128,0.6305,1,RUN,0.2200,0.0000
14.400,1.4700,0.9837,1.5128,0.6305,1,RUN,0.2200,0.0000
14.500,1.4713,1.0061,1.5128,0.6216,1,RUN,0.2200,0.0000
14.500,1.4713,1.0061,1.5128,0.6216,1,RUN,0.2200,0.0000
14.600,1.4726,1.0285,1.5128,0.6216,1,RUN,0.2200,0.0000
14.600,1.4726,1.0285,1.5128,0.6216,1,RUN,0.2200,0.0000
14.700,1.4739,1.0509,1.5128,0.6150,1,RUN,0.2200,0.0000
14.700,1.4739,1.0509,1.5128,0.6150,1,RUN,0.2200,0.0000
14.800,1.4752,1.0733,1.5128,0.6164,1,RUN,0.2200,0.0000
14.800,1.4752,1.0733,1.5128,0.6164,1,RUN,0.2200,0.0000
14.900,1.4765,1.0957,1.5128,0.6109,1,RUN,0.2200,0.0000
14.900,1.4765,1.0957,1.5128,0.6109,1,RUN,0.2200,0.0000
15.000,1.4774,1.1107,1.5128,0.6161,1,RUN,0.2200,0.0000
15.000,1.4774,1.1107,1.5128,0.6161,1,RUN,0.2200,0.0000
15.100,1.4787,1.1331,1.5128,0.6060,1,RUN,0.2200,0.0000
15.100,1.4787,1.1331,1.5128,0.6060,1,RUN,0.2200,0.0000
15.200,1.4800,1.1555,1.5128,0.6192,1,RUN,0.2200,0.0000
15.200,1.4800,1.1555,1.5128,0.6192,1,RUN,0.2200,0.0000
15.300,1.4813,1.1779,1.5128,0.6033,1,RUN,0.2200,0.0000
15.300,1.4813,1.1779,1.5128,0.6033,1,RUN,0.2200,0.0000
15.400,1.4826,1.2003,1.5128,0.6062,1,RUN,0.2200,0.0000
15.400,1.4826,1.2003,1.5128,0.6062,1,RUN,0.2200,0.0000
15.500,1.4839,1.2227,1.5128,0.5891,1,RUN,0.2200,0.0000
15.500,1.4839,1.2227,1.5128,0.5891,1,RUN,0.2200,0.0000
15.600,1.4852,1.2451,1.5128,0.5901,1,RUN,0.2200,0.0000
15.600,1.4852,1.2451,1.5128,0.5901,1,RUN,0.2200,0.0000
15.700,1.4865,1.2675,1.5128,0.6006,1,RUN,0.2200,0.0000
15.700,1.4865,1.2675,1.5128,0.6006,1,RUN,0.2200,0.0000
15.800,1.4878,1.2899,1.5128,0.5873,1,RUN,0.2200,0.0000
15.800,1.4878,1.2899,1.5128,0.5873,1,RUN,0.2200,0.0000
15.900,1.4891,1.3123,1.5128,0.6001,1,RUN,0.2200,0.0000
15.900,1.4891,1.3123,1.5128,0.6001,1,RUN,0.2200,0.0000
16.000,1.4904,1.3347,1.5128,0.6012,1,RUN,0.2200,0.0000
16.000,1.4904,1.3347,1.5128,0.6012,1,RUN,0.2200,0.0000
16.100,1.4917,1.3571,1.5128,0.5766,2,RUN,0.0000,1.0000
16.200,1.4928,1.3761,1.5128,0.5949,2,RUN,0.0000,1.0000
16.200,1.4928,1.3761,1.5128,0.5949,2,RUN,0.0000,1.0000
16.300,1.4933,1.3851,1.5141,0.5843,2,RUN,0.0000,1.0000
16.300,1.4933,1.3851,1.5141,0.5843,2,RUN,0.0000,1.0000
16.400,1.4935,1.3883,1.5691,0.5803,2,RUN,0.0000,1.0000
16.400,1.4935,1.3883,1.5691,0.5803,2,RUN,0.0000,1.0000
16.500,1.4935,1.3881,1.6888,0.5753,2,RUN,0.0000,1.0000
16.500,1.4935,1.3881,1.6888,0.5753,2,RUN,0.0000,1.0000
16.600,1.4935,1.3879,1.7793,0.5589,2,RUN,0.0000,1.0000
16.600,1.4935,1.3879,1.7793,0.5589,2,RUN,0.0000,1.0000
16.700,1.4936,1.3878,1.8506,0.5780,2,RUN,0.0000,1.0000
16.700,1.4936,1.3878,1.8506,0.5780,2,RUN,0.0000,1.0000
16.800,1.4936,1.3877,1.9546,0.5759,2,RUN,0.0000,1.0000
16.800,1.4936,1.3877,1.9546,0.5759,2,RUN,0.0000,1.0000
16.900,1.4937,1.3875,2.0541,0.5733,2,RUN,0.0000,1.0000
16.900,1.4937,1.3875,2.0541,0.5733,2,RUN,0.0000,1.0000
17.000,1.4938,1.3874,2.1582,0.5745,2,RUN,0.0000,1.0000
