t,x,y,yaw,min_range,wp_i,mode,v,w
4.600,0.8589,-0.0000,0.0000,1.1123,0,RUN,0.2200,0.0000
4.700,0.8738,-0.0000,0.0000,1.0841,0,RUN,0.2200,0.0000
4.700,0.8813,-0.0000,0.0000,1.0841,0,RUN,0.2200,0.0000
4.800,0.8963,-0.0000,0.0000,1.0702,0,RUN,0.2200,0.0000
4.800,0.8963,-0.0000,0.0000,1.0702,0,RUN,0.2200,0.0000
4.900,0.9187,-0.0000,0.0000,1.0432,0,RUN,0.2200,0.0000
4.900,0.9187,-0.0000,0.0000,1.0432,0,RUN,0.2200,0.0000
5.000,0.9411,-0.0000,0.0000,1.0192,0,RUN,0.2200,0.0000
5.000,0.9411,-0.0000,0.0000,1.0192,0,RUN,0.2200,0.0000
5.100,0.9636,-0.0000,0.0000,1.0044,0,RUN,0.2200,0.0000
5.100,0.9636,-0.0000,0.0000,1.0044,0,RUN,0.2200,0.0000
5.200,0.9860,-0.0000,0.0000,0.9770,0,RUN,0.2200,0.0000
5.200,0.9860,-0.0000,0.0000,0.9770,0,RUN,0.2200,0.0000
5.300,1.0085,-0.0000,0.0000,0.9582,0,RUN,0.2200,0.0000
5.300,1.0085,-0.0000,0.0000,0.9582,0,RUN,0.2200,0.0000
5.400,1.0309,-0.0000,0.0000,0.9179,0,RUN,0.2200,0.0000
5.400,1.0309,-0.0000,0.0000,0.9179,0,RUN,0.2200,0.0000
5.500,1.0533,-0.0000,0.0000,0.9139,1,RUN,0.0000,1.0000
5.600,1.0723,-0.0000,0.0000,0.8812,1,RUN,0.0000,1.0000
5.600,1.0723,-0.0000,0.0000,0.8812,1,RUN,0.0000,1.0000
5.700,1.0814,-0.0000,0.0013,0.8791,1,RUN,0.0000,1.0000
5.700,1.0814,-0.0000,0.0013,0.8791,1,RUN,0.0000,1.0000
5.800,1.0846,0.0000,0.0563,0.8849,1,RUN,0.0000,1.0000
5.800,1.0846,0.0000,0.0563,0.8849,1,RUN,0.0000,1.0000
5.900,1.0844,-0.0000,0.1760,0.8838,1,RUN,0.0000,1.0000
5.900,1.0844,-0.0000,0.1760,0.8838,1,RUN,0.0000,1.0000
6.000,1.0842,-0.0000,0.2665,0.8784,1,RUN,0.0000,1.0000
6.000,1.0842,-0.0000,0.2665,0.8784,1,RUN,0.0000,1.0000
6.100,1.0841,-0.0001,0.3749,0.8855,1,RUN,0.0000,1.0000
6.100,1.0841,-0.0001,0.3749,0.8855,1,RUN,0.0000,1.0000
6.200,1.0839,-0.0002,0.4735,0.8801,1,RUN,0.0000,1.0000
6.200,1.0839,-0.0002,0.4735,0.8801,1,RUN,0.0000,1.0000
6.300,1.0838,-0.0003,0.5768,0.8759,1,RUN,0.0000,1.0000
6.300,1.0838,-0.0003,0.5768,0.8759,1,RUN,0.0000,1.0000
6.400,1.0837,-0.0004,0.6454,0.8707,1,RUN,0.0000,1.0000
6.400,1.0837,-0.0004,0.6784,0.8707,1,RUN,0.0000,1.0000
6.500,1.0836,-0.0005,0.7455,0.8676,1,RUN,0.0000,1.0000
6.500,1.0836,-0.0005,0.7455,0.8676,1,RUN,0.0000,1.0000
6.600,1.0835,-0.0006,0.8488,0.8755,1,RUN,0.0000,1.0000
6.600,1.0835,-0.0006,0.8488,0.8755,1,RUN,0.0000,1.0000
6.700,1.0834,-0.0008,0.9499,0.5575,1,RUN,0.0000,1.0000
6.700,1.0834,-0.0008,0.9499,0.5575,1,RUN,0.0000,1.0000
6.800,1.0833,-0.0009,1.0524,0.5346,1,RUN,0.0000,0.8430
6.800,1.0833,-0.0009,1.0524,0.5346,1,RUN,0.0000,0.8430
6.900,1.0832,-0.0011,1.1489,0.5134,1,RUN,0.2200,0.6499
6.900,1.0832,-0.0011,1.1489,0.5134,1,RUN,0.2200,0.6499
7.000,1.0844,0.0020,1.2295,0.5124,1,RUN,0.2200,0.4902
7.000,1.0844,0.0020,1.2295,0.5124,1,RUN,0.2200,0.4902
7.100,1.0883,0.0151,1.3240,0.4873,1,RUN,0.2200,0.3056
7.100,1.0883,0.0151,1.3240,0.4873,1,RUN,0.2200,0.3056
7.200,1.0927,0.0357,1.3882,0.4894,1,RUN,0.2200,0.1813
7.200,1.0927,0.0357,1.3882,0.4894,1,RUN,0.2200,0.1813
7.300,1.0967,0.0578,1.3930,0.4675,1,RUN,0.2200,0.1752
7.300,1.0967,0.0578,1.3930,0.4675,1,RUN,0.2200,0.1752
7.400,1.1004,0.0798,1.4189,0.4488,1,RUN,0.2200,0.1264
7.400,1.1004,0.0798,1.4189,0.4488,1,RUN,0.2200,0.1264
7.500,1.1036,0.1020,1.4307,0.4262,1,RUN,0.2200,0.1052
7.500,1.1036,0.1020,1.4307,0.4262,1,RUN,0.2200,0.1052
7.600,1.1066,0.1242,1.4426,0.4156,1,RUN,0.2200,0.0832
7.600,1.1066,0.1242,1.4426,0.4156,1,RUN,0.2200,0.0832
7.700,1.1094,0.1465,1.4524,0.3995,1,SLOW,0.2194,0.0652
7.700,1.1094,0.1465,1.4524,0.3995,1,SLOW,0.2194,0.0652
7.800,1.1120,0.1687,1.4590,0.3859,1,SLOW,0.2045,0.0534
7.800,1.1120,0.1687,1.4590,0.3859,1,SLOW,0.2045,0.0534
7.900,1.1143,0.1900,1.4677,0.3628,1,SLOW,0.1791,0.0368
7.900,1.1143,0.1900,1.4677,0.3628,1,SLOW,0.1791,0.0368
8.000,1.1162,0.2091,1.4745,0.3478,1,SLOW,0.1626,0.0239
8.000,1.1162,0.2091,1.4745,0.3478,1,SLOW,0.1626,0.0239
8.100,1.1173,0.2207,1.4773,0.3425,1,SLOW,0.1568,0.0184
8.100,1.1173,0.2207,1.4773,0.3425,1,SLOW,0.1568,0.0184
8.200,1.1188,0.2370,1.4817,0.3257,1,SLOW,0.1382,0.0100
8.200,1.1188,0.2370,1.4817,0.3257,1,SLOW,0.1382,0.0100
8.300,1.1201,0.2519,1.4838,0.3169,1,SLOW,0.1286,0.0059
8.300,1.1201,0.2519,1.4838,0.3169,1,SLOW,0.1286,0.0059
8.400,1.1213,0.2653,1.4865,0.3094,1,SLOW,0.1204,0.0004
8.400,1.1213,0.2653,1.4865,0.3094,1,SLOW,0.1204,0.0004
8.500,1.1223,0.2778,1.4852,0.2922,1,SLOW,0.1014,0.0031
8.500,1.1223,0.2778,1.4852,0.2922,1,SLOW,0.1014,0.0031
8.600,1.1233,0.2890,1.4867,0.2925,1,SLOW,0.1018,0.0001
8.600,1.1233,0.2890,1.4867,0.2925,1,SLOW,0.1018,0.0001
8.700,1.1241,0.2993,1.4863,0.2922,1,SLOW,0.1014,0.0010
8.700,1.1241,0.2993,1.4863,0.2922,1,SLOW,0.1014,0.0010
8.800,1.1250,0.3096,1.4866,0.2778,1,SLOW,0.1000,0.0003
8.800,1.1250,0.3096,1.4866,0.2778,1,SLOW,0.1000,0.0003
8.900,1.1259,0.3198,1.4866,0.2674,1,SLOW,0.1000,0.0004
8.900,1.1259,0.3198,1.4866,0.2674,1,SLOW,0.1000,0.0004
9.000,1.1267,0.3300,1.4866,0.2737,1,SLOW,0.1000,0.0003
9.000,1.1267,0.3300,1.4866,0.2737,1,SLOW,0.1000,0.0003
9.100,1.1276,0.3402,1.4867,0.2718,1,SLOW,0.1000,0.0002
9.100,1.1276,0.3402,1.4867,0.2718,1,SLOW,0.1000,0.0002
9.200,1.1284,0.3504,1.4867,0.2641,1,SLOW,0.1000,0.0002
9.200,1.1284,0.3504,1.4867,0.2641,1,SLOW,0.1000,0.0002
9.300,1.1293,0.3605,1.4867,0.2509,1,SLOW,0.1000,0.0001
9.300,1.1293,0.3605,1.4867,0.2509,1,SLOW,0.1000,0.0001
9.400,1.1302,0.3707,1.4867,0.2372,1,SLOW,0.1000,0.0001
9.400,1.1302,0.3707,1.4867,0.2372,1,SLOW,0.1000,0.0001
9.500,1.1310,0.3808,1.4868,0.2528,1,SLOW,0.1000,0.0000
9.500,1.1310,0.3808,1.4868,0.2528,1,SLOW,0.1000,0.0000
9.600,1.1319,0.3910,1.4868,0.2515,1,SLOW,0.1000,0.0000
9.600,1.1319,0.3910,1.4868,0.2515,1,SLOW,0.1000,0.0000
9.700,1.1327,0.4012,1.4868,0.2454,1,SLOW,0.1000,0.0000
9.700,1.1327,0.4012,1.4868,0.2454,1,SLOW,0.1000,0.0000
9.800,1.1333,0.4079,1.4868,0.2392,1,SLOW,0.1000,0.0000
9.800,1.1333,0.4079,1.4868,0.2392,1,SLOW,0.1000,0.0000
9.900,1.1341,0.4181,1.4868,0.2401,1,SLOW,0.1000,0.0000
9.900,1.1341,0.4181,1.4868,0.2401,1,SLOW,0.1000,0.0000
10.000,1.1350,0.4283,1.4868,0.2340,1,SLOW,0.1000,0.0000
10.000,1.1350,0.4283,1.4868,0.2340,1,SLOW,0.1000,0.0000
10.100,1.1359,0.4384,1.4868,0.2386,1,SLOW,0.1000,-0.0000
10.100,1.1359,0.4384,1.4868,0.2386,1,SLOW,0.1000,-0.0000
10.200,1.1367,0.4486,1.4868,0.2305,1,SLOW,0.1000,-0.0000
10.200,1.1367,0.4486,1.4868,0.2305,1,SLOW,0.1000,-0.0000
10.300,1.1376,0.4588,1.4868,0.2580,1,SLOW,0.1000,-0.0000
10.300,1.1376,0.4588,1.4868,0.2580,1,SLOW,0.1000,-0.0000
10.400,1.1384,0.4689,1.4868,0.2353,1,SLOW,0.1000,-0.0000
10.400,1.1384,0.4689,1.4868,0.2353,1,SLOW,0.1000,-0.0000
10.500,1.1393,0.4791,1.4868,0.2473,1,SLOW,0.1000,-0.0000
10.500,1.1393,0.4791,1.4868,0.2473,1,SLOW,0.1000,-0.0000
10.600,1.1401,0.4893,1.4868,0.2736,1,SLOW,0.1000,-0.0000
10.600,1.1401,0.4893,1.4868,0.2736,1,SLOW,0.1000,-0.0000
10.700,1.1410,0.4994,1.4868,0.2725,1,SLOW,0.1000,-0.0000
10.700,1.1410,0.4994,1.4868,0.2725,1,SLOW,0.1000,-0.0000
10.800,1.1418,0.5096,1.4868,1.0466,1,RUN,0.2200,-0.0000
10.800,1.1418,0.5096,1.4868,1.0466,1,RUN,0.2200,-0.0000
10.900,1.1430,0.5238,1.4872,1.0104,1,RUN,0.2200,-0.0008
10.900,1.1430,0.5238,1.4872,1.0104,1,RUN,0.2200,-0.0008
11.000,1.1449,0.5459,1.4883,1.0191,1,RUN,0.2200,-0.0031
11.000,1.1449,0.5459,1.4883,1.0191,1,RUN,0.2200,-0.0031
11.100,1.1467,0.5683,1.4873,1.0206,1,RUN,0.2200,-0.0012
11.100,1.1467,0.5683,1.4873,1.0206,1,RUN,0.2200,-0.0012
11.200,1.1486,0.5906,1.4875,1.0288,1,RUN,0.2200,-0.0016
11.200,1.1486,0.5906,1.4875,1.0288,1,RUN,0.2200,-0.0016
11.300,1.1505,0.6130,1.4872,1.0124,1,RUN,0.2200,-0.0011
11.300,1.1505,0.6130,1.4872,1.0124,1,RUN,0.2200,-0.0011
11.400,1.1524,0.6354,1.4871,1.0140,1,RUN,0.2200,-0.0010
11.400,1.1524,0.6354,1.4871,1.0140,1,RUN,0.2200,-0.0010
11.500,1.1536,0.6503,1.4871,1.0025,1,RUN,0.2200,-0.0009
11.500,1.1542,0.6577,1.4870,1.0025,1,RUN,0.2200,-0.0008
11.600,1.1555,0.6726,1.4869,1.0163,1,RUN,0.2200,-0.0006
11.600,1.1555,0.6726,1.4869,1.0163,1,RUN,0.2200,-0.0006
11.700,1.1574,0.6950,1.4869,1.0089,1,RUN,0.2200,-0.0006
11.700,1.1574,0.6950,1.4869,1.0089,1,RUN,0.2200,-0.0006
11.800,1.1592,0.7174,1.4868,1.0028,1,RUN,0.2200,-0.0004
11.800,1.1592,0.7174,1.4868,1.0028,1,RUN,0.2200,-0.0004
11.900,1.1611,0.7397,1.4867,1.0012,1,RUN,0.2200,-0.0004
11.900,1.1611,0.7397,1.4867,1.0012,1,RUN,0.2200,-0.0004
12.000,1.1630,0.7621,1.4867,1.0020,1,RUN,0.2200,-0.0003
12.000,1.1630,0.7621,1.4867,1.0020,1,RUN,0.2200,-0.0003
12.100,1.1649,0.7844,1.4867,1.0079,1,RUN,0.2200,-0.0003
12.100,1.1649,0.7844,1.4867,1.0079,1,RUN,0.2200,-0.0003
12.200,1.1668,0.8068,1.4866,0.9993,1,RUN,0.2200,-0.0002
12.200,1.1668,0.8068,1.4866,0.9993,1,RUN,0.2200,-0.0002
12.300,1.1687,0.8292,1.4866,0.9845,1,RUN,0.2200,-0.0002
12.300,1.1687,0.8292,1.4866,0.9845,1,RUN,0.2200,-0.0002
12.400,1.1706,0.8515,1.4866,1.0070,1,RUN,0.2200,-0.0002
12.400,1.1706,0.8515,1.4866,1.0070,1,RUN,0.2200,-0.0002
12.500,1.1724,0.8739,1.4866,0.9945,1,RUN,0.2200,-0.0001
12.500,1.1724,0.8739,1.4866,0.9945,1,RUN,0.2200,-0.0001
12.600,1.1743,0.8962,1.4866,0.9809,1,RUN,0.2200,-0.0001
12.600,1.1743,0.8962,1.4866,0.9809,1,RUN,0.2200,-0.0001
12.700,1.1762,0.9186,1.4865,0.9817,1,RUN,0.2200,-0.0001
12.700,1.1762,0.9186,1.4865,0.9817,1,RUN,0.2200,-0.0001
12.800,1.1781,0.9410,1.4865,0.9718,1,RUN,0.2200,-0.0001
12.800,1.1781,0.9410,1.4865,0.9718,1,RUN,0.2200,-0.0001
12.900,1.1800,0.9633,1.4865,0.9916,1,RUN,0.2200,-0.0001
12.900,1.1800,0.9633,1.4865,0.9916,1,RUN,0.2200,-0.0001
13.000,1.1819,0.9857,1.4865,0.9715,1,RUN,0.2200,-0.0001
13.000,1.1819,0.9857,1.4865,0.9715,1,RUN,0.2200,-0.0001
13.100,1.1838,1.0080,1.4865,0.9533,1,RUN,0.2200,-0.0001
13.100,1.1838,1.0080,1.4865,0.9533,1,RUN,0.2200,-0.0001
13.200,1.1850,1.0229,1.4865,0.9389,1,RUN,0.2200,-0.0001
13.200,1.1850,1.0229,1.4865,0.9389,1,RUN,0.2200,-0.0001
13.300,1.1869,1.0453,1.4865,0.9096,1,RUN,0.2200,-0.0000
13.300,1.1869,1.0453,1.4865,0.9096,1,RUN,0.2200,-0.0000
13.400,1.1888,1.0677,1.4865,0.9012,2,RUN,0.0000,1.0000
13.500,1.1904,1.0860,1.4869,0.8743,2,RUN,0.0000,1.0000
13.500,1.1904,1.0860,1.4869,0.8743,2,RUN,0.0000,1.0000
13.600,1.1911,1.0944,1.4907,0.8688,2,RUN,0.0000,1.0000
13.600,1.1911,1.0944,1.4907,0.8688,2,RUN,0.0000,1.0000
13.700,1.1912,1.0971,1.5533,0.8699,2,RUN,0.0000,1.0000
13.700,1.1912,1.0971,1.5533,0.8699,2,RUN,0.0000,1.0000
13.800,1.1913,1.0969,1.6725,0.8652,2,RUN,0.0000,1.0000
13.800,1.1913,1.0969,1.6725,0.8652,2,RUN,0.0000,1.0000
13.900,1.1913,1.0968,1.7627,0.8620,2,RUN,0.0000,1.0000
13.900,1.1913,1.0968,1.7627,0.8620,2,RUN,0.0000,1.0000
14.000,1.1914,1.0966,1.8719,0.8621,2,RUN,0.0000,1.0000
14.000,1.1914,1.0966,1.8719,0.8621,2,RUN,0.0000,1.0000
14.100,1.1914,1.0964,1.9696,0.8632,2,RUN,0.0000,1.0000
14.100,1.1914,1.0964,1.9696,0.8632,2,RUN,0.0000,1.0000
14.200,1.1915,1.0963,2.0736,0.8610,2,RUN,0.0000,1.0000
14.200,1.1915,1.0963,2.0736,0.8610,2,RUN,0.0000,1.0000
14.300,1.1916,1.0961,2.1746,0.8658,2,RUN,0.0000,1.0000
14.300,1.1916,1.0961,2.1746,0.8658,2,RUN,0.0000,1.0000
14.400,1.1917,1.0960,2.2767,0.8592,2,RUN,0.0000,1.0000
14.400,1.1917,1.0960,2.2767,0.8592,2,RUN,0.0000,1.0000
14.500,1.1919,1.0959,2.3789,0.8601,2,RUN,0.0000,1.0000
14.500,1.1919,1.0959,2.3789,0.8601,2,RUN,0.0000,1.0000
14.600,1.1920,1.0958,2.4805,0.8607,2,RUN,0.0000,1.0000
14.600,1.1920,1.0958,2.4805,0.8607,2,RUN,0.0000,1.0000
14.700,1.1922,1.0957,2.5827,0.8670,2,RUN,0.0000,1.0000
14.700,1.1922,1.0957,2.5827,0.8670,2,RUN,0.0000,1.0000
14.800,1.1923,1.0956,2.6843,0.9049,2,RUN,0.0000,0.8274
14.800,1.1923,1.0956,2.6843,0.9049,2,RUN,0.0000,0.8274
14.900,1.1924,1.0956,2.7514,0.9246,2,RUN,0.2200,0.6931
14.900,1.1925,1.0956,2.7808,0.9246,2,RUN,0.2200,0.6343
15.000,1.1915,1.0959,2.8313,0.9587,2,RUN,0.2200,0.5335
15.000,1.1915,1.0959,2.8313,0.9587,2,RUN,0.2200,0.5335
15.100,1.1816,1.0986,2.9213,1.0075,2,RUN,0.2200,0.3554
15.100,1.1816,1.0986,2.9213,1.0075,2,RUN,0.2200,0.3554
15.200,1.1627,1.1019,3.0005,0.5987,2,RUN,0.2200,0.1993
15.200,1.1627,1.1019,3.0005,0.5987,2,RUN,0.2200,0.1993
15.300,1.1405,1.1048,3.0157,1.0331,2,RUN,0.2200,0.1705
15.300,1.1405,1.1048,3.0157,1.0331,2,RUN,0.2200,0.1705
15.400,1.1182,1.1075,3.0350,1.0073,2,RUN,0.2200,0.1335
15.400,1.1182,1.1075,3.0350,1.0073,2,RUN,0.2200,0.1335
15.500,1.0959,1.1096,3.0519,1.0028,2,RUN,0.2200,0.1008
15.500,1.0959,1.1096,3.0519,1.0028,2,RUN,0.2200,0.1008
15.600,1.0736,1.1116,3.0607,0.9889,2,RUN,0.2200,0.0840
15.600,1.0736,1.1116,3.0607,0.9889,2,RUN,0.2200,0.0840
15.700,1.0512,1.1132,3.0721,0.9738,2,RUN,0.2200,0.0618
15.700,1.0512,1.1132,3.0721,0.9738,2,RUN,0.2200,0.0618
15.800,1.0288,1.1147,3.0776,0.9411,2,RUN,0.2200,0.0516
15.800,1.0288,1.1147,3.0776,0.9411,2,RUN,0.2200,0.0516
15.900,1.0064,1.1161,3.0843,0.9133,2,RUN,0.2200,0.0385
15.900,1.0064,1.1161,3.0843,0.9133,2,RUN,0.2200,0.0385
16.000,0.9840,1.1173,3.0880,0.8991,2,RUN,0.2200,0.0314
16.000,0.9840,1.1173,3.0880,0.8991,2,RUN,0.2200,0.0314
16.100,0.9616,1.1185,3.0919,0.8726,2,RUN,0.2200,0.0241
16.100,0.9616,1.1185,3.0919,0.8726,2,RUN,0.2200,0.0241
16.200,0.9392,1.1196,3.0944,0.8637,2,RUN,0.2200,0.0193
16.200,0.9392,1.1196,3.0944,0.8637,2,RUN,0.2200,0.0193
16.300,0.9168,1.1206,3.0966,0.8365,2,RUN,0.2200,0.0151
16.300,0.9168,1.1206,3.0966,0.8365,2,RUN,0.2200,0.0151
16.400,0.8944,1.1216,3.0983,0.8204,2,RUN,0.2200,0.0119
16.400,0.8944,1.1216,3.0983,0.8204,2,RUN,0.2200,0.0119
16.500,0.8720,1.1226,3.0996,0.7829,2,RUN,0.2200,0.0094
16.500,0.8720,1.1226,3.0996,0.7829,2,RUN,0.2200,0.0094
16.600,0.8570,1.1232,3.1004,0.7698,2,RUN,0.2200,0.0077
16.600,0.8570,1.1232,3.1004,0.7698,2,RUN,0.2200,0.0077
16.700,0.8346,1.1241,3.1013,0.7556,2,RUN,0.2200,0.0060
16.700,0.8346,1.1241,3.1013,0.7556,2,RUN,0.2200,0.0060
16.800,0.8122,1.1250,3.1020,0.7322,2,RUN,0.2200,0.0047
16.800,0.8122,1.1250,3.1020,0.7322,2,RUN,0.2200,0.0047
16.900,0.7898,1.1259,3.1025,0.7071,2,RUN,0.2200,0.0037
16.900,0.7898,1.1259,3.1025,0.7071,2,RUN,0.2200,0.0037
17.000,0.7674,1.1268,3.1029,0.6948,2,RUN,0.2200,0.0029
17.000,0.7674,1.1268,3.1029,0.6948,2,RUN,0.2200,0.0029
