t,x,y,yaw,min_range,wp_i,mode,v,w
4.800,1.0058,-0.0000,0.0000,0.9705,0,RUN,0.2200,0.0000
4.800,1.0058,-0.0000,0.0000,0.9705,0,RUN,0.2200,0.0000
4.900,1.0282,-0.0000,0.0000,0.9177,0,RUN,0.2200,0.0000
4.900,1.0282,-0.0000,0.0000,0.9177,0,RUN,0.2200,0.0000
5.000,1.0507,-0.0000,0.0000,0.9177,1,RUN,0.0000,1.0000
5.100,1.0694,-0.0000,0.0000,0.8915,1,RUN,0.0000,1.0000
5.100,1.0694,-0.0000,0.0000,0.8915,1,RUN,0.0000,1.0000
5.200,1.0780,-0.0000,0.0016,0.8833,1,RUN,0.0000,1.0000
5.200,1.0780,-0.0000,0.0016,0.8833,1,RUN,0.0000,1.0000
5.300,1.0810,0.0000,0.0607,0.8884,1,RUN,0.0000,1.0000
5.300,1.0810,0.0000,0.0607,0.8884,1,RUN,0.0000,1.0000
5.400,1.0808,-0.0000,0.1801,0.8897,1,RUN,0.0000,1.0000
5.400,1.0808,-0.0000,0.1801,0.8897,1,RUN,0.0000,1.0000
5.500,1.0807,-0.0000,0.2704,0.8928,1,RUN,0.0000,1.0000
5.500,1.0807,-0.0000,0.2704,0.8928,1,RUN,0.0000,1.0000
5.600,1.0805,-0.0001,0.3425,0.8852,1,RUN,0.0000,1.0000
5.600,1.0805,-0.0001,0.3793,0.8852,1,RUN,0.0000,1.0000
5.700,1.0804,-0.0002,0.4455,0.8808,1,RUN,0.0000,1.0000
5.700,1.0804,-0.0002,0.4455,0.8808,1,RUN,0.0000,1.0000
5.800,1.0802,-0.0003,0.5457,0.8818,1,RUN,0.0000,1.0000
5.800,1.0802,-0.0003,0.5457,0.8818,1,RUN,0.0000,1.0000
5.900,1.0801,-0.0004,0.6494,0.8794,1,RUN,0.0000,1.0000
5.900,1.0801,-0.0004,0.6494,0.8794,1,RUN,0.0000,1.0000
6.000,1.0800,-0.0005,0.7497,0.8753,1,RUN,0.0000,1.0000
6.000,1.0800,-0.0005,0.7497,0.8753,1,RUN,0.0000,1.0000
6.100,1.0799,-0.0006,0.8529,0.8813,1,RUN,0.0000,1.0000
6.100,1.0799,-0.0006,0.8529,0.8813,1,RUN,0.0000,1.0000
6.200,1.0798,-0.0008,0.9540,0.8778,1,RUN,0.0000,1.0000
6.200,1.0798,-0.0008,0.9540,0.8778,1,RUN,0.0000,1.0000
6.300,1.0797,-0.0009,1.0565,0.5729,1,RUN,0.0000,0.8289
6.300,1.0797,-0.0009,1.0565,0.5729,1,RUN,0.0000,0.8289
6.400,1.0796,-0.0011,1.1524,0.5475,1,RUN,0.2200,0.6369
6.400,1.0796,-0.0011,1.1524,0.5475,1,RUN,0.2200,0.6369
6.500,1.0808,0.0020,1.2309,0.5119,1,RUN,0.2200,0.4814
6.500,1.0808,0.0020,1.2309,0.5119,1,RUN,0.2200,0.4814
6.600,1.0847,0.0151,1.3242,0.5305,1,RUN,0.2200,0.2992
6.600,1.0847,0.0151,1.3242,0.5305,1,RUN,0.2200,0.2992
6.700,1.0891,0.0357,1.3870,0.5079,1,RUN,0.2200,0.1777
6.700,1.0891,0.0357,1.3870,0.5079,1,RUN,0.2200,0.1777
6.800,1.0931,0.0578,1.3917,0.4853,1,RUN,0.2200,0.1717
6.800,1.0931,0.0578,1.3917,0.4853,1,RUN,0.2200,0.1717
6.900,1.0969,0.0799,1.4171,0.4745,1,RUN,0.2200,0.1239
6.900,1.0969,0.0799,1.4171,0.4745,1,RUN,0.2200,0.1239
7.000,1.1001,0.1020,1.4285,0.4501,1,RUN,0.2200,0.1031
7.000,1.1001,0.1020,1.4285,0.4501,1,RUN,0.2200,0.1031
7.100,1.1032,0.1242,1.4403,0.4424,1,RUN,0.2200,0.0815
7.100,1.1032,0.1242,1.4403,0.4424,1,RUN,0.2200,0.0815
7.200,1.1060,0.1465,1.4499,0.4285,1,RUN,0.2200,0.0639
7.200,1.1060,0.1465,1.4499,0.4285,1,RUN,0.2200,0.0639
7.300,1.1078,0.1613,1.4537,0.4048,1,RUN,0.2200,0.0571
7.300,1.1087,0.1688,1.4563,0.4048,1,RUN,0.2200,0.0523
7.400,1.1103,0.1836,1.4611,0.3863,1,SLOW,0.2049,0.0433
7.400,1.1103,0.1836,1.4611,0.3863,1,SLOW,0.2049,0.0433
7.500,1.1126,0.2049,1.4676,0.3582,1,SLOW,0.1740,0.0312
7.500,1.1126,0.2049,1.4676,0.3582,1,SLOW,0.1740,0.0312
7.600,1.1145,0.2237,1.4750,0.3650,1,SLOW,0.1815,0.0170
7.600,1.1145,0.2237,1.4750,0.3650,1,SLOW,0.1815,0.0170
7.700,1.1162,0.2418,1.4766,0.3584,1,SLOW,0.1742,0.0140
7.700,1.1162,0.2418,1.4766,0.3584,1,SLOW,0.1742,0.0140
7.800,1.1179,0.2598,1.4780,0.3429,1,SLOW,0.1572,0.0114
7.800,1.1179,0.2598,1.4780,0.3429,1,SLOW,0.1572,0.0114
7.900,1.1194,0.2763,1.4824,0.3263,1,SLOW,0.1390,0.0028
7.900,1.1194,0.2763,1.4824,0.3263,1,SLOW,0.1390,0.0028
8.000,1.1207,0.2910,1.4867,0.3114,1,SLOW,0.1225,-0.0058
8.000,1.1207,0.2910,1.4867,0.3114,1,SLOW,0.1225,-0.0058
8.100,1.1218,0.3040,1.4889,0.3230,1,SLOW,0.1353,-0.0104
8.100,1.1218,0.3040,1.4889,0.3230,1,SLOW,0.1353,-0.0104
8.200,1.1229,0.3173,1.4910,0.2991,1,SLOW,0.1090,-0.0148
8.200,1.1229,0.3173,1.4910,0.2991,1,SLOW,0.1090,-0.0148
8.300,1.1238,0.3293,1.4921,0.3073,1,SLOW,0.1180,-0.0171
8.300,1.1238,0.3293,1.4921,0.3073,1,SLOW,0.1180,-0.0171
8.400,1.1247,0.3410,1.4908,0.2920,1,SLOW,0.1011,-0.0148
8.400,1.1247,0.3410,1.4908,0.2920,1,SLOW,0.1011,-0.0148
8.500,1.1256,0.3516,1.4910,0.3004,1,SLOW,0.1105,-0.0154
8.500,1.1256,0.3516,1.4910,0.3004,1,SLOW,0.1105,-0.0154
8.600,1.1264,0.3625,1.4915,0.2915,1,SLOW,0.1007,-0.0165
8.600,1.1264,0.3625,1.4915,0.2915,1,SLOW,0.1007,-0.0165
8.700,1.1273,0.3731,1.4878,0.2881,1,SLOW,0.1000,-0.0093
8.700,1.1273,0.3731,1.4878,0.2881,1,SLOW,0.1000,-0.0093
8.800,1.1281,0.3832,1.4881,0.2782,1,SLOW,0.1000,-0.0102
8.800,1.1281,0.3832,1.4881,0.2782,1,SLOW,0.1000,-0.0102
8.900,1.1290,0.3934,1.4861,0.2830,1,SLOW,0.1000,-0.0062
8.900,1.1290,0.3934,1.4861,0.2830,1,SLOW,0.1000,-0.0062
9.000,1.1296,0.4002,1.4861,0.2872,1,SLOW,0.1000,-0.0062
9.000,1.1299,0.4036,1.4859,0.2872,1,SLOW,0.1000,-0.0060
9.100,1.1304,0.4103,1.4853,0.2932,1,SLOW,0.1025,-0.0047
9.100,1.1304,0.4103,1.4853,0.2932,1,SLOW,0.1025,-0.0047
9.200,1.1313,0.4207,1.4848,0.2874,1,SLOW,0.1000,-0.0038
9.200,1.1313,0.4207,1.4848,0.2874,1,SLOW,0.1000,-0.0038
9.300,1.1322,0.4309,1.4844,0.2978,1,SLOW,0.1075,-0.0030
9.300,1.1322,0.4309,1.4844,0.2978,1,SLOW,0.1075,-0.0030
9.400,1.1331,0.4416,1.4840,0.2914,1,SLOW,0.1006,-0.0023
9.400,1.1331,0.4416,1.4840,0.2914,1,SLOW,0.1006,-0.0023
9.500,1.1340,0.4521,1.4838,0.3138,1,SLOW,0.1251,-0.0019
9.500,1.1340,0.4521,1.4838,0.3138,1,SLOW,0.1251,-0.0019
9.600,1.1351,0.4640,1.4835,0.3434,1,SLOW,0.1577,-0.0013
9.600,1.1351,0.4640,1.4835,0.3434,1,SLOW,0.1577,-0.0013
9.700,1.1364,0.4789,1.4832,1.0194,1,RUN,0.2200,-0.0008
9.700,1.1364,0.4789,1.4832,1.0194,1,RUN,0.2200,-0.0008
9.800,1.1381,0.4982,1.4830,1.0388,1,RUN,0.2200,-0.0004
9.800,1.1381,0.4982,1.4830,1.0388,1,RUN,0.2200,-0.0004
9.900,1.1401,0.5205,1.4829,1.0217,1,RUN,0.2200,-0.0002
9.900,1.1401,0.5205,1.4829,1.0217,1,RUN,0.2200,-0.0002
10.000,1.1420,0.5429,1.4829,1.0154,1,RUN,0.2200,-0.0003
10.000,1.1420,0.5429,1.4829,1.0154,1,RUN,0.2200,-0.0003
10.100,1.1440,0.5652,1.4829,1.0126,1,RUN,0.2200,-0.0002
10.100,1.1440,0.5652,1.4829,1.0126,1,RUN,0.2200,-0.0002
10.200,1.1460,0.5876,1.4829,1.0195,1,RUN,0.2200,-0.0002
10.200,1.1460,0.5876,1.4829,1.0195,1,RUN,0.2200,-0.0002
10.300,1.1479,0.6100,1.4829,1.0029,1,RUN,0.2200,-0.0001
10.300,1.1479,0.6100,1.4829,1.0029,1,RUN,0.2200,-0.0001
10.400,1.1499,0.6323,1.4829,1.0089,1,RUN,0.2200,-0.0001
10.400,1.1499,0.6323,1.4829,1.0089,1,RUN,0.2200,-0.0001
10.500,1.1519,0.6547,1.4828,1.0086,1,RUN,0.2200,-0.0001
10.500,1.1519,0.6547,1.4828,1.0086,1,RUN,0.2200,-0.0001
10.600,1.1539,0.6770,1.4828,1.0076,1,RUN,0.2200,-0.0001
10.600,1.1539,0.6770,1.4828,1.0076,1,RUN,0.2200,-0.0001
10.700,1.1552,0.6919,1.4828,1.0067,1,RUN,0.2200,-0.0001
10.700,1.1558,0.6994,1.4828,1.0067,1,RUN,0.2200,-0.0001
10.800,1.1571,0.7143,1.4828,1.0232,1,RUN,0.2200,-0.0001
10.800,1.1571,0.7143,1.4828,1.0232,1,RUN,0.2200,-0.0001
10.900,1.1591,0.7366,1.4828,1.0041,1,RUN,0.2200,-0.0000
10.900,1.1591,0.7366,1.4828,1.0041,1,RUN,0.2200,-0.0000
11.000,1.1611,0.7590,1.4828,0.9987,1,RUN,0.2200,-0.0000
11.000,1.1611,0.7590,1.4828,0.9987,1,RUN,0.2200,-0.0000
11.100,1.1631,0.7813,1.4828,0.9957,1,RUN,0.2200,-0.0000
11.100,1.1631,0.7813,1.4828,0.9957,1,RUN,0.2200,-0.0000
11.200,1.1650,0.8037,1.4828,0.9961,1,RUN,0.2200,-0.0000
11.200,1.1650,0.8037,1.4828,0.9961,1,RUN,0.2200,-0.0000
11.300,1.1670,0.8260,1.4828,1.0076,1,RUN,0.2200,-0.0000
11.300,1.1670,0.8260,1.4828,1.0076,1,RUN,0.2200,-0.0000
11.400,1.1690,0.8484,1.4828,0.9909,1,RUN,0.2200,-0.0000
11.400,1.1690,0.8484,1.4828,0.9909,1,RUN,0.2200,-0.0000
11.500,1.1709,0.8707,1.4828,0.9768,1,RUN,0.2200,-0.0000
11.500,1.1709,0.8707,1.4828,0.9768,1,RUN,0.2200,-0.0000
11.600,1.1729,0.8931,1.4828,0.9909,1,RUN,0.2200,-0.0000
11.600,1.1729,0.8931,1.4828,0.9909,1,RUN,0.2200,-0.0000
11.700,1.1749,0.9154,1.4828,0.9847,1,RUN,0.2200,-0.0000
11.700,1.1749,0.9154,1.4828,0.9847,1,RUN,0.2200,-0.0000
11.800,1.1769,0.9378,1.4828,0.9755,1,RUN,0.2200,-0.0000
11.800,1.1769,0.9378,1.4828,0.9755,1,RUN,0.2200,-0.0000
11.900,1.1788,0.9602,1.4828,0.9772,1,RUN,0.2200,-0.0000
11.900,1.1788,0.9602,1.4828,0.9772,1,RUN,0.2200,-0.0000
12.000,1.1808,0.9825,1.4828,0.9734,1,RUN,0.2200,-0.0000
12.000,1.1808,0.9825,1.4828,0.9734,1,RUN,0.2200,-0.0000
12.100,1.1828,1.0049,1.4828,0.9628,1,RUN,0.2200,-0.0000
12.100,1.1828,1.0049,1.4828,0.9628,1,RUN,0.2200,-0.0000
12.200,1.1847,1.0272,1.4828,0.9518,1,RUN,0.2200,-0.0000
12.200,1.1847,1.0272,1.4828,0.9518,1,RUN,0.2200,-0.0000
12.300,1.1867,1.0496,1.4828,0.9257,1,RUN,0.2200,-0.0000
12.300,1.1867,1.0496,1.4828,0.9257,1,RUN,0.2200,-0.0000
12.400,1.1887,1.0719,1.4828,0.9003,2,RUN,0.0000,1.0000
12.500,1.1899,1.0857,1.4828,0.8791,2,RUN,0.0000,1.0000
12.500,1.1899,1.0857,1.4828,0.8791,2,RUN,0.0000,1.0000
12.600,1.1910,1.0977,1.4826,0.8600,2,RUN,0.0000,1.0000
12.600,1.1910,1.0977,1.4826,0.8600,2,RUN,0.0000,1.0000
12.700,1.1914,1.1026,1.5090,0.8663,2,RUN,0.0000,1.0000
12.700,1.1914,1.1026,1.5090,0.8663,2,RUN,0.0000,1.0000
12.800,1.1914,1.1029,1.6199,0.8561,2,RUN,0.0000,1.0000
12.800,1.1914,1.1029,1.6199,0.8561,2,RUN,0.0000,1.0000
12.900,1.1914,1.1028,1.7191,0.8692,2,RUN,0.0000,1.0000
12.900,1.1914,1.1028,1.7191,0.8692,2,RUN,0.0000,1.0000
13.000,1.1915,1.1026,1.8204,0.8640,2,RUN,0.0000,1.0000
13.000,1.1915,1.1026,1.8204,0.8640,2,RUN,0.0000,1.0000
13.100,1.1916,1.1024,1.9243,0.8668,2,RUN,0.0000,1.0000
13.100,1.1916,1.1024,1.9243,0.8668,2,RUN,0.0000,1.0000
13.200,1.1916,1.1023,2.0238,0.8608,2,RUN,0.0000,1.0000
13.200,1.1916,1.1023,2.0238,0.8608,2,RUN,0.0000,1.0000
13.300,1.1917,1.1021,2.1279,0.8493,2,RUN,0.0000,1.0000
13.300,1.1917,1.1021,2.1279,0.8493,2,RUN,0.0000,1.0000
13.400,1.1918,1.1020,2.2280,0.8584,2,RUN,0.0000,1.0000
13.400,1.1918,1.1020,2.2280,0.8584,2,RUN,0.0000,1.0000
13.500,1.1920,1.1019,2.3313,0.8511,2,RUN,0.0000,1.0000
13.500,1.1920,1.1019,2.3313,0.8511,2,RUN,0.0000,1.0000
13.600,1.1921,1.1018,2.4323,0.8557,2,RUN,0.0000,1.0000
13.600,1.1921,1.1018,2.4323,0.8557,2,RUN,0.0000,1.0000
13.700,1.1922,1.1017,2.5348,0.8681,2,RUN,0.0000,1.0000
13.700,1.1922,1.1017,2.5348,0.8681,2,RUN,0.0000,1.0000
13.800,1.1924,1.1016,2.6363,0.8844,2,RUN,0.0000,0.9283
13.800,1.1924,1.1016,2.6363,0.8844,2,RUN,0.0000,0.9283
13.900,1.1926,1.1015,2.7358,0.9157,2,RUN,0.2200,0.7294
13.900,1.1926,1.1015,2.7358,0.9157,2,RUN,0.2200,0.7294
14.000,1.1895,1.1026,2.8309,0.9443,2,RUN,0.2200,0.5398
14.000,1.1895,1.1026,2.8309,0.9443,2,RUN,0.2200,0.5398
14.100,1.1818,1.1048,2.9063,0.9726,2,RUN,0.2200,0.3906
14.100,1.1762,1.1060,2.9425,0.9726,2,RUN,0.2200,0.3191
14.200,1.1632,1.1082,3.0015,0.5649,2,RUN,0.2200,0.2026
14.200,1.1632,1.1082,3.0015,0.5649,2,RUN,0.2200,0.2026
14.300,1.1411,1.1110,3.0149,0.5553,2,RUN,0.2200,0.1774
14.300,1.1411,1.1110,3.0149,0.5553,2,RUN,0.2200,0.1774
14.400,1.1189,1.1137,3.0344,0.5654,2,RUN,0.2200,0.1401
14.400,1.1189,1.1137,3.0344,0.5654,2,RUN,0.2200,0.1401
14.500,1.0966,1.1159,3.0533,0.5948,2,RUN,0.2200,0.1033
14.500,1.0966,1.1159,3.0533,0.5948,2,RUN,0.2200,0.1033
14.600,1.0742,1.1178,3.0611,0.9958,2,RUN,0.2200,0.0887
14.600,1.0742,1.1178,3.0611,0.9958,2,RUN,0.2200,0.0887
14.700,1.0519,1.1194,3.0741,0.9758,2,RUN,0.2200,0.0634
14.700,1.0519,1.1194,3.0741,0.9758,2,RUN,0.2200,0.0634
14.800,1.0295,1.1209,3.0790,0.9623,2,RUN,0.2200,0.0543
14.800,1.0295,1.1209,3.0790,0.9623,2,RUN,0.2200,0.0543
14.900,1.0071,1.1222,3.0865,0.9315,2,RUN,0.2200,0.0397
14.900,1.0071,1.1222,3.0865,0.9315,2,RUN,0.2200,0.0397
15.000,0.9847,1.1234,3.0901,0.9069,2,RUN,0.2200,0.0329
15.000,0.9847,1.1234,3.0901,0.9069,2,RUN,0.2200,0.0329
15.100,0.9623,1.1245,3.0942,0.8981,2,RUN,0.2200,0.0249
15.100,0.9623,1.1245,3.0942,0.8981,2,RUN,0.2200,0.0249
15.200,0.9398,1.1256,3.0967,0.8713,2,RUN,0.2200,0.0202
15.200,0.9398,1.1256,3.0967,0.8713,2,RUN,0.2200,0.0202
15.300,0.9174,1.1265,3.0991,0.8533,2,RUN,0.2200,0.0157
15.300,0.9174,1.1265,3.0991,0.8533,2,RUN,0.2200,0.0157
15.400,0.8950,1.1275,3.1008,0.8363,2,RUN,0.2200,0.0124
15.400,0.8950,1.1275,3.1008,0.8363,2,RUN,0.2200,0.0124
15.500,0.8726,1.1284,3.1022,0.8121,2,RUN,0.2200,0.0096
15.500,0.8726,1.1284,3.1022,0.8121,2,RUN,0.2200,0.0096
15.600,0.8502,1.1292,3.1035,0.7991,2,RUN,0.2200,0.0072
15.600,0.8502,1.1292,3.1035,0.7991,2,RUN,0.2200,0.0072
15.700,0.8278,1.1301,3.1042,0.7612,2,RUN,0.2200,0.0058
15.700,0.8278,1.1301,3.1042,0.7612,2,RUN,0.2200,0.0058
15.800,0.8129,1.1306,3.1047,0.7577,2,RUN,0.2200,0.0049
15.800,0.8054,1.1309,3.1049,0.7577,2,RUN,0.2200,0.0045
15.900,0.7904,1.1315,3.1052,0.7455,2,RUN,0.2200,0.0039
15.900,0.7904,1.1315,3.1052,0.7455,2,RUN,0.2200,0.0039
16.000,0.7680,1.1323,3.1057,0.6978,2,RUN,0.2200,0.0031
16.000,0.7680,1.1323,3.1057,0.6978,2,RUN,0.2200,0.0031
16.100,0.7456,1.1331,3.1060,0.6857,2,RUN,0.2200,0.0024
16.100,0.7456,1.1331,3.1060,0.6857,2,RUN,0.2200,0.0024
16.200,0.7231,1.1339,3.1063,0.6771,2,RUN,0.2200,0.0019
16.200,0.7231,1.1339,3.1063,0.6771,2,RUN,0.2200,0.0019
16.300,0.7007,1.1347,3.1065,0.6546,2,RUN,0.2200,0.0015
16.300,0.7007,1.1347,3.1065,0.6546,2,RUN,0.2200,0.0015
16.400,0.6783,1.1354,3.1066,0.6406,2,RUN,0.2200,0.0012
16.400,0.6783,1.1354,3.1066,0.6406,2,RUN,0.2200,0.0012
16.500,0.6558,1.1362,3.1068,0.6184,2,RUN,0.2200,0.0009
16.500,0.6558,1.1362,3.1068,0.6184,2,RUN,0.2200,0.0009
16.600,0.6334,1.1370,3.1069,0.6027,2,RUN,0.2200,0.0007
16.600,0.6334,1.1370,3.1069,0.6027,2,RUN,0.2200,0.0007
16.700,0.6110,1.1378,3.1070,0.5791,2,RUN,0.2200,0.0006
16.700,0.6110,1.1378,3.1070,0.5791,2,RUN,0.2200,0.0006
16.800,0.5886,1.1386,3.1070,0.5526,2,RUN,0.2200,0.0004
16.800,0.5886,1.1386,3.1070,0.5526,2,RUN,0.2200,0.0004
16.900,0.5662,1.1393,3.1071,0.5361,2,RUN,0.2200,0.0003
16.900,0.5662,1.1393,3.1071,0.5361,2,RUN,0.2200,0.0003
17.000,0.5437,1.1401,3.1071,0.5188,2,RUN,0.2200,0.0003
17.000,0.5437,1.1401,3.1071,0.5188,2,RUN,0.2200,0.0003
