t,x,y,yaw,min_range,wp_i,mode,v,w
2.300,0.4731,-0.0000,0.0000,1.4990,0,RUN,0.2200,0.0000
2.300,0.4731,-0.0000,0.0000,1.4990,0,RUN,0.2200,0.0000
2.400,0.4955,-0.0000,0.0000,1.4795,0,RUN,0.2200,0.0000
2.400,0.4955,-0.0000,0.0000,1.4795,0,RUN,0.2200,0.0000
2.500,0.5180,-0.0000,0.0000,1.4537,0,RUN,0.2200,0.0000
2.500,0.5180,-0.0000,0.0000,1.4537,0,RUN,0.2200,0.0000
2.600,0.5404,-0.0000,0.0000,1.4330,0,RUN,0.2200,0.0000
2.600,0.5404,-0.0000,0.0000,1.4330,0,RUN,0.2200,0.0000
2.700,0.5629,-0.0000,0.0000,1.4094,0,RUN,0.2200,0.0000
2.700,0.5629,-0.0000,0.0000,1.4094,0,RUN,0.2200,0.0000
2.800,0.5853,-0.0000,0.0000,1.3779,0,RUN,0.2200,0.0000
2.800,0.5853,-0.0000,0.0000,1.3779,0,RUN,0.2200,0.0000
2.900,0.6077,-0.0000,0.0000,1.3719,0,RUN,0.2200,0.0000
2.900,0.6077,-0.0000,0.0000,1.3719,0,RUN,0.2200,0.0000
3.000,0.6302,-0.0000,0.0000,1.3436,0,RUN,0.2200,0.0000
3.000,0.6302,-0.0000,0.0000,1.3436,0,RUN,0.2200,0.0000
3.100,0.6526,-0.0000,0.0000,1.2996,0,RUN,0.2200,0.0000
3.100,0.6526,-0.0000,0.0000,1.2996,0,RUN,0.2200,0.0000
3.200,0.6751,-0.0000,0.0000,1.3057,0,RUN,0.2200,0.0000
3.200,0.6751,-0.0000,0.0000,1.3057,0,RUN,0.2200,0.0000
3.300,0.6975,-0.0000,0.0000,1.2792,0,RUN,0.2200,0.0000
3.300,0.6975,-0.0000,0.0000,1.2792,0,RUN,0.2200,0.0000
3.400,0.7199,-0.0000,0.0000,1.2565,0,RUN,0.2200,0.0000
3.400,0.7199,-0.0000,0.0000,1.2565,0,RUN,0.2200,0.0000
3.500,0.7424,-0.0000,0.0000,1.2338,0,RUN,0.2200,0.0000
3.500,0.7424,-0.0000,0.0000,1.2338,0,RUN,0.2200,0.0000
3.600,0.7648,-0.0000,0.0000,1.2016,0,RUN,0.2200,0.0000
3.600,0.7648,-0.0000,0.0000,1.2016,0,RUN,0.2200,0.0000
3.700,0.7873,-0.0000,0.0000,1.1885,0,RUN,0.2200,0.0000
3.700,0.7873,-0.0000,0.0000,1.1885,0,RUN,0.2200,0.0000
3.800,0.8097,-0.0000,0.0000,1.1698,0,RUN,0.2200,0.0000
3.800,0.8097,-0.0000,0.0000,1.1698,0,RUN,0.2200,0.0000
3.900,0.8321,-0.0000,0.0000,1.1335,0,RUN,0.2200,0.0000
3.900,0.8321,-0.0000,0.0000,1.1335,0,RUN,0.2200,0.0000
4.000,0.8471,-0.0000,0.0000,1.1283,0,RUN,0.2200,0.0000
4.000,0.8471,-0.0000,0.0000,1.1283,0,RUN,0.2200,0.0000
4.100,0.8695,-0.0000,0.0000,1.1022,0,RUN,0.2200,0.0000
4.100,0.8695,-0.0000,0.0000,1.1022,0,RUN,0.2200,0.0000
4.200,0.8920,-0.0000,0.0000,1.0815,0,RUN,0.2200,0.0000
4.200,0.8920,-0.0000,0.0000,1.0815,0,RUN,0.2200,0.0000
4.300,0.9144,-0.0000,0.0000,1.0524,0,RUN,0.2200,0.0000
4.300,0.9144,-0.0000,0.0000,1.0524,0,RUN,0.2200,0.0000
4.400,0.9369,-0.0000,0.0000,1.0284,0,RUN,0.2200,0.0000
4.400,0.9369,-0.0000,0.0000,1.0284,0,RUN,0.2200,0.0000
4.500,0.9593,-0.0000,0.0000,1.0099,0,RUN,0.2200,0.0000
4.500,0.9593,-0.0000,0.0000,1.0099,0,RUN,0.2200,0.0000
4.600,0.9817,-0.0000,0.0000,0.9915,0,RUN,0.2200,0.0000
4.600,0.9817,-0.0000,0.0000,0.9915,0,RUN,0.2200,0.0000
4.700,1.0042,-0.0000,0.0000,0.9616,0,RUN,0.2200,0.0000
4.700,1.0042,-0.0000,0.0000,0.9616,0,RUN,0.2200,0.0000
4.800,1.0266,-0.0000,0.0000,0.9398,0,RUN,0.2200,0.0000
4.800,1.0266,-0.0000,0.0000,0.9398,0,RUN,0.2200,0.0000
4.900,1.0491,-0.0000,0.0000,0.9253,0,RUN,0.2200,0.0000
4.900,1.0491,-0.0000,0.0000,0.9253,0,RUN,0.2200,0.0000
5.000,1.0715,-0.0000,0.0000,0.9025,0,RUN,0.2200,0.0000
5.000,1.0715,-0.0000,0.0000,0.9025,0,RUN,0.2200,0.0000
5.100,1.0939,-0.0000,0.0000,0.8750,0,RUN,0.2200,0.0000
5.100,1.0939,-0.0000,0.0000,0.8750,0,RUN,0.2200,0.0000
5.200,1.1164,-0.0000,0.0000,0.8591,0,RUN,0.2200,0.0000
5.200,1.1164,-0.0000,0.0000,0.8591,0,RUN,0.2200,0.0000
5.300,1.1388,-0.0000,0.0000,0.8323,0,RUN,0.2200,0.0000
5.300,1.1388,-0.0000,0.0000,0.8323,0,RUN,0.2200,0.0000
5.400,1.1613,-0.0000,0.0000,0.8117,0,RUN,0.2200,0.0000
5.400,1.1613,-0.0000,0.0000,0.8117,0,RUN,0.2200,0.0000
5.500,1.1837,-0.0000,0.0000,0.7910,0,RUN,0.2200,0.0000
5.500,1.1837,-0.0000,0.0000,0.7910,0,RUN,0.2200,0.0000
5.600,1.2061,-0.0000,0.0000,0.7720,0,RUN,0.2200,0.0000
5.600,1.2061,-0.0000,0.0000,0.7720,0,RUN,0.2200,0.0000
5.700,1.2211,-0.0000,0.0000,0.7516,0,RUN,0.2200,0.0000
5.700,1.2211,-0.0000,0.0000,0.7516,0,RUN,0.2200,0.0000
5.800,1.2435,-0.0000,0.0000,0.7237,0,RUN,0.2200,0.0000
5.800,1.2435,-0.0000,0.0000,0.7237,0,RUN,0.2200,0.0000
5.900,1.2660,-0.0000,0.0000,0.7079,0,RUN,0.2200,0.0000
5.900,1.2660,-0.0000,0.0000,0.7079,0,RUN,0.2200,0.0000
6.000,1.2884,-0.0000,0.0000,0.6812,0,RUN,0.2200,0.0000
6.000,1.2884,-0.0000,0.0000,0.6812,0,RUN,0.2200,0.0000
6.100,1.3109,-0.0000,0.0000,0.6604,0,RUN,0.2200,0.0000
6.100,1.3109,-0.0000,0.0000,0.6604,0,RUN,0.2200,0.0000
6.200,1.3333,-0.0000,0.0000,0.6435,0,RUN,0.2200,0.0000
6.200,1.3333,-0.0000,0.0000,0.6435,0,RUN,0.2200,0.0000
6.300,1.3557,-0.0000,0.0000,0.6180,1,RUN,0.0000,1.0000
6.400,1.3747,-0.0000,0.0000,0.5930,1,RUN,0.0000,1.0000
6.400,1.3747,-0.0000,0.0000,0.5930,1,RUN,0.0000,1.0000
6.500,1.3838,-0.0000,0.0013,0.5890,1,RUN,0.0000,1.0000
6.500,1.3838,-0.0000,0.0013,0.5890,1,RUN,0.0000,1.0000
6.600,1.3870,0.0000,0.0563,0.5795,1,RUN,0.0000,1.0000
6.600,1.3870,0.0000,0.0563,0.5795,1,RUN,0.0000,1.0000
6.700,1.3868,-0.0000,0.1760,0.5804,1,RUN,0.0000,1.0000
6.700,1.3868,-0.0000,0.1760,0.5804,1,RUN,0.0000,1.0000
6.800,1.3866,-0.0000,0.2665,0.5838,1,RUN,0.0000,1.0000
6.800,1.3866,-0.0000,0.2665,0.5838,1,RUN,0.0000,1.0000
6.900,1.3865,-0.0001,0.3750,0.5813,1,RUN,0.0000,1.0000
6.900,1.3865,-0.0001,0.3750,0.5813,1,RUN,0.0000,1.0000
7.000,1.3863,-0.0002,0.4735,0.5968,1,RUN,0.0000,1.0000
7.000,1.3863,-0.0002,0.4735,0.5968,1,RUN,0.0000,1.0000
7.100,1.3862,-0.0003,0.5769,0.5962,1,RUN,0.0000,1.0000
7.100,1.3862,-0.0003,0.5769,0.5962,1,RUN,0.0000,1.0000
7.200,1.3861,-0.0004,0.6784,0.6281,1,RUN,0.0000,1.0000
7.200,1.3861,-0.0004,0.6784,0.6281,1,RUN,0.0000,1.0000
7.300,1.3859,-0.0005,0.7801,0.6699,1,RUN,0.0000,1.0000
7.300,1.3859,-0.0005,0.7801,0.6699,1,RUN,0.0000,1.0000
7.400,1.3859,-0.0006,0.8488,0.7094,1,RUN,0.0000,1.0000
7.400,1.3859,-0.0006,0.8488,0.7094,1,RUN,0.0000,1.0000
7.500,1.3858,-0.0008,0.9499,0.7566,1,RUN,0.0000,1.0000
7.500,1.3858,-0.0008,0.9499,0.7566,1,RUN,0.0000,1.0000
7.600,1.3857,-0.0009,1.0524,0.8226,1,RUN,0.0000,0.8847
7.600,1.3857,-0.0009,1.0524,0.8226,1,RUN,0.0000,0.8847
7.700,1.3856,-0.0011,1.1496,0.8970,1,RUN,0.2200,0.6903
7.700,1.3856,-0.0011,1.1496,0.8970,1,RUN,0.2200,0.6903
7.800,1.3868,0.0020,1.2403,1.0234,1,RUN,0.2200,0.5101
7.800,1.3868,0.0020,1.2403,1.0234,1,RUN,0.2200,0.5101
7.900,1.3904,0.0152,1.3551,1.2098,1,RUN,0.2200,0.2840
7.900,1.3904,0.0152,1.3551,1.2098,1,RUN,0.2200,0.2840
8.000,1.3939,0.0353,1.4250,1.4346,1,RUN,0.2200,0.1470
8.000,1.3939,0.0353,1.4250,1.4346,1,RUN,0.2200,0.1470
8.100,1.3971,0.0574,1.4262,1.4545,1,RUN,0.2200,0.1469
8.100,1.3971,0.0574,1.4262,1.4545,1,RUN,0.2200,0.1469
8.200,1.4001,0.0796,1.4496,1.5179,1,RUN,0.2200,0.1020
8.200,1.4001,0.0796,1.4496,1.5179,1,RUN,0.2200,0.1020
8.300,1.4027,0.1019,1.4584,1.5677,1,RUN,0.2200,0.0858
8.300,1.4027,0.1019,1.4584,1.5677,1,RUN,0.2200,0.0858
8.400,1.4051,0.1242,1.4683,1.5856,1,RUN,0.2200,0.0673
8.400,1.4051,0.1242,1.4683,1.5856,1,RUN,0.2200,0.0673
8.500,1.4073,0.1465,1.4764,1.6181,1,RUN,0.2200,0.0521
8.500,1.4073,0.1465,1.4764,1.6181,1,RUN,0.2200,0.0521
8.600,1.4094,0.1689,1.4814,1.6364,1,RUN,0.2200,0.0428
8.600,1.4094,0.1689,1.4814,1.6364,1,RUN,0.2200,0.0428
8.700,1.4113,0.1912,1.4869,1.6546,1,RUN,0.2200,0.0325
8.700,1.4113,0.1912,1.4869,1.6546,1,RUN,0.2200,0.0325
8.800,1.4132,0.2136,1.4900,1.6560,1,RUN,0.2200,0.0268
8.800,1.4132,0.2136,1.4900,1.6560,1,RUN,0.2200,0.0268
8.900,1.4150,0.2360,1.4933,1.6543,1,RUN,0.2200,0.0207
8.900,1.4150,0.2360,1.4933,1.6543,1,RUN,0.2200,0.0207
9.000,1.4167,0.2583,1.4954,1.6771,1,RUN,0.2200,0.0169
9.000,1.4167,0.2583,1.4954,1.6771,1,RUN,0.2200,0.0169
9.100,1.4178,0.2733,1.4968,1.6885,1,RUN,0.2200,0.0142
9.100,1.4178,0.2733,1.4968,1.6885,1,RUN,0.2200,0.0142
9.200,1.4195,0.2956,1.4983,1.6723,1,RUN,0.2200,0.0115
9.200,1.4195,0.2956,1.4983,1.6723,1,RUN,0.2200,0.0115
9.300,1.4211,0.3180,1.4997,1.6615,1,RUN,0.2200,0.0088
9.300,1.4211,0.3180,1.4997,1.6615,1,RUN,0.2200,0.0088
9.400,1.4226,0.3403,1.5007,1.6340,1,RUN,0.2200,0.0070
9.400,1.4226,0.3403,1.5007,1.6340,1,RUN,0.2200,0.0070
9.500,1.4242,0.3627,1.5015,1.6152,1,RUN,0.2200,0.0056
9.500,1.4242,0.3627,1.5015,1.6152,1,RUN,0.2200,0.0056
9.600,1.4257,0.3851,1.5021,1.5894,1,RUN,0.2200,0.0044
9.600,1.4257,0.3851,1.5021,1.5894,1,RUN,0.2200,0.0044
9.700,1.4273,0.4075,1.5026,1.5630,1,RUN,0.2200,0.0035
9.700,1.4273,0.4075,1.5026,1.5630,1,RUN,0.2200,0.0035
9.800,1.4288,0.4299,1.5030,1.5414,1,RUN,0.2200,0.0027
9.800,1.4288,0.4299,1.5030,1.5414,1,RUN,0.2200,0.0027
9.900,1.4303,0.4523,1.5033,1.5266,1,RUN,0.2200,0.0022
9.900,1.4303,0.4523,1.5033,1.5266,1,RUN,0.2200,0.0022
10.000,1.4318,0.4747,1.5035,1.5009,1,RUN,0.2200,0.0018
10.000,1.4318,0.4747,1.5035,1.5009,1,RUN,0.2200,0.0018
10.100,1.4333,0.4971,1.5037,1.4777,1,RUN,0.2200,0.0014
10.100,1.4333,0.4971,1.5037,1.4777,1,RUN,0.2200,0.0014
10.200,1.4348,0.5195,1.5039,1.4551,1,RUN,0.2200,0.0011
10.200,1.4348,0.5195,1.5039,1.4551,1,RUN,0.2200,0.0011
10.300,1.4363,0.5418,1.5040,1.4345,1,RUN,0.2200,0.0009
10.300,1.4363,0.5418,1.5040,1.4345,1,RUN,0.2200,0.0009
10.400,1.4378,0.5642,1.5041,1.4108,1,RUN,0.2200,0.0007
10.400,1.4378,0.5642,1.5041,1.4108,1,RUN,0.2200,0.0007
10.500,1.4393,0.5866,1.5042,1.3957,1,RUN,0.2200,0.0005
10.500,1.4393,0.5866,1.5042,1.3957,1,RUN,0.2200,0.0005
10.600,1.4408,0.6090,1.5043,1.3555,1,RUN,0.2200,0.0004
10.600,1.4408,0.6090,1.5043,1.3555,1,RUN,0.2200,0.0004
10.700,1.4423,0.6314,1.5043,1.3482,1,RUN,0.2200,0.0004
10.700,1.4423,0.6314,1.5043,1.3482,1,RUN,0.2200,0.0004
10.800,1.4433,0.6463,1.5043,1.3272,1,RUN,0.2200,0.0003
10.800,1.4433,0.6463,1.5043,1.3272,1,RUN,0.2200,0.0003
10.900,1.4448,0.6687,1.5044,1.3017,1,RUN,0.2200,0.0002
10.900,1.4448,0.6687,1.5044,1.3017,1,RUN,0.2200,0.0002
11.000,1.4463,0.6911,1.5044,1.2783,1,RUN,0.2200,0.0002
11.000,1.4463,0.6911,1.5044,1.2783,1,RUN,0.2200,0.0002
11.100,1.4478,0.7135,1.5044,1.2467,1,RUN,0.2200,0.0002
11.100,1.4478,0.7135,1.5044,1.2467,1,RUN,0.2200,0.0002
11.200,1.4493,0.7359,1.5044,1.2284,1,RUN,0.2200,0.0001
11.200,1.4493,0.7359,1.5044,1.2284,1,RUN,0.2200,0.0001
11.300,1.4507,0.7583,1.5044,1.2143,1,RUN,0.2200,0.0001
11.300,1.4507,0.7583,1.5044,1.2143,1,RUN,0.2200,0.0001
11.400,1.4522,0.7807,1.5045,1.1935,1,RUN,0.2200,0.0001
11.400,1.4522,0.7807,1.5045,1.1935,1,RUN,0.2200,0.0001
11.500,1.4537,0.8031,1.5045,1.1673,1,RUN,0.2200,0.0001
11.500,1.4537,0.8031,1.5045,1.1673,1,RUN,0.2200,0.0001
11.600,1.4552,0.8255,1.5045,1.1518,1,RUN,0.2200,0.0000
11.600,1.4552,0.8255,1.5045,1.1518,1,RUN,0.2200,0.0000
11.700,1.4567,0.8478,1.5045,1.1240,1,RUN,0.2200,0.0000
11.700,1.4567,0.8478,1.5045,1.1240,1,RUN,0.2200,0.0000
11.800,1.4582,0.8702,1.5045,1.1025,1,RUN,0.2200,0.0000
11.800,1.4582,0.8702,1.5045,1.1025,1,RUN,0.2200,0.0000
11.900,1.4597,0.8926,1.5045,1.0668,1,RUN,0.2200,0.0000
11.900,1.4597,0.8926,1.5045,1.0668,1,RUN,0.2200,0.0000
12.000,1.4612,0.9150,1.5045,1.0634,1,RUN,0.2200,0.0000
12.000,1.4612,0.9150,1.5045,1.0634,1,RUN,0.2200,0.0000
12.100,1.4626,0.9374,1.5045,1.0379,1,RUN,0.2200,0.0000
12.100,1.4626,0.9374,1.5045,1.0379,1,RUN,0.2200,0.0000
12.200,1.4641,0.9598,1.5045,1.0222,1,RUN,0.2200,0.0000
12.200,1.4641,0.9598,1.5045,1.0222,1,RUN,0.2200,0.0000
12.300,1.4656,0.9822,1.5045,0.9797,1,RUN,0.2200,0.0000
12.300,1.4656,0.9822,1.5045,0.9797,1,RUN,0.2200,0.0000
12.400,1.4671,1.0046,1.5045,0.9732,1,RUN,0.2200,0.0000
12.400,1.4671,1.0046,1.5045,0.9732,1,RUN,0.2200,0.0000
12.500,1.4681,1.0195,1.5045,0.9463,1,RUN,0.2200,0.0000
12.500,1.4681,1.0195,1.5045,0.9463,1,RUN,0.2200,0.0000
12.600,1.4696,1.0419,1.5045,0.9223,1,RUN,0.2200,0.0000
12.600,1.4696,1.0419,1.5045,0.9223,1,RUN,0.2200,0.0000
12.700,1.4711,1.0643,1.5045,0.9060,1,RUN,0.2200,0.0000
12.700,1.4711,1.0643,1.5045,0.9060,1,RUN,0.2200,0.0000
12.800,1.4726,1.0867,1.5045,0.8835,1,RUN,0.2200,0.0000
12.800,1.4726,1.0867,1.5045,0.8835,1,RUN,0.2200,0.0000
12.900,1.4740,1.1091,1.5045,0.8533,1,RUN,0.2200,0.0000
12.900,1.4740,1.1091,1.5045,0.8533,1,RUN,0.2200,0.0000
13.000,1.4755,1.1315,1.5045,0.8386,1,RUN,0.2200,-0.0000
13.000,1.4755,1.1315,1.5045,0.8386,1,RUN,0.2200,-0.0000
13.100,1.4770,1.1539,1.5045,0.8128,1,RUN,0.2200,-0.0000
13.100,1.4770,1.1539,1.5045,0.8128,1,RUN,0.2200,-0.0000
13.200,1.4785,1.1762,1.5045,0.8024,1,RUN,0.2200,-0.0000
13.200,1.4785,1.1762,1.5045,0.8024,1,RUN,0.2200,-0.0000
13.300,1.4800,1.1986,1.5045,0.7765,1,RUN,0.2200,-0.0000
13.300,1.4800,1.1986,1.5045,0.7765,1,RUN,0.2200,-0.0000
13.400,1.4815,1.2210,1.5045,0.7500,1,RUN,0.2200,-0.0000
13.400,1.4815,1.2210,1.5045,0.7500,1,RUN,0.2200,-0.0000
13.500,1.4830,1.2434,1.5045,0.7344,1,RUN,0.2200,-0.0000
13.500,1.4830,1.2434,1.5045,0.7344,1,RUN,0.2200,-0.0000
13.600,1.4844,1.2658,1.5045,0.6992,1,RUN,0.2200,-0.0000
13.600,1.4844,1.2658,1.5045,0.6992,1,RUN,0.2200,-0.0000
13.700,1.4859,1.2882,1.5045,0.6905,1,RUN,0.2200,-0.0000
13.700,1.4859,1.2882,1.5045,0.6905,1,RUN,0.2200,-0.0000
13.800,1.4874,1.3106,1.5045,0.6557,1,RUN,0.2200,-0.0000
13.800,1.4874,1.3106,1.5045,0.6557,1,RUN,0.2200,-0.0000
13.900,1.4889,1.3330,1.5045,0.6376,1,RUN,0.2200,-0.0000
13.900,1.4889,1.3330,1.5045,0.6376,1,RUN,0.2200,-0.0000
14.000,1.4904,1.3554,1.5045,0.6195,2,RUN,0.0000,1.0000
14.100,1.4916,1.3743,1.5136,0.5980,2,RUN,0.0000,1.0000
14.100,1.4916,1.3743,1.5136,0.5980,2,RUN,0.0000,1.0000
14.200,1.4919,1.3811,1.5394,0.5777,2,RUN,0.0000,1.0000
14.200,1.4919,1.3811,1.5394,0.5777,2,RUN,0.0000,1.0000
14.300,1.4920,1.3849,1.5752,0.5863,2,RUN,0.0000,1.0000
14.300,1.4920,1.3849,1.5752,0.5863,2,RUN,0.0000,1.0000
14.400,1.4920,1.3850,1.6934,0.5655,2,RUN,0.0000,1.0000
14.400,1.4920,1.3850,1.6934,0.5655,2,RUN,0.0000,1.0000
14.500,1.4921,1.3848,1.7899,0.5765,2,RUN,0.0000,1.0000
14.500,1.4921,1.3848,1.7899,0.5765,2,RUN,0.0000,1.0000
14.600,1.4921,1.3846,1.8917,0.5748,2,RUN,0.0000,1.0000
14.600,1.4921,1.3846,1.8917,0.5748,2,RUN,0.0000,1.0000
14.700,1.4922,1.3845,1.9961,0.5978,2,RUN,0.0000,1.0000
14.700,1.4922,1.3845,1.9961,0.5978,2,RUN,0.0000,1.0000
14.800,1.4923,1.3843,2.0948,0.6082,2,RUN,0.0000,1.0000
14.800,1.4923,1.3843,2.0948,0.6082,2,RUN,0.0000,1.0000
14.900,1.4924,1.3842,2.1998,0.6278,2,RUN,0.0000,1.0000
14.900,1.4924,1.3842,2.1998,0.6278,2,RUN,0.0000,1.0000
15.000,1.4925,1.3841,2.2990,0.6497,2,RUN,0.0000,1.0000
15.000,1.4925,1.3841,2.2990,0.6497,2,RUN,0.0000,1.0000
15.100,1.4927,1.3840,2.4030,0.6843,2,RUN,0.0000,1.0000
15.100,1.4927,1.3840,2.4030,0.6843,2,RUN,0.0000,1.0000
15.200,1.4928,1.3838,2.5036,0.7348,2,RUN,0.0000,1.0000
15.200,1.4928,1.3838,2.5036,0.7348,2,RUN,0.0000,1.0000
15.300,1.4930,1.3838,2.6064,0.7938,2,RUN,0.0000,0.9928
15.300,1.4930,1.3838,2.6064,0.7938,2,RUN,0.0000,0.9928
15.400,1.4931,1.3837,2.7074,0.8936,2,RUN,0.2200,0.7906
15.400,1.4931,1.3837,2.7074,0.8936,2,RUN,0.2200,0.7906
15.500,1.4900,1.3849,2.8106,0.9796,2,RUN,0.2200,0.5851
15.500,1.4900,1.3849,2.8106,0.9796,2,RUN,0.2200,0.5851
15.600,1.4769,1.3885,2.9200,1.0473,2,RUN,0.2200,0.3684
15.600,1.4769,1.3885,2.9200,1.0473,2,RUN,0.2200,0.3684
15.700,1.4565,1.3921,2.9995,1.0384,2,RUN,0.2200,0.2112
15.700,1.4565,1.3921,2.9995,1.0384,2,RUN,0.2200,0.2112
15.800,1.4344,1.3952,3.0073,1.0071,2,RUN,0.2200,0.1972
15.800,1.4344,1.3952,3.0073,1.0071,2,RUN,0.2200,0.1972
15.900,1.4196,1.3971,3.0256,0.9998,2,RUN,0.2200,0.1616
15.900,1.4196,1.3971,3.0256,0.9998,2,RUN,0.2200,0.1616
16.000,1.3973,1.3994,3.0466,0.9732,2,RUN,0.2200,0.1206
16.000,1.3973,1.3994,3.0466,0.9732,2,RUN,0.2200,0.1206
16.100,1.3750,1.4014,3.0572,0.9551,2,RUN,0.2200,0.1003
16.100,1.3750,1.4014,3.0572,0.9551,2,RUN,0.2200,0.1003
16.200,1.3527,1.4031,3.0706,0.9256,2,RUN,0.2200,0.0740
16.200,1.3527,1.4031,3.0706,0.9256,2,RUN,0.2200,0.0740
16.300,1.3303,1.4047,3.0774,0.9152,2,RUN,0.2200,0.0611
16.300,1.3303,1.4047,3.0774,0.9152,2,RUN,0.2200,0.0611
16.400,1.3079,1.4060,3.0852,0.8851,2,RUN,0.2200,0.0459
16.400,1.3079,1.4060,3.0852,0.8851,2,RUN,0.2200,0.0459
16.500,1.2855,1.4072,3.0897,0.8609,2,RUN,0.2200,0.0372
16.500,1.2855,1.4072,3.0897,0.8609,2,RUN,0.2200,0.0372
16.600,1.2631,1.4083,3.0941,0.8396,2,RUN,0.2200,0.0287
16.600,1.2631,1.4083,3.0941,0.8396,2,RUN,0.2200,0.0287
16.700,1.2407,1.4094,3.0972,0.8190,2,RUN,0.2200,0.0227
16.700,1.2407,1.4094,3.0972,0.8190,2,RUN,0.2200,0.0227
16.800,1.2183,1.4104,3.0999,0.7957,2,RUN,0.2200,0.0174
16.800,1.2183,1.4104,3.0999,0.7957,2,RUN,0.2200,0.0174
16.900,1.1959,1.4113,3.1021,0.7718,2,RUN,0.2200,0.0132
16.900,1.1959,1.4113,3.1021,0.7718,2,RUN,0.2200,0.0132
17.000,1.1735,1.4121,3.1035,0.7573,2,RUN,0.2200,0.0105
17.000,1.1735,1.4121,3.1035,0.7573,2,RUN,0.2200,0.0105
17.100,1.1510,1.4130,3.1047,0.7352,2,RUN,0.2200,0.0081
17.100,1.1510,1.4130,3.1047,0.7352,2,RUN,0.2200,0.0081
17.200,1.1286,1.4138,3.1056,0.7177,2,RUN,0.2200,0.0064
