step,t_ns,elapsed_s,n_up,n_down,bytes_up,bytes_down,iat_med_up_ms,iat_p90_up_ms,iat_max_up_ms,iat_mad_up_ms,burst_up,iat_med_down_ms,iat_p90_down_ms,iat_max_down_ms,iat_mad_down_ms,burst_down,updown_ratio,pair_n,pair_med_ms,pair_min_ms,pair_max_ms,q_up_ms,q_down_ms,q_pair_ms,q_hat_ms,q_min_ms,baseline_done,degraded,t_det_meta_ns
1,1790074518464856064,0.1,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
2,1790074518564856064,0.2,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
3,1790074518664856064,0.3,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
4,1790074518764856064,0.4,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
5,1790074518864856064,0.5,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
6,1790074518964856064,0.6,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
7,1790074519064856064,0.7,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
8,1790074519164856064,0.8,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
9,1790074519264856064,0.9,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
10,1790074519364856064,1.0,0,1,0,32,,,,,0,,,,,0,0.0,0,,,,,,,,,0,0,
11,1790074519464856064,1.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
12,1790074519564856064,1.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
13,1790074519664856064,1.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
14,1790074519764856064,1.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
15,1790074519864856064,1.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
16,1790074519964856064,1.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
17,1790074520064856064,1.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
18,1790074520164856064,1.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
19,1790074520264856064,1.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
20,1790074520364856064,2.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
21,1790074520464856064,2.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
22,1790074520564856064,2.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
23,1790074520664856064,2.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
24,1790074520764856064,2.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
25,1790074520864856064,2.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
26,1790074520964856064,2.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
27,1790074521064856064,2.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
28,1790074521164856064,2.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
29,1790074521264856064,2.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
30,1790074521364856064,3.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
31,1790074521464856064,3.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
32,1790074521564856064,3.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
33,1790074521664856064,3.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
34,1790074521764856064,3.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
35,1790074521864856064,3.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
36,1790074521964856064,3.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
37,1790074522064856064,3.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
38,1790074522164856064,3.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
39,1790074522264856064,3.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
40,1790074522364856064,4.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
41,1790074522464856064,4.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
42,1790074522564856064,4.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
43,1790074522664856064,4.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
44,1790074522764856064,4.4,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
45,1790074522864856064,4.5,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
46,1790074522964856064,4.6,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
47,1790074523064856064,4.7,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
48,1790074523164856064,4.8,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
49,1790074523264856064,4.9,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
50,1790074523364856064,5.0,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,0,0,
51,1790074523464856064,5.1,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,1,0,
52,1790074523564856064,5.2,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,1,0,
53,1790074523664856064,5.3,0,0,0,0,,,,,0,,,,,0,,0,,,,,,,,,1,0,
