line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,9251630445358,,9251630553292,9251635072114,144.159,0.0000,0.0000,0.0000,0,0.6011,601,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
2,scan,1,0,9251669662942,,9251669842246,9251671789212,144.659,0.0001,-0.0000,0.0000,0,0.5861,586,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,0,0,0
3,scan,2,0,9251719694937,,9251719830576,9251721722732,144.709,0.0001,-0.0000,0.0000,0,0.5930,592,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,0,0,0
4,scan,3,0,9251769451000,,9251769575014,9251771691304,144.759,0.0001,-0.0000,0.0000,0,0.5963,596,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,0,0,0
5,scan,4,0,9251819630121,,9251819761832,9251821752093,144.809,0.0001,-0.0000,0.0000,0,0.6063,606,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,0,0,0
6,scan,5,0,9251869848289,,9251869975201,9251871948293,144.859,0.0001,-0.0000,0.0000,0,0.6008,600,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,0,0,0
7,scan,6,0,9251920428738,,9251920579473,9251922822950,144.909,0.0001,-0.0000,0.0000,0,0.5938,593,220,0,220,1,1,1,9251669748535,9251877389710,207641,0,1,207641,207641,0,,,,6,220,1,0,0,0,0,0,0
8,scan,7,0,9251970700409,,9251970842154,9251972937471,144.959,0.0001,-0.0000,0.0000,0,0.5884,588,220,0,220,1,1,2,9251719745652,9251925058845,205313,0,1,205313,206477,0,,,,7,220,1,0,0,0,0,0,0
9,scan,8,0,9252020357818,,9252020508213,9252022850984,145.009,0.0035,-0.0000,0.0000,0,0.6001,600,220,0,220,1,1,3,9251769495604,9251976651044,207155,0,1,205313,206703,0,,,,8,220,1,0,0,0,0,0,0
10,scan,9,0,9252070233645,,9252070463499,9252073028158,145.059,0.0070,-0.0000,0.0000,0,0.5755,575,220,0,220,1,1,4,9251819677531,9252025254293,205576,0,1,205313,206421,0,,,,9,220,1,0,0,0,0,0,0
11,scan,10,0,9252119870763,,9252120091569,9252121749022,145.109,0.0174,-0.0000,0.0000,0,0.5791,579,220,0,220,1,1,5,9251869888032,9252076638348,206750,0,1,205313,206487,0,,,,10,220,1,0,0,0,0,0,0
12,scan,11,0,9252170332194,,9252170471301,9252172612685,145.159,0.0243,-0.0000,0.0000,0,0.5612,561,220,0,220,1,1,6,9251920489700,9252126896916,206407,0,1,205313,206474,0,,,,11,220,1,0,0,0,0,0,0
13,scan,12,0,9252220131692,,9252220263150,9252221613077,145.209,0.0393,-0.0000,0.0000,0,0.5722,572,220,0,220,1,1,7,9251970749246,9252177835291,207086,0,1,205313,206561,0,,,,12,220,1,0,0,0,0,0,0
14,scan,13,0,9252269943788,,9252270084486,9252271663431,145.259,0.0468,-0.0000,0.0001,0,0.5576,557,220,0,220,1,1,8,9252020405241,9252228088408,207683,0,1,205313,206701,0,,,,13,220,1,0,0,0,0,0,0
15,scan,14,0,9252320436991,,9252320584392,9252322971515,145.309,0.0617,-0.0000,0.0002,0,0.5361,536,220,0,220,1,1,9,9252070316881,9252278113688,207796,0,1,205313,206823,0,,,,14,220,1,0,0,0,0,0,0
16,scan,15,0,9252370087574,,9252370224591,9252371752851,145.359,0.0692,-0.0000,0.0002,0,0.5357,535,220,0,220,1,1,10,9252119927361,9252327676609,207749,0,1,205313,206916,0,,,,15,220,1,0,0,0,0,0,0
17,scan,16,0,9252420271733,,9252420419644,9252422666012,145.409,0.0841,0.0000,0.0003,0,0.5310,531,220,-1,220,1,1,11,9252170381623,9252376879577,206497,0,1,205313,206878,0,,,,16,220,1,0,0,0,0,0,0
18,scan,17,0,9252470207392,,9252470352042,9252472606711,145.459,0.0916,0.0000,0.0003,0,0.5109,510,220,-1,220,1,1,12,9252220176403,9252425474563,205298,0,1,205298,206746,0,,,,17,220,1,0,0,0,0,0,0
19,scan,18,0,9252519934219,,9252520133996,9252522687009,145.509,0.1066,0.0000,0.0004,0,0.5083,508,220,-1,220,1,1,13,9252269985188,9252476568844,206583,0,1,205298,206733,0,,,,18,220,1,0,0,0,0,0,0
20,scan,19,0,9252570327060,,9252570467257,9252572769508,145.559,0.1141,0.0000,0.0004,0,0.5008,500,220,-1,220,1,1,14,9252320488203,9252525146424,204658,0,1,204658,206585,0,,,,19,220,1,0,0,0,0,0,0
21,scan,20,0,9252621049762,,9252621231154,9252623639546,145.609,0.1290,0.0000,0.0005,0,0.4926,492,220,-1,220,1,1,15,9252370137749,9252576760892,206623,0,1,204658,206588,0,,,,20,220,1,0,0,0,0,0,0
22,scan,21,0,9252671120090,,9252671263531,9252673727790,145.659,0.1365,0.0000,0.0005,0,0.4863,486,220,-1,220,1,1,16,9252420322471,9252624742048,204419,0,1,204419,206452,0,,,,21,220,1,0,0,0,0,0,0
23,scan,22,0,9252721314635,,9252721466264,9252723717549,145.709,0.1515,0.0000,0.0006,0,0.4665,466,220,-1,220,1,1,17,9252470257034,9252676650446,206393,0,1,204419,206449,0,,,,22,220,1,0,0,0,0,0,0
24,scan,23,0,9252770944682,,9252771106453,9252772762285,145.759,0.1589,0.0000,0.0006,0,0.4599,459,220,-1,220,1,1,18,9252519980938,9252727774158,207793,0,1,204419,206523,0,,,,23,220,1,0,0,0,0,0,0
25,scan,24,0,9252823776126,,9252823948356,9252826317129,145.809,0.1664,0.0000,0.0006,0,0.4598,459,220,-1,220,1,1,19,9252570377522,9252778646548,208269,0,1,204419,206615,0,,,,24,220,1,0,0,0,0,0,0
26,scan,25,0,9252875412375,,9252875569404,9252877920578,145.859,0.1814,0.0001,0.0007,0,0.4526,452,220,-2,220,1,1,20,9252621101526,9252829065232,207963,0,1,204419,206683,0,,,,25,220,1,0,0,0,0,0,0
27,scan,26,0,9252923677931,,9252923825755,9252925755209,145.909,0.1889,0.0001,0.0007,0,0.4475,447,220,-2,220,-1,1,21,9252671169501,9252880354885,209185,0,1,204419,206802,0,,,,26,220,-1,0,0,0,0,0,0
28,scan,27,0,9252972583284,,9252972744728,9252974864257,145.959,0.2038,0.0001,0.0008,0,0.4369,436,220,-2,220,-1,1,22,9252721367174,9252928700759,207333,0,1,204419,206826,0,,,,27,220,-1,0,0,0,0,0,0
29,scan,28,0,9253022599406,,9253022730040,9253024760046,146.009,0.2113,0.0001,0.0008,0,0.4265,426,220,-2,220,-1,1,23,9252770994786,9252978427052,207432,0,1,204419,206852,0,,,,28,220,-1,0,0,0,0,0,0
30,scan,29,0,9253071657988,,9253071790906,9253073643861,146.059,0.2263,0.0001,0.0006,0,0.4218,421,220,-1,220,-1,1,24,9252823836123,9253031737514,207901,0,1,204419,206896,0,,,,29,220,-1,0,0,0,0,0,0
31,scan,30,0,9253121500727,,9253121647061,9253123653569,146.109,0.2338,0.0001,0.0006,0,0.4240,423,220,-1,220,-1,1,25,9252875468430,9253082811130,207342,0,1,204419,206914,0,,,,30,220,-1,0,0,0,0,0,0
32,scan,31,0,9253171853767,,9253172172760,9253173654967,146.159,0.2487,0.0001,0.0006,0,0.4025,402,220,-1,220,-1,1,26,9252923729862,9253131344491,207614,0,1,204419,206941,0,,,,31,220,-1,0,0,0,0,0,0
33,scan,32,0,9253221540939,,9253221677348,9253223672153,146.209,0.2562,0.0001,0.0005,0,0.3989,398,220,-1,220,-1,1,27,9252972633371,9253180487850,207854,0,1,204419,206975,0,,,,32,220,-1,0,1,0,0,0,0
34,scan,33,0,9253271361675,,9253271493531,9253273855329,146.259,0.2712,0.0001,0.0004,0,0.3855,385,220,-1,220,-1,1,28,9253022646112,9253230217615,207571,0,1,204419,206996,0,,,,33,220,-1,0,1,0,0,0,0
35,scan,34,0,9253321499187,,9253321638188,9253323783062,146.309,0.2787,0.0001,0.0004,0,0.3973,397,220,-1,220,-1,1,29,9253071705431,9253279014357,207308,0,1,204419,207007,0,,,,34,220,-1,0,1,0,0,0,0
36,scan,35,0,9253371029504,,9253371150910,9253372591806,146.359,0.2936,0.0001,0.0003,0,0.3922,392,220,-1,220,-1,1,30,9253121552526,9253328609116,207056,0,1,204419,207008,0,,,,35,220,-1,0,1,0,0,0,0
37,scan,36,0,9253421357651,,9253421501882,9253423843946,146.409,0.3011,0.0001,0.0003,0,0.3810,381,220,-1,220,-1,1,31,9253171953317,9253376500120,204546,0,1,204419,206929,0,,,,36,220,-1,0,1,0,0,0,0
38,scan,37,0,9253471469820,,9253471621166,9253473806119,146.459,0.3160,0.0001,0.0002,0,0.3763,376,220,-1,220,-1,1,32,9253221589345,9253428954200,207364,0,1,204419,206942,0,,,,37,220,-1,0,1,0,0,0,0
39,scan,38,0,9253522017628,,9253522188823,9253523905522,146.509,0.3235,0.0001,0.0002,0,0.3657,365,220,-1,220,1,1,33,9253271405728,9253476246023,204840,0,1,204419,206879,0,,,,38,220,1,0,1,0,0,0,0
40,scan,39,0,9253572461980,,9253572646650,9253574920601,146.559,0.3385,0.0001,0.0001,0,0.3829,382,220,-1,220,1,1,34,9253321551337,9253528814392,207263,0,1,204419,206890,0,,,,39,220,1,0,1,0,0,0,0
41,scan,40,0,9253622483161,,9253622783524,9253624998073,146.609,0.3459,0.0001,0.0002,0,0.3636,363,220,-1,220,1,1,35,9253371070864,9253579092756,208021,0,1,204419,206922,0,,,,40,220,1,0,1,0,0,0,0
42,scan,41,0,9253672447670,,9253672595769,9253674789561,146.659,0.3534,0.0001,0.0003,0,0.3487,348,220,-1,220,1,1,36,9253421408222,9253628586342,207178,0,1,204419,206929,0,,,,41,220,1,0,1,0,0,0,0
43,scan,42,0,9253722915427,,9253723081262,9253724972387,146.709,0.3684,0.0001,0.0004,0,0.3665,366,220,-1,220,1,1,37,9253471522991,9253678714390,207191,0,1,204419,206937,0,,,,42,220,1,0,1,0,0,0,0
44,scan,43,0,9253772993314,,9253773186315,9253774879498,146.759,0.3759,0.0001,0.0004,0,0.3710,370,220,-1,220,1,1,38,9253522087760,9253728933865,206846,0,1,204419,206934,0,,,,43,220,1,0,1,0,0,0,0
45,scan,44,0,9253822908531,,9253823050629,9253824843779,146.809,0.3908,0.0001,0.0004,0,0.3616,361,220,-1,220,1,1,39,9253572549355,9253781616242,209066,0,1,204419,206989,0,,,,44,220,1,0,1,0,0,0,0
46,scan,45,0,9253873020368,,9253873168968,9253874727502,146.859,0.3983,0.0001,0.0005,0,0.3665,366,220,-1,220,1,1,40,9253622551860,9253829942450,207390,0,1,204419,206999,0,,,,45,220,1,0,1,0,0,0,0
47,scan,46,0,9253922479669,,9253922642454,9253924727382,146.909,0.4133,0.0002,0.0006,0,0.3824,382,220,-1,220,1,1,41,9253672496763,9253880039247,207542,0,1,204419,206996,0,,,,46,220,1,0,1,0,0,0,0
48,scan,47,0,9253972389465,,9253972541598,9253974534180,146.959,0.4208,0.0002,0.0006,0,0.4036,403,220,-2,220,1,1,42,9253722964081,9253929903962,206939,0,1,204419,207037,0,,,,47,220,1,0,0,0,0,0,0
49,scan,48,0,9254022179914,,9254022346975,9254024520866,147.009,0.4357,0.0002,0.0006,0,0.3989,398,220,-2,220,1,1,43,9253773062298,9253981177372,208115,0,1,204419,207061,0,,,,48,220,1,0,1,0,0,0,0
50,scan,49,0,9254072461588,,9254072636654,9254074770908,147.059,0.4432,0.0002,0.0007,0,0.6296,629,220,-2,220,1,1,44,9253822959986,9254030086611,207126,0,1,204419,207100,0,,,,49,220,1,0,0,0,0,0,0
51,scan,50,0,9254122667804,,9254122812902,9254124928054,147.109,0.4582,0.0002,0.0007,0,1.5036,1503,220,-2,220,1,1,45,9253873072038,9254080963799,207891,0,1,204419,207128,0,,,,50,220,1,0,0,0,0,0,0
52,scan,51,0,9254173374144,,9254173522745,9254175681017,147.159,0.4657,0.0002,0.0008,0,1.5021,1502,220,-2,220,-1,1,46,9253922546636,9254129829042,207282,0,1,204419,207150,0,,,,51,220,-1,0,0,0,0,0,0
53,scan,52,0,9254223031319,,9254223178910,9254224943137,147.209,0.4806,0.0002,0.0008,0,1.4845,1484,220,-2,220,0,1,47,9253972442520,9254180085209,207642,0,1,204419,207164,0,,,,52,220,0,0,0,0,0,0,0
54,scan,53,0,9254273711389,,9254273882147,9254275862944,147.259,0.4881,0.0002,0.0008,0,1.4737,1473,220,-2,220,0,1,48,9254022230124,9254228889523,206659,0,1,204419,207138,0,,,,53,220,0,0,0,0,0,0,0
55,scan,54,0,9254323866211,,9254323998160,9254325844905,147.309,0.5030,0.0002,0.0007,0,1.4540,1453,220,-2,220,0,1,49,9254072530073,9254280498034,207967,0,1,204419,207143,0,,,,54,220,0,0,0,0,0,0,0
56,scan,55,0,9254374459260,,9254374601930,9254376850713,147.359,0.5105,0.0002,0.0007,0,1.4471,1447,220,-2,220,0,1,50,9254122719675,9254330537895,207818,0,1,204419,207144,0,,,,55,220,0,0,0,0,0,0,0
57,scan,56,0,9254424197406,,9254424356399,9254426614271,147.409,0.5255,0.0002,0.0008,0,1.4289,1428,220,-2,220,0,1,51,9254173427723,9254380701111,207273,0,1,204419,207164,0,,,,56,220,0,0,0,0,0,0,0
58,scan,57,0,9254473783018,,9254473922842,9254475778541,147.459,0.5329,0.0002,0.0008,0,1.4249,1424,220,-2,220,0,1,52,9254223080640,9254430514239,207433,0,1,204419,207217,0,,,,57,220,0,0,0,0,0,0,0
59,scan,58,0,9254523899042,,9254524090278,9254525740000,147.509,0.5404,0.0002,0.0008,0,1.4276,1427,220,-2,220,0,1,53,9254273764820,9254480684384,206919,0,1,204419,207226,0,,,,58,220,0,0,0,0,0,0,0
60,scan,59,0,9254573634308,,9254573765410,9254576696094,147.559,0.5554,0.0003,0.0007,0,1.4019,1401,220,-2,220,0,1,54,9254323908578,9254531894897,207986,0,1,204419,207309,0,,,,59,220,0,0,0,0,0,0,0
61,scan,60,0,9254623616784,,9254623762386,9254625750289,147.609,0.5629,0.0003,0.0007,0,1.3971,1397,220,-2,220,0,1,55,9254374509826,9254581953905,207444,0,1,204419,207329,0,,,,60,220,0,0,0,0,0,0,0
62,scan,61,0,9254673307135,,9254673448003,9254675770246,147.659,0.5778,0.0003,0.0008,0,1.3877,1387,220,-2,220,0,1,56,9254424252038,9254631226321,206974,0,1,204419,207393,0,,,,61,220,0,0,0,0,0,0,0
63,scan,62,0,9254724754310,,9254724922634,9254726824776,147.709,0.5853,0.0003,0.0008,0,1.3742,1374,220,-2,220,0,1,57,9254473834318,9254680496587,206662,0,1,204419,207400,0,,,,62,220,0,0,0,0,0,0,0
64,scan,63,0,9254773935964,,9254774085773,9254775690397,147.759,0.6003,0.0003,0.0007,0,1.3713,1371,220,-2,220,0,1,58,9254523967444,9254731876598,207909,0,1,204419,207403,0,,,,63,220,0,0,0,0,0,0,0
65,scan,64,0,9254824100730,,9254824296635,9254825794766,147.809,0.6078,0.0003,0.0007,0,1.3615,1361,220,-2,220,0,1,59,9254573684586,9254781139491,207454,0,1,204419,207382,0,,,,64,220,0,0,0,0,0,0,0
